,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,193,193,193,193,193,193,193,193,193,193,193
Regularized.training.gain,83610.6864,26.3336,15.2097,85.5855,45.937,42.9666,12.8558,44.2121,43.6797,21.4577,8394.8924
Unregularized.training.gain,164530.6786,68.9147,45.3898,171.7444,113.6958,102.3365,38.9538,111.2404,108.3295,57.9197,16534.9203
Iterations,940,10000,10000,10000,10000,10000,10000,10000,10000,10000,9094
Training.AUC,0.9403,0.9534,0.9785,0.9533,0.9694,0.9761,0.9668,0.9633,0.9645,0.9688,0.9634
X.Test.samples,48,48,48,48,48,48,48,48,48,48,48
Test.gain,-516970.3897,45.5678,58.9656,-115.8753,9.0072,12.1738,50.0248,60.9594,-9.372,55.7914,-51680.3147
Test.AUC,0.9001,0.9531,0.9752,0.9088,0.9203,0.9397,0.9675,0.9558,0.9534,0.9644,0.9438
AUC.Standard.Deviation,0.0272,0.015,0.008,0.0226,0.0207,0.018,0.0116,0.0115,0.0121,0.0092,0.0156
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,2e-04,0.0018,0.0017,0.0046,0.004,0.0035,0.0022,0.0037,0.0054,0.0038,0.0031
annual_precipitation.contribution,7e-04,0.0069,0.0081,0.0185,0.0203,0.0247,0.0215,0.0282,0.0314,0.0313,0.0192
barren_vegetation.contribution,37.9606,5.6739,5.6727,5.6724,5.6742,5.6709,5.6687,5.6704,5.6657,5.6662,8.8996
closed_shrubland.contribution,0,1e-04,0,0.0017,7e-04,7e-04,8e-04,8e-04,8e-04,8e-04,6e-04
croplands.contribution,32.4331,0.0112,0.0084,0.0331,0.031,0.0377,0.0325,0.0468,0.0518,0.0488,3.2734
deciduous_broadleaf_forest.contribution,1e-04,0.0014,0.0011,0.0036,0.0037,0.0048,0.0029,0.0055,0.0061,0.0047,0.0034
deciduous_needleleaf_forest.contribution,0,1e-04,2e-04,0.0017,3e-04,5e-04,3e-04,9e-04,5e-04,3e-04,5e-04
evergreen_broadleaf_forest.contribution,0,0,4e-04,3e-04,0.0012,0.001,0.001,8e-04,0.0014,0.0017,8e-04
evergreen_needleleaf_forest.contribution,7e-04,0.0032,0.0038,0.0117,0.0129,0.0127,0.0107,0.0141,0.0163,0.0142,0.01
grasslands.contribution,1.7821,5.6799,5.6826,5.6939,5.6908,5.6929,5.6934,5.6994,5.7001,5.7024,5.3017
mixed_forests.contribution,8e-04,0.007,0.0098,0.0307,0.0328,0.0368,0.0364,0.043,0.0511,0.052,0.03
open_shrublands.contribution,1e-04,0.0038,0.0021,0.0081,0.0067,0.0056,0.0029,0.0081,0.0077,0.0049,0.005
precipitation_seasonality.contribution,3e-04,0.0044,0.0058,0.0271,0.0149,0.0152,0.0096,0.014,0.0179,0.0146,0.0124
savannas.contribution,0,8e-04,7e-04,0.0026,0.0016,0.0022,0.0017,0.0023,0.003,0.0026,0.0018
snow_ice.contribution,13.9104,44.3035,44.3042,44.2689,44.2728,44.2704,44.2836,44.2611,44.2531,44.263,41.2391
temperature_seasonality.contribution,5e-04,0.0058,0.004,0.0153,0.0117,0.0128,0.0041,0.0104,0.0097,0.0061,0.008
urban_areas.contribution,13.91,44.292,44.2929,44.1971,44.2163,44.2032,44.2256,44.1841,44.1692,44.1791,41.187
wetlands.contribution,1e-04,0.0029,6e-04,0.007,0.0014,0.0015,9e-04,0.0035,0.0035,4e-04,0.0022
woody_savannas.contribution,2e-04,0.0013,0.001,0.0017,0.0027,0.0028,0.0013,0.003,0.0051,0.003,0.0022
annual_mean_temperature.permutation.importance,4.2585,14.8298,9.0677,11.2457,14.2322,14.9172,12.238,14.118,14.393,12.3377,12.1638
annual_precipitation.permutation.importance,3.2225,1.0395,8.1636,0.3946,5.3469,7.6178,5.0907,2.747,2.6184,2.0703,3.8311
barren_vegetation.permutation.importance,45.8492,14.6063,12.048,13.4918,12.7053,13.8839,12.7777,14.5665,13.2112,12.6411,16.5781
closed_shrubland.permutation.importance,0.0375,0,0.0043,9e-04,0.0155,0.0022,0,0.0038,0.2691,0,0.0333
croplands.permutation.importance,18.3032,4.9959,2.6016,4.2239,0,5.2622,4.4993,6.1319,4.279,4.7002,5.4997
deciduous_broadleaf_forest.permutation.importance,1.5744,0.5592,1.0862,0.8601,0.5242,0.2949,0.7048,1.149,0.32,1.8212,0.8894
deciduous_needleleaf_forest.permutation.importance,0,0,0.0287,0.0576,0,4e-04,0.0228,0,0,6e-04,0.011
evergreen_broadleaf_forest.permutation.importance,0.0257,0.0014,0.2161,0,0.2792,0.2716,0.2228,0.0022,0.294,0.2426,0.1556
evergreen_needleleaf_forest.permutation.importance,1.5558,8.6648,9.0531,10.5674,12.2825,7.8191,7.6164,6.6829,9.5995,8.2215,8.2063
grasslands.permutation.importance,5.8685,14.8173,19.6524,17.8872,15.4525,9.5804,16.244,13.7673,11.2372,15.1321,13.9639
mixed_forests.permutation.importance,2.1712,13.853,12.2123,10.5499,9.7478,8.1004,13.9357,10.8148,12.4383,12.5889,10.6412
open_shrublands.permutation.importance,1.913,1.3214,0.339,1.9036,2.5017,3.5064,2.2518,0.8633,2.5877,1.0675,1.8255
precipitation_seasonality.permutation.importance,4.623,12.1205,13.239,13.8556,13.2905,14.775,12.1715,13.766,14.1511,13.6157,12.5608
savannas.permutation.importance,0.4315,0.9037,0,0.7985,0.2857,0.6078,0.3725,0.0661,0.6177,0,0.4083
snow_ice.permutation.importance,1.2064,0,0,0,0,0,0,0,0,0,0.1206
temperature_seasonality.permutation.importance,7.2403,10.4453,10.556,11.9424,9.9139,13.0647,9.0777,13.4514,10.8014,13.8203,11.0313
urban_areas.permutation.importance,1.0362,0,1.0926,0.058,0.4323,0,0.2903,0.3468,0.0889,0.1754,0.3521
wetlands.permutation.importance,0.3293,1.7137,0,2.1629,1.734,0.2961,1.5601,0.875,1.1075,0,0.9779
woody_savannas.permutation.importance,0.3539,0.1282,0.6394,0,1.2558,0,0.9239,0.6479,1.986,1.5649,0.75
Training.gain.without.annual_mean_temperature,2834.3135,27.3185,14.7507,75.7963,37.6261,44.0968,11.5274,47.0114,40.049,24.3047,315.6794
Training.gain.without.annual_precipitation,7296.9586,31.7035,8.7144,74.305,30.6346,39.2682,8.1782,34.0192,31.2775,23.2532,757.8312
Training.gain.without.barren_vegetation,49997.312,17.8078,10.8534,35.1885,32.2317,25.8002,10.1289,20.9801,32.8206,15.6374,5019.8761
Training.gain.without.closed_shrubland,6989.7169,29.3524,16.6735,79.0924,41.8352,44.3139,13.2142,40.7819,41.3919,21.3931,731.7765
Training.gain.without.croplands,26.8785,10.0308,9.8071,33.7091,33.5223,19.6353,6.5011,11.3974,22.4165,11.5321,18.543
Training.gain.without.deciduous_broadleaf_forest,17251.9002,31.7065,14.6842,73.6569,48.1144,46.6427,11.4443,41.9623,39.9433,24.7617,1758.4816
Training.gain.without.deciduous_needleleaf_forest,36091.6914,27.5868,16.0593,105.6408,40.9661,44.5736,12.9755,34.8911,38.936,22.3453,3643.5666
Training.gain.without.evergreen_broadleaf_forest,305498.2039,26.8156,16.787,77.7843,36.7564,46.4749,12.0465,42.4605,46.8333,22.6147,30582.6777
Training.gain.without.evergreen_needleleaf_forest,11432.8411,35.3636,11.4013,81.2891,26.5471,45.929,8.5794,56.9034,32.4798,26.6098,1175.7944
Training.gain.without.grasslands,281916.3956,29.9289,10.6261,81.1626,30.6662,51.1863,9.0194,50.3349,38.0334,35.9804,28225.3334
Training.gain.without.mixed_forests,101360.5938,20.87,9.534,57.9794,21.1602,38.0598,8.047,29.3228,29.186,21.1134,10159.5866
Training.gain.without.open_shrublands,394966.7844,31.2733,13.3684,70.6763,38.5806,44.8123,10.0793,42.9049,34.6985,24.199,39527.7377
Training.gain.without.precipitation_seasonality,9331.9023,20.4654,7.3973,38.4412,19.3477,21.7245,6.4775,24.7463,22.6053,19.341,951.2449
Training.gain.without.savannas,7012.6107,29.088,14.2641,75.1358,40.4532,36.7247,12.0174,37.4871,38.4201,23.2665,731.9468
Training.gain.without.snow_ice,5.0235,4.4849,4.4371,4.6303,5.001,4.9079,4.5113,4.5088,4.737,4.3514,4.6593
Training.gain.without.temperature_seasonality,298022.4929,38.9736,10.9187,78.6923,27.4093,40.7231,6.8845,41.7725,40.5719,26.2733,29833.4712
Training.gain.without.urban_areas,44.311,37.9027,14.1602,92.3109,37.1201,47.2187,11.5836,45.8267,38.8229,26.5965,39.5853
Training.gain.without.wetlands,19042.0484,26.7917,16.8797,70.2163,38.0163,46.4457,12.4239,36.5869,38.3074,21.1841,1934.89
Training.gain.without.woody_savannas,12327.5586,28.4497,14.8768,73.1286,39.3259,46.1775,12.7626,46.6983,38.7423,22.1352,1264.9855
Training.gain.with.only.annual_mean_temperature,0.8086,0.8126,0.7987,0.7645,0.8011,0.8293,0.7727,0.793,0.7567,0.8039,0.7941
