,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,278,278,278,278,278,278,278,278,278,278,278
Regularized.training.gain,2.9806,2.9866,2.9013,2.9812,3.0576,2.94,3.0048,2.9449,2.9466,3.0726,2.9816
Unregularized.training.gain,3.3168,3.3148,3.2292,3.3028,3.4207,3.283,3.3093,3.2852,3.279,3.4167,3.3157
Iterations,2240,2420,2060,2340,2720,2280,2340,2040,2180,2420,2304
Training.AUC,0.983,0.9826,0.9818,0.9829,0.9847,0.983,0.9841,0.9821,0.9841,0.9849,0.9833
X.Test.samples,69,69,69,69,69,69,69,69,69,69,69
Test.gain,3.0065,3.0171,3.3831,3.0519,2.7782,3.2314,2.977,3.2555,3.1792,2.6929,3.0573
Test.AUC,0.9758,0.9785,0.986,0.9774,0.9703,0.9784,0.9751,0.9844,0.9747,0.9672,0.9768
AUC.Standard.Deviation,0.0056,0.0041,0.0025,0.005,0.0064,0.0061,0.0049,0.0027,0.0073,0.007,0.0052
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,6.3329,5.9572,4.2885,4.6036,3.8365,3.3906,3.6155,3.2663,3.144,3.1691,4.1604
annual_precipitation.contribution,11.9038,7.2152,11.1185,10.9963,6.1422,9.4537,7.561,10.085,6.0419,8.8508,8.9368
barren_vegetation.contribution,6.7105,12.0534,13.6128,14.3859,18.5977,18.733,19.8189,19.5389,21.8363,21.6146,16.6902
closed_shrubland.contribution,0.3147,0.261,0.251,0.2596,0.3318,0.4069,0.2217,0.3565,0.359,0.4076,0.317
croplands.contribution,0.7969,1.1224,1.6107,1.1002,1.7863,1.7615,1.4037,1.8057,2.2525,1.7796,1.542
deciduous_broadleaf_forest.contribution,0.1335,0.365,0.3513,0.4873,0.4862,0.5318,0.6256,0.7433,0.7529,0.8004,0.5277
deciduous_needleleaf_forest.contribution,0,0,0.0023,0.0477,0.0117,0.0132,0.0195,0.0114,0.0074,0.0359,0.0149
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,0.4974,0.5089,0.3835,0.2458,0.5168,0.4662,0.4851,0.4018,0.5666,0.3988,0.4471
grasslands.contribution,36.938,34.7792,36.6117,36.8206,37.713,37.2329,36.6204,35.4484,36.5946,36.9295,36.5688
mixed_forests.contribution,2.1068,3.1564,2.4328,3.0726,1.6936,1.8453,1.9752,2.1677,1.806,1.6953,2.1952
open_shrublands.contribution,0.0755,0.1057,0.3339,0.1814,0.2217,0.2169,0.3209,0.4011,0.3593,0.3779,0.2594
precipitation_seasonality.contribution,3.7376,3.9542,3.3108,4.4152,4.9901,5.7069,6.0958,5.625,5.6926,5.608,4.9136
savannas.contribution,1.6683,1.0015,0.8141,1.5374,0.5662,0.8573,0.8475,0.5099,0.4082,0.4305,0.8641
snow_ice.contribution,2.3617,2.3997,1.8247,1.6174,1.4937,1.3319,1.3802,1.2347,1.167,1.071,1.5882
temperature_seasonality.contribution,23.9829,24.1764,19.445,16.9881,17.2002,13.9417,14.8018,13.6348,14.4388,12.1066,17.0716
urban_areas.contribution,0.5112,0.6061,0.7677,0.7815,1.0572,0.9695,0.8958,1.0291,0.9185,1.105,0.8642
wetlands.contribution,0.6642,0.6626,1.0262,0.3419,0.4028,0.38,0.4015,0.6703,0.2668,0.2076,0.5024
woody_savannas.contribution,1.264,1.675,1.8145,2.1174,2.9521,2.7607,2.9098,3.07,3.3873,3.4118,2.5363
annual_mean_temperature.permutation.importance,9.2134,9.5066,7.4004,8.1018,6.8223,7.1028,8.1463,8.7371,8.5223,10.132,8.3685
annual_precipitation.permutation.importance,7.6272,16.3161,5.4777,11.3207,5.8983,5.6933,12.515,7.8075,6.0458,14.1891,9.2891
barren_vegetation.permutation.importance,1.2542,0.7688,1.2019,1.2419,0.7959,0.6712,0.0604,3.2213,2.0448,1.1416,1.2402
closed_shrubland.permutation.importance,0.0815,0.1635,0.2221,0.2143,0.187,0.2,0.138,0.3258,0.1875,0.2284,0.1948
croplands.permutation.importance,2.8455,2.1241,2.6944,2.2457,2.4713,3.7358,2.2728,1.7705,2.0032,2.209,2.4372
deciduous_broadleaf_forest.permutation.importance,0.3868,0.6491,0.2895,0.4236,0.3195,0.3983,0.4466,0.5385,0.4541,0.5149,0.4421
deciduous_needleleaf_forest.permutation.importance,0,0,0.002,0.1042,0.0153,0.0193,0.0137,0.038,0.0044,0.0297,0.0227
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,0.3739,0.2051,0.1697,0.2078,0.187,0.3117,0.2491,0.4081,0.4127,0.1609,0.2686
grasslands.permutation.importance,38.5957,33.2016,38.5632,36.4443,43.9692,43.3668,38.0897,33.5919,38.5969,37.3411,38.176
mixed_forests.permutation.importance,0.3216,0.1028,0.0785,0.4438,0.3565,0.0175,0.1043,0.0688,0.2718,0.1512,0.1917
open_shrublands.permutation.importance,0.5911,0.4621,0.4171,0.3482,0.5856,0.9266,0.4438,0.4981,0.4649,0.3295,0.5067
precipitation_seasonality.permutation.importance,4.5092,5.2452,5.4214,3.8411,7.6803,9.4788,6.1428,5.9306,9.8375,4.7095,6.2796
savannas.permutation.importance,2.0546,1.1014,1.411,2.2078,0.5663,0.818,0.8017,0.7185,0.5774,0.879,1.1136
snow_ice.permutation.importance,0.1205,0.1792,0.1399,0.2312,0.1481,0.1793,0.1674,0.4266,0.2202,0.2469,0.2059
temperature_seasonality.permutation.importance,28.0315,26.0281,31.9383,29.5294,26.1376,23.3779,27.563,32.5255,26.9651,24.1658,27.6262
urban_areas.permutation.importance,0.6339,0.2753,0.6968,0.5711,0.8134,0.4152,0.302,0.4374,0.1787,0.738,0.5062
wetlands.permutation.importance,1.6481,1.6852,2.2531,1.1195,0.775,0.828,0.9882,1.1442,1.1573,0.9821,1.2581
woody_savannas.permutation.importance,1.7112,1.9858,1.6232,1.4035,2.2716,2.4595,1.5553,1.8114,2.0555,1.8513,1.8728
Training.gain.without.annual_mean_temperature,2.839,2.8715,2.7953,2.8577,2.9475,2.8353,2.8735,2.8352,2.8333,2.9482,2.8637
Training.gain.without.annual_precipitation,2.8748,2.8617,2.8094,2.8554,2.9704,2.8409,2.8987,2.8421,2.8474,2.9697,2.877
Training.gain.without.barren_vegetation,2.9738,2.9808,2.8951,2.9783,3.0471,2.935,3.0025,2.9407,2.9431,3.0586,2.9755
Training.gain.without.closed_shrubland,2.9644,2.9734,2.8824,2.9619,3.0375,2.9119,2.9922,2.9226,2.9311,3.0546,2.9632
Training.gain.without.croplands,2.9514,2.9664,2.8777,2.9541,3.029,2.9123,2.9868,2.9232,2.93,3.05,2.9581
Training.gain.without.deciduous_broadleaf_forest,2.9713,2.9769,2.8942,2.9733,3.0494,2.9316,2.9945,2.9353,2.9364,3.063,2.9726
Training.gain.without.deciduous_needleleaf_forest,2.9806,2.9866,2.9011,2.9811,3.057,2.9393,3.0045,2.9443,2.9466,3.0715,2.9813
Training.gain.without.evergreen_broadleaf_forest,2.9804,2.9866,2.9013,2.9814,3.0574,2.9402,3.0047,2.9447,2.9464,3.072,2.9815
Training.gain.without.evergreen_needleleaf_forest,2.9589,2.9655,2.886,2.9665,3.0354,2.9236,2.9881,2.9235,2.9201,3.053,2.9621
Training.gain.without.grasslands,2.8349,2.8525,2.7629,2.8375,2.8952,2.7854,2.8486,2.7908,2.7982,2.9185,2.8325
Training.gain.without.mixed_forests,2.9764,2.9792,2.8991,2.976,3.0532,2.9378,3.0016,2.9431,2.9436,3.0676,2.9778
Training.gain.without.open_shrublands,2.9731,2.9796,2.8939,2.9705,3.0512,2.929,2.9916,2.9334,2.934,3.0654,2.9722
Training.gain.without.precipitation_seasonality,2.8852,2.8966,2.814,2.8837,2.9453,2.8319,2.9009,2.8468,2.8362,2.9568,2.8797
Training.gain.without.savannas,2.948,2.9575,2.8728,2.9459,3.0375,2.9164,2.9806,2.9255,2.9303,3.0505,2.9565
Training.gain.without.snow_ice,2.975,2.9794,2.8935,2.9717,3.0502,2.9325,2.9968,2.9365,2.9397,3.0661,2.9741
Training.gain.without.temperature_seasonality,2.7264,2.7467,2.6407,2.7395,2.7969,2.6919,2.7599,2.6707,2.708,2.8401,2.7321
Training.gain.without.urban_areas,2.9473,2.9644,2.8762,2.9567,3.0238,2.9167,2.9951,2.9239,2.9413,3.0388,2.9584
Training.gain.without.wetlands,2.9713,2.9794,2.8914,2.9769,3.0545,2.9361,2.9996,2.9406,2.9422,3.0693,2.9761
Training.gain.without.woody_savannas,2.9122,2.9163,2.8449,2.918,2.9719,2.8604,2.9388,2.8706,2.8691,3.0058,2.9108
Training.gain.with.only.annual_mean_temperature,0.7494,0.7424,0.7094,0.7454,0.7384,0.7261,0.7429,0.718,0.7156,0.7417,0.7329
Training.gain.with.only.annual_precipitation,0.5876,0.6215,0.5803,0.6183,0.5949,0.5867,0.6288,0.6036,0.5981,0.628,0.6048
Training.gain.with.only.barren_vegetation,0.4212,0.4252,0.4231,0.4132,0.431,0.4212,0.4163,0.4132,0.4163,0.4385,0.4219
Training.gain.with.only.closed_shrubland,0.0227,0.0412,0.0311,0.0268,0.0421,0.0318,0.0326,0.0315,0.0399,0.0532,0.0353
Training.gain.with.only.croplands,0.3068,0.2906,0.3096,0.2928,0.3464,0.304,0.3177,0.3155,0.3367,0.301,0.3121
Training.gain.with.only.deciduous_broadleaf_forest,4e-04,0.0011,3e-04,2e-04,1e-04,2e-04,2e-04,8e-04,0,0,3e-04
Training.gain.with.only.deciduous_needleleaf_forest,0.0387,0.0387,0.0387,0.0387,0.0387,0.0387,0.0387,0.0387,0.0387,0.0387,0.0387
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.0209,0.0279,0.0317,0.0374,0.0401,0.0273,0.0271,0.0258,0.0165,0.0349,0.029
Training.gain.with.only.grasslands,1.0314,1.0108,1.0042,1.0396,1.106,1.0241,1.0613,0.9973,1.0368,1.0605,1.0372
Training.gain.with.only.mixed_forests,0.0857,0.0973,0.0845,0.0847,0.089,0.091,0.0841,0.089,0.0964,0.1008,0.0902
Training.gain.with.only.open_shrublands,0.0645,0.0768,0.0845,0.0774,0.0801,0.0781,0.0801,0.0774,0.069,0.0871,0.0775
Training.gain.with.only.precipitation_seasonality,0.4151,0.4153,0.3838,0.4095,0.4552,0.4141,0.4282,0.4387,0.4499,0.4725,0.4282
Training.gain.with.only.savannas,0.0514,0.041,0.0429,0.0514,0.0335,0.0429,0.041,0.0335,0.0335,0.0335,0.0405
Training.gain.with.only.snow_ice,0.0216,0.0216,0.0216,0.0216,0.0216,0.0216,0.0216,0.0216,0.0216,0.0216,0.0216
Training.gain.with.only.temperature_seasonality,0.5858,0.6205,0.5907,0.6142,0.6061,0.5994,0.6127,0.6322,0.5997,0.6154,0.6077
Training.gain.with.only.urban_areas,0.0241,0.0268,0.0335,0.0259,0.0375,0.0263,0.024,0.0269,0.0276,0.0354,0.0288
Training.gain.with.only.wetlands,0.0914,0.0914,0.0914,0.0828,0.0828,0.0828,0.0828,0.0828,0.0828,0.0828,0.0854
Training.gain.with.only.woody_savannas,0.0203,0.0301,0.0265,0.033,0.0376,0.0264,0.0318,0.0248,0.0228,0.0409,0.0294
Test.gain.without.annual_mean_temperature,3.0091,2.9037,3.2204,2.9506,2.6102,3.0502,2.9072,3.1015,3.0277,2.6112,2.9392
Test.gain.without.annual_precipitation,2.8804,2.9479,3.2023,2.9996,2.5803,3.0825,2.8423,3.0884,3.0166,2.5483,2.9189
Test.gain.without.barren_vegetation,3.0135,3.0222,3.3929,3.0403,2.8105,3.2365,2.9669,3.2525,3.1859,2.7386,3.066
Test.gain.without.closed_shrubland,2.998,2.9867,3.3513,3.0331,2.7489,3.2292,2.9253,3.2325,3.1291,2.6629,3.0297
Test.gain.without.croplands,3.0284,3.0058,3.369,3.0544,2.7945,3.2276,2.956,3.2262,3.1663,2.6953,3.0523
Test.gain.without.deciduous_broadleaf_forest,2.997,3.029,3.3696,3.0382,2.7604,3.2107,2.9706,3.2438,3.1788,2.6938,3.0492
Test.gain.without.deciduous_needleleaf_forest,3.0063,3.0205,3.3766,3.0533,2.7775,3.2311,2.9747,3.2542,3.1769,2.6909,3.0562
Test.gain.without.evergreen_broadleaf_forest,3.0082,3.0205,3.3812,3.0548,2.7712,3.2318,2.978,3.2559,3.174,2.6935,3.0569
Test.gain.without.evergreen_needleleaf_forest,3.0065,3.006,3.3361,3.0103,2.7742,3.2188,2.9404,3.2229,3.1872,2.6657,3.0368
Test.gain.without.grasslands,2.9073,2.9093,3.2109,2.9497,2.7315,3.1409,2.9124,3.1629,3.0931,2.5817,2.96
Test.gain.without.mixed_forests,3.0169,3.059,3.3815,3.0675,2.7898,3.2318,2.981,3.2601,3.1801,2.7121,3.068
Test.gain.without.open_shrublands,2.988,3.0191,3.3654,3.0302,2.761,3.2367,2.9727,3.2424,3.1774,2.6847,3.0478
Test.gain.without.precipitation_seasonality,2.8829,2.8642,3.2181,2.9218,2.7057,3.1642,2.8618,3.1142,3.1105,2.645,2.9488
Test.gain.without.savannas,3.0545,3.035,3.3914,3.108,2.7509,3.2231,2.9575,3.2205,3.1493,2.6655,3.0556
Test.gain.without.snow_ice,2.9922,3.0127,3.3823,3.0578,2.7684,3.2228,2.9689,3.2501,3.1676,2.6857,3.0509
Test.gain.without.temperature_seasonality,2.7956,2.757,3.1972,2.7669,2.589,2.9926,2.7541,3.1118,2.9213,2.4322,2.8318
Test.gain.without.urban_areas,3.035,3.0019,3.3737,3.0481,2.8087,3.2031,2.9285,3.2288,3.1228,2.7182,3.0469
Test.gain.without.wetlands,3.0378,3.0374,3.4083,3.0455,2.7645,3.2266,2.9691,3.2448,3.1682,2.6846,3.0587
Test.gain.without.woody_savannas,2.8981,2.8871,3.201,2.9257,2.7196,3.1417,2.8387,3.1461,3.0848,2.5682,2.9411
