,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,352,352,352,352,352,352,352,352,352,352,352
Regularized.training.gain,11112.87,844646.43,378307.09,873877.72,257932.76,7692334.94,11503548.39,1316052.25,17542728.1,11334.56,4043187.51
Unregularized.training.gain,15867.85,1136209.91,491378.3,1384245.98,377648.27,10714303.95,15476104.81,1717182.32,25999195.46,16541.22,5732867.81
Iterations,360,220,1080,180,820,360,220,160,220,160,378
Training.AUC,0.5098,0.5211,0.6976,0.5241,0.5071,0.5297,0.5226,0.5251,0.6491,0.5097,0.5496
X.Test.samples,88,88,88,88,88,88,88,88,88,88,88
Test.gain,7932.8008,532396.8395,-475.1908,3553079.3233,940209.7406,14912620.3854,7892969.2393,-41916.4013,-4441039.9006,7766.888,2336354.3724
Test.AUC,0.5055,0.5111,0.7102,0.5454,0.517,0.534,0.5226,0.5109,0.5738,0.5054,0.5436
AUC.Standard.Deviation,0.0057,0.0079,0.0365,0.0153,0.0097,0.0134,0.0111,0.008,0.0189,0.0057,0.0132
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,3e-04,0,0,0,0,0,0,0,0.5453,0,0.0546
annual_precipitation.contribution,82.8474,78.38,70.336,20.2971,45.6015,42.888,54.0366,50.0394,46.497,47.1616,53.8085
barren_vegetation.contribution,0.0339,0.7209,0,22.5757,6.6455,20.5063,10.9228,4.2507,0.0149,0.046,6.5717
closed_shrubland.contribution,0,4e-04,1e-04,0.2067,0,0,0.1727,0,0,0,0.038
croplands.contribution,0.0018,0.0596,0,0.7029,0.2034,0.5274,0.4214,0.1464,11.536,0.1636,1.3763
deciduous_broadleaf_forest.contribution,0.0013,0,1e-04,0,1e-04,0.0072,0.1035,0.2468,0.832,0.4939,0.1685
deciduous_needleleaf_forest.contribution,0,0,2e-04,0.0022,0.0043,3e-04,2e-04,5e-04,1e-04,4e-04,8e-04
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0.0061,0,6e-04
evergreen_needleleaf_forest.contribution,0.0013,0,1e-04,0.8343,2e-04,0.1333,0,0.0934,0.9441,0,0.2007
grasslands.contribution,0.0021,0.3231,1e-04,0.9475,0.1572,1.2845,0.9152,0.176,3.6929,0.1754,0.7674
mixed_forests.contribution,0.0068,1e-04,0.0017,1.6778,0.007,0.0576,0.595,0.0675,6.3454,3.8238,1.2583
open_shrublands.contribution,7e-04,0.7743,0,0.0504,0,0.1932,0.0212,0.0618,1.3408,0.4908,0.2933
precipitation_seasonality.contribution,0.0023,0.1019,0,0.4394,10.0029,13.6293,0.2103,2.4143,0.0603,0.0229,2.6884
savannas.contribution,0,0,0,0,0,0,0,0,0.1892,0,0.0189
snow_ice.contribution,17.0852,17.5743,29.6613,16.7752,36.5992,13.5169,16.0157,40.9317,18.7822,47.5294,25.4471
temperature_seasonality.contribution,0.0116,2.0653,2e-04,35.4241,0.7517,7.189,16.1986,1.4258,1.0741,0.0664,6.4207
urban_areas.contribution,0.0041,0,0,0.0022,0.026,0.067,0.0614,0.0027,7.5354,4e-04,0.7699
wetlands.contribution,5e-04,0,0,0,0,0,0,0.1101,0.0059,0,0.0117
woody_savannas.contribution,7e-04,0,0,0.0643,8e-04,0,0.3253,0.0329,0.5982,0.0253,0.1048
annual_mean_temperature.permutation.importance,0,0.0061,14.8002,0,0,0,0.0056,0,11.2624,0,2.6074
annual_precipitation.permutation.importance,90.2427,62.4801,0,26.9955,81.0533,40.4094,27.7633,46.8641,20.7622,80.7795,47.735
barren_vegetation.permutation.importance,1.1378,7.9652,53.1796,22.7508,4.3723,17.5786,19.4287,5.2459,9.081,3.5994,14.4339
closed_shrubland.permutation.importance,0,0.0061,0.0183,3.2501,0,0,0.1229,0,0,0,0.3397
croplands.permutation.importance,0,0.0061,0,9.5293,0,0,0,0,5.3634,0,1.4899
deciduous_broadleaf_forest.permutation.importance,0,0,1.0803,0,0,3.2302,0.6201,0,1.393,0,0.6324
deciduous_needleleaf_forest.permutation.importance,0,0,0.2969,4.1342,0,0,0,0,0,0,0.4431
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0.0094,0,9e-04
evergreen_needleleaf_forest.permutation.importance,0,0.0061,0,0,0,0,0,0,6.329,0,0.6335
grasslands.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
mixed_forests.permutation.importance,0,0,2.0341,0.6631,0,0,18.3188,0,10.9481,0,3.1964
open_shrublands.permutation.importance,0,0,1.205,0,0,0.3295,0,0,0,0,0.1535
precipitation_seasonality.permutation.importance,0,0.0122,5.4563,0,0,0.9885,0,17.1464,9.6249,1.2117,3.444
savannas.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
snow_ice.permutation.importance,8.6194,1.2953,1.859,0,13.8456,2.7459,3.3182,2.4396,0.0659,14.4094,4.8598
temperature_seasonality.permutation.importance,0,28.2229,19.699,29.3163,0.7287,34.7179,26.3109,23.8312,22.1209,0,18.4948
urban_areas.permutation.importance,0,0,0.3712,3.1396,0,0,0.2458,0,3.037,0,0.6794
wetlands.permutation.importance,0,0,0,0,0,0,0,4.4728,0.0028,0,0.4476
woody_savannas.permutation.importance,0,0,0,0.221,0,0,3.8656,0,0,0,0.4087
Training.gain.without.annual_mean_temperature,449717.03,482513.19,64881441.95,62787.49,2389541.17,246340.58,28908.5,1774161.94,18618.8,993036.87,7132706.75
Training.gain.without.annual_precipitation,4999.5938,452.1189,4185256.9965,46.1456,13199.0558,71.8503,3.6117,46.1792,3.6363,18648.1315,422272.732
Training.gain.without.barren_vegetation,3378983.98,14666.32,62643.17,1380153.38,474240.66,11607.61,299605.56,1109650.08,255476.84,1204481.08,819150.87
Training.gain.without.closed_shrubland,16403902.16,33039.46,144893.05,601608.93,653602.09,80785736.28,96791.64,3991013.09,1432213.62,1062498.98,10520529.93
Training.gain.without.croplands,35340.06,10156.06,14403.17,426521.09,219954.03,5394702.82,202014.07,11400820.7,5101294.01,15867.04,2282107.3
Training.gain.without.deciduous_broadleaf_forest,9014520.28,41181.73,393725.33,33225920.31,62466796.36,153094.69,2472054.14,3049197.12,12070517.86,12751571.03,13563857.88
Training.gain.without.deciduous_needleleaf_forest,3459853.94,8862113.13,7055845.74,87683014.78,10489.84,27895332.39,147931.66,2706028.25,314757.33,8326059.25,14646142.63
Training.gain.without.evergreen_broadleaf_forest,3459853.9,8862113.1,7055845.7,87683014.8,135576.8,27895332.4,143072892.5,2706028.3,53299593.7,8326059.3,34249631.1
Training.gain.without.evergreen_needleleaf_forest,211215.38,155850.08,54481.55,281326.61,49111.86,8002412.21,1536085.35,1364517.15,539858.59,13634.28,1220849.3
Training.gain.without.grasslands,3251476.03,8381128.39,859411.49,1747878.3,1264330.43,5360623.96,314314.8,297437.81,72338.21,11448224.02,3299716.34
Training.gain.without.mixed_forests,1060745.03,57969.96,574134202.66,3689395.5,165024.43,835113.67,34648.02,1447115.71,1724946.1,913385.23,58406254.63
Training.gain.without.open_shrublands,376697.11,105163805.94,2063607.82,2237242.01,3446383.54,583941.41,65215233.21,1780093.65,84361.21,14519322.79,19547068.87
Training.gain.without.precipitation_seasonality,14016440,389376.5,7404694,99104.97,15222.94,18782.7,1.966193e+12,2444629,1951975,16113.79,196621900000
Training.gain.without.savannas,229109.48,3155938.06,339631.57,1072938.2,10705.41,5374620.02,422236.97,2267188.87,881928.89,286645.31,1404094.28
Training.gain.without.snow_ice,1236.5823,571.0288,232300.4166,32.7799,7449.4281,101.0811,5.539,465.6541,5.2802,13.2649,24218.1055
Training.gain.without.temperature_seasonality,4195162.46,3849376,30007.55,419580.9,837925.58,225327.19,13385.33,12660.19,88753164.78,72766.24,9840935.62
Training.gain.without.urban_areas,55690.99,23627062.77,11114.24,5427265.75,30090.97,4164988.51,417805.83,13846.93,248347.2,150833522.7,18482973.59
Training.gain.without.wetlands,15400.77,294835.2,2762021.7,820359.65,743115.6,105723.15,589780.97,15272.62,13995.68,8734168.56,1409467.39
Training.gain.without.woody_savannas,15400.77,43626.38,18946650,997.0977,117393.2,41098.03,60428.49,11646750,163993600,3075151,19794110
Training.gain.with.only.annual_mean_temperature,1.077,1.076,1.0862,1.0875,1.0697,1.0669,1.11,1.0544,1.0493,1.0756,1.0753
Training.gain.with.only.annual_precipitation,2.1172,2.0868,2.0449,2.058,2.0899,2.0303,2.0686,2.0343,2.1032,2.112,2.0745
Training.gain.with.only.barren_vegetation,0.4686,0.4686,0.4686,0.4686,0.4686,0.4686,0.4782,0.4686,0.4782,0.4686,0.4705
Training.gain.with.only.closed_shrubland,0.0033,0.0033,0.0031,0.004,0.0036,0.0036,0.0056,0.0031,0.0031,0.004,0.0037
Training.gain.with.only.croplands,0.3055,0.3325,0.3407,0.3342,0.3115,0.3616,0.3018,0.3144,0.3389,0.335,0.3276
Training.gain.with.only.deciduous_broadleaf_forest,0.0564,0.0407,0.0567,0.0595,0.0504,0.066,0.0506,0.0482,0.0488,0.0627,0.054
Training.gain.with.only.deciduous_needleleaf_forest,0.0245,0.0198,0.0253,0.0253,0.0198,0.0253,0.0198,0.0198,0.0198,0.0198,0.0219
Training.gain.with.only.evergreen_broadleaf_forest,0.0016,0.0016,0,0.0016,0.0016,1e-04,0.0016,0.0016,0.0016,0.0016,0.0013
Training.gain.with.only.evergreen_needleleaf_forest,0.5844,0.5926,0.6728,0.6034,0.5881,0.6265,0.6238,0.6146,0.6711,0.6176,0.6195
Training.gain.with.only.grasslands,0.5694,0.564,0.5759,0.5498,0.5713,0.5607,0.5461,0.5286,0.5907,0.5758,0.5632
Training.gain.with.only.mixed_forests,1.137,1.1301,1.1747,1.1596,1.1501,1.1742,1.2113,1.176,1.1348,1.1713,1.1619
