,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622,1622
Regularized.training.gain,1.9116,1.9183,1.9441,1.9184,1.9299,1.9103,1.9188,1.9345,1.9347,1.899,1.922
Unregularized.training.gain,2.0435,2.0506,2.0883,2.0666,2.07,2.0531,2.0652,2.0782,2.0874,2.0391,2.0642
Iterations,1920,1840,1560,2000,1640,1820,1460,1760,1880,1640,1752
Training.AUC,0.9477,0.9478,0.9495,0.9486,0.9491,0.9486,0.9483,0.9493,0.9492,0.9469,0.9485
X.Test.samples,405,405,405,405,405,405,405,405,405,405,405
Test.gain,2.011,1.9972,1.8971,1.9967,1.9275,2.0349,1.9911,1.9262,1.9393,2.0504,1.9771
Test.AUC,0.9468,0.9467,0.9405,0.9445,0.9412,0.9462,0.9454,0.9431,0.9431,0.9499,0.9447
AUC.Standard.Deviation,0.0036,0.0033,0.0038,0.004,0.004,0.0036,0.0036,0.0034,0.0035,0.0033,0.0036
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,9.2808,7.5646,4.514,7.1715,6.7255,6.6956,6.3147,5.8159,5.4662,5.7999,6.5349
annual_precipitation.contribution,1.5687,1.4137,1.7379,1.9083,2.1588,1.7664,1.5262,1.7847,1.822,1.9935,1.768
barren_vegetation.contribution,8.5934,12.1478,10.8243,12.3729,14.9655,16.3291,17.9817,16.6615,16.6315,17.2222,14.373
closed_shrubland.contribution,0.2499,0.1803,0.0812,0.1115,0.0923,0.1016,0.0723,0.0297,0.0742,0.0839,0.1077
croplands.contribution,18.8914,17.6394,15.8865,16.5085,13.8301,14.2145,13.1525,11.9857,12.7101,12.2347,14.7053
deciduous_broadleaf_forest.contribution,1.4669,1.5435,1.9817,1.5368,1.235,1.1925,1.6168,1.5898,1.5179,1.5347,1.5216
deciduous_needleleaf_forest.contribution,0.1144,0.0611,0.0915,0.0755,0.2035,0.0866,0.1189,0.0867,0.1377,0.113,0.1089
evergreen_broadleaf_forest.contribution,0.1001,0.0868,0.0015,0,0,0,0,0.0456,0,0.0038,0.0238
evergreen_needleleaf_forest.contribution,0.3164,0.255,0.174,0.2694,0.2981,0.2189,0.2383,0.2694,0.2116,0.2497,0.2501
grasslands.contribution,0.819,0.9051,1.2346,1.3934,1.1351,1.2471,1.4197,1.2894,1.7184,1.6858,1.2848
mixed_forests.contribution,13.7255,10.1325,12.1719,7.3777,7.7558,6.9793,7.6851,7.7175,7.2809,6.3267,8.7153
open_shrublands.contribution,0.3009,0.4183,0.6806,0.724,0.7744,0.8005,0.7765,0.8022,0.8601,0.933,0.707
precipitation_seasonality.contribution,1.2602,1.5574,5.569,6.0943,6.2944,6.2104,6.2506,6.2046,6.6301,6.4587,5.253
savannas.contribution,0.0984,0.0704,0.0559,0.0703,0.0664,0.0464,0.0587,0.0583,0.0962,0.0715,0.0693
snow_ice.contribution,0.0592,0.0156,0.0404,0.0411,0.0169,0.0232,0.0562,0.0497,0.0373,0.0303,0.037
temperature_seasonality.contribution,36.6682,40.5318,39.4638,39.6642,38.2246,37.8914,36.6435,39.1381,37.9517,38.2634,38.4441
urban_areas.contribution,5.6003,4.422,4.1768,3.2751,4.5566,4.5315,4.4548,4.9215,4.9898,5.0301,4.5959
wetlands.contribution,0.0755,0.0943,0.094,0.0902,0.0407,0.0216,0.0635,0.0193,0.0683,0.0208,0.0588
woody_savannas.contribution,0.8108,0.9605,1.2205,1.3153,1.6263,1.6434,1.5701,1.5303,1.7958,1.9441,1.4417
annual_mean_temperature.permutation.importance,14.8244,16.8433,15.3181,13.974,12.6726,16.5605,14.6083,14.3857,13.7946,14.7296,14.7711
annual_precipitation.permutation.importance,6.2749,8.8365,7.9255,8.5324,9.262,6.6986,9.7381,9.8474,7.8092,6.7937,8.1718
barren_vegetation.permutation.importance,2.8336,2.8054,2.5514,2.4024,5.6849,3.9092,2.5848,2.5537,3.3449,4.6705,3.3341
closed_shrubland.permutation.importance,0.0532,0.0888,0.1033,0.0367,0.0845,0.0847,0.0665,0,0.112,0.0443,0.0674
croplands.permutation.importance,4.5423,3.2938,4.0524,4.785,1.9719,2.8961,3.3436,4.1882,5.3409,3.8799,3.8294
deciduous_broadleaf_forest.permutation.importance,0.3396,0.4894,0.5043,0.6447,0.7501,0.6863,0.7095,0.5361,0.3603,0.544,0.5564
deciduous_needleleaf_forest.permutation.importance,0.1158,0.0896,0.1725,0.0815,0.2887,0.0751,0.2474,0.0373,0.0588,0.1703,0.1337
evergreen_broadleaf_forest.permutation.importance,0.0127,0.0093,0.0043,0,0,0,0,0.0113,0,0.008,0.0046
evergreen_needleleaf_forest.permutation.importance,0.7349,0.4114,0.4853,0.5285,0.3859,0.3395,0.5157,0.3749,0.6828,0.493,0.4952
grasslands.permutation.importance,2.4278,1.7376,2.0537,1.6354,1.4959,1.6243,1.8802,2.3693,2.0298,1.7596,1.9014
mixed_forests.permutation.importance,1.7186,1.0217,1.484,1.8972,0.9259,1.3907,0.8605,1.7852,1.9226,1.2638,1.427
open_shrublands.permutation.importance,0.6234,0.6136,0.6023,0.8943,0.5994,0.495,0.5021,0.5275,0.8523,0.7961,0.6506
precipitation_seasonality.permutation.importance,4.3459,4.8174,4.6939,4.7635,5.5713,4.6538,5.2614,4.9788,4.9625,4.5788,4.8627
savannas.permutation.importance,0.3068,0.2036,0.3458,0.7096,0.7414,0.6808,0.5303,0.4702,0.7978,0.7738,0.556
snow_ice.permutation.importance,0.1734,0.0903,0.1722,0.1737,0,0.1109,0.3542,0.2368,0.2335,0.184,0.1729
temperature_seasonality.permutation.importance,56.9645,55.4566,56.1062,55.287,56.6997,56.2285,55.1747,54.2251,53.3925,55.6348,55.517
urban_areas.permutation.importance,1.6409,1.6051,1.3763,1.6388,1.1213,1.5154,1.5671,1.7392,1.6834,1.399,1.5287
wetlands.permutation.importance,0,0.0505,0.072,0.0347,0.0287,0,0.0541,0.0777,0.09,0.0061,0.0414
woody_savannas.permutation.importance,2.0672,1.536,1.9765,1.9805,1.7158,2.0507,2.0015,1.6556,2.532,2.2708,1.9787
Training.gain.without.annual_mean_temperature,1.8726,1.8719,1.8962,1.8721,1.8896,1.861,1.8747,1.8913,1.8913,1.8575,1.8778
Training.gain.without.annual_precipitation,1.8842,1.8905,1.9102,1.8831,1.8997,1.8778,1.8909,1.9011,1.9007,1.8667,1.8905
Training.gain.without.barren_vegetation,1.9101,1.9169,1.9431,1.9165,1.9282,1.9085,1.9178,1.933,1.9331,1.8964,1.9204
Training.gain.without.closed_shrubland,1.9078,1.9156,1.9416,1.9166,1.928,1.9058,1.917,1.933,1.9315,1.8969,1.9194
Training.gain.without.croplands,1.8904,1.8964,1.9222,1.8939,1.9137,1.8906,1.8983,1.9116,1.9087,1.88,1.9006
Training.gain.without.deciduous_broadleaf_forest,1.9062,1.9116,1.9368,1.9108,1.9218,1.9014,1.911,1.9272,1.9287,1.891,1.9146
Training.gain.without.deciduous_needleleaf_forest,1.9101,1.9178,1.943,1.9169,1.9277,1.9087,1.9182,1.9337,1.9336,1.8976,1.9207
Training.gain.without.evergreen_broadleaf_forest,1.9117,1.9185,1.9445,1.9183,1.9303,1.9102,1.9197,1.9345,1.9347,1.8992,1.9222
Training.gain.without.evergreen_needleleaf_forest,1.905,1.9148,1.9415,1.9148,1.9277,1.9072,1.9151,1.9312,1.93,1.8956,1.9183
Training.gain.without.grasslands,1.8942,1.9042,1.9263,1.9033,1.9202,1.897,1.9042,1.9163,1.9208,1.8835,1.907
Training.gain.without.mixed_forests,1.9052,1.9122,1.9368,1.9075,1.9243,1.9013,1.9143,1.9248,1.9231,1.8899,1.9139
Training.gain.without.open_shrublands,1.9061,1.9156,1.9401,1.9141,1.9282,1.9057,1.9171,1.9324,1.9297,1.8949,1.9184
Training.gain.without.precipitation_seasonality,1.8896,1.8963,1.9199,1.8951,1.9083,1.8889,1.8953,1.9076,1.91,1.8775,1.8989
Training.gain.without.savannas,1.9084,1.9161,1.9418,1.9147,1.9275,1.9073,1.9165,1.932,1.9302,1.896,1.919
Training.gain.without.snow_ice,1.9106,1.9183,1.943,1.9173,1.9306,1.9099,1.9181,1.9332,1.9339,1.898,1.9213
Training.gain.without.temperature_seasonality,1.727,1.7322,1.7533,1.7302,1.7424,1.7241,1.7424,1.7554,1.751,1.7232,1.7381
Training.gain.without.urban_areas,1.8708,1.8828,1.907,1.884,1.9002,1.8762,1.8854,1.8931,1.8948,1.8615,1.8856
Training.gain.without.wetlands,1.9096,1.9155,1.9421,1.9156,1.9287,1.9096,1.9162,1.9327,1.9314,1.8981,1.92
Training.gain.without.woody_savannas,1.8978,1.9082,1.9306,1.9055,1.9199,1.8975,1.9091,1.9253,1.9175,1.8859,1.9097
Training.gain.with.only.annual_mean_temperature,0.9176,0.9457,0.9479,0.9279,0.9566,0.9508,0.9468,0.9502,0.9314,0.9325,0.9407
Training.gain.with.only.annual_precipitation,0.8175,0.8131,0.812,0.8122,0.8095,0.7897,0.8108,0.8079,0.8088,0.7974,0.8079
Training.gain.with.only.barren_vegetation,0.4397,0.4355,0.4346,0.4364,0.445,0.4378,0.4392,0.4355,0.4444,0.447,0.4395
Training.gain.with.only.closed_shrubland,0.0038,0.0048,0.0068,0.0098,0.0067,0.0051,0.0068,0.0085,0.0068,0.0083,0.0067
Training.gain.with.only.croplands,0.6612,0.6677,0.6546,0.6699,0.6486,0.6555,0.6707,0.6579,0.6705,0.6586,0.6615
Training.gain.with.only.deciduous_broadleaf_forest,0.0394,0.0334,0.0354,0.0308,0.037,0.035,0.0406,0.0405,0.0367,0.0387,0.0368
Training.gain.with.only.deciduous_needleleaf_forest,0.0278,0.0276,0.0294,0.0274,0.0328,0.0282,0.0308,0.0269,0.03,0.0286,0.029
Training.gain.with.only.evergreen_broadleaf_forest,0,0,4e-04,7e-04,7e-04,7e-04,2e-04,0,2e-04,0,3e-04
Training.gain.with.only.evergreen_needleleaf_forest,0.248,0.2438,0.243,0.2381,0.2393,0.2403,0.2523,0.2462,0.2546,0.2488,0.2454
Training.gain.with.only.grasslands,0.1094,0.1165,0.1201,0.1207,0.1133,0.1065,0.1141,0.1153,0.1138,0.1147,0.1144
Training.gain.with.only.mixed_forests,0.6415,0.6319,0.6585,0.6069,0.6443,0.6234,0.651,0.6588,0.6394,0.6233,0.6379
Training.gain.with.only.open_shrublands,0.071,0.0678,0.0717,0.0605,0.0727,0.0636,0.0682,0.0742,0.0679,0.0656,0.0683
Training.gain.with.only.precipitation_seasonality,0.5,0.5049,0.5062,0.5004,0.516,0.5016,0.515,0.5103,0.5143,0.5071,0.5076
Training.gain.with.only.savannas,0.0121,0.0103,0.0092,0.0083,0.0111,0.0091,0.0104,0.0101,0.0124,0.0095,0.0102
Training.gain.with.only.snow_ice,0.0071,0.0089,0.0076,0.0072,0.0122,0.0102,0.0079,0.0072,0.0072,0.009,0.0084
Training.gain.with.only.temperature_seasonality,0.8414,0.8505,0.8596,0.8464,0.8579,0.8399,0.834,0.8416,0.8451,0.8154,0.8432
Training.gain.with.only.urban_areas,0.4284,0.4204,0.4095,0.4184,0.4216,0.4207,0.4195,0.4353,0.4387,0.4185,0.4231
Training.gain.with.only.wetlands,0.0533,0.0517,0.05,0.0497,0.0511,0.0544,0.0534,0.0487,0.0522,0.0528,0.0517
Training.gain.with.only.woody_savannas,0.0337,0.0353,0.0362,0.0376,0.0322,0.0353,0.0335,0.0366,0.0369,0.0383,0.0356
Test.gain.without.annual_mean_temperature,1.9496,1.9553,1.8626,1.955,1.8654,2.0007,1.9588,1.8744,1.887,1.998,1.9307
Test.gain.without.annual_precipitation,1.955,1.9446,1.8679,1.9681,1.883,1.9952,1.9423,1.8919,1.9109,2.0167,1.9376
Test.gain.without.barren_vegetation,2.0109,1.9954,1.8945,1.9988,1.9338,2.0341,1.9963,1.9219,1.944,2.0626,1.9792
Test.gain.without.closed_shrubland,2.0111,1.9961,1.8964,1.9936,1.9217,2.0363,1.9919,1.9188,1.9387,2.0465,1.9751
Test.gain.without.croplands,1.9916,1.9749,1.8801,1.9813,1.8844,2.0025,1.9687,1.9095,1.938,2.0265,1.9557
Test.gain.without.deciduous_broadleaf_forest,2.0022,1.994,1.8973,1.9927,1.9331,2.0354,1.9941,1.9236,1.9302,2.0471,1.975
Test.gain.without.deciduous_needleleaf_forest,2.0104,1.9943,1.8976,1.9969,1.9382,2.0351,1.9964,1.9217,1.937,2.0435,1.9771
Test.gain.without.evergreen_broadleaf_forest,2.0124,1.997,1.898,1.9972,1.9265,2.0354,1.9925,1.9237,1.9397,2.0506,1.9773
Test.gain.without.evergreen_needleleaf_forest,2.0188,1.9932,1.8906,1.9934,1.918,2.0267,1.9918,1.9191,1.9404,2.0452,1.9737
Test.gain.without.grasslands,2.006,1.9743,1.8891,1.9768,1.8915,2.0048,1.9731,1.9209,1.9113,2.0406,1.9588
Test.gain.without.mixed_forests,1.9926,1.9767,1.8837,1.9969,1.9114,2.0251,1.9747,1.924,1.9396,2.0352,1.966
Test.gain.without.open_shrublands,2.0062,1.9887,1.8928,1.9913,1.9156,2.0269,1.9844,1.9124,1.936,2.0462,1.97
Test.gain.without.precipitation_seasonality,1.9807,1.965,1.8695,1.9667,1.8907,1.9921,1.9735,1.905,1.9133,2.0156,1.9472
Test.gain.without.savannas,2.0107,1.994,1.8943,1.9994,1.9273,2.0294,1.995,1.9162,1.9421,2.0496,1.9758
Test.gain.without.snow_ice,2.0094,1.9951,1.8962,1.9965,1.9278,2.0321,1.9952,1.9233,1.9407,2.0472,1.9764
Test.gain.without.temperature_seasonality,1.8332,1.8182,1.7407,1.8268,1.7488,1.8557,1.7753,1.7257,1.7462,1.8373,1.7908
Test.gain.without.urban_areas,1.9955,1.9582,1.8635,1.9562,1.8729,1.9872,1.9498,1.9146,1.9196,2.0341,1.9452
Test.gain.without.wetlands,2.0052,1.9991,1.8964,1.9969,1.9235,2.0289,1.9917,1.9173,1.9422,2.0415,1.9743
Test.gain.without.woody_savannas,1.9957,1.973,1.8827,1.9783,1.898,2.0171,1.9689,1.8979,1.9427,2.0346,1.9589
Test.gain.with.only.annual_mean_temperature,1.0603,0.9521,0.9441,1.0217,0.9049,0.9317,0.9462,0.9316,1.0089,1.0046,0.9706
Test.gain.with.only.annual_precipitation,0.7777,0.7962,0.8017,0.7987,0.8105,0.8879,0.8071,0.8183,0.8131,0.8565,0.8168
Test.gain.with.only.barren_vegetation,0.4395,0.4565,0.46,0.4527,0.418,0.4473,0.4409,0.4565,0.4189,0.4033,0.4394
Test.gain.with.only.closed_shrubland,0.0172,0.0141,0.007,-0.0068,0.007,0.0137,0.0071,-4e-04,0.0057,8e-04,0.0065
Test.gain.with.only.croplands,0.6765,0.6478,0.6994,0.6409,0.7236,0.6969,0.6376,0.6881,0.6375,0.6841,0.6732
Test.gain.with.only.deciduous_broadleaf_forest,0.0367,0.0601,0.0515,0.0699,0.0469,0.0547,0.0307,0.0321,0.047,0.0404,0.047
Test.gain.with.only.deciduous_needleleaf_forest,0.0333,0.0334,0.027,0.035,0.0104,0.0316,0.0209,0.0368,0.0238,0.0306,0.0283
Test.gain.with.only.evergreen_broadleaf_forest,2e-04,2e-04,3e-04,-0.0012,-0.0012,-0.0012,8e-04,7e-04,8e-04,2e-04,0
Test.gain.with.only.evergreen_needleleaf_forest,0.2731,0.2927,0.2977,0.3164,0.3105,0.3085,0.2602,0.2842,0.2507,0.2738,0.2868
Test.gain.with.only.grasslands,0.1398,0.1098,0.0947,0.0909,0.1248,0.1489,0.1204,0.1152,0.1225,0.1181,0.1185
Test.gain.with.only.mixed_forests,0.6412,0.6787,0.5691,0.776,0.6281,0.7099,0.6024,0.5703,0.648,0.7128,0.6537
Test.gain.with.only.open_shrublands,0.0632,0.0757,0.0594,0.1012,0.055,0.0916,0.0747,0.0487,0.0742,0.0846,0.0728
Test.gain.with.only.precipitation_seasonality,0.5433,0.5238,0.521,0.5412,0.479,0.5386,0.4815,0.5041,0.4871,0.518,0.5138
Test.gain.with.only.savannas,0.0066,0.0126,0.0171,0.0188,0.0108,0.0178,0.0116,0.0144,0.005,0.0162,0.0131
Test.gain.with.only.snow_ice,0.0126,0.0041,0.0111,0.0125,-0.016,-0.0021,0.0095,0.0125,0.0125,0.0035,0.006
Test.gain.with.only.temperature_seasonality,0.8675,0.8319,0.7918,0.8473,0.7992,0.8782,0.8982,0.8678,0.8564,0.971,0.8609
Test.gain.with.only.urban_areas,0.4154,0.4465,0.4908,0.4557,0.4434,0.4478,0.4507,0.388,0.3748,0.4516,0.4365
Test.gain.with.only.wetlands,0.0533,0.0594,0.0658,0.0673,0.0621,0.0467,0.0526,0.0705,0.0575,0.0556,0.0591
Test.gain.with.only.woody_savannas,0.0457,0.037,0.0352,0.0293,0.0512,0.0382,0.0465,0.0343,0.0319,0.0267,0.0376
AUC.without.annual_mean_temperature,0.9429,0.9444,0.9383,0.9417,0.9372,0.9447,0.9432,0.9405,0.9398,0.9467,0.9419
AUC.without.annual_precipitation,0.9442,0.944,0.9391,0.9433,0.9388,0.9442,0.943,0.9407,0.9417,0.9484,0.9427
AUC.without.barren_vegetation,0.9468,0.9464,0.9403,0.9445,0.9416,0.9462,0.9456,0.9429,0.9432,0.9502,0.9448
AUC.without.closed_shrubland,0.9469,0.9467,0.9405,0.9444,0.9409,0.9465,0.9455,0.9427,0.9431,0.9498,0.9447
AUC.without.croplands,0.9462,0.9462,0.9406,0.9455,0.9395,0.9456,0.9447,0.9425,0.9437,0.9491,0.9444
AUC.without.deciduous_broadleaf_forest,0.9463,0.9464,0.9403,0.9444,0.9414,0.9463,0.9459,0.9431,0.9427,0.9496,0.9446
AUC.without.deciduous_needleleaf_forest,0.9469,0.9466,0.9406,0.9445,0.9418,0.9463,0.9459,0.9429,0.9431,0.9496,0.9448
AUC.without.evergreen_broadleaf_forest,0.9469,0.9467,0.9405,0.9446,0.941,0.9462,0.9455,0.943,0.9431,0.9499,0.9447
AUC.without.evergreen_needleleaf_forest,0.9471,0.9463,0.9401,0.9442,0.9406,0.9457,0.9454,0.9426,0.9429,0.9495,0.9444
AUC.without.grasslands,0.9465,0.9461,0.9405,0.9449,0.94,0.9455,0.9449,0.9428,0.9422,0.95,0.9443
AUC.without.mixed_forests,0.9457,0.946,0.9397,0.9447,0.9404,0.9461,0.9446,0.9428,0.943,0.9494,0.9442
AUC.without.open_shrublands,0.9465,0.9463,0.9404,0.9445,0.9405,0.9459,0.945,0.9423,0.9429,0.9498,0.9444
AUC.without.precipitation_seasonality,0.9456,0.9449,0.9393,0.9432,0.9392,0.9444,0.9447,0.9417,0.9417,0.9481,0.9433
AUC.without.savannas,0.947,0.9465,0.9404,0.9447,0.9412,0.9459,0.9458,0.9426,0.9433,0.95,0.9447
AUC.without.snow_ice,0.9466,0.9465,0.9404,0.9444,0.9412,0.946,0.9456,0.943,0.9433,0.9497,0.9447
AUC.without.temperature_seasonality,0.9374,0.9371,0.9325,0.9372,0.9305,0.9389,0.9334,0.9319,0.9335,0.9396,0.9352
AUC.without.urban_areas,0.9458,0.9457,0.9391,0.9432,0.9389,0.9454,0.9433,0.9421,0.9429,0.9495,0.9436
AUC.without.wetlands,0.9465,0.9468,0.9406,0.9446,0.9408,0.946,0.9454,0.9429,0.9432,0.9496,0.9446
AUC.without.woody_savannas,0.9459,0.9454,0.9398,0.9437,0.9395,0.9454,0.9442,0.9414,0.9432,0.9491,0.9438
AUC.with.only.annual_mean_temperature,0.8687,0.853,0.8521,0.8632,0.8496,0.8514,0.8525,0.8494,0.8621,0.8634,0.8565
AUC.with.only.annual_precipitation,0.8219,0.8258,0.8272,0.8262,0.8297,0.8447,0.8287,0.8299,0.8299,0.8408,0.8305
AUC.with.only.barren_vegetation,0.686,0.6884,0.6892,0.6883,0.6837,0.6868,0.6867,0.6884,0.6831,0.6815,0.6862
AUC.with.only.closed_shrubland,0.5187,0.515,0.5088,0.5025,0.5099,0.5149,0.51,0.5038,0.5111,0.505,0.51
AUC.with.only.croplands,0.7957,0.7925,0.8011,0.794,0.8033,0.8018,0.7877,0.7991,0.7927,0.7984,0.7966
AUC.with.only.deciduous_broadleaf_forest,0.532,0.5469,0.5419,0.5527,0.5384,0.544,0.5295,0.535,0.5391,0.5359,0.5395
AUC.with.only.deciduous_needleleaf_forest,0.5218,0.523,0.5194,0.5218,0.5158,0.5206,0.5182,0.523,0.5205,0.5206,0.5205
