,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,668,668,668,668,668,668,668,668,668,668,668
Regularized.training.gain,4.2269,3.9544,3.946,4.1518,3.9949,4.0223,4.1567,4.0724,4.4123,4.4839,4.1422
Unregularized.training.gain,6.9629,5.4487,5.2512,6.4608,5.3596,5.3926,5.9967,5.6199,7.9809,8.0721,6.2545
Iterations,10000,10000,10000,10000,8160,7160,10000,10000,10000,10000,9532
Training.AUC,0.9748,0.9782,0.981,0.9766,0.9792,0.9793,0.9779,0.9791,0.9733,0.9752,0.9775
X.Test.samples,166,166,166,166,166,166,166,166,166,166,166
Test.gain,4.4628,5.1331,5.0837,4.8713,4.8238,4.8101,4.5531,4.731,4.1148,3.4552,4.6039
Test.AUC,0.9669,0.9763,0.9787,0.9697,0.9731,0.9775,0.9677,0.9727,0.9626,0.9578,0.9703
AUC.Standard.Deviation,0.0046,0.0043,0.0032,0.0038,0.0039,0.0034,0.0041,0.0039,0.0062,0.0051,0.0043
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,9.2,9.1544,10.0601,8.1241,7.2647,7.1975,6.1955,5.9008,6.5812,4.8671,7.4545
annual_precipitation.contribution,39.3048,38.8992,32.3275,29.6308,32.8756,32.2167,36.9516,36.4674,34.0889,34.0437,34.6806
barren_vegetation.contribution,0.3075,0.1042,1.7376,2.8161,2.8986,3.7954,3.4519,3.2846,3.0265,2.8782,2.4301
closed_shrubland.contribution,0.1471,0.2456,0.2365,0.3347,0.1534,0.117,0.0998,0.214,0.109,0.1841,0.1841
croplands.contribution,2.181,1.6873,1.6193,1.9126,2.1124,2.2643,2.2517,2.1373,2.3697,2.6594,2.1195
deciduous_broadleaf_forest.contribution,0.633,0.4076,0.642,0.6515,0.7009,0.8434,0.9448,0.9427,1.0112,1.1479,0.7925
deciduous_needleleaf_forest.contribution,0.205,0.275,0.1753,0.2409,0.2074,0.1768,0.2005,0.249,0.1032,0.1961,0.2029
evergreen_broadleaf_forest.contribution,0.0428,0.0321,0.0254,0.0729,0.0146,0.0332,0.0468,0.0229,0.0171,0.0318,0.034
evergreen_needleleaf_forest.contribution,14.3391,12.8604,13.9894,14.6082,16.6613,14.9188,14.88,14.544,14.5828,14.7824,14.6166
grasslands.contribution,4.0144,4.5325,3.7635,5.2535,4.8314,4.8886,5.1926,5.1136,4.913,4.7664,4.727
mixed_forests.contribution,3.2395,3.7712,7.6575,8.2504,6.5268,8.7196,7.1051,7.7864,8.6787,10.6963,7.2431
open_shrublands.contribution,4.7978,5.7861,5.6194,5.1123,4.7931,4.2433,4.2535,5.0694,5.1943,5.0814,4.9951
precipitation_seasonality.contribution,1.4093,1.6982,1.4191,2.0049,2.0894,2.1085,1.9856,2.1373,2.1429,2.2835,1.9279
savannas.contribution,0.19,0.207,0.3841,0.3226,0.3402,0.2003,0.2,0.1778,0.288,0.2495,0.2559
snow_ice.contribution,1.2414,1.0779,1.2565,1.9731,1.5136,1.3965,1.4657,1.343,1.572,1.4224,1.4262
temperature_seasonality.contribution,13.1331,14.7113,14.7764,14.076,11.4279,12.3357,9.6972,9.3937,10.7666,9.3236,11.9642
urban_areas.contribution,0.7754,1.1367,0.9677,0.9185,1.2225,1.1417,1.2164,1.243,1.3354,1.4017,1.1359
wetlands.contribution,2.0368,0.7196,0.7231,0.8275,1.7169,0.6825,1.2075,1.3235,0.4633,1.1552,1.0856
woody_savannas.contribution,2.8019,2.6937,2.6196,2.8693,2.6493,2.72,2.6537,2.6494,2.7561,2.8293,2.7242
annual_mean_temperature.permutation.importance,15.6144,13.5813,18.5167,16.311,15.4897,16.3223,15.823,14.2248,15.5765,15.2915,15.6751
annual_precipitation.permutation.importance,19.1673,18.2461,20.2171,15.7163,17.7612,18.9915,20.418,23.3203,22.2156,21.6624,19.7716
barren_vegetation.permutation.importance,0.0971,0.0097,0,0,0,0.0181,0,0,0.0205,0.042,0.0187
closed_shrubland.permutation.importance,0.0215,0.0238,0.0293,0.0185,0.0052,0.0266,0.0408,0.0329,0.0344,0.0308,0.0264
croplands.permutation.importance,3.5267,3.186,1.7434,3.8381,3.3743,2.5728,2.7784,2.504,2.659,3.0526,2.9235
deciduous_broadleaf_forest.permutation.importance,0.055,0.1098,0.0129,0.0389,0.0821,0.0473,0.0446,0.0591,0.0557,0.066,0.0571
deciduous_needleleaf_forest.permutation.importance,0.1073,9e-04,0.0274,0.052,0.1354,0.0788,0.1631,0.1292,0.0047,0.0681,0.0767
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,1e-04,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,3.581,3.717,2.4806,3.9725,4.0796,3.31,3.3956,2.4689,2.6964,2.579,3.2281
grasslands.permutation.importance,4.0298,4.8785,2.9953,4.2449,4.2502,3.4154,3.6377,2.5836,2.9724,3.3642,3.6372
mixed_forests.permutation.importance,4.5557,6.1358,4.6376,6.9146,5.5565,5.356,4.8172,4.4601,4.4347,5.3707,5.2239
open_shrublands.permutation.importance,7.0436,6.4496,4.3076,6.0933,5.6797,5.0035,6.1011,5.3941,6.6155,6.3051,5.8993
precipitation_seasonality.permutation.importance,8.5995,5.5592,7.4527,7.2034,5.8406,6.7464,6.0675,7.3428,9.2384,9.3056,7.3356
savannas.permutation.importance,0.0486,0.0714,0.0556,0.1563,0.1151,0.0954,0.1042,0.0736,0.0544,0.1156,0.089
snow_ice.permutation.importance,0.3012,0.5418,0.1293,0.3593,0.3676,0.1701,0.2897,0.4076,0.0309,0.9862,0.3584
temperature_seasonality.permutation.importance,31.4847,35.2917,36.0441,32.6442,35.2617,36.1683,34.7715,35.654,31.6972,30.2656,33.9283
urban_areas.permutation.importance,0.3109,0.5589,0.4385,0.426,0.5781,0.3537,0.308,0.4264,0.7549,0.6209,0.4776
wetlands.permutation.importance,0.0223,0.0214,0.0164,0.017,0.0577,0.0303,0.0311,0.0757,0,0.0564,0.0328
woody_savannas.permutation.importance,1.4333,1.6172,0.8953,1.9937,1.3654,1.2933,1.2082,0.843,0.9388,0.8174,1.2406
Training.gain.without.annual_mean_temperature,3.9005,3.7263,3.6646,3.808,3.7255,3.7597,3.8429,3.8313,4.0277,4.0734,3.836
Training.gain.without.annual_precipitation,3.5105,3.4297,3.4334,3.5136,3.4824,3.49,3.518,3.5451,3.5219,3.7068,3.5151
Training.gain.without.barren_vegetation,4.2252,3.9542,3.9411,4.1499,3.9914,4.0281,4.1586,4.0707,4.4236,4.4824,4.1425
Training.gain.without.closed_shrubland,4.218,3.9452,3.9328,4.1279,3.9853,4.0095,4.1446,4.0522,4.395,4.45,4.1261
Training.gain.without.croplands,3.9405,3.7594,3.7821,3.8898,3.7898,3.8179,3.9268,3.8661,4.0984,4.086,3.8957
Training.gain.without.deciduous_broadleaf_forest,4.1747,3.9314,3.9307,4.1137,3.9676,4.0041,4.1174,4.0443,4.3553,4.3843,4.1023
Training.gain.without.deciduous_needleleaf_forest,4.1823,3.9166,3.9238,4.1002,3.9505,3.9891,4.099,4.0047,4.3799,4.4086,4.0955
Training.gain.without.evergreen_broadleaf_forest,4.2315,3.9551,3.9424,4.1495,3.9957,4.0293,4.1588,4.0687,4.4167,4.4855,4.1433
Training.gain.without.evergreen_needleleaf_forest,3.8751,3.6954,3.7201,3.8339,3.7047,3.7612,3.8145,3.8378,4.0386,4.0749,3.8356
Training.gain.without.grasslands,4.0627,3.8534,3.8533,3.9801,3.8842,3.9228,3.9902,3.9811,4.224,4.2598,4.0012
Training.gain.without.mixed_forests,3.8356,3.6418,3.6641,3.7569,3.6937,3.7226,3.8177,3.7388,3.8778,3.9166,3.7666
Training.gain.without.open_shrublands,3.8726,3.7338,3.7618,3.8897,3.7825,3.8131,3.9126,3.8434,4.009,4.0514,3.867
Training.gain.without.precipitation_seasonality,4.0294,3.8191,3.8158,3.9359,3.8742,3.9039,4.021,3.8834,4.1177,4.1891,3.959
Training.gain.without.savannas,4.2104,3.9278,3.9255,4.1207,3.9652,4.0081,4.1368,4.0507,4.3889,4.4273,4.1161
Training.gain.without.snow_ice,4.1386,3.8592,3.8789,4.0499,3.9349,3.9706,4.0874,4.0166,4.2908,4.321,4.0548
Training.gain.without.temperature_seasonality,3.7086,3.5572,3.5299,3.6595,3.5939,3.6113,3.704,3.5926,3.6944,3.7922,3.6444
Training.gain.without.urban_areas,4.0911,3.8505,3.8324,4.0108,3.8616,3.9256,4.0419,3.9541,4.2365,4.271,4.0076
Training.gain.without.wetlands,4.2318,3.9542,3.945,4.15,3.9941,4.027,4.1563,4.0701,4.4294,4.4897,4.1448
Training.gain.without.woody_savannas,3.9388,3.7412,3.7543,3.8705,3.7938,3.816,3.8525,3.8818,4.0906,4.1725,3.8912
Training.gain.with.only.annual_mean_temperature,0.7617,0.7411,0.7547,0.7708,0.7656,0.7672,0.766,0.7536,0.7565,0.7745,0.7612
Training.gain.with.only.annual_precipitation,1.8839,1.8734,1.8475,1.869,1.8492,1.8794,1.877,1.8755,1.927,1.912,1.8794
Training.gain.with.only.barren_vegetation,0.4411,0.4421,0.4436,0.4441,0.4423,0.4421,0.4441,0.4465,0.4433,0.4427,0.4432
Training.gain.with.only.closed_shrubland,1e-04,2e-04,5e-04,8e-04,4e-04,1e-04,0,1e-04,0,0,2e-04
Training.gain.with.only.croplands,0.2336,0.2301,0.2528,0.2402,0.2255,0.2433,0.2349,0.2429,0.2364,0.2758,0.2416
Training.gain.with.only.deciduous_broadleaf_forest,0.0582,0.0637,0.0662,0.0524,0.0663,0.0538,0.0626,0.0552,0.065,0.0684,0.0612
Training.gain.with.only.deciduous_needleleaf_forest,0.0199,0.0174,0.0192,0.0163,0.017,0.0193,0.0163,0.0158,0.0192,0.0197,0.018
Training.gain.with.only.evergreen_broadleaf_forest,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04,2e-04
Training.gain.with.only.evergreen_needleleaf_forest,0.9113,0.8664,0.9234,0.941,0.9292,0.9248,0.9106,0.9125,0.9221,0.9614,0.9203
Training.gain.with.only.grasslands,0.6316,0.6343,0.6001,0.6132,0.6504,0.6379,0.6325,0.663,0.6322,0.6574,0.6353
Training.gain.with.only.mixed_forests,0.7563,0.7642,0.7708,0.7882,0.7478,0.7816,0.7533,0.7317,0.7486,0.8034,0.7646
Training.gain.with.only.open_shrublands,0.1968,0.1941,0.1914,0.197,0.1969,0.1907,0.1863,0.2128,0.204,0.2066,0.1977
Training.gain.with.only.precipitation_seasonality,0.6426,0.6483,0.6309,0.6261,0.6357,0.6373,0.6563,0.6455,0.6607,0.6539,0.6437
Training.gain.with.only.savannas,0.0247,0.0198,0.026,0.0236,0.0263,0.028,0.0217,0.0338,0.0214,0.0222,0.0248
Training.gain.with.only.snow_ice,0.0818,0.0971,0.0791,0.0936,0.0887,0.0781,0.1011,0.0944,0.085,0.0838,0.0883
Training.gain.with.only.temperature_seasonality,0.8047,0.8184,0.8089,0.8074,0.7983,0.8109,0.8126,0.8153,0.8145,0.8451,0.8136
Training.gain.with.only.urban_areas,0.021,0.0329,0.0284,0.0203,0.0187,0.017,0.0219,0.0223,0.02,0.0176,0.022
Training.gain.with.only.wetlands,0.0774,0.0735,0.0735,0.0744,0.0744,0.0753,0.0771,0.0753,0.0744,0.0825,0.0758
Training.gain.with.only.woody_savannas,0.2828,0.2624,0.2725,0.2879,0.2703,0.2936,0.2996,0.286,0.2692,0.2655,0.279
Test.gain.without.annual_mean_temperature,4.0652,4.5306,4.6883,4.4791,4.4507,4.4323,4.1852,4.1552,3.831,3.5001,4.2318
Test.gain.without.annual_precipitation,3.8027,4.004,3.9756,3.784,3.8122,3.8396,3.7369,3.6485,3.7836,2.997,3.7384
Test.gain.without.barren_vegetation,4.5022,5.1165,5.0476,4.9127,4.7938,4.8894,4.5808,4.7241,4.08,3.4827,4.613
Test.gain.without.closed_shrubland,4.3889,5.0883,4.955,4.8254,4.765,4.7664,4.4672,4.6734,4.0758,3.4566,4.5462
Test.gain.without.croplands,4.0219,4.5318,4.5165,4.2626,4.3723,4.2935,3.9526,4.1156,3.6805,3.4726,4.122
Test.gain.without.deciduous_broadleaf_forest,4.4585,5.081,5.0093,4.8044,4.7446,4.762,4.5192,4.7197,4.0612,3.6541,4.5814
Test.gain.without.deciduous_needleleaf_forest,4.3259,5.0048,4.9227,4.7568,4.6999,4.7427,4.5034,4.6331,3.9087,3.4528,4.4951
Test.gain.without.evergreen_broadleaf_forest,4.4773,5.1263,5.0371,4.8767,4.8595,4.9019,4.5887,4.6988,4.0972,3.488,4.6151
Test.gain.without.evergreen_needleleaf_forest,4.0766,4.5371,4.3776,4.3121,4.4292,4.3628,4.0882,4.0026,3.6772,3.4113,4.1275
Test.gain.without.grasslands,4.2657,4.8349,4.6836,4.6326,4.61,4.632,4.2639,4.4311,4.0093,3.6217,4.3985
Test.gain.without.mixed_forests,3.7099,4.3742,4.3115,4.0827,4.1276,4.1081,3.7802,4.0586,3.6988,3.4173,3.9669
Test.gain.without.open_shrublands,4.1066,4.4698,4.3636,4.183,4.2266,4.2413,3.9153,4.0976,3.8178,3.5174,4.0939
Test.gain.without.precipitation_seasonality,4.1179,4.6998,4.671,4.4418,4.4212,4.3566,4.1128,4.4671,3.9621,3.4512,4.2701
Test.gain.without.savannas,4.3549,4.9652,4.9961,4.7669,4.7327,4.7202,4.4608,4.6123,3.955,3.4704,4.5034
