,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408,1408
Regularized.training.gain,2.435,2.4733,2.4379,2.4707,2.474,2.537,2.4763,2.4903,2.4589,2.4636,2.4717
Unregularized.training.gain,2.7351,2.8,2.731,2.7841,2.8335,3.0387,2.8046,2.9396,2.7769,2.8011,2.8245
Iterations,2540,2980,2600,2480,2900,3800,2960,3620,2340,2720,2894
Training.AUC,0.9658,0.9666,0.9654,0.9666,0.9661,0.9661,0.9668,0.965,0.9655,0.9664,0.966
X.Test.samples,352,352,352,352,352,352,352,352,352,352,352
Test.gain,2.787,2.6657,2.7551,2.6673,2.718,2.538,2.6766,2.701,2.7415,2.7607,2.7011
Test.AUC,0.9664,0.9609,0.9661,0.9627,0.9628,0.9579,0.9624,0.9652,0.9664,0.9641,0.9635
AUC.Standard.Deviation,0.0026,0.003,0.0031,0.0032,0.0028,0.0034,0.0031,0.0027,0.0027,0.0029,0.0029
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,13.0148,11.0927,12.5976,11.3833,11.6479,11.0633,10.3554,10.1032,10.6095,10.475,11.2343
annual_precipitation.contribution,10.3493,8.4221,10.3427,9.335,9.4224,8.4096,8.5448,8.5763,8.7827,7.9652,9.015
barren_vegetation.contribution,0.6855,0.7161,0.8066,0.7816,0.7599,0.771,0.8164,0.8,1.07,1.1246,0.8332
closed_shrubland.contribution,0.4632,0.2389,0.3434,0.383,0.3521,0.3138,0.3615,0.3507,0.2281,0.3328,0.3367
croplands.contribution,8.2571,10.4848,9.4582,10.3282,9.2027,10.6292,10.7076,10.5424,9.3391,11.4664,10.0416
deciduous_broadleaf_forest.contribution,2.462,2.669,2.4997,2.4747,2.5617,2.229,2.4496,2.1337,2.2959,2.3134,2.4089
deciduous_needleleaf_forest.contribution,0.1474,0.1376,0.1756,0.2444,0.243,0.3133,0.4168,0.4694,0.5319,0.5969,0.3276
evergreen_broadleaf_forest.contribution,0.0073,0,0.0056,0.008,0.01,0.0081,0.0075,0.0073,0,0,0.0054
evergreen_needleleaf_forest.contribution,1.0071,0.8377,1.0467,1.1181,1.386,1.2375,1.5838,1.3446,1.4438,1.7345,1.274
grasslands.contribution,1.049,1.1084,1.4242,1.3739,1.4524,1.8877,1.6026,1.9326,1.9717,1.9656,1.5768
mixed_forests.contribution,24.7429,26.8929,24.3861,24.2757,23.483,22.881,22.2369,22.0814,21.321,21.3971,23.3698
open_shrublands.contribution,1.323,1.0049,0.8747,1.0978,1.1148,1.4079,1.8546,2.0587,2.1175,2.417,1.5271
precipitation_seasonality.contribution,1.336,1.4951,1.4316,2.1083,2.5127,2.3738,3.3451,3.4268,3.8991,3.7819,2.571
savannas.contribution,0.0303,5e-04,0,0.0069,0.0173,0.01,0.0263,0.0287,0,0.0119,0.0132
snow_ice.contribution,0.1719,0.2502,0.3909,0.5154,0.5813,0.618,0.7325,0.7552,0.8476,0.9194,0.5782
temperature_seasonality.contribution,30.3455,28.9354,27.1859,27.1847,26.6166,26.8947,25.6224,25.5761,25.2111,23.2042,26.6777
urban_areas.contribution,3.5808,3.8205,5.2996,5.4643,7.1794,7.0411,7.3153,7.7399,7.9222,8.2893,6.3652
wetlands.contribution,0.1877,0.1274,0.0914,0.1477,0.0504,0.016,0.1563,0.0295,0.1356,0.1069,0.1049
woody_savannas.contribution,0.8392,1.7657,1.6396,1.7691,1.4065,1.8951,1.8647,2.0432,2.2733,1.8978,1.7394
annual_mean_temperature.permutation.importance,36.6226,39.363,33.7465,31.3912,39.9333,37.1028,36.788,35.9127,36.072,35.227,36.2159
annual_precipitation.permutation.importance,13.1151,12.9078,14.7357,16.9027,13.4543,13.4628,13.5778,17.3582,10.8555,12.8312,13.9201
barren_vegetation.permutation.importance,4.9155,2.9876,5.8737,7.2482,1.827,5.7793,4.5681,3.5714,4.866,4.1384,4.5775
closed_shrubland.permutation.importance,0.1376,0.1228,0.1721,0.1786,0.1384,0.1933,0.1478,0.2029,0.1356,0.1532,0.1582
croplands.permutation.importance,3.846,3.7446,4.4822,3.4577,4.234,3.3407,3.6823,4.0072,5.2113,4.6127,4.0619
deciduous_broadleaf_forest.permutation.importance,0.2829,0.41,0.2674,0.2871,0.2734,0.311,0.2687,0.1919,0.1478,0.3504,0.2791
deciduous_needleleaf_forest.permutation.importance,0.0848,0,0.0404,0.0611,0.0106,0.0535,0.0635,0.0526,0.0438,0.032,0.0442
evergreen_broadleaf_forest.permutation.importance,0.0147,0,0.0119,0.0231,0.0227,0.0366,0.0278,0.028,0,0,0.0165
evergreen_needleleaf_forest.permutation.importance,0.8295,0.7945,0.8349,0.5204,0.9851,0.7746,0.7635,0.8549,1.234,1.0308,0.8622
grasslands.permutation.importance,1.3803,1.4889,1.8642,1.3567,1.5983,1.4908,1.4846,1.8319,2.0824,1.8958,1.6474
mixed_forests.permutation.importance,2.5561,2.7937,3.1135,2.6285,2.7581,2.7822,2.7362,2.7321,3.253,2.8047,2.8158
open_shrublands.permutation.importance,0.8655,0.9009,0.8493,1.9893,0.7767,1.6988,0.8182,0.5375,0.4316,0.6377,0.9506
precipitation_seasonality.permutation.importance,2.7936,3.0378,2.4861,2.4964,2.486,2.3075,2.0059,2.2354,2.5963,3.1112,2.5556
savannas.permutation.importance,0,0.0069,0,0,0,0,0,0,0,0,7e-04
snow_ice.permutation.importance,0.3083,0.3314,0.2914,0.3949,0.2146,0.3429,0.2609,0.2902,0.3323,0.2667,0.3034
temperature_seasonality.permutation.importance,30.402,29.3298,29.5198,29.1766,29.214,28.3922,30.827,28.1699,30.7932,31.0262,29.6851
urban_areas.permutation.importance,1.2168,1.2543,1.0909,1.0966,1.2382,1.1033,1.3195,1.1298,1.2437,1.1963,1.1889
wetlands.permutation.importance,0.0691,0.1731,0.0446,0.1008,0.048,0.0311,0.0946,0.0616,0.0642,0.11,0.0797
woody_savannas.permutation.importance,0.5596,0.3528,0.5755,0.6902,0.7872,0.7966,0.5655,0.8318,0.6372,0.5757,0.6372
Training.gain.without.annual_mean_temperature,2.2811,2.3206,2.294,2.3274,2.3121,2.3493,2.3256,2.3291,2.3079,2.3031,2.315
Training.gain.without.annual_precipitation,2.4043,2.4444,2.4009,2.4358,2.4405,2.4984,2.4415,2.4523,2.424,2.4314,2.4373
Training.gain.without.barren_vegetation,2.429,2.4676,2.4278,2.4587,2.4683,2.5271,2.4686,2.4827,2.451,2.4572,2.4638
Training.gain.without.closed_shrubland,2.4294,2.4693,2.4325,2.4639,2.4687,2.5311,2.4708,2.4832,2.4536,2.4582,2.4661
Training.gain.without.croplands,2.385,2.4232,2.3869,2.4199,2.423,2.4876,2.4253,2.4482,2.4048,2.4146,2.4219
Training.gain.without.deciduous_broadleaf_forest,2.4243,2.461,2.4294,2.4595,2.464,2.5234,2.4659,2.4821,2.4515,2.4516,2.4613
Training.gain.without.deciduous_needleleaf_forest,2.4283,2.4738,2.4386,2.4645,2.4742,2.5333,2.4708,2.4845,2.454,2.4577,2.468
Training.gain.without.evergreen_broadleaf_forest,2.435,2.4741,2.4388,2.4709,2.4741,2.5365,2.4766,2.4902,2.4584,2.4641,2.4719
Training.gain.without.evergreen_needleleaf_forest,2.4146,2.4588,2.416,2.4542,2.4539,2.5137,2.4549,2.4705,2.4385,2.4408,2.4516
Training.gain.without.grasslands,2.4114,2.4472,2.4097,2.4451,2.4499,2.5027,2.4513,2.461,2.4322,2.4343,2.4445
Training.gain.without.mixed_forests,2.3962,2.4334,2.3992,2.4237,2.4344,2.4823,2.436,2.4453,2.4151,2.4209,2.4287
Training.gain.without.open_shrublands,2.4195,2.4614,2.4284,2.4534,2.464,2.5217,2.4634,2.482,2.4482,2.4547,2.4597
Training.gain.without.precipitation_seasonality,2.4121,2.4529,2.4181,2.4506,2.4574,2.5131,2.461,2.472,2.4406,2.4438,2.4522
Training.gain.without.savannas,2.4353,2.4742,2.4381,2.4698,2.4741,2.5372,2.4762,2.4899,2.4586,2.4637,2.4717
Training.gain.without.snow_ice,2.427,2.4652,2.426,2.4567,2.4661,2.5236,2.4665,2.4804,2.4467,2.4517,2.461
Training.gain.without.temperature_seasonality,2.0794,2.1192,2.0692,2.0977,2.1067,2.1228,2.1148,2.1127,2.0816,2.081,2.0985
Training.gain.without.urban_areas,2.3591,2.3803,2.3638,2.3888,2.3733,2.4067,2.382,2.3733,2.3725,2.3681,2.3768
Training.gain.without.wetlands,2.4321,2.4695,2.438,2.4689,2.4726,2.5364,2.4742,2.4899,2.4572,2.4617,2.4701
Training.gain.without.woody_savannas,2.4269,2.4686,2.4324,2.464,2.4626,2.5189,2.4668,2.4789,2.4516,2.4561,2.4627
Training.gain.with.only.annual_mean_temperature,1.0505,1.0426,1.0391,1.0399,1.0441,1.0552,1.0503,1.0355,1.0433,1.0431,1.0444
Training.gain.with.only.annual_precipitation,0.9505,0.9573,0.9497,0.9672,0.9681,0.9513,0.9494,0.9652,0.9558,0.9409,0.9555
Training.gain.with.only.barren_vegetation,0.4616,0.4628,0.468,0.462,0.4645,0.4611,0.4656,0.4611,0.4629,0.4616,0.4631
Training.gain.with.only.closed_shrubland,0.0064,0.0056,0.0076,0.0084,0.0064,0.0065,0.0074,0.0074,0.0056,0.0064,0.0068
Training.gain.with.only.croplands,0.626,0.6341,0.6164,0.6299,0.6267,0.6364,0.6325,0.6326,0.6097,0.6311,0.6275
Training.gain.with.only.deciduous_broadleaf_forest,0.0346,0.0336,0.0348,0.0386,0.0334,0.0382,0.036,0.0417,0.0359,0.0343,0.0361
