,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,280,280,280,280,280,280,280,280,280,280,280
Regularized.training.gain,75386.6517,67.5654,2.7473,100.1254,32.418,22.7345,3.2438,10.7729,10.2429,20.7639,7565.7266
Unregularized.training.gain,196813.5724,155.7386,3.9041,263.5783,117.3117,77.4657,13.8087,46.6573,44.1927,85.1234,19762.1353
Iterations,1020,10000,3180,10000,10000,10000,10000,10000,10000,10000,8420
Training.AUC,0.5257,0.951,0.9727,0.9529,0.9531,0.9649,0.9644,0.9675,0.9672,0.9561,0.9175
X.Test.samples,69,69,69,69,69,69,69,69,69,69,69
Test.gain,-25174.5045,2.3095,5.2355,45.3105,132.1572,3.2459,2.6202,23.6274,22.3112,109.0608,-2482.8626
Test.AUC,0.5351,0.9566,0.9547,0.9457,0.9601,0.957,0.9334,0.9572,0.9601,0.9467,0.9107
AUC.Standard.Deviation,0.0156,0.0069,0.0094,0.013,0.0108,0.0074,0.015,0.008,0.0079,0.013,0.0107
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,3e-04,3e-04,5e-04,4e-04,7e-04,3e-04,3e-04,5e-04,3e-04,4e-04,4e-04
annual_precipitation.contribution,0.0256,8e-04,9e-04,0.0011,0.0012,9e-04,0.0013,0.0014,0.0014,0.0015,0.0036
barren_vegetation.contribution,2e-04,0.0185,3e-04,0.0028,0.0057,0.0154,8e-04,0.0067,0.0062,0.0046,0.0061
closed_shrubland.contribution,0,0,0,0,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
croplands.contribution,0.6025,0.0014,0.0012,0.0021,0.0024,0.0025,0.0025,0.0025,0.0026,0.0026,0.0622
deciduous_broadleaf_forest.contribution,1e-04,0.0021,0.0021,0.0035,0.006,0.0167,0.0167,0.0209,0.025,0.0271,0.012
deciduous_needleleaf_forest.contribution,20.9313,28.8798,28.892,28.8731,28.8799,28.8744,28.8783,28.874,28.8716,28.8689,28.0823
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,0.4109,0.0577,0.0575,0.0587,0.0602,0.0601,0.0602,0.0603,0.0604,0.0609,0.0947
grasslands.contribution,0.4235,0.001,7e-04,0.0013,0.0016,0.0016,0.0017,0.0018,0.002,0.0023,0.0437
mixed_forests.contribution,0.2915,0.0588,0.0584,0.0598,0.0606,0.0608,0.0609,0.0612,0.061,0.0615,0.0834
open_shrublands.contribution,0.067,3e-04,1e-04,6e-04,3e-04,3e-04,3e-04,3e-04,4e-04,4e-04,0.007
precipitation_seasonality.contribution,8.1709,0.0058,5e-04,0.0044,0.0036,8e-04,9e-04,6e-04,8e-04,0.0019,0.819
savannas.contribution,0,1e-04,0,0,0,0,0,0,0,1e-04,0
snow_ice.contribution,32.9075,21.0579,21.0493,21.0858,21.0602,21.0582,21.0613,21.0623,21.0647,21.0688,22.2476
temperature_seasonality.contribution,8e-04,0.0012,0.0012,0.0013,0.0012,0.0014,0.0013,0.0015,0.0015,0.0016,0.0013
urban_areas.contribution,36.168,49.9139,49.935,49.905,49.916,49.9063,49.9132,49.9058,49.9017,49.8969,48.5362
wetlands.contribution,0,0,0,0,0,0,0,0,0,0,0
woody_savannas.contribution,0,3e-04,1e-04,2e-04,2e-04,2e-04,2e-04,2e-04,3e-04,3e-04,2e-04
annual_mean_temperature.permutation.importance,0.0438,7.0173,19.8448,9.4817,8.5953,11.5298,7.2224,9.496,14.3544,8.6438,9.6229
annual_precipitation.permutation.importance,0.0438,1.5565,2.6539,1.7025,3.3425,2.6749,4.7611,1.4932,3.6655,2.01,2.3904
barren_vegetation.permutation.importance,0.0292,25.7311,19.3004,25.9582,24.7696,35.957,24.4623,34.3079,38.0054,25.0624,25.3583
closed_shrubland.permutation.importance,0,0,0.1441,0,0.1015,0.1143,0.0404,0.2479,0.0292,0.1269,0.0804
croplands.permutation.importance,0,2.0096,2.1526,1.2365,0.9066,2.3399,2.4221,2.0156,1.7422,1.9862,1.6811
deciduous_broadleaf_forest.permutation.importance,0,0.5105,0.5827,0.8509,1.0265,0.3245,0.1583,0.7454,0.5997,0.9559,0.5754
deciduous_needleleaf_forest.permutation.importance,1.0224,3.3094,2.0335,3.1682,2.4126,1.0677,0.0173,0,0,3.3774,1.6408
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,10.2092,1.5154,0.5567,1.3167,1.019,1.0745,1.2789,0.6399,0.4213,1.6793,1.9711
grasslands.permutation.importance,0,5.4626,2.3798,2.6151,3.3868,5.6276,2.9695,5.0422,3.7317,3.1919,3.4407
mixed_forests.permutation.importance,13.2618,3.4978,2.5299,1.3264,2.2439,2.2205,4.4456,3.383,1.3528,2.6629,3.6925
open_shrublands.permutation.importance,0,1.8377,1.9599,1.336,2.125,1.5978,1.3613,1.4378,1.7232,1.0023,1.4381
precipitation_seasonality.permutation.importance,0,27.8785,16.3129,30.3999,29.5991,9.8383,28.0716,15.5771,9.5536,28.5298,19.5761
savannas.permutation.importance,0,0.2934,0.1749,0.0268,0.0862,0.0898,0.1043,0.1692,0.0334,0.0469,0.1025
snow_ice.permutation.importance,0,0,0.9994,0.5982,0,1.1563,0.6336,0.9575,0.8315,0.5824,0.5759
temperature_seasonality.permutation.importance,0.0146,17.086,25.0518,16.4136,17.9116,22.4116,20.0952,22.8087,21.6599,17.4822,18.0935
urban_areas.permutation.importance,75.3752,1.973,2.3016,2.5451,1.8165,1.5467,1.3136,1.4582,0.9463,2.0536,9.133
wetlands.permutation.importance,0,0.0866,0.16,0.0411,0.108,0.1564,0.1714,0.014,0.3278,0.0591,0.1124
woody_savannas.permutation.importance,0,0.2347,0.8611,0.9832,0.5493,0.2725,0.4711,0.2067,1.022,0.5472,0.5148
Training.gain.without.annual_mean_temperature,2330.7178,110.7627,2.6419,92.8729,22.9633,22.8344,3.1002,10.4117,11.155,25.1294,263.2589
Training.gain.without.annual_precipitation,10327.3833,152.7538,2.7067,23.9517,55.5764,23.2636,2.7372,10.2487,17.606,25.0097,1064.1237
Training.gain.without.barren_vegetation,5091.8344,49602.5386,2.6856,10129.1316,2345726.1295,2.8181,2.626,2.6007,2.6219,1717.3836,241228.037
Training.gain.without.closed_shrubland,9206.1905,60.0989,2.7252,74.8796,28.5555,23.8926,3.1666,13.7665,18.5446,19.0476,945.0868
Training.gain.without.croplands,65.8322,26.2854,2.6738,69167.6494,22.5951,23.0342,2.6995,10.3136,10.2863,18.8475,6935.0217
Training.gain.without.deciduous_broadleaf_forest,50178.177,64.9498,2.73,46712.4839,19.4678,4.1486,3.1208,2.7629,2.6657,102.5501,9709.3057
Training.gain.without.deciduous_needleleaf_forest,2.6759,23.4579,2.6558,23.3313,2936046.6923,20.8884,3.1138,10.6581,17.5295,4.1442,293615.5147
Training.gain.without.evergreen_broadleaf_forest,106.8565,51.5868,2.7484,30.0391,30.2059,22.8483,3.1679,10.2368,18.6573,19.0332,29.538
Training.gain.without.evergreen_needleleaf_forest,611172.073,1738320.3037,2.669,45426.6684,48.5264,27.4118,2.6531,10.2583,11.09,29.1153,239505.0769
Training.gain.without.grasslands,13096.9517,68.5051,2.6997,26.8932,43.3215,23.1373,3.0735,10.5313,10.5274,20.0635,1330.5704
Training.gain.without.mixed_forests,2198.0452,94.1964,2.6603,15234.6111,21.192,23.6201,2.5836,11.0096,10.7577,25.1288,1762.3805
Training.gain.without.open_shrublands,5934.3803,103.794,2.7221,56540.5019,27.7991,11.7447,3.1301,14.9612,10.2763,23.0808,6267.2391
Training.gain.without.precipitation_seasonality,1289.1769,48.8007,2.5352,134239.0699,20.0016,22.9921,2.5552,11.0732,12.2279,22.5561,13567.0989
Training.gain.without.savannas,228288.6469,74.1078,2.7418,44427.0531,21.6979,22.4542,3.1294,10.3486,10.1276,19.3873,27287.9695
Training.gain.without.snow_ice,2.5345,2.6427,2.5916,2.6217,2.5425,2.6256,2.5802,2.5676,2.6126,2.5743,2.5893
Training.gain.without.temperature_seasonality,151586.6628,2921.4634,2.4915,712506.9825,27.2041,23.2014,2.7899,10.6578,10.6594,25.7113,86711.7824
Training.gain.without.urban_areas,2.5587,23.1636,2.5763,14.7362,4.8138,24.2684,2.9416,10.8348,4.012,3.2902,9.3196
Training.gain.without.wetlands,787407.5795,69.9053,2.7439,10931.1203,23.1979,23.1551,3.1145,10.1769,10.3362,27.6428,79850.8972
Training.gain.without.woody_savannas,2745060.3035,57.1068,2.7213,210.306,33.1733,23.0711,3.1459,10.1831,10.4054,30.4236,274544.084
Training.gain.with.only.annual_mean_temperature,0.7079,0.6959,0.7386,0.7479,0.698,0.7207,0.7016,0.7089,0.7138,0.7065,0.714
Training.gain.with.only.annual_precipitation,0.9862,1.0385,1.0185,1.0008,0.99,1.0122,1.0006,0.997,1.0252,1.0238,1.0093
Training.gain.with.only.barren_vegetation,0.4443,0.4443,0.4443,0.4443,0.4529,0.4443,0.4529,0.4443,0.4443,0.4529,0.4469
Training.gain.with.only.closed_shrubland,0.0027,0.0013,5e-04,5e-04,0.0027,0.0027,5e-04,0.0027,5e-04,0.001,0.0015
Training.gain.with.only.croplands,0.4404,0.4537,0.4866,0.5079,0.4389,0.4702,0.4453,0.4607,0.4509,0.4725,0.4627
