,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228,2228
Regularized.training.gain,18.8876,5.2139,39778540,94874.49,167945,11258170,2314736,36200.59,20.5914,180098.3,5383061
Unregularized.training.gain,55.8933,22.215,100859100,212571.9,394729.5,26854320,5953735,83330.98,59.7079,586943.5,13494490
Iterations,10000,10000,640,360,640,600,340,3240,10000,540,3636
Training.AUC,0.947,0.9482,0.506,0.5387,0.3586,0.5058,0.4971,0.3405,0.933,0.5126,0.6087
X.Test.samples,556,556,556,556,556,556,556,556,556,556,556
Test.gain,74.6724,50.8516,57073730,55726.15,174706.7,13298870,3806064,27258.52,66.449,738760.9,7517531
Test.AUC,0.9448,0.9441,0.5053,0.5281,0.3691,0.5044,0.4917,0.3385,0.9338,0.5142,0.6074
AUC.Standard.Deviation,0.003,0.0031,0.0022,0.0063,0.0079,0.002,0.0036,0.0135,0.0053,0.004,0.0051
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,0.5892,2.1567,0,0,0,0,0,1e-04,1e-04,0,0.2746
annual_precipitation.contribution,92.2926,68.6977,51.0068,49.1855,61.6347,87.4811,82.0125,32.3868,14.7298,52.8935,59.2321
barren_vegetation.contribution,0.2788,1.5613,0,0,0,0,0,1e-04,1e-04,0,0.184
closed_shrubland.contribution,0.0235,0.1438,0,0,0.0045,0,0,0,0,0,0.0172
croplands.contribution,0.0354,0.222,0.2284,2.2606,1.7058,0.0448,0.212,3.0539,3.8982,1.6406,1.3302
deciduous_broadleaf_forest.contribution,0.1203,0.3629,0,0,0,0,0,0,0,0,0.0483
deciduous_needleleaf_forest.contribution,0.015,0.1018,0,0,0,0,0,0,0,0,0.0117
evergreen_broadleaf_forest.contribution,0.0035,0.0275,0,0,0,0,0,0,0,0,0.0031
evergreen_needleleaf_forest.contribution,0.2632,1.4625,47.869,21.6516,16.3382,11.883,15.3066,29.2233,37.3023,26.8452,20.8145
grasslands.contribution,0.0557,0.6578,0.0633,0.0123,0,0,0,1e-04,1e-04,0,0.0789
mixed_forests.contribution,2.2059,7.931,0.2548,7.4609,4.7538,0.1247,0.5809,9.3136,10.8535,4.641,4.812
open_shrublands.contribution,0.061,0.3217,0.4508,0.1039,1.0153,0.0847,0.1104,9e-04,0.0011,5e-04,0.215
precipitation_seasonality.contribution,0.7445,3.52,0.007,1e-04,1e-04,0,0,2e-04,3e-04,1e-04,0.4272
savannas.contribution,0.0044,0.0468,0.0013,0,0,0,0,0,0,0,0.0053
snow_ice.contribution,0.0038,0.0087,0.0022,0,0,0,0,1e-04,0,0,0.0015
temperature_seasonality.contribution,3.1032,11.9316,0.0045,0.818,0.5988,0.0157,0.0732,1.0711,1.3672,0.5754,1.9559
urban_areas.contribution,0.0717,0.2016,0,0,0,0,0,1e-04,0,0,0.0273
wetlands.contribution,0.0146,0.1069,0.0071,0.0133,0,0,0,0,0,0,0.0142
woody_savannas.contribution,0.1136,0.5378,0.1048,18.4936,13.9488,0.3659,1.7045,24.9495,31.847,13.4035,10.5469
annual_mean_temperature.permutation.importance,14.146,11.7945,0,0,4.1447,0,2.2647,0.01,15.114,0,4.7474
annual_precipitation.permutation.importance,13.5627,10.2397,22.6636,0,0,86.5079,90.6838,52.6821,8.9528,100,38.5293
barren_vegetation.permutation.importance,0.9961,1.1791,0,0,0,0,0,0.0019,1.1516,0,0.3329
closed_shrubland.permutation.importance,0.1968,0.1886,0,0,0,0,0,0,0.2212,0,0.0607
croplands.permutation.importance,0.6435,0.587,75.5368,0,2.6633,0,0,0,0.5444,0,7.9975
deciduous_broadleaf_forest.permutation.importance,0.4711,0.4755,0,0,0.3383,0,0,0.0014,0.4068,0,0.1693
deciduous_needleleaf_forest.permutation.importance,0.1856,0.2076,0,0,0.422,0,0.0055,5e-04,0.1836,0,0.1005
evergreen_broadleaf_forest.permutation.importance,0.0332,0.0709,0,0,0,0,0.0165,0,0.0749,0,0.0196
evergreen_needleleaf_forest.permutation.importance,1.2028,1.4612,0,0,2.2354,9.2444,4.4299,0.0048,0.8642,0,1.9443
grasslands.permutation.importance,0.9562,0.8228,0,0,3.3078,0,0.7721,0,0.8257,0,0.6685
mixed_forests.permutation.importance,1.206,1.2088,0,23.4788,0.427,0,0.0028,47.1168,0.7353,0,7.4176
open_shrublands.permutation.importance,1.532,1.6397,1.319,0,37.2853,4.2477,0,0.0019,0.8193,0,4.6845
precipitation_seasonality.permutation.importance,19.9302,23.8212,0,0,11.4152,0,0.7969,0.0377,20.1274,0,7.6129
savannas.permutation.importance,0.0238,0.0061,0,0,0.2751,0,0,0.0105,0.1441,0,0.046
snow_ice.permutation.importance,0.0584,0.0808,0,0,0,0,0,0.0167,0.2934,0,0.0449
temperature_seasonality.permutation.importance,42.0838,42.7448,0.4807,76.5212,33.0818,0,1.0132,0.1149,45.9846,0,24.2025
urban_areas.permutation.importance,0.7486,0.6403,0,0,1.7313,0,0,0,0.6968,0,0.3817
wetlands.permutation.importance,0.1484,0.137,0,0,1.4347,0,0,5e-04,0.1872,0,0.1908
woody_savannas.permutation.importance,1.8747,2.6945,0,0,1.2379,0,0.0145,5e-04,2.6728,0,0.8495
Training.gain.without.annual_mean_temperature,20.347,5.267,17607350,21739610,30700.63,2144788,1378744,1001372,48.4421,13739.76,4391637
Training.gain.without.annual_precipitation,1.9148,1.9129,1.8979,1.9049,1.8936,1.9122,1.9122,1.9258,1.9033,1.9088,1.9086
Training.gain.without.barren_vegetation,36.1413,13.9525,17017.44,484589900,13282.47,5676461,4805416,6304.974,3515.345,271879.6,49538380
Training.gain.without.closed_shrubland,19.2047,10.3531,192620.3,108530.4,16888.64,3647310,24974.52,10070310,59547440,422719.4,7403082
Training.gain.without.croplands,18.9218,4.9689,12087.57,28782380,9437635,4685354,3036676,10360550,572292.7,266911.4,5715391
Training.gain.without.deciduous_broadleaf_forest,20.9122,5.335,9974335,101.2597,10701880,4277147,1640046,11072610,54.9984,460718.9,3812692
Training.gain.without.deciduous_needleleaf_forest,18.6121,5.0454,102118400,24249680,16549.19,6567066,2535272,21715490,36.359,364057.7,15756660
Training.gain.without.evergreen_broadleaf_forest,21.6033,6.7597,71519.69,64.7067,31207.11,9336144,3108078,11042360,6277475,138472.5,3000535
Training.gain.without.evergreen_needleleaf_forest,18.9177,5.4958,30085.4612,58.3,53124.4496,19523.1399,2385491.3069,297.3105,10218.3509,1147701.1354,364652.3868
Training.gain.without.grasslands,18.416,4.9855,10746520,12296.57,24116.52,3442741,2061514,240802,27.1675,262145.9,1679018
Training.gain.without.mixed_forests,18.7185,10.4266,19969.26,30939.56,15831.01,31233.48,1816409,11366220,21539880,290987.6,3511150
Training.gain.without.open_shrublands,21.9899,5.0499,290367.5,278.7915,142388.6,7411464,2183948,11498140,53.0479,818025.9,2234469
Training.gain.without.precipitation_seasonality,21.3158,4.8994,761664.2487,813764.2579,286587.5891,5844762.7594,3663283.057,7774561.8121,37.2932,171805.4089,1931649.2641
Training.gain.without.savannas,19.3708,5.0825,78870910,102.594,22990.43,4390275,2873550,11821600,49.2918,500368.1,9847987
Training.gain.without.snow_ice,18.8239,5.8328,10922.67,72.8396,13651.41,3831542,248572,18527060,15923540,355139.6,3891053
Training.gain.without.temperature_seasonality,20.007,6.0377,4757340,12200070,438981.8,8367872,1609862,29530.65,106.4093,738125.4,2814191
Training.gain.without.urban_areas,18.936,6.035,57207520,10363.94,12720.2,5269565,3055618,3904536,37.4018,317882.9,6977827
Training.gain.without.wetlands,22.6557,5.2865,43479.4311,59.5353,24016.1976,797940.0414,1762060.4838,53.6449,26506.6439,407017.3499,306116.127
Training.gain.without.woody_savannas,22.1232,22.8568,21333920,9682370,19920.54,6228994,1745712,525518.9,7206601,6003140,5274622
Training.gain.with.only.annual_mean_temperature,0.7009,0.6912,0.6868,0.6955,0.6933,0.6917,0.6948,0.6927,0.6813,0.6971,0.6925
Training.gain.with.only.annual_precipitation,18.3794,4.9902,165081.8,21865560,46602.82,7624983,76256920,12221.17,16851.54,543352.8,10653160
Training.gain.with.only.barren_vegetation,0.4644,0.4664,0.4672,0.4654,0.4685,0.4627,0.4648,0.4635,0.4663,0.4657,0.4655
Training.gain.with.only.closed_shrubland,2e-04,1e-04,1e-04,0,1e-04,0,0,3e-04,2e-04,1e-04,1e-04
Training.gain.with.only.croplands,0.2391,0.2279,0.2331,0.2333,0.2367,0.2402,0.238,0.2328,0.2288,0.2396,0.2349
Training.gain.with.only.deciduous_broadleaf_forest,0.038,0.0316,0.0335,0.0363,0.041,0.0375,0.0369,0.0351,0.0371,0.0352,0.0362
Training.gain.with.only.deciduous_needleleaf_forest,0.0107,0.0099,0.0115,0.0115,0.0103,0.0104,0.0099,0.0101,0.0109,0.0105,0.0106
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,1e-04,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.4351,0.453,0.4369,0.4353,0.4154,0.4249,0.4398,0.4387,0.4438,0.4396,0.4362
Training.gain.with.only.grasslands,0.1964,0.2095,0.204,0.2002,0.2006,0.2063,0.2027,0.205,0.201,0.2032,0.2029
Training.gain.with.only.mixed_forests,0.7932,0.7863,0.7941,0.7859,0.7724,0.8042,0.7804,0.7966,0.7651,0.7852,0.7863
Training.gain.with.only.open_shrublands,0.0457,0.044,0.0436,0.0447,0.0464,0.0442,0.0474,0.0443,0.0443,0.0454,0.045
Training.gain.with.only.precipitation_seasonality,0.713,0.721,0.7034,0.7145,0.7158,0.7096,0.7059,0.72,0.7018,0.713,0.7118
Training.gain.with.only.savannas,0.0102,0.009,0.0091,0.0114,0.0103,0.007,0.0087,0.008,0.0102,0.0113,0.0095
Training.gain.with.only.snow_ice,0.0036,0.0028,0.0034,0.003,0.0032,0.0031,0.002,0.004,0.0022,0.0024,0.003
Training.gain.with.only.temperature_seasonality,0.7062,0.6917,0.6813,0.7062,0.6977,0.7048,0.6994,0.7023,0.6872,0.6925,0.6969
Training.gain.with.only.urban_areas,0.1682,0.1567,0.1589,0.1537,0.1633,0.1566,0.1587,0.1594,0.1476,0.1586,0.1582
Training.gain.with.only.wetlands,0.0403,0.0404,0.036,0.0417,0.0393,0.04,0.0404,0.0391,0.0381,0.0405,0.0396
Training.gain.with.only.woody_savannas,0.0952,0.1033,0.1038,0.1,0.1014,0.1035,0.0988,0.1,0.1146,0.0996,0.102
Test.gain.without.annual_mean_temperature,81.003,51.8364,25386770,12248460,31957.51,2533213,2264551,740568.6,161.973,62699.44,4326852
Test.gain.without.annual_precipitation,1.9523,1.9331,2.0122,1.9743,2.0298,1.9583,1.9562,1.9091,2.0019,1.9723,1.97
Test.gain.without.barren_vegetation,148.8157,180.8792,24482.1,284246800,13816.88,6705104,7903311,4716.223,12129.92,1113997,30002470
Test.gain.without.closed_shrubland,76.1362,127.2578,270444.6,63053.32,17554.28,4307739,41895.15,7484112,256178800,1729925,27009380
Test.gain.without.croplands,74.7966,47.3926,17442.1,16961980,9815117,5534123,4990344,7698971,2047298,1099543,4816494
Test.gain.without.deciduous_broadleaf_forest,83.4035,52.7501,14363730,61.2388,11137430,5051816,2692064,8229481,184.5219,1889060,4336396
Test.gain.without.deciduous_needleleaf_forest,73.4336,48.4957,146680000,14283670,17182.95,7756527,4163817,16142370,120.3622,1494505,19053830
Test.gain.without.evergreen_broadleaf_forest,86.2402,73.7224,102818.2,39.4421,32464.36,11026620,5105356,8207663,22180130,567650.6,4722290
Test.gain.without.evergreen_needleleaf_forest,74.899,55.13,42723.8328,35.5175,55501.8976,23427.113,3902956.4462,222.9038,36068.367,4637966.0025,869903.2109
Test.gain.without.grasslands,72.5796,47.6395,15478270,7265.007,25093.56,4066043,3387292,177859.3,88.9285,1072694,2421472
Test.gain.without.mixed_forests,73.9341,128.5775,29003.56,18131.29,16449.74,37171.27,2984865,8448268,74961780,1192034,8768790
Test.gain.without.open_shrublands,87.908,48.5971,418050.6654,167.1591,148452.584,8752400.1987,3591166.1307,8544884.7916,177.7201,3350994.5539,2480643.0309
Test.gain.without.precipitation_seasonality,85.1062,46.7838,1077549.3854,477834.8894,296889.5336,6903242.252,6019443.6851,5775401.7753,124.0866,704573.4599,2125519.0957
Test.gain.without.savannas,77.1936,48.9452,113588000,62.0431,23898.98,5185293,4728084,8786012,164.7776,2051862,13436350
Test.gain.without.snow_ice,74.3976,59.9128,15724.68,44.2382,14177.98,4525311,409837.7,13770660,55286220,1458237,7548034
Test.gain.without.temperature_seasonality,79.8909,65.0028,6644250.3736,7192546.847,455180.6076,9884808.8768,2646610.7019,21857.5974,361.9609,3030277.1331,2987603.8992
Test.gain.without.urban_areas,74.9496,63.0685,82256320,6069.092,13215.87,6223029,5029215,2903062,124.0255,1305138,9773631
Test.gain.without.wetlands,90.7861,51.8347,63047.7384,36.1782,24963.8825,944973.2315,2894843.6471,40.6119,93139.2106,1667918.9691,568910.609
Test.gain.without.woody_savannas,88.5563,313.769,29937010,5706390,20681.92,7358834,2870661,388680.4,25820790,24556840,9666029
Test.gain.with.only.annual_mean_temperature,0.6761,0.7138,0.7299,0.6961,0.7052,0.7085,0.6992,0.7075,0.753,0.6882,0.7078
Test.gain.with.only.annual_precipitation,75.0769,59.4647,232911.8,12941680,48634.03,9014768,125435100,9108.592,95411.36,3418745,15119650
Test.gain.with.only.barren_vegetation,0.4755,0.4663,0.4628,0.4712,0.4576,0.4818,0.4733,0.4788,0.4672,0.4701,0.4705
Test.gain.with.only.closed_shrubland,-1e-04,2e-04,5e-04,4e-04,1e-04,4e-04,2e-04,-4e-04,1e-04,4e-04,2e-04
Test.gain.with.only.croplands,0.2282,0.2717,0.2521,0.2506,0.2377,0.2237,0.2329,0.2532,0.2689,0.2259,0.2445
Test.gain.with.only.deciduous_broadleaf_forest,0.0308,0.0559,0.0489,0.0368,0.0176,0.033,0.0353,0.0426,0.0347,0.0422,0.0378
Test.gain.with.only.deciduous_needleleaf_forest,0.0122,0.015,0.0088,0.0087,0.0137,0.0132,0.015,0.0144,0.0114,0.013,0.0125
Test.gain.with.only.evergreen_broadleaf_forest,0,0,0,-0.0012,0,0,0,-1e-04,0,0,-1e-04
Test.gain.with.only.evergreen_needleleaf_forest,0.4604,0.3878,0.454,0.4607,0.5388,0.5013,0.4425,0.4461,0.4258,0.4427,0.456
Test.gain.with.only.grasslands,0.2192,0.1698,0.191,0.208,0.2055,0.1835,0.197,0.1884,0.2039,0.1957,0.1962
Test.gain.with.only.mixed_forests,0.7679,0.7948,0.7644,0.7974,0.8487,0.7247,0.8188,0.755,0.878,0.8002,0.795
Test.gain.with.only.open_shrublands,0.0495,0.0565,0.0582,0.0539,0.047,0.056,0.0416,0.0539,0.0555,0.0516,0.0524
Test.gain.with.only.precipitation_seasonality,0.727,0.6964,0.7664,0.7206,0.7166,0.7414,0.7554,0.7004,0.7713,0.7268,0.7322
Test.gain.with.only.savannas,0.0071,0.0121,0.0113,0.002,0.0063,0.0192,0.0131,0.015,0.0069,0.002,0.0095
Test.gain.with.only.snow_ice,0.0026,0.0059,0.004,0.0044,0.0044,0.005,0.007,9e-04,0.0077,0.0073,0.0049
Test.gain.with.only.temperature_seasonality,0.6697,0.7291,0.7706,0.6712,0.703,0.6754,0.6991,0.6865,0.7469,0.7249,0.7076
Test.gain.with.only.urban_areas,0.1457,0.1929,0.1841,0.2038,0.1656,0.1937,0.1829,0.1809,0.225,0.1842,0.1859
Test.gain.with.only.wetlands,0.0456,0.0448,0.0616,0.0398,0.0494,0.0479,0.0456,0.0511,0.0545,0.0448,0.0485
Test.gain.with.only.woody_savannas,0.1302,0.098,0.0975,0.1124,0.1061,0.096,0.1175,0.1126,0.0528,0.1138,0.1037
AUC.without.annual_mean_temperature,0.944,0.9423,0.5125,0.5134,0.4434,0.5113,0.4641,0.5044,0.9306,0.5842,0.635
AUC.without.annual_precipitation,0.9458,0.9437,0.9479,0.9469,0.9492,0.9462,0.9446,0.9429,0.9476,0.9463,0.9461
AUC.without.barren_vegetation,0.9422,0.9436,0.4716,0.5044,0.3492,0.5044,0.5211,0.8727,0.9101,0.5051,0.6524
AUC.without.closed_shrubland,0.9434,0.9439,0.8224,0.5032,0.4107,0.5087,0.5015,0.5017,0.5258,0.4754,0.6137
AUC.without.croplands,0.9451,0.9441,0.4794,0.4923,0.8542,0.5043,0.504,0.5017,0.4986,0.5155,0.6239
AUC.without.deciduous_broadleaf_forest,0.9458,0.9434,0.5062,0.9361,0.9316,0.5043,0.5032,0.5035,0.9323,0.5055,0.7212
AUC.without.deciduous_needleleaf_forest,0.9446,0.9435,0.4981,0.5014,0.4071,0.5044,0.5043,0.5147,0.936,0.5416,0.6296
