,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,256,256,256,256,256,256,256,256,256,256,256
Regularized.training.gain,3.2835,3.3023,3.1499,3.1505,3.1393,3.2641,3.2058,3.2435,3.2088,3.1917,3.2139
Unregularized.training.gain,3.6303,3.6664,3.4283,3.4443,3.4296,3.6509,3.4818,3.5894,3.5208,3.5392,3.5381
Iterations,2720,2180,1920,1640,2160,2140,1840,1760,1820,1940,2012
Training.AUC,0.9874,0.9874,0.9862,0.9861,0.9864,0.9871,0.986,0.9866,0.9865,0.9864,0.9866
X.Test.samples,63,63,63,63,63,63,63,63,63,63,63
Test.gain,2.9774,2.9182,3.3984,3.5267,3.502,2.9726,3.2127,3.1245,3.2942,3.3452,3.2272
Test.AUC,0.9792,0.9792,0.9846,0.9891,0.9859,0.9797,0.9851,0.9821,0.9848,0.9846,0.9834
AUC.Standard.Deviation,0.0048,0.0041,0.0028,0.0016,0.0039,0.0039,0.0021,0.0029,0.0025,0.0036,0.0032
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,12.5711,14.6443,14.3561,14.1973,15.2696,10.8005,13.611,15.342,14.6968,12.6033,13.8092
annual_precipitation.contribution,0.4852,0.6814,0.7307,1.1119,2.4863,4.0391,3.7706,4.3692,4.2467,4.1385,2.606
barren_vegetation.contribution,1.1679,3.8447,7.9278,6.1922,3.4293,4.0547,4.4891,5.6952,5.8165,5.6911,4.8308
closed_shrubland.contribution,0.0586,0.0075,0.0129,0.0119,0.0032,0.2035,0.0674,0.0458,0.01,0.0101,0.0431
croplands.contribution,10.6319,9.6873,8.4844,8.0922,6.6177,7.3819,6.7604,9.5101,10.9986,14.6799,9.2844
deciduous_broadleaf_forest.contribution,0.0308,0.0201,0.0651,0.0198,0.0162,0.0075,0.028,0.0073,0.02,0.014,0.0229
deciduous_needleleaf_forest.contribution,0.079,0.1014,0.0752,0.099,0.054,0.0522,0.0283,0.0445,0.096,0.0652,0.0695
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,21.6526,18.9426,19.2477,23.3805,21.006,23.8992,24.0435,20.3978,18.0365,18.9853,20.9592
grasslands.contribution,2.3733,1.6919,1.6334,1.8514,1.672,1.9965,2.3499,2.2003,2.2655,2.3002,2.0334
mixed_forests.contribution,3.3248,3.0748,2.8701,3.7597,3.7161,4.3895,4.7692,4.6938,5.0067,5.0237,4.0628
open_shrublands.contribution,0.8596,0.6497,0.6359,0.6095,0.6969,0.6433,0.6603,0.8321,0.8576,0.9273,0.7372
precipitation_seasonality.contribution,1.8937,2.8786,2.0303,1.803,1.7811,2.0039,1.8232,1.3458,1.5097,1.1878,1.8257
savannas.contribution,0.6125,0.5442,0.6674,0.625,0.6433,0.7719,0.8012,0.7261,0.8233,0.9513,0.7166
snow_ice.contribution,0.3409,0.4653,0.6056,0.5576,0.6461,0.6906,0.6055,0.6871,0.7196,0.783,0.6101
temperature_seasonality.contribution,16.1933,15.5578,13.4456,12.2086,11.2973,12.2611,12.9343,11.4523,10.7892,10.0751,12.6215
urban_areas.contribution,0.7349,1.14,1.2824,1.5134,1.5779,2.0216,2.1115,2.2582,2.338,2.5866,1.7564
wetlands.contribution,2.7118,2.8106,1.6689,1.5307,1.7397,1.3295,1.5991,1.2307,1.2015,1.2532,1.7076
woody_savannas.contribution,24.278,23.2578,24.2608,22.4366,27.3474,23.4538,19.5475,19.1616,20.5679,18.7243,22.3036
annual_mean_temperature.permutation.importance,49.9883,46.9879,37.1852,50.2552,42.8422,30.2577,54.7967,33.2303,38.1256,45.8344,42.9504
annual_precipitation.permutation.importance,3.3322,2.4349,3.9893,5.708,5.4415,7.067,3.5607,4.2126,3.9299,6.0101,4.5686
barren_vegetation.permutation.importance,0,0,1.2947,0.0817,0.0042,0,0.0073,0,0,0,0.1388
closed_shrubland.permutation.importance,0.077,0,0.0392,0,0.0071,0.0388,0.0689,0.1085,0.0037,0.0011,0.0344
croplands.permutation.importance,20.7622,20.482,26.6643,20.2159,23.9355,30.0625,17.6971,34.8401,28.3654,22.398,24.5423
deciduous_broadleaf_forest.permutation.importance,0,0,0.1909,0.0077,0,0.0205,0.0047,0.0125,0.005,0.0118,0.0253
deciduous_needleleaf_forest.permutation.importance,0.2408,0.0453,0.0187,0.0475,0.0493,0.078,0,0.0621,0.0518,0.0381,0.0632
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,0.6608,0.7993,0.478,0.8618,1.0968,1.3317,0.7502,0.5362,0.8954,0.9915,0.8402
grasslands.permutation.importance,3.7355,4.6953,8.6514,5.1088,4.0421,6.8081,5.9824,4.7168,4.1116,4.8302,5.2682
mixed_forests.permutation.importance,4.0654,2.6134,1.9983,2.5327,2.4034,2.5115,2.3284,2.1843,2.6646,2.4734,2.5775
open_shrublands.permutation.importance,0.5133,0.5941,0.7378,0.5006,0.5182,0.6747,0.4855,0.5242,0.4039,0.5176,0.547
precipitation_seasonality.permutation.importance,3.4177,5.0097,2.1304,1.1991,3.6466,4.0892,2.2855,3.89,6.9572,3.1165,3.5742
savannas.permutation.importance,0.3504,0.4062,0.4999,0.1873,0.1829,0.5737,0.3197,0.3707,0.3523,0.3438,0.3587
snow_ice.permutation.importance,0.1634,0.1492,0.4534,0.2103,0.1059,0.221,0.1935,0.1667,0.2307,0.1082,0.2002
temperature_seasonality.permutation.importance,8.0091,9.747,11.5975,8.4151,9.7109,10.0846,6.8914,10.9476,9.3125,8.8156,9.3531
urban_areas.permutation.importance,0.3983,0.5032,0.5684,0.5118,0.4569,0.8345,0.5191,0.6783,0.5223,0.4955,0.5488
wetlands.permutation.importance,1.6916,0.9419,0.8388,0.672,1.3891,0.7817,0.809,0.6569,0.6578,1.0415,0.948
woody_savannas.permutation.importance,2.5941,4.5906,2.6638,3.4847,4.1675,4.5647,3.3001,2.8621,3.4102,2.9727,3.4611
Training.gain.without.annual_mean_temperature,3.2075,3.2312,3.0967,3.0837,3.0757,3.2198,3.1273,3.1964,3.1515,3.1046,3.1494
Training.gain.without.annual_precipitation,3.2472,3.2674,3.1315,3.1131,3.1065,3.2294,3.1782,3.2177,3.1784,3.1519,3.1821
Training.gain.without.barren_vegetation,3.2821,3.3025,3.1458,3.1503,3.1394,3.2642,3.2055,3.2436,3.2087,3.1917,3.2134
Training.gain.without.closed_shrubland,3.2804,3.3025,3.149,3.1509,3.1386,3.2576,3.203,3.2398,3.2083,3.1917,3.2122
Training.gain.without.croplands,3.2267,3.2466,3.1139,3.1095,3.1027,3.2066,3.1591,3.168,3.1532,3.1463,3.1633
Training.gain.without.deciduous_broadleaf_forest,3.2828,3.302,3.1473,3.1501,3.1395,3.2638,3.2055,3.2427,3.2091,3.1915,3.2134
Training.gain.without.deciduous_needleleaf_forest,3.2754,3.2987,3.1462,3.146,3.1366,3.2589,3.202,3.2381,3.2041,3.1887,3.2095
Training.gain.without.evergreen_broadleaf_forest,3.2826,3.3025,3.1498,3.151,3.1393,3.2634,3.2055,3.2438,3.2088,3.1916,3.2138
Training.gain.without.evergreen_needleleaf_forest,3.2107,3.236,3.1187,3.1038,3.0976,3.1709,3.1405,3.1774,3.154,3.1197,3.1529
Training.gain.without.grasslands,3.2584,3.2683,3.1162,3.1113,3.0951,3.2182,3.1697,3.2051,3.1654,3.1563,3.1764
Training.gain.without.mixed_forests,3.1936,3.2216,3.0878,3.0757,3.0781,3.1989,3.1364,3.17,3.1324,3.1147,3.1409
Training.gain.without.open_shrublands,3.264,3.2854,3.1363,3.1408,3.1273,3.2495,3.191,3.2266,3.1946,3.1757,3.1991
Training.gain.without.precipitation_seasonality,3.2615,3.2727,3.1349,3.1393,3.1202,3.2265,3.1831,3.222,3.1779,3.1708,3.1909
Training.gain.without.savannas,3.2583,3.2744,3.1233,3.1369,3.1291,3.2415,3.1865,3.2293,3.1853,3.1668,3.1931
Training.gain.without.snow_ice,3.275,3.2926,3.1331,3.1419,3.1303,3.2536,3.1971,3.233,3.1995,3.1834,3.204
Training.gain.without.temperature_seasonality,3.1898,3.1983,3.047,3.0649,3.0545,3.179,3.1366,3.129,3.1109,3.0941,3.1204
Training.gain.without.urban_areas,3.235,3.2473,3.1309,3.1212,3.1215,3.2045,3.1541,3.1823,3.1678,3.1392,3.1704
Training.gain.without.wetlands,3.2517,3.2716,3.131,3.1327,3.1149,3.2458,3.1826,3.2198,3.1904,3.1656,3.1906
Training.gain.without.woody_savannas,3.2495,3.2699,3.1137,3.1182,3.1024,3.2319,3.1651,3.2101,3.1731,3.1623,3.1796
Training.gain.with.only.annual_mean_temperature,1.2631,1.2636,1.271,1.2419,1.254,1.2668,1.2526,1.2585,1.2493,1.2705,1.2591
Training.gain.with.only.annual_precipitation,0.8952,0.8883,0.8941,0.8888,0.8909,0.9189,0.9172,0.9146,0.8952,0.8917,0.8995
Training.gain.with.only.barren_vegetation,0.4561,0.4561,0.4699,0.4561,0.4561,0.4561,0.4561,0.4561,0.4561,0.4561,0.4575
Training.gain.with.only.closed_shrubland,0.0336,0.0063,0.0227,0.0084,0.014,0.004,0.028,0.0313,0.0145,0.0191,0.0182
Training.gain.with.only.croplands,0.3422,0.3441,0.3403,0.3428,0.342,0.3502,0.3515,0.3583,0.3516,0.3364,0.3459
Training.gain.with.only.deciduous_broadleaf_forest,0.0265,0.0267,0.0322,0.028,0.0261,0.0269,0.0292,0.0274,0.0269,0.0261,0.0276
Training.gain.with.only.deciduous_needleleaf_forest,0.0536,0.0419,0.0413,0.0285,0.0628,0.0494,0.0448,0.0472,0.0379,0.0437,0.0451
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,1.3812,1.3713,1.3501,1.3611,1.2925,1.3742,1.4072,1.3726,1.2645,1.3048,1.3479
Training.gain.with.only.grasslands,0.6221,0.5901,0.6102,0.5911,0.5516,0.5619,0.5924,0.589,0.5862,0.6046,0.5899
Training.gain.with.only.mixed_forests,0.4669,0.4459,0.4635,0.4296,0.3926,0.4187,0.4799,0.4341,0.4257,0.4276,0.4385
Training.gain.with.only.open_shrublands,0.0326,0.0287,0.0272,0.0287,0.0251,0.0372,0.0262,0.021,0.0262,0.033,0.0286
Training.gain.with.only.precipitation_seasonality,0.8399,0.8289,0.8269,0.8046,0.8258,0.8499,0.8337,0.826,0.8532,0.8048,0.8294
Training.gain.with.only.savannas,0.419,0.3908,0.4066,0.3001,0.3571,0.3627,0.3705,0.3486,0.3537,0.3919,0.3701
Training.gain.with.only.snow_ice,0.0078,0.0078,0.0128,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0078,0.0083
Training.gain.with.only.temperature_seasonality,0.4605,0.4712,0.4718,0.4538,0.471,0.4829,0.4465,0.4846,0.4587,0.4591,0.466
Training.gain.with.only.urban_areas,0.0353,0.0269,0.0406,0.0353,0.0397,0.0234,0.0307,0.0269,0.0308,0.0234,0.0313
Training.gain.with.only.wetlands,0.1395,0.1284,0.1097,0.1385,0.1532,0.1355,0.1115,0.1297,0.1441,0.1485,0.1339
Training.gain.with.only.woody_savannas,1.3367,1.3745,1.3649,1.3162,1.406,1.3723,1.3219,1.3296,1.3654,1.281,1.3468
Test.gain.without.annual_mean_temperature,2.9077,2.8694,3.2733,3.452,3.4147,2.8365,3.1926,2.9927,3.1915,3.3664,3.1497
Test.gain.without.annual_precipitation,2.9341,2.8816,3.3084,3.4782,3.447,2.9341,3.1388,3.0494,3.2296,3.3219,3.1723
Test.gain.without.barren_vegetation,2.9652,2.917,3.4147,3.5288,3.5006,2.9778,3.2143,3.1272,3.2949,3.3448,3.2285
Test.gain.without.closed_shrubland,2.9916,2.9256,3.4044,3.5323,3.5067,3.0783,3.2296,3.1642,3.2939,3.3429,3.2469
Test.gain.without.croplands,2.9366,2.8892,3.3474,3.4566,3.4325,2.976,3.1938,3.2299,3.2815,3.2914,3.2035
Test.gain.without.deciduous_broadleaf_forest,2.9683,2.9192,3.4167,3.5271,3.5019,2.9797,3.22,3.1223,3.2996,3.3451,3.23
Test.gain.without.deciduous_needleleaf_forest,2.9825,2.913,3.399,3.5461,3.498,2.9763,3.199,3.1318,3.3056,3.3366,3.2288
Test.gain.without.evergreen_broadleaf_forest,2.9676,2.9186,3.4018,3.5333,3.5037,2.9783,3.2117,3.1277,3.2989,3.3492,3.2291
Test.gain.without.evergreen_needleleaf_forest,2.9943,2.8891,3.3094,3.4474,3.4186,3.1003,3.2195,3.1282,3.2325,3.3587,3.2098
Test.gain.without.grasslands,2.9084,2.8845,3.3731,3.5114,3.5066,2.9873,3.2331,3.0832,3.3043,3.3136,3.2106
Test.gain.without.mixed_forests,2.973,2.8963,3.3215,3.4701,3.4016,2.879,3.1868,3.0977,3.2577,3.2707,3.1754
Test.gain.without.open_shrublands,2.9867,2.9117,3.3883,3.507,3.4804,2.9955,3.2341,3.1399,3.3054,3.3716,3.2321
Test.gain.without.precipitation_seasonality,2.9581,2.9369,3.3913,3.4745,3.4781,3.0469,3.2037,3.1046,3.3179,3.3233,3.2235
Test.gain.without.savannas,3.0007,2.9585,3.455,3.5096,3.4891,2.9976,3.2152,3.1238,3.3259,3.359,3.2434
Test.gain.without.snow_ice,2.9588,2.9142,3.4386,3.5209,3.4958,2.981,3.2078,3.1213,3.2871,3.3346,3.226
Test.gain.without.temperature_seasonality,2.8609,2.8579,3.3591,3.4017,3.3613,2.8384,3.008,3.0833,3.1919,3.2372,3.12
Test.gain.without.urban_areas,2.9549,2.936,3.3278,3.4735,3.4036,3.0375,3.227,3.2037,3.2588,3.3559,3.2179
Test.gain.without.wetlands,3.0103,2.9582,3.3819,3.5025,3.5084,2.9441,3.2358,3.0966,3.2492,3.3416,3.2229
Test.gain.without.woody_savannas,2.9742,2.9138,3.4123,3.5247,3.5015,2.9602,3.2665,3.1308,3.3327,3.3498,3.2367
Test.gain.with.only.annual_mean_temperature,1.338,1.3338,1.3019,1.416,1.3658,1.3176,1.3648,1.3582,1.3904,1.3048,1.3491
Test.gain.with.only.annual_precipitation,0.9482,0.9881,0.9701,0.9867,0.977,0.8661,0.8519,0.887,0.958,0.9584,0.9391
Test.gain.with.only.barren_vegetation,0.4767,0.4767,0.4068,0.4767,0.4767,0.4767,0.4767,0.4767,0.4767,0.4767,0.4697
Test.gain.with.only.closed_shrubland,-0.0386,0.0684,0.013,0.0663,0.0481,0.0496,-0.0111,-0.026,0.0477,0.0305,0.0248
Test.gain.with.only.croplands,0.3729,0.3605,0.3799,0.3695,0.3735,0.3398,0.3351,0.3031,0.3342,0.3919,0.356
Test.gain.with.only.deciduous_broadleaf_forest,0.0351,0.0373,0.0111,0.0324,0.0394,0.0361,0.0264,0.0345,0.0361,0.0394,0.0328
Test.gain.with.only.deciduous_needleleaf_forest,0.0205,0.0641,0.069,0.113,-0.0245,0.0316,0.0539,0.0385,0.0796,0.0553,0.0501
Test.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Test.gain.with.only.evergreen_needleleaf_forest,1.2501,1.3032,1.3736,1.3422,1.6021,1.2816,1.1552,1.2935,1.717,1.5462,1.3865
Test.gain.with.only.grasslands,0.4544,0.593,0.5029,0.5916,0.7377,0.7002,0.5731,0.5927,0.605,0.5202,0.5871
Test.gain.with.only.mixed_forests,0.3221,0.4168,0.3521,0.4797,0.6281,0.5272,0.2814,0.4547,0.503,0.4964,0.4461
Test.gain.with.only.open_shrublands,0.0123,0.0231,0.0364,0.02,0.0412,-0.0281,0.0362,0.0511,0.038,0.008,0.0238
Test.gain.with.only.precipitation_seasonality,0.8487,0.8878,0.8981,0.9813,0.9019,0.8138,0.8756,0.9035,0.7971,0.9784,0.8886
Test.gain.with.only.savannas,0.18,0.3028,0.2367,0.6605,0.4403,0.4228,0.3902,0.4718,0.4516,0.2998,0.3856
Test.gain.with.only.snow_ice,0.0139,0.0139,-0.0169,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0108
Test.gain.with.only.temperature_seasonality,0.5654,0.5246,0.5041,0.587,0.5049,0.481,0.6191,0.4739,0.5717,0.5703,0.5402
Test.gain.with.only.urban_areas,0.0307,0.0631,0.0051,0.0318,0.0128,0.0728,0.0513,0.0631,0.0503,0.0728,0.0454
Test.gain.with.only.wetlands,0.1442,0.1864,0.2561,0.1494,0.0878,0.1599,0.2555,0.1859,0.1237,0.104,0.1653
Test.gain.with.only.woody_savannas,1.4588,1.3186,1.3545,1.5321,1.1803,1.3215,1.5143,1.4938,1.3496,1.6757,1.4199
AUC.without.annual_mean_temperature,0.9757,0.9783,0.9816,0.988,0.9834,0.9773,0.9847,0.9802,0.9829,0.9853,0.9817
AUC.without.annual_precipitation,0.9781,0.9785,0.9834,0.9888,0.9859,0.9795,0.9843,0.9808,0.984,0.9845,0.9828
AUC.without.barren_vegetation,0.9788,0.9792,0.9853,0.9891,0.986,0.9798,0.9851,0.9822,0.9849,0.9847,0.9835
AUC.without.closed_shrubland,0.9793,0.9793,0.9846,0.9892,0.986,0.9814,0.9853,0.9826,0.9849,0.9846,0.9837
AUC.without.croplands,0.9768,0.9772,0.9844,0.9882,0.9842,0.9783,0.9848,0.9824,0.9856,0.9826,0.9825
AUC.without.deciduous_broadleaf_forest,0.9789,0.9793,0.985,0.9891,0.986,0.9798,0.9852,0.9821,0.9849,0.9847,0.9835
AUC.without.deciduous_needleleaf_forest,0.9797,0.9792,0.9847,0.9894,0.9862,0.9799,0.985,0.9824,0.9849,0.9847,0.9836
AUC.without.evergreen_broadleaf_forest,0.9789,0.9792,0.9847,0.9892,0.986,0.9798,0.9851,0.9821,0.9849,0.9848,0.9835
AUC.without.evergreen_needleleaf_forest,0.9805,0.9785,0.9848,0.988,0.9874,0.9814,0.985,0.9821,0.9847,0.985,0.9837
AUC.without.grasslands,0.9771,0.9781,0.9842,0.9889,0.9855,0.9798,0.9853,0.9809,0.9848,0.9836,0.9828
AUC.without.mixed_forests,0.9791,0.9784,0.9847,0.9886,0.9846,0.9781,0.9846,0.9813,0.9843,0.9836,0.9827
AUC.without.open_shrublands,0.979,0.9792,0.9846,0.9888,0.9857,0.9803,0.9853,0.9823,0.9849,0.9853,0.9835
AUC.without.precipitation_seasonality,0.9782,0.979,0.9842,0.9887,0.9851,0.9802,0.985,0.9819,0.9851,0.984,0.9831
AUC.without.savannas,0.9795,0.9799,0.986,0.9888,0.9858,0.9802,0.9853,0.9822,0.985,0.9846,0.9837
AUC.without.snow_ice,0.9787,0.979,0.9858,0.9891,0.9858,0.9798,0.9851,0.9821,0.9847,0.9845,0.9835
AUC.without.temperature_seasonality,0.9763,0.978,0.9849,0.9877,0.9839,0.9776,0.9824,0.9817,0.984,0.9832,0.982
AUC.without.urban_areas,0.9779,0.9793,0.9852,0.9884,0.9858,0.9809,0.9851,0.9831,0.9854,0.9846,0.9836
AUC.without.wetlands,0.9804,0.9798,0.9845,0.9887,0.9868,0.9792,0.9851,0.9812,0.9843,0.9845,0.9835
AUC.without.woody_savannas,0.9793,0.9797,0.9847,0.9891,0.9858,0.9792,0.9857,0.9825,0.9853,0.985,0.9836
AUC.with.only.annual_mean_temperature,0.8947,0.8984,0.8941,0.9081,0.8935,0.8868,0.892,0.8967,0.8976,0.8885,0.895
AUC.with.only.annual_precipitation,0.8502,0.854,0.8544,0.86,0.8499,0.8407,0.8279,0.8388,0.8504,0.8569,0.8483
AUC.with.only.barren_vegetation,0.6914,0.6914,0.6861,0.6914,0.6914,0.6914,0.6914,0.6914,0.6914,0.6914,0.6909
AUC.with.only.closed_shrubland,0.4944,0.5509,0.5098,0.5425,0.5255,0.5383,0.5023,0.5027,0.5262,0.5184,0.5211
AUC.with.only.croplands,0.6727,0.6786,0.673,0.6685,0.6683,0.6749,0.661,0.6488,0.6503,0.6772,0.6673
AUC.with.only.deciduous_broadleaf_forest,0.5163,0.5153,0.5102,0.5179,0.5302,0.518,0.5029,0.518,0.5107,0.5302,0.517
AUC.with.only.deciduous_needleleaf_forest,0.527,0.5501,0.5503,0.5731,0.511,0.5333,0.5416,0.5338,0.5578,0.5416,0.542
AUC.with.only.evergreen_broadleaf_forest,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
AUC.with.only.evergreen_needleleaf_forest,0.8648,0.8689,0.8879,0.8772,0.8993,0.8669,0.8496,0.8721,0.9214,0.9136,0.8822
AUC.with.only.grasslands,0.7477,0.7826,0.7568,0.7733,0.8052,0.7996,0.7679,0.7671,0.7933,0.7563,0.775
AUC.with.only.mixed_forests,0.6849,0.7111,0.7043,0.7406,0.7795,0.7483,0.6855,0.7167,0.7395,0.7374,0.7248
AUC.with.only.open_shrublands,0.5223,0.5402,0.5433,0.5205,0.56,0.5097,0.548,0.5862,0.5464,0.5205,0.5397
AUC.with.only.precipitation_seasonality,0.8259,0.8508,0.8356,0.8584,0.8312,0.8234,0.828,0.852,0.8172,0.8605,0.8383
AUC.with.only.savannas,0.5887,0.6137,0.6038,0.6943,0.6455,0.6454,0.636,0.6523,0.6454,0.6134,0.6339
AUC.with.only.snow_ice,0.5111,0.5111,0.5032,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5111,0.5103
AUC.with.only.temperature_seasonality,0.7833,0.7758,0.7753,0.7858,0.7517,0.7519,0.7971,0.7587,0.7758,0.7791,0.7735
AUC.with.only.urban_areas,0.5377,0.5557,0.5298,0.5388,0.5307,0.5638,0.5479,0.5557,0.5477,0.5638,0.5472
AUC.with.only.wetlands,0.5801,0.6134,0.6229,0.5905,0.5653,0.591,0.6308,0.594,0.5852,0.5746,0.5948
AUC.with.only.woody_savannas,0.8923,0.8715,0.8804,0.9111,0.8673,0.8759,0.9023,0.8932,0.8854,0.9199,0.8899
Entropy,5.9281,5.9111,6.0621,6.0605,6.0733,5.9493,6.0064,5.9666,6.0018,6.0221,5.9981
Prevalence..average.probability.of.presence.over.background.sites.,0.0217,0.0213,0.0248,0.0247,0.0251,0.0221,0.0234,0.0225,0.0233,0.0238,0.0233
Fixed.cumulative.value.1.cumulative.threshold,1,1,1,1,1,1,1,1,1,1,1
Fixed.cumulative.value.1.Cloglog.threshold,0.0129,0.0118,0.0122,0.0113,0.0129,0.0107,0.0102,0.0115,0.0109,0.0112,0.0116
Fixed.cumulative.value.1.area,0.0848,0.0863,0.0974,0.0975,0.0972,0.0905,0.095,0.0905,0.0953,0.0964,0.0931
Fixed.cumulative.value.1.training.omission,0.0117,0.0117,0.0078,0.0117,0.0078,0.0117,0.0117,0.0156,0.0117,0.0078,0.0109
Fixed.cumulative.value.1.test.omission,0.0317,0.0317,0.0159,0,0.0159,0.0317,0,0.0159,0.0159,0.0159,0.0175
Fixed.cumulative.value.1.binomial.probability,0,0,0,0,0,0,0,0,0,0,0
Fixed.cumulative.value.5.cumulative.threshold,5,5,5,5,5,5,5,5,5,5,5
Fixed.cumulative.value.5.Cloglog.threshold,0.0928,0.0882,0.0883,0.0925,0.1018,0.0876,0.0912,0.0852,0.0884,0.0926,0.0909
Fixed.cumulative.value.5.area,0.0451,0.045,0.052,0.0518,0.0513,0.0458,0.05,0.0471,0.0493,0.0494,0.0487
Fixed.cumulative.value.5.training.omission,0.0469,0.043,0.043,0.0547,0.043,0.043,0.0508,0.0469,0.0508,0.0508,0.0473
Fixed.cumulative.value.5.test.omission,0.0635,0.0794,0.0159,0.0159,0.0159,0.0952,0.0476,0.1111,0.0317,0.0476,0.0524
Fixed.cumulative.value.5.binomial.probability,0,0,0,0,0,0,0,0,0,0,0
Fixed.cumulative.value.10.cumulative.threshold,10,10,10,10,10,10,10,10,10,10,10
Fixed.cumulative.value.10.Cloglog.threshold,0.2229,0.2107,0.2113,0.2013,0.2066,0.2125,0.199,0.214,0.2049,0.2027,0.2086
Fixed.cumulative.value.10.area,0.0331,0.0325,0.0376,0.0377,0.038,0.0335,0.0362,0.0339,0.0358,0.0361,0.0354
Fixed.cumulative.value.10.training.omission,0.0898,0.0938,0.0781,0.0781,0.0742,0.0898,0.0977,0.0977,0.0938,0.0859,0.0879
Fixed.cumulative.value.10.test.omission,0.1905,0.1587,0.0952,0.0159,0.0635,0.1746,0.1429,0.1587,0.0952,0.0794,0.1175
Fixed.cumulative.value.10.binomial.probability,0,0,0,0,0,0,0,0,0,0,0
Minimum.training.presence.cumulative.threshold,0.3313,0.1964,0.331,0.3688,0.4835,0.334,0.392,0.2313,0.281,0.2723,0.3222
Minimum.training.presence.Cloglog.threshold,0.0033,0.0019,0.0035,0.0035,0.0053,0.0033,0.0037,0.0024,0.0027,0.0029,0.0033
