,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492
Regularized.training.gain,15.7841,7.8793,53158880,7.8605,3.4296,22.8655,75656.84,8.924,22.0522,15.9909,5323464
Unregularized.training.gain,60.7356,18.528,208423400,25.4489,4.939,55.154,444065.3,18.8374,55.7916,78.7044,20886780
Iterations,5920,3680,820,10000,3100,10000,1800,3220,10000,10000,5854
Training.AUC,0.9691,0.9694,0.501,0.9692,0.971,0.969,0.5012,0.9694,0.9698,0.9694,0.8759
X.Test.samples,372,372,372,372,372,372,372,372,372,372,372
Test.gain,53.3037,6.2477,144230300,22.6364,2.4924,-3.6754,537106.6,-4.8949,2.8701,94.3308,14476760
Test.AUC,0.9623,0.9668,0.5,0.9703,0.9562,0.9701,0.5016,0.9639,0.9698,0.9719,0.8733
AUC.Standard.Deviation,0.005,0.0031,0.0019,0.0025,0.0063,0.0034,0.0023,0.0051,0.0024,0.0023,0.0034
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,1.8256,2.7781,0,0,0,0,0,0,0,0,0.4604
annual_precipitation.contribution,1.1392,1.6953,0,0,0,0,0,0,0,0,0.2835
barren_vegetation.contribution,0.3865,0.2141,0,0,0,0,0,0,0,0,0.0601
closed_shrubland.contribution,43.7023,21.6411,90.8376,1e-04,0,2e-04,0.5687,1e-04,2e-04,2e-04,15.6751
croplands.contribution,0.2197,2.0137,0,0,0,0,0,0,0,0,0.2233
deciduous_broadleaf_forest.contribution,0.4232,0.7964,0,0,0,0,0,0,0,0,0.122
deciduous_needleleaf_forest.contribution,0.0187,0.0611,0,0,0,0,0,0,0,0,0.008
evergreen_broadleaf_forest.contribution,0.04,0.0102,0,0,0,0,0,0,0,0,0.005
evergreen_needleleaf_forest.contribution,0.4698,0.6807,0.0016,0,0,0,0,0,0,0,0.1152
grasslands.contribution,1.4571,1.8346,0,0,0,0,0,0,0,0,0.3292
mixed_forests.contribution,6.4121,6.6328,0,0,0,0,1e-04,0,0,0,1.3045
open_shrublands.contribution,0.1945,0.2527,0,0,0,0,5e-04,4e-04,4e-04,4e-04,0.0449
precipitation_seasonality.contribution,0.6833,0.5808,0,0,0,0,0,0,0,0,0.1264
savannas.contribution,17.1189,26.3072,4.5803,49.9999,50,49.9998,49.5627,49.9995,49.9995,49.9995,39.7567
snow_ice.contribution,19.2101,26.7734,4.5803,49.9999,50,49.9998,49.5627,49.9995,49.9995,49.9995,40.0125
temperature_seasonality.contribution,5.5149,6.3857,1e-04,0,0,0,0,0,0,0,1.1901
urban_areas.contribution,0.8494,0.9635,0,0,0,0,0,0,0,0,0.1813
wetlands.contribution,0.0241,0.0051,0,0,0,0,0,0,0,0,0.0029
woody_savannas.contribution,0.3107,0.3736,0,0,0,0,0.3053,4e-04,4e-04,4e-04,0.0991
annual_mean_temperature.permutation.importance,39.4766,38.0254,10.7707,40.421,33.8712,36.6729,0,35.8869,38.2465,39.5504,31.2922
annual_precipitation.permutation.importance,2.384,2.4098,0,3.9563,2.3788,2.5585,0,4.1115,1.2777,2.6913,2.1768
barren_vegetation.permutation.importance,0.2949,0.5708,0,0.6836,0.3329,0.341,0,0.4464,0.4923,0.6317,0.3794
closed_shrubland.permutation.importance,4.117,3.3174,0,3.4526,4.266,3.4953,1.412,4.171,2.8423,3.1353,3.0209
croplands.permutation.importance,1.9468,2.0537,1.0323,1.3818,2.908,1.1413,0,2.1768,2.255,2.1046,1.7
deciduous_broadleaf_forest.permutation.importance,0.294,2.1208,0.0083,0.3346,2.0209,0.2391,0.0047,1.9299,0.1918,0.403,0.7547
deciduous_needleleaf_forest.permutation.importance,0.1163,0.102,1.0323,0.3572,0.1168,0.1559,0,0.1512,0.1807,0.2132,0.2426
evergreen_broadleaf_forest.permutation.importance,0.0029,0.0025,0,0.0032,0.0048,0.0048,0,0.0048,0.0074,0.0029,0.0033
evergreen_needleleaf_forest.permutation.importance,1.3622,1.2737,0,1.1265,1.4683,1.0533,0,1.215,1.452,1.4664,1.0417
grasslands.permutation.importance,4.803,4.2612,0,3.4863,4.6852,3.9219,0,4.5874,4.3516,4.0728,3.4169
mixed_forests.permutation.importance,3.796,3.3881,0,2.7718,4.046,2.7194,0,3.4551,4.1662,3.6565,2.7999
open_shrublands.permutation.importance,0.4682,2.4129,11.0569,0.5617,2.2619,0.401,0,2.1332,0.5138,0.4685,2.0278
precipitation_seasonality.permutation.importance,5.2815,5.8018,0,6.2431,5.5247,12.3625,0,6.4775,9.4099,7.1852,5.8286
savannas.permutation.importance,0.7389,0.5791,44.5056,0.4281,0.47,0.5029,29.2333,0.5637,0.727,0.5322,7.8281
snow_ice.permutation.importance,0.5931,0.5483,31.5938,0.9325,0.4238,0.6328,63.278,0.5001,0.8428,0.7485,10.0094
temperature_seasonality.permutation.importance,31.4345,30.6507,0,31.1585,32.4783,31.6915,0,29.6731,30.4844,30.2168,24.7788
urban_areas.permutation.importance,1.5234,1.3123,0,1.4887,1.458,1.2145,0,1.423,1.2921,1.5365,1.1248
wetlands.permutation.importance,0.0389,0.0021,0,0.0074,0,0.0272,0,0.0393,0.0051,0,0.012
woody_savannas.permutation.importance,1.328,1.1673,0,1.2053,1.2845,0.8641,6.0719,1.0544,1.2614,1.3845,1.5621
Training.gain.without.annual_mean_temperature,499.2696,11641.36,9.3757,38443570,3.0249,7.3208,66086.02,3.1273,24.4098,586.9874,3852243
Training.gain.without.annual_precipitation,313.8513,5073.646,1677.829,7.0242,10.1817,22.7829,16013090,3.2693,21.459,1218755,1723897
Training.gain.without.barren_vegetation,30983.4541,4665.3607,7425.3524,6.8899,3.4874,23.9269,107350.5816,3.8966,24.1705,51526.1186,20201.3239
Training.gain.without.closed_shrubland,2.8034,2.8161,2.7645,2.797,2.8125,2.7653,2.7571,2.7927,2.7994,2.7784,2.7886
Training.gain.without.croplands,209.3872,12709.01,175413600,11.7356,3.0626,22.7635,1358709,6.2228,22264.08,4875.629,17681250
Training.gain.without.deciduous_broadleaf_forest,13.6206,9393.9166,18.0581,10.0047,3.0271,6.3895,354813.956,15.3197,22.4705,5646.6744,36994.3437
Training.gain.without.deciduous_needleleaf_forest,3.4389,3059.7536,8.1811,6.7217,3.4808,23.3097,214466.7277,3.1853,40607.2601,1244.498,25942.6557
Training.gain.without.evergreen_broadleaf_forest,5594.3371,177260.5518,10.5483,7.0967,3.1753,23.1666,197900.4698,6.7832,21.4315,858.6382,38168.6199
Training.gain.without.evergreen_needleleaf_forest,2160551.4139,5338.959,16.859,77.8137,3.1886,4.6156,189787.8442,3.0894,21.6591,2240.2879,235804.573
Training.gain.without.grasslands,3007.6653,191784.3852,8.389,10676.185,3.535,22.6753,371442.0198,4.0266,21.9201,6669311.3823,724628.2184
Training.gain.without.mixed_forests,50.0332,39021.639,11.2967,9.5123,3.673,22.7807,2847691.0131,4.4448,21.2881,2723785.11,561062.0791
Training.gain.without.open_shrublands,57.051,3255.0394,1009.4748,7.647,5.7521,10.838,344029.9715,3.2636,22.1355,2751580.5597,309998.1733
Training.gain.without.precipitation_seasonality,20.9218,5216.6,1530.134,6.9414,3.7571,24.8937,37111.49,3.0159,52.5421,15270290,1531426
Training.gain.without.savannas,2.7861,2.7939,2.7503,2.7822,2.7996,2.7459,2.7436,2.7679,2.7753,2.7656,2.771
Training.gain.without.snow_ice,2.7823,2.7857,2.7462,2.7766,2.7973,2.7435,2.7417,2.7652,2.7709,2.7615,2.7671
Training.gain.without.temperature_seasonality,65.0842,20956.5978,7.9041,29063.8973,2.865,22.9488,72596.647,2.9843,16741.9179,8549044.3253,868850.5172
Training.gain.without.urban_areas,32.093,4248.9815,3323.1171,6.5531,3.585,22.3118,556556.5529,3.2039,21.4621,447186.1248,101140.3985
Training.gain.without.wetlands,18947.92,3825.239,14219.04,7.267,3.3456,26.8296,26463570,4.7769,91.4353,9589.543,2651028
Training.gain.without.woody_savannas,9.8685,145171.1448,1278.3022,6.5552,8.4726,22.9361,251061.2956,3.7338,21.2722,2207.7556,39979.1337
Training.gain.with.only.annual_mean_temperature,0.9717,0.9712,0.9597,0.9626,0.9662,0.9539,0.9512,0.962,0.9445,0.957,0.96
Training.gain.with.only.annual_precipitation,1.2101,1.1891,1.2,1.2152,1.2079,1.1952,1.2027,1.206,1.2157,1.1894,1.2031
Training.gain.with.only.barren_vegetation,0.4557,0.4591,0.4537,0.4523,0.4542,0.4519,0.4531,0.4555,0.4537,0.4536,0.4543
Training.gain.with.only.closed_shrubland,0.0072,0.0063,0.007,0.0067,0.0092,0.007,0.006,0.0074,0.0063,0.0067,0.007
Training.gain.with.only.croplands,0.3792,0.3677,0.3734,0.3589,0.3807,0.3501,0.3593,0.3699,0.359,0.3802,0.3678
Training.gain.with.only.deciduous_broadleaf_forest,0.0246,0.019,0.027,0.0223,0.0188,0.0182,0.0214,0.0209,0.0198,0.0236,0.0216
Training.gain.with.only.deciduous_needleleaf_forest,0.0143,0.0121,0.0132,0.0165,0.0135,0.0121,0.0141,0.0156,0.0137,0.0135,0.0139
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.5013,0.4763,0.4984,0.4825,0.488,0.4835,0.4672,0.4943,0.5111,0.5143,0.4917
Training.gain.with.only.grasslands,0.3758,0.3589,0.3571,0.3769,0.3774,0.3702,0.3542,0.3673,0.3854,0.362,0.3685
