,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,763,763,763,763,763,763,763,763,763,763,763
Regularized.training.gain,2.3035,2.3444,2.3416,2.3499,2.3051,2.4111,2.327,2.3417,2.3355,2.3507,2.341
Unregularized.training.gain,2.6071,2.6366,2.699,2.6915,2.589,2.8113,2.6359,2.6516,2.6592,2.6385,2.662
Iterations,3200,2420,3040,2840,2300,3140,2640,2540,2720,2540,2738
Training.AUC,0.9632,0.9645,0.9628,0.9636,0.9632,0.9653,0.9632,0.9644,0.964,0.9647,0.9639
X.Test.samples,190,190,190,190,190,190,190,190,190,190,190
Test.gain,2.6167,2.4312,2.4799,2.456,2.5425,2.2431,2.5324,2.447,2.5021,2.4145,2.4665
Test.AUC,0.9652,0.9568,0.9621,0.9602,0.9613,0.9546,0.9612,0.9585,0.9609,0.9547,0.9596
AUC.Standard.Deviation,0.0037,0.0042,0.0037,0.0039,0.0038,0.0045,0.0037,0.0041,0.0034,0.0047,0.004
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,8.1621,5.6754,6.792,1.7922,5.579,1.7937,4.1457,1.4382,1.6538,1.5856,3.8618
annual_precipitation.contribution,1.397,1.1319,1.4886,6.1999,1.4645,4.3164,1.4256,5.165,3.9607,4.0314,3.0581
barren_vegetation.contribution,6.5763,4.1331,4.0215,3.3178,5.2549,4.8937,6.1579,5.4877,5.683,5.8202,5.1346
closed_shrubland.contribution,0.7586,0.3075,0.1782,0.1792,0.2181,0.217,0.3738,0.0865,0.1575,0.2548,0.2731
croplands.contribution,5.8094,5.7248,5.5317,4.0957,5.5324,4.783,4.4765,3.8487,3.938,3.8717,4.7612
deciduous_broadleaf_forest.contribution,1.1377,1.2818,0.5726,0.836,0.7521,0.5764,0.6557,0.6994,0.5741,0.8728,0.7959
deciduous_needleleaf_forest.contribution,0.2303,0.2531,0.4029,0.3797,0.5607,0.5649,0.6488,0.6125,0.7429,0.7397,0.5135
evergreen_broadleaf_forest.contribution,0.0016,0,0,0.0013,0.0038,0.0015,0.0034,0.0011,0,0,0.0013
evergreen_needleleaf_forest.contribution,1.8067,2.9556,2.977,3.516,3.6613,4.3767,4.7377,4.7553,5.1849,5.4649,3.9436
grasslands.contribution,3.3223,2.7235,3.3366,4.1987,3.5244,4.0015,3.9712,4.5105,4.4067,4.2661,3.8261
mixed_forests.contribution,33.5688,28.8868,25.7363,25.3733,23.9203,21.8801,20.5499,19.3522,18.3005,17.9496,23.5518
open_shrublands.contribution,0.7576,1.1333,1.5596,1.5922,1.8712,1.9623,1.901,1.8261,1.8926,2.1083,1.6604
precipitation_seasonality.contribution,4.3115,6.3247,7.1382,8.3969,7.5355,9.1939,8.0993,9.7413,10.0012,9.9746,8.0717
savannas.contribution,0.0541,0.129,0.0965,0.0385,0.0561,0.0668,0.0857,0.0753,0.1776,0.0967,0.0876
snow_ice.contribution,0.4808,0.5684,0.9223,1.2434,1.2219,1.7759,1.297,1.6689,1.6204,1.4877,1.2287
temperature_seasonality.contribution,28.6735,33.4641,32.7135,31.2146,32.8542,31.6773,32.6294,31.7721,32.8885,31.6385,31.9526
urban_areas.contribution,2.3065,4.5879,5.3704,5.7832,4.7934,6.8611,7.7034,7.7316,7.4217,8.5316,6.1091
wetlands.contribution,0.2284,0.1582,0.2314,0.1803,0.3226,0.2016,0.2428,0.1877,0.1934,0.16,0.2106
woody_savannas.contribution,0.4169,0.5608,0.9306,1.6611,0.8733,0.8562,0.8951,1.0399,1.2025,1.1459,0.9582
annual_mean_temperature.permutation.importance,20.5025,26.5824,24.0277,21.1583,23.6112,22.2381,24.5026,22.3546,21.3744,30.5551,23.6907
annual_precipitation.permutation.importance,4.3948,3.3258,4.6794,3.2927,2.3085,3.1057,1.9383,2.3394,4.0952,2.7694,3.2249
barren_vegetation.permutation.importance,0.7396,1.3215,0.6682,1.2727,0,1.2393,0.3699,1.0496,2.0585,0.3566,0.9076
closed_shrubland.permutation.importance,0.2099,0.0611,0.0493,0.0468,0.0373,0.0887,0.114,0.039,0.0991,0.0905,0.0836
croplands.permutation.importance,2.6818,4.0812,3.0952,2.9139,4.4095,4.2412,5.3364,4.1392,2.9918,3.8588,3.7749
deciduous_broadleaf_forest.permutation.importance,0.2313,0.1682,0.0336,0.0808,0.0654,0.1137,0.077,0.0861,0.06,0.1205,0.1037
deciduous_needleleaf_forest.permutation.importance,0.3532,0.2666,0.212,0.1399,0.2846,0.2381,0.2411,0.2802,0.2997,0.2538,0.2569
evergreen_broadleaf_forest.permutation.importance,0.004,0,0,0,0.0032,2e-04,1e-04,0.0093,0,0,0.0017
evergreen_needleleaf_forest.permutation.importance,0.6353,0.9862,0.6084,0.6131,0.6986,0.6546,0.879,0.8297,0.9098,0.6938,0.7509
grasslands.permutation.importance,2.687,2.9414,2.1202,2.3595,3.2085,2.7225,3.467,3.0655,3.1832,2.889,2.8644
mixed_forests.permutation.importance,3.2096,3.0344,3.0636,3.3615,4.4456,3.804,4.6805,4.1563,3.5671,3.8876,3.721
open_shrublands.permutation.importance,6.7998,5.2077,4.5795,3.7105,4.2877,4.6959,3.3848,4.0766,4.2489,3.3332,4.4325
precipitation_seasonality.permutation.importance,25.2926,19.8859,25.2898,31.0576,23.3941,24.8713,22.8055,25.3048,26.6898,17.6204,24.2212
savannas.permutation.importance,0.2068,0.2646,0.2457,0.0949,0.1871,0.2232,0.2242,0.2683,0.2991,0.0574,0.2071
snow_ice.permutation.importance,0.6338,0.421,0.6861,0.7069,0.6078,0.6916,0.5978,0.6043,0.7261,0.5351,0.6211
temperature_seasonality.permutation.importance,27.7019,28.6226,26.2924,26.8324,27.7765,26.3958,27.1457,27.3655,26.4465,29.6934,27.4273
urban_areas.permutation.importance,1.623,1.3369,2.0937,1.3833,1.5124,2.0644,1.9632,1.7385,1.4719,1.6278,1.6815
wetlands.permutation.importance,1.1161,0.6186,1.2372,0.1112,2.0514,1.2822,1.0343,1.3152,0.57,0.6556,0.9992
woody_savannas.permutation.importance,0.9768,0.8738,1.0181,0.8639,1.1105,1.3296,1.2385,0.978,0.9088,1.0019,1.03
Training.gain.without.annual_mean_temperature,2.2438,2.2778,2.2687,2.283,2.2434,2.3295,2.2654,2.2822,2.2752,2.2811,2.275
Training.gain.without.annual_precipitation,2.2646,2.3121,2.2977,2.3161,2.272,2.3737,2.2962,2.3155,2.2959,2.317,2.3061
Training.gain.without.barren_vegetation,2.302,2.3422,2.3406,2.3478,2.305,2.4082,2.3263,2.3403,2.3322,2.3494,2.3394
Training.gain.without.closed_shrubland,2.2987,2.3419,2.3406,2.348,2.3036,2.408,2.3224,2.3407,2.3335,2.3465,2.3384
Training.gain.without.croplands,2.2883,2.3185,2.3209,2.3279,2.2785,2.3882,2.3075,2.3226,2.3151,2.3296,2.3197
Training.gain.without.deciduous_broadleaf_forest,2.2993,2.34,2.3387,2.3468,2.3033,2.4077,2.3249,2.338,2.3322,2.3472,2.3378
Training.gain.without.deciduous_needleleaf_forest,2.2923,2.3398,2.3299,2.3468,2.2928,2.395,2.3135,2.3366,2.3281,2.3429,2.3318
Training.gain.without.evergreen_broadleaf_forest,2.3031,2.3448,2.3414,2.3494,2.305,2.4113,2.3273,2.3414,2.3361,2.3503,2.341
Training.gain.without.evergreen_needleleaf_forest,2.263,2.2929,2.3,2.3053,2.2609,2.3542,2.2786,2.2957,2.2961,2.3117,2.2958
Training.gain.without.grasslands,2.2546,2.3016,2.291,2.2995,2.2531,2.3481,2.2744,2.2918,2.2755,2.3019,2.2892
Training.gain.without.mixed_forests,2.273,2.3196,2.3026,2.3063,2.2757,2.3604,2.29,2.2994,2.2943,2.3215,2.3043
Training.gain.without.open_shrublands,2.2763,2.3211,2.3179,2.3281,2.2814,2.3827,2.3121,2.3189,2.3114,2.3324,2.3182
Training.gain.without.precipitation_seasonality,2.2357,2.2839,2.2594,2.2643,2.2408,2.3282,2.253,2.2706,2.2537,2.2884,2.2678
Training.gain.without.savannas,2.3015,2.3411,2.3385,2.3496,2.3024,2.4064,2.3244,2.3385,2.3321,2.3496,2.3384
Training.gain.without.snow_ice,2.2815,2.3331,2.3042,2.3179,2.2934,2.3758,2.3074,2.3078,2.3036,2.3353,2.316
Training.gain.without.temperature_seasonality,2.0829,2.1219,2.1099,2.1177,2.095,2.1699,2.0818,2.1247,2.0971,2.116,2.1117
Training.gain.without.urban_areas,2.2107,2.2611,2.2261,2.2616,2.2242,2.2874,2.2203,2.2515,2.2615,2.2478,2.2452
Training.gain.without.wetlands,2.2995,2.342,2.3351,2.3485,2.3002,2.4012,2.3218,2.3365,2.3335,2.3479,2.3366
Training.gain.without.woody_savannas,2.2826,2.3245,2.3227,2.3374,2.2886,2.3873,2.3096,2.3258,2.3156,2.3349,2.3229
Training.gain.with.only.annual_mean_temperature,0.8837,0.9061,0.9052,0.9067,0.9088,0.913,0.9005,0.9044,0.8914,0.9255,0.9045
Training.gain.with.only.annual_precipitation,0.968,0.9952,0.9804,1.0033,0.9893,0.9897,0.9804,1.001,0.989,0.9999,0.9896
Training.gain.with.only.barren_vegetation,0.4566,0.4603,0.4566,0.4559,0.4572,0.4591,0.4553,0.4542,0.4579,0.4572,0.457
Training.gain.with.only.closed_shrubland,0.0081,0.0047,0.0037,0.0066,0.0037,0.0062,0.0082,0.0037,0.0051,0.0082,0.0058
Training.gain.with.only.croplands,0.5895,0.5962,0.6145,0.5992,0.6222,0.6017,0.5956,0.5972,0.5969,0.5887,0.6002
Training.gain.with.only.deciduous_broadleaf_forest,0.0609,0.0484,0.0665,0.06,0.0717,0.0699,0.0641,0.0642,0.0568,0.0555,0.0618
Training.gain.with.only.deciduous_needleleaf_forest,0.0146,0.0131,0.0151,0.0147,0.0131,0.0113,0.0119,0.0134,0.0116,0.0128,0.0132
Training.gain.with.only.evergreen_broadleaf_forest,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04
Training.gain.with.only.evergreen_needleleaf_forest,0.3863,0.3885,0.378,0.3887,0.3921,0.4024,0.3973,0.3864,0.3961,0.3772,0.3893
Training.gain.with.only.grasslands,0.1918,0.1904,0.1867,0.1887,0.1869,0.2054,0.1837,0.1993,0.2104,0.1878,0.1931
Training.gain.with.only.mixed_forests,0.9866,0.9891,0.9839,1.0173,0.9999,1.0015,0.9919,1.0117,0.9906,0.9886,0.9961
Training.gain.with.only.open_shrublands,0.1344,0.1348,0.1502,0.1513,0.1478,0.1484,0.1417,0.1409,0.1311,0.1412,0.1422
Training.gain.with.only.precipitation_seasonality,0.8292,0.854,0.846,0.8489,0.8589,0.8428,0.8483,0.8583,0.8437,0.846,0.8476
Training.gain.with.only.savannas,0.0234,0.0272,0.027,0.0237,0.0224,0.0224,0.0241,0.0234,0.0279,0.0262,0.0248
Training.gain.with.only.snow_ice,0.0018,0.0022,0.0023,0.002,0.0012,0.002,0.0039,0.0039,0.0026,0.0017,0.0024
Training.gain.with.only.temperature_seasonality,0.7443,0.7944,0.7501,0.7667,0.757,0.7784,0.7719,0.7856,0.777,0.7989,0.7724
Training.gain.with.only.urban_areas,0.3848,0.3814,0.4153,0.3841,0.3712,0.3999,0.4087,0.3844,0.3425,0.3943,0.3867
Training.gain.with.only.wetlands,0.0589,0.0527,0.0498,0.0491,0.0496,0.0511,0.0527,0.0517,0.0499,0.0478,0.0513
Training.gain.with.only.woody_savannas,0.0653,0.064,0.0578,0.0704,0.0648,0.0663,0.065,0.0653,0.0574,0.0571,0.0633
Test.gain.without.annual_mean_temperature,2.5058,2.3259,2.4201,2.3678,2.4361,2.205,2.4264,2.3351,2.3842,2.3408,2.3747
Test.gain.without.annual_precipitation,2.5596,2.342,2.4582,2.3832,2.4604,2.1768,2.4661,2.3692,2.4531,2.3378,2.4006
