,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,3616,3616,3616,3616,3616,3616,3616,3616,3616,3616,3616
Regularized.training.gain,2.6366,2.6827,2.6277,2.6544,2.6536,2.6926,2.6653,2.6804,2.6642,2.6366,2.6594
Unregularized.training.gain,3.1285,3.2193,3.0923,3.1615,3.1325,3.2118,3.1764,3.1965,3.1746,3.0988,3.1592
Iterations,5720,5360,4880,5060,5240,5180,5180,5360,5000,4220,5120
Training.AUC,0.958,0.9582,0.9581,0.958,0.9584,0.9585,0.9586,0.959,0.9585,0.9593,0.9585
X.Test.samples,904,904,904,904,904,904,904,904,904,904,904
Test.gain,3.1414,3.0007,3.1435,3.1082,3.0778,2.9539,3.0669,3.0015,3.0584,3.1126,3.0665
Test.AUC,0.9592,0.955,0.961,0.9588,0.9586,0.956,0.9565,0.9533,0.9565,0.9579,0.9573
AUC.Standard.Deviation,0.0022,0.0024,0.0021,0.0022,0.0022,0.0023,0.0025,0.0025,0.0023,0.0024,0.0023
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,6.4591,5.7513,5.1839,6.0247,6.0583,4.7205,5.4929,4.7238,4.6544,4.5575,5.3626
annual_precipitation.contribution,15.588,18.6351,18.1173,15.5212,15.9658,18.2304,13.9325,16.7578,16.9735,13.6753,16.3397
barren_vegetation.contribution,2.1447,0.4605,0.4368,1.7227,1.7019,0.4004,2.9512,1.6246,1.576,3.5248,1.6544
closed_shrubland.contribution,0.2486,0.1475,0.1187,0.2277,0.2654,0.1665,0.1539,0.1468,0.1121,0.1204,0.1708
croplands.contribution,1.4157,1.729,1.9705,2.2792,2.5774,2.7967,2.7434,2.9104,2.9461,3.3452,2.4714
deciduous_broadleaf_forest.contribution,1.393,1.2635,1.3805,1.2777,1.4309,1.3104,1.1941,1.3214,1.2407,1.2393,1.3052
deciduous_needleleaf_forest.contribution,0.0746,0.086,0.0488,0.0627,0.0847,0.0344,0.0396,0.0354,0.0256,0.0739,0.0566
evergreen_broadleaf_forest.contribution,0.0013,0.0246,0.0181,0.006,0.0015,0.0076,0.0031,0.0077,0.0052,0.0035,0.0079
evergreen_needleleaf_forest.contribution,1.0416,1.4745,0.9766,1.0097,0.95,1.1751,1.1001,0.9966,1.0025,0.9585,1.0685
grasslands.contribution,3.2223,5.0203,6.2194,6.3434,6.8969,8.2159,8.2952,9.1478,8.8852,9.5233,7.177
mixed_forests.contribution,18.9879,19.6048,18.58,17.6659,17.6184,17.8133,16.6976,16.4728,15.8999,16.3621,17.5703
open_shrublands.contribution,0.6161,0.6472,0.4846,0.5579,0.5463,0.5802,0.6049,0.5546,0.5898,0.6134,0.5795
precipitation_seasonality.contribution,8.3601,7.4683,8.3885,9.0812,8.9777,9.0546,9.4291,9.5243,9.3461,9.3112,8.8941
savannas.contribution,0.0999,0.0908,0.0957,0.1839,0.0602,0.1109,0.1413,0.1014,0.1259,0.0754,0.1085
snow_ice.contribution,0.0764,0.0634,0.0988,0.1377,0.1176,0.167,0.1881,0.1294,0.1511,0.162,0.1291
temperature_seasonality.contribution,37.2747,34.024,34.323,34.1327,32.794,31.5405,32.5212,30.523,31.1369,31.1757,32.9446
urban_areas.contribution,1.9178,2.6679,2.3082,2.5941,2.8602,2.7418,3.3493,3.8211,4.1392,4.1271,3.0527
wetlands.contribution,0.0518,0.0954,0.1828,0.1802,0.0855,0.2291,0.1714,0.1741,0.2041,0.0725,0.1447
woody_savannas.contribution,1.0263,0.7459,1.0679,0.9917,1.0072,0.7049,0.991,1.0269,0.9856,1.0789,0.9626
annual_mean_temperature.permutation.importance,6.5744,7.3339,7.8521,7.2746,7.2902,6.5137,7.5289,7.0928,6.6615,7.3073,7.1429
annual_precipitation.permutation.importance,7.163,7.8984,8.0883,8.8119,7.785,8.2665,6.9867,7.2954,8.4026,7.8702,7.8568
barren_vegetation.permutation.importance,0.1526,0.2552,0.1679,0.2537,0.0477,0.1572,0.1164,0.2145,0.1689,0.1076,0.1642
closed_shrubland.permutation.importance,0.1244,0.0941,0.0961,0.1154,0.1165,0.1021,0.0939,0.1082,0.09,0.1163,0.1057
croplands.permutation.importance,10.2809,9.5497,9.0945,9.212,8.7925,9.5835,9.7453,8.8729,9.8088,8.6209,9.3561
deciduous_broadleaf_forest.permutation.importance,0.1194,0.1498,0.1383,0.1318,0.1602,0.1539,0.1609,0.1341,0.1704,0.1665,0.1485
deciduous_needleleaf_forest.permutation.importance,0,0.0075,0.0098,0.0018,0,0.0541,0.0024,0,0.0029,0,0.0078
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0.0065,0,0,0,0,6e-04
evergreen_needleleaf_forest.permutation.importance,4.7712,4.7485,4.4554,5.0819,4.5019,4.8857,4.5718,4.5577,4.7072,4.0823,4.6364
grasslands.permutation.importance,10.0046,9.8384,9.9869,9.9897,10.2956,10.2417,10.4498,9.532,10.1694,9.855,10.0363
mixed_forests.permutation.importance,9.9181,9.5729,9.0935,9.2593,9.6427,9.5326,9.5638,9.2791,9.5279,9.2226,9.4612
open_shrublands.permutation.importance,3.6341,3.5229,3.3831,3.7784,3.4053,3.4178,3.1732,2.9006,3.6804,2.8393,3.3735
precipitation_seasonality.permutation.importance,12.5413,11.4327,11.5054,11.0783,12.5216,12.231,11.5299,13.0593,11.5243,12.406,11.983
savannas.permutation.importance,0.0805,0.0728,0.0528,0.0699,0.0929,0.0598,0.1291,0.0887,0.0893,0.0273,0.0763
snow_ice.permutation.importance,0.1648,0.1908,0.1262,0.2343,0.2182,0.2871,0.3216,0.2477,0.3031,0.15,0.2244
temperature_seasonality.permutation.importance,28.0297,29.0654,30.0135,28.3618,28.846,28.1553,29.2016,30.4178,28.3424,31.2431,29.1677
urban_areas.permutation.importance,1.9476,1.9382,1.5696,1.8147,1.8187,2.044,2.0871,1.8194,1.9114,1.842,1.8793
