,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,31,31,31,31,31,31,31,31,31,31,31
Regularized.training.gain,2.8988,3.0492,3.5202,3.2701,3.0119,2.9789,3.2519,3.8134,3.0443,3.2407,3.2079
Unregularized.training.gain,3.6115,3.9454,4.5815,4.2566,3.8029,3.8051,4.149,4.8743,3.9497,4.2129,4.1189
Iterations,840,940,1240,1260,900,860,860,1220,980,1040,1014
Training.AUC,0.9856,0.9833,0.9919,0.9864,0.9857,0.9878,0.9842,0.9925,0.9869,0.9909,0.9875
X.Test.samples,7,7,7,7,7,7,7,7,7,7,7
Test.gain,4.0348,3.8993,1.5784,2.4269,3.4727,3.7588,2.5994,-0.3592,3.5918,2.681,2.7684
Test.AUC,0.9937,0.988,0.9358,0.9465,0.9897,0.968,0.9454,0.8872,0.9691,0.9282,0.9552
AUC.Standard.Deviation,0.0029,0.0092,0.0289,0.035,0.0035,0.0285,0.0401,0.036,0.0177,0.0425,0.0244
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,1.3537,2.9241,4.7457,6.5409,7.4047,8.3683,8.8011,9.1281,11.1118,11.9111,7.229
annual_precipitation.contribution,12.3071,18.7355,14.4552,14.5155,14.8746,14.5593,15.9083,9.7911,10.1706,8.6253,13.3943
barren_vegetation.contribution,4.0597,3.6952,2.938,2.9305,2.8633,2.9573,2.7636,4.3625,2.4396,2.4689,3.1479
closed_shrubland.contribution,0.8505,1.097,0.6981,0.9987,0.5266,0.9867,0.3872,0.3324,0.8577,0.7096,0.7444
croplands.contribution,1.8361,4.5969,4.2698,2.0065,1.5122,1.0063,1.9092,2.1631,3.7182,2.6424,2.5661
deciduous_broadleaf_forest.contribution,0.3622,0.3455,0.9019,1.2892,0.2557,0.4441,0.9028,1.587,0.8135,0.5336,0.7436
deciduous_needleleaf_forest.contribution,0,0.0096,0,0,0.0041,0,0.0018,0,0,0.0043,0.002
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,9.4399,4.1183,1.8287,0.3045,9.0851,1.9779,4.2833,3.4425,1.1683,5.4775,4.1126
grasslands.contribution,28.2945,29.3639,30.804,24.8557,22.9246,25.625,24.267,25.1816,21.3461,23.5534,25.6216
mixed_forests.contribution,2.6261,1.1822,3.2842,8.5456,0.5147,4.0093,0.4197,1.0601,9.916,2.6192,3.4177
open_shrublands.contribution,3.8126,2.5547,2.3537,1.4956,2.3176,1.9196,2.731,2.5596,1.4234,2.0883,2.3256
precipitation_seasonality.contribution,6.7801,10.0312,10.7765,12.3039,13.3042,13.2266,14.3454,13.9948,15.4954,15.9116,12.617
savannas.contribution,0.7866,0.9844,0.353,0.3545,1.1017,0.7016,0.4367,0.2771,0.3446,0.4523,0.5792
snow_ice.contribution,0.0788,0.2033,0.3306,0.1543,0.5676,0.2232,0.6696,0.4925,0.3703,0.3748,0.3465
temperature_seasonality.contribution,24.4533,16.7452,17.1899,19.3623,19.6973,18.5761,18.3832,21.6239,15.3022,18.2982,18.9632
urban_areas.contribution,0.5213,0.6269,1.1631,0.7839,1.0323,1.8994,1.2423,1.729,1.4741,1.9676,1.244
wetlands.contribution,0.5262,0.3712,1.8879,1.7873,0.3569,1.0857,0.3753,0.2479,2.3464,0.4811,0.9466
woody_savannas.contribution,1.9114,2.4148,2.0198,1.7711,1.6567,2.4336,2.1726,2.0267,1.7019,1.8809,1.999
annual_mean_temperature.permutation.importance,9.7893,17.6415,17.5951,14.0197,12.2275,16.0926,17.3149,15.7942,16.394,16.3518,15.3221
annual_precipitation.permutation.importance,1.049,1.8054,0.1879,0.5825,0.2697,0.285,2.5031,1.5707,0.057,0.0765,0.8387
barren_vegetation.permutation.importance,0.1298,0.0579,0.0456,0.1888,0,0.0601,0,1.0701,0,0.1115,0.1664
closed_shrubland.permutation.importance,0.5478,0.6838,0.4334,0.5482,0.3147,0.661,0.2323,0.2665,0.6415,0.5734,0.4903
croplands.permutation.importance,1.8037,1.0102,2.0673,1.9464,1.245,2.7777,0.2497,0.8538,2.7492,2.7272,1.743
deciduous_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0.0451,0,0,0.0045
deciduous_needleleaf_forest.permutation.importance,0,0.0955,0,0,0.0128,0,0.0471,0,0,0.0076,0.0163
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,0.1456,0.0019,0.013,0,0.4028,0.0073,0.1013,0.0314,0.0028,0.1275,0.0834
grasslands.permutation.importance,17.9377,15.7782,20.1655,15.369,15.5378,23.8549,13.8713,22.7063,16.4819,31.5284,19.3231
mixed_forests.permutation.importance,0,0.5314,0,0.208,0.0138,0.0246,0.7849,0.2189,0.2048,0.0265,0.2013
open_shrublands.permutation.importance,1.9018,5.2629,1.8441,1.0449,1.8616,2.5556,7.8807,4.4861,1.3942,1.2299,2.9462
precipitation_seasonality.permutation.importance,28.6596,28.8632,28.1466,33.3285,29.8352,23.2331,30.5533,28.2625,31.9179,26.0769,28.8877
savannas.permutation.importance,0.0753,0.0174,0.0456,0.0232,0.4422,0.488,0.0849,0.0547,0.0907,0.1379,0.146
snow_ice.permutation.importance,0.0069,0.0048,0,0,0,0.0064,0,0.0588,0.0037,0.0038,0.0084
temperature_seasonality.permutation.importance,37.4682,27.5993,28.1019,31.172,37.0651,28.7402,25.8638,24.4959,27.8059,20.4185,28.8731
urban_areas.permutation.importance,0.0357,0.1485,0.0418,0,0.0835,0.5453,0.1535,0.0041,0,0.2163,0.1229
wetlands.permutation.importance,0.4497,0.3723,1.288,1.5688,0.6716,0.4853,0.3592,0,2.2564,0.3694,0.7821
woody_savannas.permutation.importance,0,0.1259,0.0242,0,0.0165,0.183,0,0.0811,0,0.017,0.0448
Training.gain.without.annual_mean_temperature,2.8497,2.9483,3.3877,3.1857,2.9634,2.8867,3.1468,3.6626,2.9496,3.1419,3.1122
Training.gain.without.annual_precipitation,2.8666,3.0111,3.4802,3.206,2.9688,2.9491,3.1956,3.7255,3.0032,3.2063,3.1612
Training.gain.without.barren_vegetation,2.8984,3.0478,3.518,3.2682,3.0118,2.9771,3.252,3.7932,3.043,3.2377,3.2047
Training.gain.without.closed_shrubland,2.8702,3.0077,3.4873,3.2293,2.9925,2.9262,3.2408,3.7959,3.0018,3.1984,3.175
Training.gain.without.croplands,2.8313,2.9348,3.3318,3.1378,2.9406,2.9094,3.1526,3.622,2.9363,3.1075,3.0904
Training.gain.without.deciduous_broadleaf_forest,2.8882,3.0241,3.4503,3.1839,3.0066,2.9656,3.1705,3.6385,3.0083,3.2075,3.1543
Training.gain.without.deciduous_needleleaf_forest,2.8988,3.0491,3.5202,3.2702,3.0118,2.9792,3.2519,3.8131,3.0448,3.24,3.2079
Training.gain.without.evergreen_broadleaf_forest,2.8988,3.0485,3.5202,3.2702,3.0117,2.9792,3.252,3.8131,3.0443,3.2404,3.2078
Training.gain.without.evergreen_needleleaf_forest,2.8917,3.0486,3.5196,3.2691,2.9929,2.9669,3.2508,3.8125,3.0447,3.2335,3.203
Training.gain.without.grasslands,2.6205,2.6787,3.0139,2.8858,2.7797,2.4164,2.8697,3.1988,2.5491,2.6448,2.7657
Training.gain.without.mixed_forests,2.8988,3.0333,3.5054,3.2449,3.0119,2.9788,3.2331,3.8047,3.0378,3.2386,3.1987
Training.gain.without.open_shrublands,2.8319,2.9572,3.4405,3.2268,2.9715,2.9182,3.1867,3.7514,2.9761,3.1819,3.1442
Training.gain.without.precipitation_seasonality,2.6909,2.7638,3.1568,2.9311,2.7475,2.7668,2.9259,3.4178,2.7664,2.9972,2.9164
Training.gain.without.savannas,2.8907,3.0449,3.5181,3.2634,3.0024,2.9608,3.2439,3.8063,3.0356,3.2272,3.1993
Training.gain.without.snow_ice,2.8964,3.0405,3.5167,3.2687,2.9992,2.9758,3.2223,3.7883,3.0406,3.2388,3.1987
Training.gain.without.temperature_seasonality,2.417,2.6064,2.9623,2.7502,2.5352,2.533,2.8243,3.2353,2.575,2.8266,2.7265
Training.gain.without.urban_areas,2.8916,3.0405,3.4979,3.2626,3.0025,2.9465,3.2443,3.7942,3.0356,3.2215,3.1937
Training.gain.without.wetlands,2.8928,3.0377,3.4796,3.2257,3.0063,2.9706,3.2411,3.7955,2.9933,3.2264,3.1869
Training.gain.without.woody_savannas,2.8809,2.98,3.4768,3.2297,2.9912,2.9281,3.2081,3.7486,3.0195,3.1965,3.1659
Training.gain.with.only.annual_mean_temperature,0.6274,0.6305,0.6579,0.6256,0.633,0.6381,0.7008,0.7061,0.6238,0.6651,0.6508
Training.gain.with.only.annual_precipitation,0.6827,0.677,0.7038,0.7509,0.6852,0.6882,0.7424,0.7464,0.7116,0.6724,0.7061
Training.gain.with.only.barren_vegetation,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4077,0.4309,0.4077,0.4077,0.41
Training.gain.with.only.closed_shrubland,0.093,0.058,0.058,0.093,0.093,0.093,0.044,0.044,0.093,0.093,0.0762
Training.gain.with.only.croplands,0.4615,0.511,0.5582,0.4409,0.4247,0.3326,0.41,0.4853,0.5288,0.486,0.4639
Training.gain.with.only.deciduous_broadleaf_forest,0.061,0.031,0.0103,0.0677,0.061,0.031,0.0363,0.0113,0.061,0.0103,0.0381
