,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010,1010
Regularized.training.gain,2.4186,2.447,2.3806,2.4159,2.4487,2.4411,2.4513,2.4399,2.3971,2.4149,2.4255
Unregularized.training.gain,2.6288,2.6845,2.5766,2.6259,2.6846,2.6838,2.6628,2.6528,2.5934,2.6335,2.6427
Iterations,2240,1980,1880,2060,2180,2060,2240,2120,2080,2100,2094
Training.AUC,0.9651,0.9657,0.965,0.9644,0.9656,0.9655,0.9661,0.9657,0.9649,0.9649,0.9653
X.Test.samples,252,252,252,252,252,252,252,252,252,252,252
Test.gain,2.5117,2.399,2.6533,2.519,2.413,2.4214,2.3626,2.4081,2.5651,2.5082,2.4761
Test.AUC,0.9626,0.9594,0.9651,0.9637,0.9607,0.9601,0.9579,0.9601,0.9627,0.962,0.9614
AUC.Standard.Deviation,0.0031,0.0033,0.0035,0.0033,0.0032,0.0035,0.0037,0.0032,0.0032,0.0032,0.0033
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,12.7457,12.1225,11.6987,10.7174,10.5694,9.4003,9.0812,9.6205,8.7964,8.9296,10.3682
annual_precipitation.contribution,10.011,8.9113,9.2134,8.8686,8.6593,8.0888,8.3131,7.7351,7.7315,7.6255,8.5158
barren_vegetation.contribution,0.0188,0.0073,0.0717,0.2145,0.2194,0.202,0.1477,0.1282,0.2084,0.1378,0.1356
closed_shrubland.contribution,0.1965,0.3607,0.1472,0.3718,0.1688,0.2798,0.2031,0.1152,0.1511,0.0943,0.2089
croplands.contribution,0.4718,0.4661,0.6097,0.6962,0.8028,0.7396,0.9725,1.2098,1.0637,1.1879,0.822
deciduous_broadleaf_forest.contribution,1.7784,1.76,2.1597,1.4942,1.9489,1.2504,1.8282,1.3742,1.3409,1.4298,1.6365
deciduous_needleleaf_forest.contribution,0.0021,0.0051,0.0362,0.0353,0.1021,0.1507,0.149,0.2025,0.253,0.2367,0.1173
evergreen_broadleaf_forest.contribution,0.2999,0.2728,0.1825,0.136,0.1796,0.3279,0.1774,0.203,0.1942,0.1485,0.2122
evergreen_needleleaf_forest.contribution,2.2841,3.5038,3.8646,4.6728,5.4107,6.1187,5.5571,5.7752,7.0766,5.3105,4.9574
grasslands.contribution,4.5551,5.651,5.8867,5.0242,4.2064,6.1544,6.0853,5.1619,4.8064,5.9323,5.3464
mixed_forests.contribution,30.924,32.4143,30.3626,30.0699,29.2161,28.5512,28.2717,27.5064,27.7821,27.1127,29.2211
open_shrublands.contribution,0.5795,0.3269,0.5015,0.6262,0.5572,0.7779,0.7161,0.9541,0.8481,0.7627,0.665
precipitation_seasonality.contribution,2.4324,2.3057,3.4182,5.0482,3.916,4.0661,4.8367,5.3798,6.0048,7.1281,4.4536
savannas.contribution,0.2031,0.3656,0.2574,0.338,0.5063,0.5421,0.6107,0.6327,0.6453,0.7711,0.4872
snow_ice.contribution,0.1904,0.4595,0.4776,0.5665,0.7176,0.8549,0.945,1.0638,1.1065,1.3175,0.7699
temperature_seasonality.contribution,31.9787,28.9273,28.997,28.8791,29.936,29.5167,29.0098,29.8122,28.4074,28.1195,29.3584
urban_areas.contribution,0.5492,0.9977,0.8766,1.0007,1.3273,1.3781,1.2322,1.134,1.3162,1.5121,1.1324
wetlands.contribution,0.1639,0.302,0.1906,0.2329,0.382,0.3585,0.3153,0.4489,0.4628,0.4584,0.3315
woody_savannas.contribution,0.6156,0.8405,1.0482,1.0074,1.1741,1.2418,1.5479,1.5426,1.8046,1.7848,1.2608
annual_mean_temperature.permutation.importance,36.7275,41.2422,36.7773,38.6412,38.9151,38.4087,36.4677,39.468,38.5201,40.2861,38.5454
annual_precipitation.permutation.importance,13.6723,13.1458,15.8511,10.2076,11.1156,10.8427,10.6615,8.7089,12.8762,9.7648,11.6847
barren_vegetation.permutation.importance,0.0105,0.032,0.3547,0.0946,0.3836,0.248,0.0456,0,0.467,1e-04,0.1636
closed_shrubland.permutation.importance,0.0505,0.0693,0.0315,0.0477,0.0375,0.0418,0.038,0.0503,0.0393,0.0306,0.0437
croplands.permutation.importance,0.5638,0.596,0.502,0.8414,0.9597,1.2313,0.8532,0.9125,0.5298,0.7246,0.7714
deciduous_broadleaf_forest.permutation.importance,0.3177,0.2639,0.3365,0.2365,0.2363,0.1908,0.3306,0.1905,0.1676,0.2615,0.2532
deciduous_needleleaf_forest.permutation.importance,0.0173,0.0512,0.0682,0,0.1066,0.104,0.0166,0.1741,0.1356,0.0033,0.0677
evergreen_broadleaf_forest.permutation.importance,0.0027,0.0095,0.0106,0,0,0.0325,0,0.0142,0,0.0128,0.0082
evergreen_needleleaf_forest.permutation.importance,0.5515,0.4911,0.8008,0.4995,0.985,0.5909,0.751,0.7552,0.8815,0.7625,0.7069
grasslands.permutation.importance,1.4391,1.3379,1.9931,2.0193,2.8543,1.3049,1.612,2.8327,2.0458,1.4238,1.8863
mixed_forests.permutation.importance,2.5374,2.4067,2.6479,3.4222,3.5944,2.5406,2.7642,3.6321,3.2655,2.6418,2.9453
open_shrublands.permutation.importance,0.1687,0.1262,0.3962,0.3911,0.4353,0.2256,0.2139,0.5718,0.315,0.357,0.3201
precipitation_seasonality.permutation.importance,5.9655,5.3116,6.4485,6.5451,5.2737,6.7046,6.8738,6.8971,6.1177,6.144,6.2282
savannas.permutation.importance,0.0544,0.0869,0.0977,0.0604,0.173,0.1187,0.1314,0.1144,0.0667,0.188,0.1092
snow_ice.permutation.importance,0.2534,0.3142,0.2731,0.2888,0.3385,0.3623,0.3005,0.1827,0.3152,0.3509,0.298
temperature_seasonality.permutation.importance,35.1756,32.1909,30.9137,34.4692,31.5925,33.4137,35.6812,32.838,31.38,35.1514,33.2806
urban_areas.permutation.importance,0.8113,0.7135,0.575,0.7507,0.9288,0.7177,0.7705,0.8419,0.6888,0.5144,0.7313
wetlands.permutation.importance,0.6069,0.5016,0.8161,0.4342,0.8873,1.0502,1.0372,0.5322,0.7329,0.2915,0.689
woody_savannas.permutation.importance,1.0739,1.1093,1.1061,1.0506,1.1828,1.8712,1.4512,1.2834,1.4554,1.0909,1.2675
Training.gain.without.annual_mean_temperature,2.3127,2.3311,2.2707,2.2982,2.3199,2.3209,2.3443,2.3244,2.2806,2.2949,2.3098
Training.gain.without.annual_precipitation,2.3845,2.4025,2.3496,2.382,2.4085,2.4011,2.412,2.4136,2.3563,2.3817,2.3892
Training.gain.without.barren_vegetation,2.419,2.4472,2.3801,2.4153,2.4479,2.4403,2.4512,2.4389,2.3952,2.4155,2.4251
Training.gain.without.closed_shrubland,2.4183,2.4456,2.3801,2.4147,2.4478,2.4411,2.4499,2.4391,2.3959,2.4149,2.4247
Training.gain.without.croplands,2.4072,2.4335,2.3726,2.4074,2.4351,2.4305,2.4437,2.4253,2.3876,2.4031,2.4146
Training.gain.without.deciduous_broadleaf_forest,2.4042,2.4356,2.3658,2.4056,2.4359,2.4314,2.438,2.4302,2.3886,2.4031,2.4138
Training.gain.without.deciduous_needleleaf_forest,2.4191,2.4468,2.3796,2.4158,2.4463,2.4375,2.451,2.4379,2.394,2.4156,2.4244
Training.gain.without.evergreen_broadleaf_forest,2.4164,2.4448,2.3793,2.4127,2.4457,2.4348,2.4489,2.4368,2.3959,2.4119,2.4227
Training.gain.without.evergreen_needleleaf_forest,2.4072,2.437,2.3696,2.4045,2.4356,2.4305,2.4391,2.4294,2.3857,2.4027,2.4141
Training.gain.without.grasslands,2.3916,2.4226,2.3529,2.3872,2.4176,2.417,2.4258,2.4109,2.3696,2.3956,2.3991
Training.gain.without.mixed_forests,2.3774,2.4083,2.3453,2.3684,2.3987,2.4037,2.41,2.3922,2.3549,2.3745,2.3833
Training.gain.without.open_shrublands,2.4118,2.441,2.3736,2.4018,2.4362,2.4322,2.4423,2.4237,2.3865,2.4071,2.4156
Training.gain.without.precipitation_seasonality,2.3693,2.3975,2.3365,2.3643,2.4008,2.3965,2.4004,2.3838,2.3447,2.3616,2.3755
Training.gain.without.savannas,2.4147,2.4377,2.3779,2.4123,2.4398,2.4318,2.4409,2.4354,2.3949,2.4047,2.419
Training.gain.without.snow_ice,2.4074,2.4301,2.3722,2.4034,2.4344,2.4269,2.4388,2.4296,2.3869,2.4002,2.413
Training.gain.without.temperature_seasonality,2.2086,2.2234,2.1765,2.1867,2.2146,2.2075,2.2278,2.2212,2.1876,2.1858,2.204
Training.gain.without.urban_areas,2.3871,2.4153,2.3583,2.385,2.409,2.4097,2.4225,2.4107,2.3677,2.395,2.396
Training.gain.without.wetlands,2.4122,2.438,2.375,2.4099,2.4412,2.4321,2.4443,2.434,2.3912,2.4112,2.4189
Training.gain.without.woody_savannas,2.4045,2.4337,2.3648,2.4004,2.4314,2.4249,2.4359,2.4228,2.3765,2.4021,2.4097
Training.gain.with.only.annual_mean_temperature,0.8593,0.8808,0.8681,0.8646,0.8786,0.8807,0.8649,0.8684,0.8566,0.8668,0.8689
Training.gain.with.only.annual_precipitation,1.1629,1.1468,1.1523,1.1451,1.1328,1.1481,1.1615,1.1763,1.142,1.1337,1.1501
Training.gain.with.only.barren_vegetation,0.451,0.4496,0.4522,0.4537,0.4536,0.4537,0.4509,0.4496,0.4548,0.4502,0.4519
Training.gain.with.only.closed_shrubland,0.007,0.008,0.0055,0.0064,0.0059,0.0055,0.0064,0.0064,0.0052,0.0052,0.0062
Training.gain.with.only.croplands,0.278,0.3089,0.2795,0.2906,0.305,0.2919,0.2927,0.2956,0.2751,0.2866,0.2904
Training.gain.with.only.deciduous_broadleaf_forest,0.034,0.0333,0.0295,0.0292,0.0328,0.0312,0.0197,0.0291,0.0371,0.0326,0.0309
Training.gain.with.only.deciduous_needleleaf_forest,0.0095,0.0089,0.0089,0.0093,0.009,0.0087,0.0102,0.0137,0.0093,0.0093,0.0097
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.5335,0.565,0.5527,0.52,0.5427,0.5613,0.5625,0.5012,0.5528,0.5351,0.5427
Training.gain.with.only.grasslands,0.3285,0.3297,0.3322,0.3268,0.3234,0.329,0.3293,0.3286,0.3275,0.3177,0.3273
Training.gain.with.only.mixed_forests,0.9845,1.0151,0.9735,0.9908,0.9878,0.9952,0.979,0.9738,0.975,0.974,0.9849
Training.gain.with.only.open_shrublands,0.0607,0.0657,0.0624,0.0611,0.063,0.0661,0.0622,0.0601,0.0608,0.0642,0.0626
Training.gain.with.only.precipitation_seasonality,0.8035,0.803,0.7888,0.8097,0.7888,0.8007,0.8225,0.8297,0.8205,0.8176,0.8085
Training.gain.with.only.savannas,0.007,0.0079,0.0048,0.0056,0.0062,0.0065,0.0065,0.0053,0.0071,0.0073,0.0064
Training.gain.with.only.snow_ice,0.0038,0.0018,0.0032,0.0013,0.0034,0.0044,0.0031,0.0036,0.003,0.0023,0.003
Training.gain.with.only.temperature_seasonality,0.8204,0.8329,0.809,0.815,0.8322,0.8397,0.8461,0.8608,0.8005,0.8266,0.8283
Training.gain.with.only.urban_areas,0.1584,0.1777,0.1542,0.1608,0.187,0.1669,0.164,0.1623,0.1538,0.1438,0.1629
Training.gain.with.only.wetlands,0.0529,0.0484,0.046,0.0488,0.0547,0.0436,0.0493,0.0501,0.0546,0.044,0.0492
Training.gain.with.only.woody_savannas,0.0805,0.0776,0.0759,0.0807,0.0751,0.0753,0.079,0.0767,0.0765,0.0717,0.0769
Test.gain.without.annual_mean_temperature,2.3502,2.2868,2.5019,2.4232,2.3545,2.3237,2.2105,2.2953,2.4431,2.4204,2.361
Test.gain.without.annual_precipitation,2.4817,2.3967,2.6075,2.486,2.4038,2.4069,2.3504,2.3412,2.567,2.4789,2.452
Test.gain.without.barren_vegetation,2.5091,2.4034,2.6578,2.5193,2.4168,2.4275,2.3635,2.4064,2.5659,2.5072,2.4777
Test.gain.without.closed_shrubland,2.5117,2.4033,2.6545,2.5166,2.4101,2.4203,2.3607,2.405,2.5623,2.5087,2.4753
