,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,264,264,264,264,264,264,264,264,264,264,264
Regularized.training.gain,2.686,2.7565,2.6847,2.7565,2.8424,2.8426,2.7303,2.6783,2.7371,2.8501,2.7565
Unregularized.training.gain,3.0812,3.2112,3.1187,3.2129,3.3975,5.7699,3.2167,3.0928,3.1857,3.3739,3.4661
Iterations,2180,2760,2460,2300,2780,8240,2120,2000,2720,3080,3064
Training.AUC,0.9752,0.9745,0.9746,0.9752,0.9753,0.9702,0.9733,0.9736,0.9759,0.9771,0.9745
X.Test.samples,66,66,66,66,66,66,66,66,66,66,66
Test.gain,2.6655,2.6728,2.8925,2.5026,2.2256,-9.2966,2.8318,2.9499,2.6619,2.0006,1.4107
Test.AUC,0.961,0.9658,0.9719,0.9581,0.9583,0.9364,0.9756,0.9777,0.9644,0.9491,0.9618
AUC.Standard.Deviation,0.0094,0.0061,0.005,0.0098,0.0079,0.0193,0.0036,0.0033,0.0071,0.01,0.0081
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,6.6317,6.3746,6.9267,6.3592,5.7588,3.7801,5.0267,5.0541,4.0742,4.4875,5.4474
annual_precipitation.contribution,6.791,7.1432,7.6819,6.6349,6.8736,9.975,8.2792,7.7689,7.4067,6.7742,7.5329
barren_vegetation.contribution,2.5113,1.0203,0.9973,1.535,2.775,2.6975,2.5828,2.5483,3.7392,2.5815,2.2988
closed_shrubland.contribution,0.6724,0.6848,0.5637,0.439,0.489,0.2522,0.4596,0.3859,0.3045,0.4017,0.4653
croplands.contribution,2.6886,5.0051,5.3881,6.2805,6.9864,8.4659,9.3534,9.8071,10.3279,9.9131,7.4216
deciduous_broadleaf_forest.contribution,1.8112,1.6772,2.244,1.9004,2.4868,2.1993,2.3313,2.4966,2.7678,2.8336,2.2748
deciduous_needleleaf_forest.contribution,0.054,0.3182,0.553,0.562,0.6959,0.844,0.8821,0.9879,1.1181,1.1575,0.7173
evergreen_broadleaf_forest.contribution,0.0042,0.0091,0.008,0.0122,0.0068,0.0135,0.0068,0.012,0.0083,0.0056,0.0086
evergreen_needleleaf_forest.contribution,16.8087,14.5963,13.5944,13.2222,12.7939,13.44,12.7234,12.2254,12.7331,11.6239,13.3761
grasslands.contribution,2.6069,2.4246,2.38,2.2479,2.2423,2.2808,2.7782,2.8047,2.7926,2.5417,2.51
mixed_forests.contribution,26.9443,27.282,22.9817,25.7666,21.3038,21.9199,18.4131,18.6864,17.0757,16.5612,21.6935
open_shrublands.contribution,0.3754,0.7792,1.2618,1.2554,1.1713,0.9669,1.1437,1.1608,1.5173,0.9473,1.0579
precipitation_seasonality.contribution,3.3793,2.359,2.6259,2.9905,3.3396,3.9777,3.1454,4.12,4.6735,5.0636,3.5675
savannas.contribution,0.7161,0.4761,0.8293,0.4638,0.8857,0.9238,0.7477,0.6635,0.5737,0.6215,0.6901
snow_ice.contribution,1.0438,1.8732,2.2838,2.8149,3.2101,3.987,4.1508,4.5197,4.6556,4.3476,3.2886
temperature_seasonality.contribution,15.3169,18.8021,19.0147,15.8918,15.1871,12.5068,14.1198,13.021,13.0226,15.6425,15.2525
urban_areas.contribution,7.1903,5.4224,7.8604,8.1491,9.7982,7.8978,9.5204,9.136,8.9232,9.8169,8.3715
wetlands.contribution,3.1888,2.2573,0.9484,1.1393,1.5445,1.2249,1.1229,1.0618,0.9273,0.8666,1.4282
woody_savannas.contribution,1.2652,1.495,1.8567,2.3353,2.4514,2.647,3.2128,3.5402,3.3586,3.8125,2.5975
annual_mean_temperature.permutation.importance,30.0091,32.027,30.6762,32.119,32.208,13.8967,30.3214,30.8399,34.7109,37.143,30.3951
annual_precipitation.permutation.importance,3.7713,2.5115,3.5114,2.4987,2.109,2.7649,7.3681,6.6071,4.6759,2.02,3.7838
barren_vegetation.permutation.importance,14.7836,11.6542,7.4891,12.9648,4.6381,49.8854,6.5123,6.4349,4.6449,2.5462,12.1553
closed_shrubland.permutation.importance,0.2104,0.3132,0.2458,0.1295,0.3249,0.0778,0.2214,0.1957,0.1574,0.3578,0.2234
croplands.permutation.importance,8.6506,10.383,10.4433,9.6446,8.6013,5.0207,10.314,11.8602,11.5883,8.7306,9.5237
deciduous_broadleaf_forest.permutation.importance,0.8577,0.7406,0.8812,0.6335,0.8358,0.3451,0.7089,0.9755,1.0788,0.6216,0.7679
deciduous_needleleaf_forest.permutation.importance,0.2285,0.3193,0.3129,0.2135,0.2265,0.1392,0.2127,0.2626,0.3101,0.25,0.2475
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,9e-04,0,0,0,0,0,1e-04
evergreen_needleleaf_forest.permutation.importance,0.4275,0.3141,0.4843,0.1898,0.7355,0.4816,0.2998,0.4477,0.5023,0.3788,0.4261
grasslands.permutation.importance,1.6028,0.7276,1.4845,1.2771,3.5144,0.3078,1.9338,1.4218,1.5881,0.5346,1.4392
mixed_forests.permutation.importance,1.2832,1.1393,1.7116,2.2412,2.1787,1.9753,1.5771,1.0827,1.2082,1.5022,1.5899
open_shrublands.permutation.importance,0.7758,0.4061,1.2497,0.7592,0.4426,0.6768,0.5771,0.9816,1.6182,0.4333,0.792
precipitation_seasonality.permutation.importance,3.3818,2.8507,4.5759,1.6428,2.9661,3.0942,3.2898,4.7783,2.2389,3.6388,3.2457
savannas.permutation.importance,0.1516,0.2823,0.2773,0.1062,0.3886,0.1332,0.1711,0.1171,0.0924,0.1229,0.1843
snow_ice.permutation.importance,1.5138,1.6436,1.1383,0.9924,1.1853,0.2279,1.1701,1.1554,1.1427,0.3216,1.0491
temperature_seasonality.permutation.importance,27.1679,28.9535,29.1867,28.3676,32.0315,17.9052,30.195,25.5856,29.8288,34.5206,28.3742
urban_areas.permutation.importance,1.9222,2.0598,1.3252,1.98,2.6672,0.9747,1.5562,1.5598,1.3046,2.4395,1.7789
wetlands.permutation.importance,1.157,1.0182,0.8076,0.8673,1.5441,0.6555,1.0911,1.1111,0.7348,0.8748,0.9862
