,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754,2754
Regularized.training.gain,2.8779,14.9708,3.3542,92.4819,115.9512,2244.8062,3.3079,18143.4498,7.0489,3.2898,2063.1539
Unregularized.training.gain,12.5592,52.564,10.1663,325.8633,426.728,8629.6862,12.6724,69611.5199,30.3478,8.8465,7912.0954
Iterations,10000,10000,10000,10000,10000,10000,10000,2740,10000,10000,9274
Training.AUC,0.954,0.9553,0.9487,0.953,0.9551,0.9517,0.9522,0.9557,0.9549,0.947,0.9528
X.Test.samples,688,688,688,688,688,688,688,688,688,688,688
Test.gain,21.814,31.9216,6.7403,133.4171,201.9936,4453.8384,18.9745,35495.7633,33.7214,6.7386,4040.4923
Test.AUC,0.9586,0.9633,0.9443,0.9548,0.9523,0.9534,0.9442,0.9533,0.9609,0.944,0.9529
AUC.Standard.Deviation,0.0033,0.0023,0.0037,0.0034,0.0037,0.004,0.0044,0.0038,0.003,0.0038,0.0035
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,11.5991,1.2237,1.975,0.334,0.1014,0.0133,0.0082,0.0015,0.0016,0.0018,1.526
annual_precipitation.contribution,17.6743,3.1653,3.6948,0.5958,0.3233,0.0266,0.0256,0.0031,0.0033,0.0036,2.5516
barren_vegetation.contribution,1.5689,19.7835,18.8854,31.2983,28.6592,27.7249,26.8249,33.4973,26.9643,26.9635,24.217
closed_shrubland.contribution,0.0303,0.0045,0.0113,0.0193,0.0668,2e-04,1e-04,0,0,0,0.0132
croplands.contribution,1.0474,0.1283,0.2363,0.3159,0.0509,0.0061,0.0037,8e-04,5e-04,6e-04,0.179
deciduous_broadleaf_forest.contribution,3.1129,21.8586,21.0307,20.0197,21.4555,22.7885,23.0897,20.9627,23.0247,23.0241,20.0367
deciduous_needleleaf_forest.contribution,0.01,0,0.0107,0.0016,7e-04,2e-04,0,0,0,0,0.0023
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,0.6435,0.1289,0.2171,0.045,0.0287,0.0035,0.003,4e-04,4e-04,4e-04,0.1071
grasslands.contribution,3.6609,0.8772,1.0612,0.2349,0.1492,0.0123,0.0131,0.0016,0.0017,0.0018,0.6014
mixed_forests.contribution,16.819,22.4539,21.1032,24.2189,25.647,26.4992,26.8476,24.5543,26.9671,26.9664,24.2077
open_shrublands.contribution,0.9843,0.2014,0.3002,0.1045,0.0557,0.0085,0.005,0.0052,7e-04,8e-04,0.1666
precipitation_seasonality.contribution,3.8149,1.5089,0.6841,0.1111,0.1515,0.0054,0.01,6e-04,7e-04,6e-04,0.6288
savannas.contribution,0.3625,0.0847,0.0938,0.0239,0.0246,0.0034,0.0025,3e-04,3e-04,4e-04,0.0596
snow_ice.contribution,1.9802,21.707,20.8003,20.1944,21.8348,22.8219,23.0881,20.9625,23.0245,23.0239,19.9438
temperature_seasonality.contribution,31.2484,5.8222,6.2605,1.0934,0.5517,0.0464,0.0498,0.0058,0.0064,0.007,4.5092
urban_areas.contribution,4.3927,0.7794,3.2541,1.0609,0.3017,0.0347,0.0241,0.0033,0.0031,0.0045,0.9859
wetlands.contribution,0.313,0.0403,0.0762,0.2434,0.009,0.0014,6e-04,1e-04,1e-04,1e-04,0.0684
woody_savannas.contribution,0.7377,0.2324,0.3051,0.085,0.5881,0.0035,0.0039,5e-04,6e-04,6e-04,0.1957
annual_mean_temperature.permutation.importance,10.4419,14.1552,11.8861,12.5611,10.8358,11.3421,13.5747,11.899,12.3738,11.8412,12.0911
annual_precipitation.permutation.importance,11.7283,8.0478,33.2265,15.2184,13.5226,23.1169,11.6882,9.8839,11.8447,31.0141,16.9291
barren_vegetation.permutation.importance,37.6388,40.9407,23.7719,35.977,38.146,31.1538,36.0105,39.1604,38.5423,23.7841,34.5126
closed_shrubland.permutation.importance,0,0.0077,0.0072,0.0073,0,0,0,0.023,0.0076,0,0.0053
croplands.permutation.importance,1.6009,0.1351,1.6995,1.4258,1.0952,0.801,1.8752,1.1488,0.6739,2.1861,1.2641
deciduous_broadleaf_forest.permutation.importance,0.4232,0.5849,0.289,0.4323,0.5168,0.4386,0.2598,0.369,0.3209,0.1734,0.3808
deciduous_needleleaf_forest.permutation.importance,0.0017,0,0.0563,3e-04,0,0.0614,0,0.0056,0,0.0617,0.0187
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,1.0274,0.841,0.8798,0.881,0.9429,0.954,1.0632,1.1381,0.9456,0.8779,0.9551
grasslands.permutation.importance,1.6893,1.0555,1.1236,1.4192,1.6521,1.3512,1.6088,1.6038,1.477,1.325,1.4305
mixed_forests.permutation.importance,2.4274,0.5274,1.5482,1.7289,1.7994,1.4537,1.9499,2.0228,1.1041,2.412,1.6974
open_shrublands.permutation.importance,1.4271,0.7337,1.7064,2.2423,1.5037,2.1017,1.7866,2.2717,1.5815,1.737,1.7092
precipitation_seasonality.permutation.importance,4.4701,5.7021,4.2167,4.2192,5.8749,5.0706,4.7585,4.6981,5.1815,2.544,4.6736
savannas.permutation.importance,0.3495,0.455,0.0844,0.3831,0.4045,0.2842,0.3088,0.2986,0.0946,0.225,0.2888
snow_ice.permutation.importance,0.6799,0.7232,0.4102,0.5462,0.7203,0.6178,0.498,0.6311,0.6131,0.4447,0.5885
temperature_seasonality.permutation.importance,23.938,24.2702,17.6063,20.8838,21.188,18.856,22.2497,22.3628,23.1152,19.7368,21.4207
urban_areas.permutation.importance,1.1047,0.97,0.3641,1.1008,0.8501,1.1054,0.8116,1.2634,1.1168,0.3665,0.9053
wetlands.permutation.importance,0.121,0.0383,0.4603,0.3263,0.234,0.5539,0.5142,0.2119,0.1103,0.4613,0.3032
woody_savannas.permutation.importance,0.9309,0.8125,0.6636,0.6469,0.7137,0.7376,1.0424,1.0081,0.8971,0.8093,0.8262
Training.gain.without.annual_mean_temperature,2.6842,15.0443,3.611,44288.5224,832617.6591,9378.4988,3.6252,866.0635,7.3423,3.1699,88718.6221
Training.gain.without.annual_precipitation,2.7137,14.5581,2.7707,33033.0875,3044.0772,51.793,3.1669,7508098.2098,8.9716,3.0515,754426.24
Training.gain.without.barren_vegetation,2.6697,2.7644,3.3705,2.953,2.7514,4.116,2.8394,2.7961,2.7563,3.3645,3.0381
Training.gain.without.closed_shrubland,2.7634,14.7284,3.3488,666.4967,291.094,469.7621,3.6886,192.8041,10.4967,3.3253,165.8508
Training.gain.without.croplands,2.734,17.8179,3.4024,476.9385,44960.3421,93.3233,3.4782,20.3458,7.3598,3.2922,4558.9034
Training.gain.without.deciduous_broadleaf_forest,2.6693,2.7283,3.0673,2.8944,2.7279,5.1359,2.7905,2.7132,2.7283,3.1122,3.0567
Training.gain.without.deciduous_needleleaf_forest,2.7275,14.1274,3.346,58.4246,40.4401,482471.8031,3.9196,11683.9975,7.8915,3.2828,49428.996
Training.gain.without.evergreen_broadleaf_forest,2.8256,14.744,3.3548,839.39,229.955,482471.8,3.5476,38128520,8.3974,3.4682,3861210
Training.gain.without.evergreen_needleleaf_forest,2.6845,15.088,3.3626,24.3589,48.7668,34755.1166,3.5437,106.0038,7.0139,3.276,3496.9215
Training.gain.without.grasslands,2.6287,14.8695,3.4214,19.781,20.8661,34.56,4.0628,57239.8077,7.377,3.194,5735.0568
Training.gain.without.mixed_forests,2.6676,999.8184,3.4435,1857.9506,39645.878,1362.746,2.871,21109.4275,2472984.5595,3.3121,253797.2674
Training.gain.without.open_shrublands,2.725,26.0536,3.3013,412.315,23136.62,3338561000,4.2175,189712.6,7.1919,3.2665,333877500
Training.gain.without.precipitation_seasonality,2.8614,15.0208,3.2708,55725.2962,10146.8636,86248.0451,4.1306,31.3444,7.8551,3.2687,15218.7957
Training.gain.without.savannas,2.7327,14.5617,3.4977,381241.252,2003.3039,1190072.0702,4.0796,56.3918,7.2896,3.356,157340.8535
Training.gain.without.snow_ice,2.6568,2.754,3.3764,2.94,2.7372,4.2723,2.8307,2.7872,2.7459,3.2774,3.0378
Training.gain.without.temperature_seasonality,2.3263,21.6977,3.0414,73767650,895594300,386626.7,2.8355,146331.1,7.0196,2.907,96989490
Training.gain.without.urban_areas,2.7401,167.8093,2.5321,11537.25,345.1071,1017876,4.3133,25661520,7.6666,4.4629,2669146
Training.gain.without.wetlands,2.8329,17.4957,3.3199,388.0534,276.3523,8184826000,3.3227,698.7658,7.7358,3.3301,818482800
Training.gain.without.woody_savannas,2.7007,14.6439,3.3816,138.7272,233.4001,913354.4801,3.8036,27588.8142,7.0542,3.3151,94135.0321
Training.gain.with.only.annual_mean_temperature,0.769,0.7794,0.7848,0.7887,0.7823,0.7798,0.7837,0.7788,0.7759,0.7839,0.7806
Training.gain.with.only.annual_precipitation,1.1995,1.2071,1.2169,1.2133,1.2163,1.2085,1.2105,1.1957,1.2045,1.1961,1.2068
Training.gain.with.only.barren_vegetation,0.4778,0.4771,0.4791,0.4783,0.4787,0.4796,0.4812,0.4801,0.4789,0.4788,0.479
Training.gain.with.only.closed_shrubland,0.001,0.0012,6e-04,8e-04,7e-04,0.0011,7e-04,0.0012,0.0011,0.0011,9e-04
Training.gain.with.only.croplands,0.2541,0.2393,0.2495,0.2565,0.2538,0.2535,0.2594,0.2509,0.2459,0.2434,0.2506
Training.gain.with.only.deciduous_broadleaf_forest,0.0272,0.0247,0.0239,0.0251,0.0278,0.0244,0.0274,0.026,0.0218,0.0237,0.0252
Training.gain.with.only.deciduous_needleleaf_forest,0.0135,0.014,0.0149,0.0146,0.014,0.0136,0.0131,0.0134,0.0143,0.0147,0.014
Training.gain.with.only.evergreen_broadleaf_forest,0,0,2e-04,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.4044,0.4157,0.3929,0.406,0.3959,0.3967,0.4201,0.4169,0.4016,0.4037,0.4054
Training.gain.with.only.grasslands,0.2766,0.2791,0.2764,0.2776,0.2866,0.271,0.2834,0.2803,0.2762,0.281,0.2788
Training.gain.with.only.mixed_forests,0.7805,0.7823,0.7733,0.7874,0.7897,0.7919,0.8074,0.768,0.7778,0.7749,0.7833
Training.gain.with.only.open_shrublands,0.0406,0.0408,0.0403,0.0408,0.0426,0.0442,0.0416,0.0394,0.0411,0.0396,0.0411
Training.gain.with.only.precipitation_seasonality,0.8767,0.877,0.8809,0.8758,0.8714,0.8708,0.8754,0.8649,0.8628,0.88,0.8736
Training.gain.with.only.savannas,0.0097,0.0093,0.0086,0.0074,0.0081,0.0088,0.0079,0.0094,0.0076,0.0091,0.0086
Training.gain.with.only.snow_ice,0.0036,0.0046,0.0031,0.0036,0.0027,0.0035,0.0026,0.0045,0.0038,0.0044,0.0036
Training.gain.with.only.temperature_seasonality,0.8887,0.896,0.9048,0.906,0.9137,0.8757,0.9051,0.8878,0.8947,0.9005,0.8973
Training.gain.with.only.urban_areas,0.229,0.2246,0.2326,0.2421,0.2217,0.2522,0.2297,0.2346,0.2344,0.2402,0.2341
Training.gain.with.only.wetlands,0.042,0.0417,0.0417,0.0423,0.0439,0.04,0.0423,0.0401,0.0378,0.0401,0.0412
Training.gain.with.only.woody_savannas,0.0779,0.0725,0.0676,0.0732,0.0731,0.0767,0.0729,0.0735,0.0722,0.0747,0.0734
Test.gain.without.annual_mean_temperature,11.5118,32.1824,8.9252,65395.9473,1479481.1147,18691.0656,33.4905,1691.221,36.1698,9.5089,156539.1137
Test.gain.without.annual_precipitation,13.0394,31.0609,4.627,48274.61,5344.961,101.3474,18.7957,14759070,47.5413,13.7834,1481292
Test.gain.without.barren_vegetation,3.6477,4.232,6.5049,4.5559,3.794,5.7243,4.1904,4.4691,4.0961,6.2169,4.7431
Test.gain.without.closed_shrubland,10.0984,31.366,6.7252,972.1518,510.4711,950.6062,31.6876,375.5634,57.8446,6.9931,295.3507
Test.gain.without.croplands,10.5244,38.8218,7.1761,691.4338,79711.6236,183.0078,26.3775,37.8079,35.9224,11.506,8075.4201
Test.gain.without.deciduous_broadleaf_forest,3.5623,3.7992,5.6607,4.055,3.4923,7.3912,3.6888,3.7756,3.7299,4.9023,4.4057
Test.gain.without.deciduous_needleleaf_forest,6.4546,30.1175,6.805,84.1646,72.1247,962588.9543,39.5063,22859.6808,39.5304,7.1178,98573.4456
Test.gain.without.evergreen_broadleaf_forest,16.4902,31.4623,6.712,1233.123,404.2105,962589,27.1609,74650510,43.0604,8.1446,7561487
Test.gain.without.evergreen_needleleaf_forest,5.1556,32.2733,6.8591,35.5181,86.0243,74217.3612,28.325,205.6829,33.5127,8.6603,7465.9373
Test.gain.without.grasslands,7.6102,31.7758,7.6514,28.2008,35.7674,66.3703,49.8708,112118.276,36.4253,10.3173,11239.2265
Test.gain.without.mixed_forests,3.9116,2658.911,7.2038,3710.596,79369.1,3134.535,6.1402,45020.04,29336830,6.4484,2947075
Test.gain.without.open_shrublands,10.2035,58.232,6.668,598.7271,40697.88,6628715000,51.1955,385334,34.8779,6.9039,662914200
Test.gain.without.precipitation_seasonality,23.0445,32.0929,6.309,81350.9152,17850,177536.7343,47.5999,60.4177,39.5604,7.1619,27695.3836
Test.gain.without.savannas,8.7798,31.0563,7.6371,559425.5575,3510.883,2421150.5465,45.3321,108.9869,35.3994,8.5626,298433.2741
Test.gain.without.snow_ice,3.6613,4.3069,6.5505,4.5438,3.7697,6.0884,4.3332,4.4147,4.1398,5.6373,4.7446
Test.gain.without.temperature_seasonality,9.3768,48.3339,6.7513,107119600,1570584000,768968.5,19.2028,287309,35.8145,10.9254,167876000
Test.gain.without.urban_areas,26.7721,391.0505,3.0894,17069.79,606.2247,2057828,61.7427,53618480,38.903,93.5856,5569460
