,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,4533,4533,4533,4533,4533,4533,4533,4533,4533,4533,4533
Regularized.training.gain,2.6512,2.6542,2.6391,2.6376,2.6849,2.7156,2.6309,2.67,2.6288,2.6727,2.6585
Unregularized.training.gain,3.149,3.0504,3.018,3.0104,3.1586,3.2785,3.0466,3.1714,3.0424,3.1071,3.1032
Iterations,4160,3680,3900,2900,3580,3220,3740,3800,3560,3620,3616
Training.AUC,0.9601,0.9623,0.9617,0.9613,0.9614,0.961,0.9616,0.9613,0.9609,0.9603,0.9612
X.Test.samples,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133,1133
Test.gain,3.168,3.033,3.0625,3.0678,2.9932,2.9503,3.1505,3.0905,3.1699,2.9936,3.0679
Test.AUC,0.9637,0.9587,0.9621,0.9621,0.9597,0.9555,0.9626,0.9592,0.964,0.9598,0.9607
AUC.Standard.Deviation,0.0021,0.0022,0.002,0.002,0.0021,0.0025,0.002,0.0022,0.002,0.0021,0.0021
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,1.8998,2.3037,2.1234,2.4276,2.4161,2.2989,2.2893,2.4879,2.4342,2.5698,2.3251
closed_shrubland.contribution,0.2493,0.1983,0.2075,0.1405,0.2028,0.111,0.1391,0.1873,0.1365,0.1257,0.1698
croplands.contribution,1.4494,1.6164,1.8621,2.4008,2.6101,3.0256,3.0434,3.3275,3.3958,3.714,2.6445
deciduous_broadleaf_forest.contribution,1.1597,1.0989,1.2752,1.1856,1.1463,1.1257,1.1918,1.0782,1.17,1.2246,1.1656
deciduous_needleleaf_forest.contribution,0.1128,0.1002,0.1108,0.1421,0.1626,0.1729,0.1774,0.1617,0.1705,0.1766,0.1488
evergreen_broadleaf_forest.contribution,0.2782,0.1647,0.0985,0.1287,0.1637,0.07,0.1669,0.2371,0.178,0.233,0.1719
evergreen_needleleaf_forest.contribution,2.3708,3.2579,4,4.5891,4.5098,6.227,5.5522,6.8937,6.6037,6.6538,5.0658
grasslands.contribution,1.8578,1.6503,2.2456,1.997,2.935,2.797,2.9673,2.7594,3.4382,3.4443,2.6092
mixed_forests.contribution,23.8142,22.4894,22.0242,21.7559,20.7764,19.8691,20.1406,19.181,19.1698,18.1465,20.7367
open_shrublands.contribution,0.4446,0.3305,0.5756,0.5539,0.5592,0.4862,0.5232,0.4391,0.4223,0.4462,0.4781
precipitation_of_wettest_quarter.1.contribution,6.1483,6.7415,6.9559,6.1148,5.7078,5.7274,5.6856,5.9678,5.3312,5.1357,5.9516
precipitation_of_wettest_quarter.2.contribution,34.6886,34.2521,32.8082,31.2034,30.4459,29.0031,28.5314,28.1011,28.0497,27.2381,30.4322
precipitation_of_wettest_quarter.3.contribution,12.2506,11.0982,11.3775,11.1252,11.0356,10.2368,10.3129,10.1088,10.3399,10.2792,10.8165
precipitation_of_wettest_quarter.4.contribution,6.3044,6.1392,6.4342,6.5796,6.9242,7.3977,8.5025,8.0375,8.5966,9.0633,7.3979
savannas.contribution,0.0919,0.0688,0.0725,0.0437,0.0636,0.0625,0.0214,0.053,0.0474,0.0436,0.0568
snow_ice.contribution,0.132,0.2153,0.2284,0.2081,0.2277,0.2972,0.2433,0.2879,0.2478,0.2942,0.2382
urban_areas.contribution,6.2243,7.602,6.9986,8.8588,9.396,10.2256,9.8294,9.9227,9.4351,10.423,8.8916
wetlands.contribution,0.2504,0.3643,0.2904,0.1548,0.2367,0.2589,0.1515,0.2134,0.2162,0.2003,0.2337
woody_savannas.contribution,0.2729,0.3082,0.3116,0.3905,0.4805,0.6076,0.5308,0.555,0.617,0.5882,0.4662
barren_vegetation.permutation.importance,2.0396,1.8919,2.7369,2.489,2.6361,2.7669,2.3331,2.2371,2.1243,2.408,2.3663
closed_shrubland.permutation.importance,0.0397,0.0543,0.0361,0.0367,0.0293,0.0225,0.0348,0.0323,0.0288,0.0381,0.0353
croplands.permutation.importance,5.934,5.8625,7.2114,6.6308,5.9295,6.3301,6.5278,5.5063,7.1725,6.9264,6.4031
deciduous_broadleaf_forest.permutation.importance,0.1309,0.1837,0.1923,0.2155,0.208,0.177,0.2126,0.2563,0.1951,0.224,0.1995
deciduous_needleleaf_forest.permutation.importance,0.2085,0.1256,0.1465,0.1971,0.1446,0.2174,0.128,0.1633,0.1308,0.2096,0.1671
evergreen_broadleaf_forest.permutation.importance,0.0095,0.0064,0.003,0.0097,0.0044,0.0068,0.0044,0.0075,0.0066,0.0103,0.0069
evergreen_needleleaf_forest.permutation.importance,1.7666,1.872,2.4156,2.0888,1.889,2.1165,1.9006,2.0247,2.297,2.1586,2.0529
grasslands.permutation.importance,5.6326,5.2366,6.2541,6.076,5.8193,5.9574,6.3717,5.5323,6.0129,5.5513,5.8444
mixed_forests.permutation.importance,3.5824,3.4658,4.5827,3.9098,3.6774,3.6501,4.4613,3.1687,4.9051,3.3938,3.8797
open_shrublands.permutation.importance,0.7715,0.7391,0.9234,0.7114,0.6108,0.8491,0.933,0.8439,1.0301,0.833,0.8245
precipitation_of_wettest_quarter.1.permutation.importance,15.1339,19.3232,18.5572,15.9477,15.2313,14.1241,16.7666,14.895,17.346,18.1884,16.5513
precipitation_of_wettest_quarter.2.permutation.importance,33.8523,39.4323,36.0467,38.6023,36.1071,32.672,36.143,34.8159,36.1909,36.6423,36.0505
precipitation_of_wettest_quarter.3.permutation.importance,17.6006,8.8522,8.2892,8.8561,14.4877,18.5846,10.3198,18.4245,9.7346,10.2665,12.5416
precipitation_of_wettest_quarter.4.permutation.importance,9.2229,8.8135,7.7832,9.798,8.9561,8.5276,9.457,8.4722,8.0171,8.898,8.7946
savannas.permutation.importance,0.0335,0.0562,0.0796,0.0455,0.0533,0.0471,0.0275,0.0613,0.041,0.0302,0.0475
snow_ice.permutation.importance,0.156,0.1966,0.1758,0.2142,0.1636,0.2763,0.1567,0.1422,0.2318,0.1924,0.1906
urban_areas.permutation.importance,2.1897,2.2289,2.6914,2.5275,2.4405,2.2423,2.4207,1.9549,2.4035,2.3977,2.3497
wetlands.permutation.importance,0.0407,0.0237,0.0173,0.0439,0.0506,0.0921,0.0676,0.0407,0.0409,0.012,0.043
woody_savannas.permutation.importance,1.655,1.6355,1.8577,1.6001,1.5617,1.3399,1.7337,1.4208,2.0909,1.6193,1.6515
Training.gain.without.barren_vegetation,2.6388,2.6432,2.6231,2.6231,2.6694,2.699,2.6177,2.6565,2.6162,2.6593,2.6446
Training.gain.without.closed_shrubland,2.6489,2.6534,2.6372,2.6374,2.686,2.717,2.6293,2.6693,2.6274,2.6719,2.6578
Training.gain.without.croplands,2.5798,2.5882,2.5731,2.5681,2.6135,2.6294,2.5576,2.5982,2.5571,2.5952,2.586
Training.gain.without.deciduous_broadleaf_forest,2.6364,2.639,2.6223,2.6252,2.6712,2.701,2.6155,2.6538,2.6135,2.6602,2.6438
