,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616
Regularized.training.gain,3.1899,3.1744,3.1498,3.14,3.1811,3.1324,3.1597,3.1859,3.1799,3.1906,3.1684
Unregularized.training.gain,3.5582,3.5333,3.5161,3.4745,3.5434,3.4556,3.5012,3.5516,3.5492,3.5612,3.5244
Iterations,3200,3140,3400,2720,3500,3080,2960,2840,3680,2900,3142
Training.AUC,0.9804,0.9806,0.9795,0.98,0.9807,0.9799,0.9806,0.9802,0.9802,0.9807,0.9803
X.Test.samples,653,653,653,653,653,653,653,653,653,653,653
Test.gain,3.3054,3.3727,3.4902,3.4777,3.3458,3.4944,3.4108,3.3237,3.3597,3.3206,3.3901
Test.AUC,0.9768,0.9778,0.9814,0.9798,0.9774,0.9801,0.978,0.9778,0.9787,0.9767,0.9784
AUC.Standard.Deviation,0.0018,0.002,0.0014,0.0017,0.0018,0.0016,0.0021,0.0017,0.0018,0.0019,0.0018
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,13.6567,13.5469,12.8409,12.208,12.2282,11.8554,11.5535,11.8679,11.9474,12.8937,12.4599
annual_precipitation.contribution,48.5257,45.2312,43.3006,42.5748,44.7007,44.7098,43.8185,42.1318,41.5916,39.2894,43.5874
barren_vegetation.contribution,0.0297,0.8019,1.5801,2.2268,2.8791,2.8042,2.6998,3.1617,3.7259,4.1212,2.403
closed_shrubland.contribution,0,0,0,0,0,0,0,0,2e-04,0,0
croplands.contribution,1.4675,2.723,3.2039,3.6395,3.6958,3.6115,3.2489,4.5565,4.1484,3.8809,3.4176
deciduous_broadleaf_forest.contribution,0.4554,0.5031,0.5082,0.6232,0.6972,0.5551,0.467,0.674,0.6561,0.5024,0.5642
deciduous_needleleaf_forest.contribution,0,0,0.0021,0.0036,0.0021,0.0043,0.0147,0.002,0,0.0051,0.0034
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,4.869,5.3329,4.9334,4.8438,4.7481,4.5216,5.8114,4.9979,5.1031,5.5542,5.0715
grasslands.contribution,1.6432,2.0122,2.5879,2.8526,2.7773,3.336,3.2475,3.8082,4.1822,4.714,3.1161
mixed_forests.contribution,5.8592,5.0857,5.5311,5.8702,4.6891,6.1126,5.5274,5.6675,6.0179,6.3706,5.6731
open_shrublands.contribution,0.5505,0.5932,0.7869,0.8892,0.9001,0.9146,1.1217,1.2056,1.1673,1.3787,0.9508
precipitation_seasonality.contribution,1.5436,2.0439,2.2829,2.9187,3.1618,3.3895,3.0895,3.3813,3.1157,3.4149,2.8342
savannas.contribution,0.0994,0.1268,0.0796,0.0696,0.1025,0.0611,0.0849,0.1119,0.0823,0.0566,0.0875
snow_ice.contribution,1.3482,1.385,1.4638,1.0629,0.8857,1.0162,0.9961,1.3106,0.9613,0.9319,1.1362
temperature_seasonality.contribution,17.897,18.6918,19.0834,18.216,16.4874,15.0445,16.0841,15.0661,14.9401,14.5655,16.6076
urban_areas.contribution,1.4192,1.0911,0.9271,0.8193,1.0002,0.8408,0.8101,0.7022,0.8314,0.7968,0.9238
wetlands.contribution,0,0,0,0,0,0,0.0072,4e-04,0,0,8e-04
woody_savannas.contribution,0.6356,0.8314,0.8881,1.182,1.0446,1.2228,1.4177,1.3543,1.5292,1.5239,1.163
annual_mean_temperature.permutation.importance,27.3098,25.5443,24.8391,27.7478,27.552,27.7061,25.4293,25.4691,25.6159,28.1224,26.5336
annual_precipitation.permutation.importance,7.7172,8.2469,8.8777,7.6439,8.8631,8.2633,7.8799,8.4003,7.9902,7.5995,8.1482
barren_vegetation.permutation.importance,3.9435,3.2642,4.9198,2.7341,1.9144,2.7136,3.1775,4.3854,4.7054,3.1961,3.4954
closed_shrubland.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
croplands.permutation.importance,0.8155,0.7692,0.819,0.7476,0.884,0.7129,0.6235,0.4686,1.0021,0.785,0.7627
deciduous_broadleaf_forest.permutation.importance,0.1135,0.1442,0.1249,0.0794,0.0726,0.1007,0.0873,0.0598,0.1165,0.1037,0.1003
deciduous_needleleaf_forest.permutation.importance,0,0,4e-04,0,0,0.0065,0.0038,0.0073,0,0.0024,0.002
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,1.2716,1.2986,1.4077,1.1589,1.3543,1.2608,1.2534,1.0826,1.5667,1.3452,1.3
grasslands.permutation.importance,1.8329,1.5628,1.7976,1.5567,1.9377,1.8964,1.6369,1.3264,1.7869,1.5917,1.6926
mixed_forests.permutation.importance,2.5408,2.2802,2.5071,2.3526,2.6557,2.4667,2.3667,1.8196,2.9587,2.5406,2.4489
open_shrublands.permutation.importance,1.1255,0.8421,1.0847,0.9304,1.047,0.8895,0.7906,0.9635,1.0683,0.9841,0.9726
precipitation_seasonality.permutation.importance,4.4995,5.1253,4.1892,4.623,4.358,4.0495,4.7063,5.6131,4.303,4.1273,4.5594
savannas.permutation.importance,0.0151,0.0227,0.0224,0.0271,0.0444,0.0342,0.0416,0.0532,0.053,0.0214,0.0335
snow_ice.permutation.importance,0.5726,0.541,0.6288,0.4969,0.5249,0.4564,0.6803,0.5678,0.62,0.4968,0.5586
temperature_seasonality.permutation.importance,46.4398,48.884,47.0412,48.287,47.0223,47.6803,49.9759,48.4019,46.4907,47.3851,47.7608
urban_areas.permutation.importance,1.2475,0.9804,1.0616,1.0666,1.119,1.1176,0.8201,0.877,1.0986,1.0824,1.0471
wetlands.permutation.importance,3e-04,0,0,0,0,0,0.0128,0.0107,0,0.0027,0.0027
woody_savannas.permutation.importance,0.5551,0.4941,0.6789,0.5482,0.6508,0.6455,0.5141,0.4937,0.6241,0.6136,0.5818
Training.gain.without.annual_mean_temperature,2.9879,2.9747,2.9586,2.9475,2.9832,2.9523,2.9657,2.9965,2.9825,2.9764,2.9725
Training.gain.without.annual_precipitation,2.9896,2.9745,2.946,2.9658,2.9727,2.9506,2.9727,2.9869,2.9873,2.9942,2.974
Training.gain.without.barren_vegetation,3.1835,3.1703,3.1417,3.1353,3.1773,3.1286,3.1552,3.18,3.1715,3.1857,3.1629
Training.gain.without.closed_shrubland,3.1891,3.175,3.1477,3.1405,3.1807,3.1332,3.1604,3.1865,3.1796,3.1914,3.1684
Training.gain.without.croplands,3.1787,3.1627,3.1336,3.1298,3.1673,3.1211,3.1512,3.1745,3.1673,3.1793,3.1566
Training.gain.without.deciduous_broadleaf_forest,3.186,3.1683,3.1453,3.1385,3.1773,3.1298,3.1564,3.1838,3.1765,3.185,3.1647
Training.gain.without.deciduous_needleleaf_forest,3.1888,3.1746,3.1482,3.1399,3.1802,3.132,3.1592,3.1868,3.1796,3.1908,3.168
Training.gain.without.evergreen_broadleaf_forest,3.1888,3.1746,3.149,3.141,3.1813,3.1333,3.1598,3.1861,3.1796,3.1909,3.1684
Training.gain.without.evergreen_needleleaf_forest,3.1322,3.1184,3.0912,3.0932,3.1236,3.0816,3.1064,3.1327,3.1281,3.1317,3.1139
Training.gain.without.grasslands,3.1277,3.1154,3.085,3.0831,3.1222,3.0744,3.1081,3.1258,3.1124,3.1255,3.108
Training.gain.without.mixed_forests,3.1345,3.1222,3.0959,3.0829,3.126,3.081,3.1073,3.134,3.1253,3.137,3.1146
Training.gain.without.open_shrublands,3.175,3.1633,3.1333,3.127,3.1665,3.1192,3.1467,3.1688,3.1657,3.1727,3.1538
Training.gain.without.precipitation_seasonality,3.0902,3.0811,3.0589,3.0459,3.087,3.0438,3.0699,3.0866,3.0872,3.1006,3.0751
Training.gain.without.savannas,3.185,3.17,3.1446,3.136,3.1743,3.1297,3.1553,3.1808,3.1749,3.1877,3.1638
Training.gain.without.snow_ice,3.1318,3.1236,3.0929,3.0953,3.1329,3.0862,3.105,3.1275,3.1178,3.1382,3.1151
Training.gain.without.temperature_seasonality,2.8659,2.8613,2.8444,2.8296,2.875,2.8259,2.8386,2.8691,2.868,2.865,2.8543
Training.gain.without.urban_areas,3.1374,3.1325,3.1057,3.097,3.1307,3.0867,3.1222,3.1449,3.134,3.143,3.1234
Training.gain.without.wetlands,3.1903,3.1758,3.1485,3.1406,3.1799,3.1331,3.1602,3.1861,3.1798,3.1906,3.1685
Training.gain.without.woody_savannas,3.1741,3.1605,3.1295,3.1225,3.1635,3.116,3.1433,3.1689,3.1638,3.1725,3.1515
Training.gain.with.only.annual_mean_temperature,0.7722,0.7722,0.7645,0.7719,0.7695,0.7632,0.7679,0.7627,0.7693,0.7788,0.7692
Training.gain.with.only.annual_precipitation,1.8779,1.872,1.8625,1.8536,1.8801,1.8639,1.858,1.8761,1.8772,1.8701,1.8691
Training.gain.with.only.barren_vegetation,0.4046,0.4025,0.405,0.4006,0.4006,0.4006,0.4006,0.4006,0.4036,0.4016,0.402
Training.gain.with.only.closed_shrubland,1e-04,1e-04,2e-04,1e-04,1e-04,2e-04,1e-04,1e-04,1e-04,2e-04,1e-04
Training.gain.with.only.croplands,0.1492,0.1502,0.1413,0.1521,0.1476,0.1523,0.1525,0.147,0.1469,0.1475,0.1487
Training.gain.with.only.deciduous_broadleaf_forest,0.0101,0.0113,0.0107,0.0097,0.0084,0.011,0.0096,0.0081,0.0085,0.0114,0.0099
Training.gain.with.only.deciduous_needleleaf_forest,0.0021,0.0024,0.0021,0.0021,0.0021,0.0021,0.0018,0.0021,0.0024,0.0018,0.0021
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.4686,0.498,0.4809,0.4879,0.4782,0.4759,0.489,0.4865,0.4867,0.4907,0.4842
Training.gain.with.only.grasslands,0.2754,0.273,0.2793,0.2863,0.2767,0.2772,0.2818,0.2862,0.2889,0.279,0.2804
Training.gain.with.only.mixed_forests,0.7293,0.7254,0.7247,0.7377,0.714,0.7306,0.7234,0.7158,0.7342,0.7326,0.7268
Training.gain.with.only.open_shrublands,0.0341,0.0324,0.0369,0.0336,0.0364,0.0343,0.0357,0.0339,0.0377,0.0344,0.0349
Training.gain.with.only.precipitation_seasonality,0.6526,0.6594,0.651,0.653,0.6584,0.6591,0.6507,0.6541,0.6559,0.6535,0.6548
Training.gain.with.only.savannas,0.0013,0.0012,0.001,0.0014,9e-04,0.0016,0.0012,0.0013,0.0013,0.0015,0.0013
Training.gain.with.only.snow_ice,0.0102,0.0082,0.0101,0.0096,0.008,0.0093,0.0103,0.0109,0.0108,0.0083,0.0096
Training.gain.with.only.temperature_seasonality,0.9048,0.8902,0.8793,0.8839,0.8916,0.8962,0.8901,0.8964,0.8862,0.8954,0.8914
Training.gain.with.only.urban_areas,0.0496,0.0449,0.0429,0.0425,0.0479,0.0456,0.0424,0.0423,0.041,0.0434,0.0442
Training.gain.with.only.wetlands,0.0253,0.0248,0.0243,0.0243,0.0243,0.0243,0.0255,0.0253,0.0243,0.0253,0.0248
Training.gain.with.only.woody_savannas,0.0337,0.0377,0.0371,0.0337,0.0405,0.0352,0.0359,0.0392,0.036,0.0368,0.0366
Test.gain.without.annual_mean_temperature,3.0928,3.1394,3.2226,3.2314,3.1163,3.209,3.1753,3.0478,3.1151,3.1506,3.15
Test.gain.without.annual_precipitation,3.0352,3.1037,3.2241,3.1327,3.113,3.1906,3.1035,3.0518,3.0641,3.0252,3.1044
Test.gain.without.barren_vegetation,3.2965,3.3531,3.4746,3.4456,3.3191,3.47,3.3917,3.3035,3.3468,3.2963,3.3697
Test.gain.without.closed_shrubland,3.3056,3.3749,3.4822,3.4804,3.3446,3.4963,3.4133,3.3227,3.359,3.3199,3.3899
Test.gain.without.croplands,3.2863,3.3587,3.4756,3.4569,3.3295,3.4734,3.3891,3.2996,3.3429,3.2985,3.371
Test.gain.without.deciduous_broadleaf_forest,3.2889,3.3664,3.4766,3.4642,3.3247,3.4868,3.3952,3.3059,3.3466,3.3123,3.3768
Test.gain.without.deciduous_needleleaf_forest,3.2992,3.3761,3.4882,3.4742,3.3477,3.4905,3.4134,3.3221,3.3561,3.3236,3.3891
Test.gain.without.evergreen_broadleaf_forest,3.3011,3.3761,3.4886,3.4818,3.3541,3.4995,3.4146,3.3229,3.3561,3.3224,3.3917
Test.gain.without.evergreen_needleleaf_forest,3.2094,3.2811,3.405,3.3566,3.2628,3.3882,3.3174,3.2244,3.2661,3.2444,3.2955
Test.gain.without.grasslands,3.1994,3.24,3.3692,3.3537,3.2169,3.3719,3.2662,3.1949,3.2574,3.2064,3.2676
Test.gain.without.mixed_forests,3.2252,3.2794,3.3952,3.4099,3.2618,3.4032,3.3324,3.2384,3.2806,3.2326,3.3059
Test.gain.without.open_shrublands,3.268,3.3467,3.4642,3.4492,3.3171,3.4664,3.3835,3.3145,3.3299,3.2963,3.3636
Test.gain.without.precipitation_seasonality,3.1641,3.2111,3.3047,3.3103,3.178,3.3148,3.2329,3.1787,3.1813,3.1404,3.2216
Test.gain.without.savannas,3.292,3.3707,3.4799,3.4628,3.3398,3.4877,3.4059,3.3181,3.3512,3.3094,3.3817
Test.gain.without.snow_ice,3.2257,3.2626,3.3848,3.3454,3.2179,3.3691,3.3109,3.2359,3.2753,3.1999,3.2828
Test.gain.without.temperature_seasonality,2.991,2.9847,3.0688,3.0959,2.9467,3.1012,3.0676,2.9588,2.9625,2.9775,3.0155
Test.gain.without.urban_areas,3.2708,3.3279,3.4187,3.4187,3.3077,3.4319,3.3394,3.2663,3.3084,3.2724,3.3362
Test.gain.without.wetlands,3.304,3.3751,3.4855,3.4774,3.3407,3.4981,3.4172,3.3211,3.3573,3.3181,3.3895
Test.gain.without.woody_savannas,3.26,3.3273,3.4592,3.447,3.308,3.4693,3.3752,3.2881,3.329,3.2911,3.3554
Test.gain.with.only.annual_mean_temperature,0.7705,0.77,0.8018,0.7717,0.7816,0.8065,0.7873,0.8082,0.781,0.7441,0.7823
Test.gain.with.only.annual_precipitation,1.8173,1.8411,1.8809,1.9145,1.808,1.8748,1.898,1.8266,1.8211,1.8496,1.8532
Test.gain.with.only.barren_vegetation,0.392,0.4054,0.3938,0.4132,0.4132,0.4132,0.4132,0.4132,0.4006,0.4092,0.4067
Test.gain.with.only.closed_shrubland,5e-04,5e-04,1e-04,5e-04,5e-04,1e-04,5e-04,5e-04,5e-04,1e-04,4e-04
Test.gain.with.only.croplands,0.144,0.1398,0.1746,0.1318,0.1503,0.1313,0.13,0.1525,0.1505,0.1502,0.1455
Test.gain.with.only.deciduous_broadleaf_forest,0.0112,0.0064,0.0089,0.0131,0.0179,0.0078,0.0134,0.0193,0.0174,0.0063,0.0122
Test.gain.with.only.deciduous_needleleaf_forest,0.0033,0.002,0.0033,0.0033,0.0033,0.0033,0.0043,0.0033,0.002,0.0043,0.0032
Test.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Test.gain.with.only.evergreen_needleleaf_forest,0.5247,0.4067,0.4759,0.447,0.4848,0.4952,0.4427,0.4529,0.4523,0.4357,0.4618
