,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,449,449,449,449,449,449,449,449,449,449,449
Regularized.training.gain,119.9858,10279.1128,2.8447,2.7715,51982.2077,2.8449,2.8336,4.5101,4.4663,4.3957,6240.5973
Unregularized.training.gain,1271.6554,103180.0474,3.3509,3.1334,554690.1871,3.3291,3.2962,20.6284,20.2367,19.8915,65921.5756
Iterations,10000,8040,3680,2900,1660,3560,3920,10000,10000,10000,6376
Training.AUC,0.9646,0.9681,0.973,0.9724,0.5748,0.9727,0.9724,0.9692,0.9682,0.9691,0.9304
X.Test.samples,112,112,112,112,112,112,112,112,112,112,112
Test.gain,2.759,-3306.2664,2.7186,2.9333,-4097.0441,2.7754,2.7211,2.2799,2.5078,2.581,-738.2034
Test.AUC,0.9629,0.9473,0.9601,0.9671,0.6225,0.9637,0.9616,0.9538,0.9581,0.959,0.9256
AUC.Standard.Deviation,0.0053,0.0134,0.0067,0.0048,0.0376,0.0071,0.0061,0.0088,0.0072,0.0079,0.0105
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,0.0372,6e-04,6e-04,6e-04,1e-04,2e-04,3e-04,3e-04,4e-04,5e-04,0.0041
closed_shrubland.contribution,0.0019,0,0,0,0,0,0,0,0,0,2e-04
croplands.contribution,0.0449,7e-04,9e-04,0.001,0.0058,2e-04,3e-04,3e-04,3e-04,3e-04,0.0055
deciduous_broadleaf_forest.contribution,48.879,49.9818,49.98,49.979,50.1124,49.9961,49.9959,49.9956,49.9953,49.9952,49.891
deciduous_needleleaf_forest.contribution,0.0033,0.0043,0.0043,0.0044,7e-04,8e-04,8e-04,8e-04,8e-04,8e-04,0.0021
evergreen_broadleaf_forest.contribution,0.0045,1e-04,0,1e-04,0,0,0,0,0,0,5e-04
evergreen_needleleaf_forest.contribution,0.4338,0.0046,0.0062,0.007,0.0366,0.0012,0.0015,0.0014,0.0015,0.0016,0.0495
grasslands.contribution,0.0726,0.0012,0.0018,0.0026,5e-04,5e-04,6e-04,7e-04,8e-04,9e-04,0.0082
mixed_forests.contribution,0.8194,0.011,0.0112,0.0119,0.0021,0.0023,0.0021,0.0024,0.0024,0.0024,0.0867
open_shrublands.contribution,0.0185,2e-04,3e-04,2e-04,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,0.002
precipitation_of_wettest_quarter.1.contribution,0.1899,0.0019,0.0028,0.0019,4e-04,4e-04,4e-04,5e-04,4e-04,4e-04,0.0199
precipitation_of_wettest_quarter.2.contribution,0.3459,0.0041,0.004,0.0037,7e-04,8e-04,8e-04,8e-04,9e-04,0.001,0.0363
precipitation_of_wettest_quarter.3.contribution,0.0738,7e-04,0.001,0.0016,2e-04,2e-04,2e-04,3e-04,2e-04,2e-04,0.0078
precipitation_of_wettest_quarter.4.contribution,0.0543,7e-04,6e-04,5e-04,1e-04,1e-04,1e-04,1e-04,2e-04,2e-04,0.0057
savannas.contribution,0.0048,1e-04,0,0,0,0,0,0,0,0,5e-04
snow_ice.contribution,30.4097,33.2517,33.2505,33.2498,31.7772,31.9585,31.9583,31.9581,31.9579,31.9578,32.173
urban_areas.contribution,0.0659,0.0052,0.005,0.0051,0.1277,0.001,0.001,0.001,0.0011,0.0011,0.0214
wetlands.contribution,18.5006,16.7305,16.7297,16.7296,17.9353,18.0376,18.0375,18.0374,18.0374,18.0373,17.6813
woody_savannas.contribution,0.0401,6e-04,9e-04,0.001,1e-04,2e-04,2e-04,2e-04,2e-04,2e-04,0.0044
barren_vegetation.permutation.importance,7.7932,5.1065,5.1932,1.1893,2.316,1.2339,5.2391,4.4287,11.8515,2.296,4.6647
closed_shrubland.permutation.importance,0.1285,0.132,0.1281,0.098,0.1322,0.2273,0.17,0.0655,0.0567,0.0606,0.1199
croplands.permutation.importance,2.0852,1.4501,1.6797,2.0385,0.7028,1.7551,1.5553,1.8481,1.9388,1.7603,1.6814
deciduous_broadleaf_forest.permutation.importance,2.2203,1.7742,1.9814,1.9843,0,2.3676,1.6779,4.8076,2.5207,4.581,2.3915
deciduous_needleleaf_forest.permutation.importance,0,0,0.0239,0,0,0.012,3e-04,0.0312,0.0406,0.077,0.0185
evergreen_broadleaf_forest.permutation.importance,0.1155,0.1002,0.0888,0.1464,0.0908,0.1117,0,0.1014,0.0692,0.1159,0.094
evergreen_needleleaf_forest.permutation.importance,1.6289,2.3497,1.9168,2.1841,0,1.6425,2.901,3.7991,2.4797,2.7484,2.165
grasslands.permutation.importance,1.5337,1.3569,2.043,2.493,0.7821,3.6475,2.1702,1.78,1.2544,1.0902,1.8151
mixed_forests.permutation.importance,1.3662,2.5145,0.8264,2.024,5.092,2.1312,2.0587,1.9513,1.724,1.6906,2.1379
open_shrublands.permutation.importance,2.8065,4.2066,9.085,5.9821,5.4779,7.2009,6.79,6.8306,7.0349,3.7604,5.9175
precipitation_of_wettest_quarter.1.permutation.importance,30.4092,35.5292,35.7033,43.9296,46.9507,41.2248,33.4025,39.7017,29.3113,35.5161,37.1678
precipitation_of_wettest_quarter.2.permutation.importance,5.3847,5.8205,10.558,9.009,4.3251,8.7991,9.8107,8.2801,6.5308,4.8647,7.3383
precipitation_of_wettest_quarter.3.permutation.importance,12.8792,9.0167,10.1373,7.1863,13.8587,10.0354,8.8002,2.4964,4.9934,12.8948,9.2298
precipitation_of_wettest_quarter.4.permutation.importance,26.9196,23.3685,16.9421,17.8428,17.5184,16.526,21.7484,17.0928,25.435,19.9936,20.3387
savannas.permutation.importance,0.0054,0.0752,0.0134,0.0025,0.1467,0,0,0.0213,0,0,0.0265
snow_ice.permutation.importance,1.1427,1.1663,0.8144,0.7252,0.583,0.4475,1.0511,1.1375,1.0932,0.8476,0.9008
urban_areas.permutation.importance,1.5207,2.0237,1.1969,1.6002,0,1.7003,1.6733,1.7916,1.738,1.5869,1.4832
wetlands.permutation.importance,1.1994,2.6415,0.3527,0.5517,0.674,0.3969,0.2412,2.8528,0.9174,4.8174,1.4645
woody_savannas.permutation.importance,0.8612,1.3675,1.3154,1.0131,1.3495,0.5401,0.7101,0.9822,1.0105,1.2988,1.0448
Training.gain.without.barren_vegetation,4.3711,11.8967,2.8354,2.7697,4.8394,2.8434,2.8241,4.5987,4.8029,4.6094,4.6391
Training.gain.without.closed_shrubland,4.367,14.4039,2.8369,2.7689,4.7786,2.8371,2.8266,547.7988,4.3747,9.9038,59.6896
Training.gain.without.croplands,5.6989,4.5329,2.7622,2.729,4.3947,2.7912,2.7676,6.098,5.2354,6.4403,4.345
Training.gain.without.deciduous_broadleaf_forest,2.8128,2.8078,2.7853,2.7176,2.742,2.7708,2.7745,2.8228,2.8634,2.7942,2.7891
Training.gain.without.deciduous_needleleaf_forest,5.7212,4.838,2.8405,2.7676,4.5604,2.8416,2.8296,4.5415,4.3267,4.4615,3.9729
Training.gain.without.evergreen_broadleaf_forest,4.4916,7.1966,2.8369,2.7633,25.5702,2.8378,2.8337,4.6117,4.8623,357.5197,41.5524
Training.gain.without.evergreen_needleleaf_forest,4.4413,4.5482,2.7555,2.7097,4.8429,2.7817,2.737,4.7272,212.7085,728.889,97.1141
Training.gain.without.grasslands,4.3748,51120.9077,2.7837,2.7222,5.2995,2.78,2.777,5.1376,11691.5772,13.5958,6285.1956
Training.gain.without.mixed_forests,4.3008,4.634,2.8116,2.7321,4.6575,2.7909,2.7884,4.4118,4.5419,39.2919,7.2961
Training.gain.without.open_shrublands,4.7875,4.7137,2.7462,2.7253,85.6894,2.7767,2.7657,11.1083,8.768,4.8485,13.0929
Training.gain.without.precipitation_of_wettest_quarter.1,4.3015,5.0399,2.5816,2.581,4.5206,2.601,2.6122,592.0118,4.252,4.4193,62.4921
Training.gain.without.precipitation_of_wettest_quarter.2,4.4795,5.6555,2.6464,2.6304,4.4058,2.6655,2.6573,4.5909,4.4672,26949.998,2698.4196
Training.gain.without.precipitation_of_wettest_quarter.3,4.743,4.5714,2.7667,2.713,5.3423,2.7793,2.7666,4.65,91.6609,4.5956,12.6589
Training.gain.without.precipitation_of_wettest_quarter.4,4.213,5.0182,2.7563,2.7082,45428.1302,2.764,2.7203,4.8801,156471.9663,7.4142,20193.2571
Training.gain.without.savannas,7.6715,5.2159,2.8439,2.7701,4.2973,2.8448,2.8332,5.1094,5.0086,4.6995,4.3294
Training.gain.without.snow_ice,2.8343,2.8151,2.8189,2.7619,2.773,2.8364,2.7942,2.8383,2.8592,2.8043,2.8136
Training.gain.without.urban_areas,4.5401,5.0691,2.7741,2.7062,5.3682,2.7404,2.7361,13690.1044,4.3684,4.3351,1372.4742
Training.gain.without.wetlands,2.8756,2.8691,2.8302,2.7627,2.8022,2.8335,2.8297,2.8825,2.9396,2.8377,2.8463
Training.gain.without.woody_savannas,4.6788,5.09,2.8139,2.7459,42346.2045,2.8162,2.8054,10.6141,4.4403,4.417,4238.6626
Training.gain.with.only.barren_vegetation,0.4509,0.4435,0.4435,0.4444,0.4435,0.4463,0.4444,0.4435,0.4444,0.4444,0.4449
Training.gain.with.only.closed_shrubland,0.0069,0.0035,0.005,0.0035,0.005,0.0035,0.0069,0.0089,0.0089,0.0035,0.0056
Training.gain.with.only.croplands,0.444,0.4656,0.4783,0.4395,0.4607,0.4754,0.4389,0.4878,0.45,0.4635,0.4604
Training.gain.with.only.deciduous_broadleaf_forest,0.0303,0.0249,0.023,0.0218,0.0268,0.0296,0.0177,0.0381,0.0272,0.0338,0.0273
Training.gain.with.only.deciduous_needleleaf_forest,0.0108,0.0148,0.01,0.0188,0.0126,0.0177,0.0183,0.0137,0.0149,0.0188,0.015
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,1.067,1.028,1.0769,1.1438,1.0234,1.0403,1.1024,1.0768,1.0712,1.1232,1.0753
Training.gain.with.only.grasslands,0.3275,0.308,0.3132,0.355,0.2974,0.3286,0.3264,0.3199,0.3331,0.3313,0.324
Training.gain.with.only.mixed_forests,1.2892,1.3,1.3091,1.3199,1.2712,1.3167,1.309,1.334,1.3045,1.3174,1.3071
Training.gain.with.only.open_shrublands,0.1166,0.1211,0.1144,0.1174,0.1309,0.1169,0.1143,0.1262,0.119,0.1194,0.1196
Training.gain.with.only.precipitation_of_wettest_quarter.1,1.0768,1.0725,1.0912,1.0546,1.0621,1.0515,1.0611,1.1003,1.0701,1.0576,1.0698
Training.gain.with.only.precipitation_of_wettest_quarter.2,0.3848,0.3922,0.3845,0.3601,0.3769,0.4015,0.3691,0.404,0.3811,0.381,0.3835
Training.gain.with.only.precipitation_of_wettest_quarter.3,1.1661,1.1521,1.1439,1.1295,1.1262,1.1695,1.1351,1.1597,1.1342,1.1273,1.1444
Training.gain.with.only.precipitation_of_wettest_quarter.4,0.6877,0.6893,0.669,0.6764,0.6869,0.6691,0.7055,0.6837,0.6936,0.6866,0.6848
Training.gain.with.only.savannas,0.021,0.0296,0.0219,0.021,0.027,0.0194,0.0202,0.0248,0.0195,0.0202,0.0225
Training.gain.with.only.snow_ice,0.0037,0.0146,0.0087,0.0085,0.008,0.0157,0.0072,0.0046,0.0111,0.0125,0.0095
Training.gain.with.only.urban_areas,0.1229,0.1337,0.1279,0.1022,0.1334,0.1501,0.1239,0.1306,0.1138,0.1334,0.1272
Training.gain.with.only.wetlands,0.0637,0.061,0.0525,0.0593,0.0642,0.0537,0.0601,0.0583,0.0675,0.0691,0.0609
Training.gain.with.only.woody_savannas,0.3339,0.3144,0.3445,0.3537,0.3227,0.3203,0.3457,0.3288,0.3593,0.3136,0.3337
Test.gain.without.barren_vegetation,2.7002,-0.1227,2.6719,2.909,2.858,2.7508,2.6794,2.2984,2.5992,2.5585,2.3903
Test.gain.without.closed_shrubland,2.7041,-0.8732,2.7049,2.9176,2.8346,2.7694,2.711,-79.0159,2.5387,1.7665,-5.8942
Test.gain.without.croplands,2.6758,2.1958,2.7441,2.806,2.8018,2.6844,2.6593,2.0333,2.5682,2.1644,2.5333
Test.gain.without.deciduous_broadleaf_forest,2.7447,2.7943,2.7625,2.8973,3.0235,2.8457,2.7085,2.5809,2.5163,2.7346,2.7608
Test.gain.without.deciduous_needleleaf_forest,2.7389,2.1912,2.713,2.9271,2.8679,2.7801,2.7543,2.3477,2.5346,2.6394,2.6494
Test.gain.without.evergreen_broadleaf_forest,2.7492,1.4559,2.7111,2.9223,1.2978,2.7674,2.7191,2.3116,2.484,-50.3106,-2.8892
Test.gain.without.evergreen_needleleaf_forest,2.6761,2.1646,2.6667,2.8412,2.7698,2.6739,2.7072,2.2563,2.4822,-105.9339,-8.2696
Test.gain.without.grasslands,2.6197,-17132.7801,2.7352,2.9024,2.7472,2.8689,2.7075,2.1599,-29.6451,1.1694,-1714.2515
Test.gain.without.mixed_forests,2.7079,2.246,2.6881,2.9694,2.7984,2.8232,2.7386,2.2891,2.5033,-2.6226,2.1141
Test.gain.without.open_shrublands,2.648,2.1491,2.7391,2.8041,-3.3515,2.6461,2.6339,1.3333,2.4859,2.44,1.8528
Test.gain.without.precipitation_of_wettest_quarter.1,2.4219,1.858,2.5289,2.5339,2.6079,2.4928,2.4064,-85.9267,2.2907,2.148,-6.4638
Test.gain.without.precipitation_of_wettest_quarter.2,2.5263,1.7478,2.5123,2.5692,2.6961,2.5304,2.4298,2.1543,2.3896,-5912.4329,-589.0877
Test.gain.without.precipitation_of_wettest_quarter.3,2.6875,2.2301,2.5782,2.8035,2.7712,2.6724,2.5867,2.213,2.4001,2.5139,2.5457
Test.gain.without.precipitation_of_wettest_quarter.4,2.6331,2.0321,2.6184,2.755,-3468.7376,2.5781,2.7809,2.1741,-1315.9559,2.0072,-476.5115
Test.gain.without.savannas,2.7738,2.1338,2.7125,2.9271,2.8629,2.7756,2.7216,2.2769,2.5033,2.5566,2.6244
Test.gain.without.snow_ice,2.7357,2.7983,2.6645,2.8628,2.9995,2.6941,2.6951,2.5631,2.6672,2.8049,2.7485
Test.gain.without.urban_areas,2.6431,2.0416,2.5746,2.8092,2.6776,2.6553,2.6737,-4661.4413,2.6169,2.5653,-463.8184
