,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,491,491,491,491,491,491,491,491,491,491,491
Regularized.training.gain,2.0919,2.1123,2.0583,2.0778,2.0133,2.0345,2.065,2.0733,2.0563,2.067,2.065
Unregularized.training.gain,2.2684,2.2883,2.218,2.2388,2.1771,2.2021,2.2244,2.2491,2.2087,2.2503,2.2325
Iterations,1600,1460,1640,1200,1400,1440,1640,1740,1280,1640,1504
Training.AUC,0.9587,0.9604,0.9581,0.9583,0.956,0.9569,0.9576,0.9583,0.957,0.959,0.958
X.Test.samples,122,122,122,122,122,122,122,122,122,122,122
Test.gain,1.8932,1.8466,2.0183,1.946,2.2213,2.1514,2.0134,1.9911,2.033,2.0105,2.0125
Test.AUC,0.945,0.9421,0.9481,0.9459,0.9589,0.9545,0.9516,0.95,0.9531,0.9487,0.9498
AUC.Standard.Deviation,0.0053,0.0061,0.0059,0.0059,0.0046,0.0052,0.0048,0.0053,0.0044,0.0054,0.0053
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,2.8893,8.9114,14.2695,13.9468,12.8375,17.54,20.4077,18.2251,21.0962,21.6026,15.1726
closed_shrubland.contribution,0.1702,0.1314,0.1361,0.2046,0.1934,0.2567,0.2042,0.1811,0.1742,0.1906,0.1842
croplands.contribution,24.032,18.3407,22.0008,20.0856,20.4594,18.2943,19.187,20.9189,19.018,18.8252,20.1162
deciduous_broadleaf_forest.contribution,0.3074,0.3616,0.6648,0.7614,0.8029,1.0586,1.0955,1.0488,1.12,1.2913,0.8512
deciduous_needleleaf_forest.contribution,0.0293,0.0615,0.012,0.0047,0.0254,0.0321,0.02,0.0179,0.0235,0.012,0.0238
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,0.8641,0.9391,0.71,1.0031,0.9882,1.066,0.8909,1.1746,0.8757,1.0126,0.9524
grasslands.contribution,0.6548,0.9648,1.1231,1.3204,1.3205,1.4005,1.5108,1.7569,1.785,1.9238,1.3761
mixed_forests.contribution,18.5114,18.8639,15.054,15.9089,15.1974,15.667,13.3603,12.2389,13.3305,14.1289,15.2261
open_shrublands.contribution,4.0168,3.3838,3.1312,3.1043,2.3117,2.8605,4.0612,2.3567,3.3411,1.6691,3.0236
precipitation_of_wettest_quarter.1.contribution,9.7399,9.2388,9.1184,7.9284,7.1869,7.4419,7.1178,7.9773,6.5371,7.0932,7.938
precipitation_of_wettest_quarter.2.contribution,14.4896,14.115,14.577,13.335,11.9629,12.9097,11.8124,10.8119,10.8986,10.02,12.4932
precipitation_of_wettest_quarter.3.contribution,1.463,2.4117,2.2574,2.3425,8.293,2.5248,2.0656,6.8596,1.838,2.1085,3.2164
precipitation_of_wettest_quarter.4.contribution,0.4705,0.7211,0.6815,0.6174,0.7656,0.7898,0.9879,0.8098,1.1646,1.2531,0.8261
savannas.contribution,0.0215,0.0414,3e-04,0,0.0297,0.0091,0.0029,0.0345,0.0181,0.0283,0.0186
snow_ice.contribution,0.1045,0.1292,0.175,0.116,0.1069,0.1987,0.163,0.1336,0.1636,0.1789,0.1469
urban_areas.contribution,19.8754,20.1546,15.0794,17.2484,16.0094,16.4677,16.3149,14.5829,17.7038,17.4132,17.085
wetlands.contribution,0.0948,0.007,0.0679,0.0189,0.3759,0.1471,0.1523,0.0745,0.0684,0.1657,0.1172
woody_savannas.contribution,2.2655,1.2231,0.9416,2.0534,1.1334,1.3354,0.6455,0.797,0.8437,1.0831,1.2322
barren_vegetation.permutation.importance,0.1667,0.2506,0.3032,0.4273,0.1429,0.3571,0.0169,0.3523,0,0.1954,0.2212
closed_shrubland.permutation.importance,0.5373,0.118,0.2977,0.5393,0.0707,0.3466,0.0278,0.1978,0.0616,0.148,0.2345
croplands.permutation.importance,14.9171,12.5515,13.0666,12.5749,12.7338,11.9955,15.4173,13.8753,12.5165,11.1654,13.0814
deciduous_broadleaf_forest.permutation.importance,0.6611,0.3544,0.4768,0.5483,0.5056,0.6003,0.4795,0.5174,0.5243,0.5583,0.5226
deciduous_needleleaf_forest.permutation.importance,0.1588,0.0571,0.0111,0.012,0.0166,0.0656,0.0383,0.0433,0.0188,0.0027,0.0424
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,0.9293,0.5368,0.6842,0.7798,0.5039,0.6301,0.438,0.4727,0.5081,0.7523,0.6235
grasslands.permutation.importance,2.9559,3.4568,3.4537,3.5485,3.0339,2.2225,3.0399,2.607,3.0832,2.6271,3.0029
mixed_forests.permutation.importance,3.9934,3.8258,3.3261,3.1761,3.63,2.7991,3.7443,3.469,2.8727,3.4705,3.4307
open_shrublands.permutation.importance,2.1596,1.856,2.478,1.5176,2.0445,2.1526,1.564,1.9621,2.0444,1.7521,1.9531
precipitation_of_wettest_quarter.1.permutation.importance,28.9359,27.8731,34.193,38.2277,30.9325,33.892,28.8811,32.6973,30.6456,33.6728,31.9951
precipitation_of_wettest_quarter.2.permutation.importance,15.1119,17.5764,13.0466,12.9941,15.0078,16.0898,16.16,15.0951,17.1561,17.9447,15.6182
precipitation_of_wettest_quarter.3.permutation.importance,21.0416,23.1439,20.9743,18.9408,23.2654,21.2092,22.0278,21.3353,21.7734,19.5194,21.3231
precipitation_of_wettest_quarter.4.permutation.importance,0.5264,1.5783,1.4651,1.4769,2.116,1.5197,1.859,1.4335,2.9812,1.857,1.6813
savannas.permutation.importance,0.0466,0.075,4e-04,0,0.0516,0.0231,0.0361,0.1086,0.0587,0.0572,0.0457
snow_ice.permutation.importance,0.2924,0.297,0.4354,0.145,0.3414,0.4234,0.2153,0.2568,0.235,0.3187,0.296
urban_areas.permutation.importance,7.1488,6.0257,5.4718,5.0367,5.1508,5.3423,5.6298,5.5007,5.2704,5.4486,5.6026
wetlands.permutation.importance,0.1639,0.0041,0.0275,0.0044,0.2784,0.0972,0.0525,0.0345,0.1033,0.1431,0.0909
woody_savannas.permutation.importance,0.2534,0.4196,0.2884,0.0506,0.1742,0.2338,0.3723,0.0414,0.1466,0.3667,0.2347
Training.gain.without.barren_vegetation,2.0911,2.1117,2.0574,2.0769,2.0133,2.0338,2.0646,2.0726,2.0566,2.0666,2.0645
Training.gain.without.closed_shrubland,2.0888,2.1096,2.0562,2.0743,2.0124,2.0322,2.0642,2.0715,2.0556,2.0647,2.0629
Training.gain.without.croplands,2.0645,2.0892,2.0355,2.0546,1.9928,2.0095,2.0427,2.0489,2.0349,2.0472,2.042
Training.gain.without.deciduous_broadleaf_forest,2.0756,2.1018,2.0408,2.0623,2.0007,2.017,2.0483,2.0611,2.0427,2.0493,2.05
Training.gain.without.deciduous_needleleaf_forest,2.0911,2.1115,2.058,2.078,2.0129,2.0335,2.0647,2.0726,2.0565,2.0669,2.0646
Training.gain.without.evergreen_broadleaf_forest,2.0916,2.1123,2.0581,2.0774,2.0134,2.0342,2.0647,2.0728,2.0567,2.0673,2.0649
Training.gain.without.evergreen_needleleaf_forest,2.0761,2.1003,2.0472,2.0624,2.0063,2.0237,2.0573,2.0648,2.0501,2.0554,2.0544
Training.gain.without.grasslands,2.071,2.0906,2.0396,2.0578,1.9985,2.0211,2.0472,2.0615,2.0422,2.0517,2.0481
Training.gain.without.mixed_forests,2.075,2.0914,2.0417,2.0609,1.9915,2.0171,2.048,2.0558,2.0354,2.0472,2.0464
Training.gain.without.open_shrublands,2.0873,2.108,2.0523,2.0748,2.0092,2.0301,2.0612,2.0685,2.0517,2.0635,2.0607
Training.gain.without.precipitation_of_wettest_quarter.1,1.9788,2.0005,1.9379,1.9595,1.903,1.9201,1.9437,1.951,1.9486,1.9579,1.9501
Training.gain.without.precipitation_of_wettest_quarter.2,1.9746,1.9803,1.9466,1.9764,1.903,1.9265,1.9395,1.9504,1.9294,1.9498,1.9477
Training.gain.without.precipitation_of_wettest_quarter.3,2.0721,2.09,2.0384,2.054,1.9919,2.0153,2.0463,2.0505,2.0365,2.049,2.0444
Training.gain.without.precipitation_of_wettest_quarter.4,2.0822,2.0917,2.044,2.0612,1.9972,2.0203,2.0487,2.0577,2.0384,2.047,2.0488
Training.gain.without.savannas,2.0917,2.1114,2.0584,2.078,2.0129,2.0341,2.0647,2.0721,2.0561,2.0669,2.0646
Training.gain.without.snow_ice,2.0893,2.1094,2.0546,2.0764,2.0105,2.0304,2.0621,2.0714,2.0538,2.0645,2.0622
Training.gain.without.urban_areas,1.9753,1.9982,1.9628,1.9889,1.9354,1.9503,1.9639,1.9782,1.9695,1.9665,1.9689
Training.gain.without.wetlands,2.0905,2.1123,2.0581,2.0775,2.0128,2.0334,2.0648,2.0731,2.0567,2.0664,2.0646
Training.gain.without.woody_savannas,2.089,2.1079,2.0547,2.0765,2.0116,2.0325,2.0612,2.0711,2.0538,2.0643,2.0623
Training.gain.with.only.barren_vegetation,0.4848,0.4848,0.4884,0.4884,0.4848,0.4848,0.4848,0.4848,0.4848,0.4848,0.4855
Training.gain.with.only.closed_shrubland,0.0052,0.0036,0.0026,0.0052,0.0037,0.0052,0.0037,0.0026,0.0037,0.0037,0.0039
Training.gain.with.only.croplands,0.8932,0.8779,0.9003,0.8937,0.8598,0.8688,0.8859,0.8901,0.8847,0.8609,0.8815
Training.gain.with.only.deciduous_broadleaf_forest,0.1723,0.1438,0.1484,0.1235,0.1563,0.1597,0.1478,0.1413,0.1702,0.1705,0.1534
Training.gain.with.only.deciduous_needleleaf_forest,0.0192,0.0236,0.0224,0.0224,0.0224,0.0192,0.0236,0.0212,0.0224,0.0224,0.0219
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.2542,0.2719,0.2242,0.2357,0.2279,0.2327,0.2314,0.261,0.2209,0.2366,0.2397
Training.gain.with.only.grasslands,0.0788,0.0662,0.0746,0.0767,0.0708,0.0673,0.0778,0.0771,0.0713,0.0761,0.0737
Training.gain.with.only.mixed_forests,0.798,0.8211,0.8057,0.8094,0.7812,0.776,0.793,0.7745,0.7912,0.7719,0.7922
Training.gain.with.only.open_shrublands,0.2447,0.2417,0.255,0.2516,0.245,0.2395,0.2351,0.2418,0.2418,0.2409,0.2437
Training.gain.with.only.precipitation_of_wettest_quarter.1,1.0873,1.0762,1.1124,1.1291,1.0775,1.0674,1.0927,1.0908,1.0972,1.0829,1.0914
Training.gain.with.only.precipitation_of_wettest_quarter.2,0.4359,0.4637,0.421,0.4262,0.4195,0.4133,0.4316,0.4382,0.4405,0.4318,0.4322
Training.gain.with.only.precipitation_of_wettest_quarter.3,0.8887,0.8942,0.8817,0.8849,0.8892,0.8956,0.8772,0.8947,0.8779,0.8799,0.8864
Training.gain.with.only.precipitation_of_wettest_quarter.4,0.5646,0.5661,0.555,0.5463,0.5749,0.566,0.5615,0.5634,0.5686,0.5445,0.5611
Training.gain.with.only.savannas,0.0336,0.0309,0.0326,0.0327,0.0317,0.0359,0.0326,0.0301,0.0317,0.0336,0.0325
Training.gain.with.only.snow_ice,0.0099,0.0099,0.0192,0.0142,0.0099,0.0099,0.0099,0.0099,0.0142,0.0099,0.0117
Training.gain.with.only.urban_areas,0.8019,0.8057,0.7669,0.7667,0.7063,0.7279,0.7723,0.7839,0.7576,0.7619,0.7651
Training.gain.with.only.wetlands,0.0412,0.0388,0.0405,0.0383,0.0434,0.041,0.0421,0.0393,0.0399,0.0423,0.0407
Training.gain.with.only.woody_savannas,0.063,0.0583,0.0627,0.0679,0.0533,0.0593,0.0554,0.0619,0.0526,0.0583,0.0593
Test.gain.without.barren_vegetation,1.887,1.8442,2.017,1.9451,2.2214,2.1464,2.0103,1.99,2.0372,2.0073,2.0106
Test.gain.without.closed_shrubland,1.9002,1.8418,2.0163,1.9598,2.2212,2.1529,2.0074,1.991,2.0345,2.0137,2.0139
Test.gain.without.croplands,1.9076,1.8276,2.0277,1.9403,2.2111,2.1575,2.0098,1.9818,2.0436,1.9955,2.0103
Test.gain.without.deciduous_broadleaf_forest,1.8934,1.8165,2.0171,1.9529,2.209,2.1636,1.9981,1.9694,2.0275,2.0291,2.0077
Test.gain.without.deciduous_needleleaf_forest,1.8908,1.8476,2.019,1.9479,2.2253,2.1506,2.0104,1.9924,2.0368,2.0071,2.0128
Test.gain.without.evergreen_broadleaf_forest,1.8972,1.8457,2.0174,1.9455,2.2223,2.1483,2.0097,1.992,2.0362,2.0136,2.0128
Test.gain.without.evergreen_needleleaf_forest,1.9139,1.8461,2.0238,1.963,2.205,2.147,2.0035,1.9843,2.0219,2.0231,2.0132
Test.gain.without.grasslands,1.9099,1.8502,2.0195,1.9512,2.2038,2.123,2.009,1.9658,2.0092,2.0088,2.005
Test.gain.without.mixed_forests,1.8752,1.8304,2.0016,1.9322,2.2204,2.1247,1.9884,1.9667,2.0386,2.0105,1.9989
Test.gain.without.open_shrublands,1.8896,1.8423,2.0214,1.9406,2.2211,2.1451,2.011,1.9918,2.0401,2.0034,2.0106
Test.gain.without.precipitation_of_wettest_quarter.1,1.8019,1.7328,1.9553,1.8737,2.1182,2.063,1.9528,1.9122,1.9252,1.896,1.9231
Test.gain.without.precipitation_of_wettest_quarter.2,1.8098,1.7996,1.8855,1.7804,2.0935,2.0209,1.9381,1.9114,1.9737,1.9084,1.9121
Test.gain.without.precipitation_of_wettest_quarter.3,1.8656,1.8328,1.9993,1.9486,2.2094,2.1245,1.9914,1.9815,2.0189,1.9879,1.996
Test.gain.without.precipitation_of_wettest_quarter.4,1.8596,1.8417,1.9924,1.9277,2.1983,2.116,1.9842,1.9703,2.0257,2.008,1.9924
Test.gain.without.savannas,1.8877,1.847,2.0189,1.9488,2.2222,2.15,2.0095,1.996,2.0348,2.0141,2.0129
Test.gain.without.snow_ice,1.8899,1.8451,2.0341,1.9389,2.2218,2.1496,2.0137,1.9906,2.0402,2.0107,2.0135
Test.gain.without.urban_areas,1.8951,1.8415,1.9346,1.8386,2.083,2.0235,1.9566,1.8961,1.9312,1.9514,1.9352
Test.gain.without.wetlands,1.8898,1.8455,2.0212,1.9487,2.2272,2.1503,2.0091,1.991,2.0459,2.0161,2.0145
Test.gain.without.woody_savannas,1.8899,1.8532,2.0231,1.9438,2.2226,2.1472,2.0165,1.9877,2.033,2.0254,2.0142
Test.gain.with.only.barren_vegetation,0.4977,0.4977,0.4823,0.4823,0.4977,0.4977,0.4977,0.4977,0.4977,0.4977,0.4946
Test.gain.with.only.closed_shrubland,-0.0027,0.006,0.0087,-0.0027,0.0058,-0.0027,0.0058,0.0087,0.0058,0.0058,0.0038
Test.gain.with.only.croplands,0.8496,0.9096,0.8061,0.8425,0.9833,0.9475,0.88,0.8661,0.8794,0.9752,0.8939
Test.gain.with.only.deciduous_broadleaf_forest,0.1265,0.237,0.2211,0.3062,0.1878,0.1778,0.2233,0.2447,0.1337,0.1329,0.1991
Test.gain.with.only.deciduous_needleleaf_forest,0.032,0.0146,0.0204,0.0204,0.0204,0.032,0.0146,0.0246,0.0204,0.0204,0.022
Test.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Test.gain.with.only.evergreen_needleleaf_forest,0.1753,0.0975,0.2899,0.2498,0.2778,0.2596,0.2654,0.1469,0.307,0.245,0.2314
Test.gain.with.only.grasslands,0.0733,0.1209,0.0902,0.0812,0.1046,0.1129,0.0768,0.078,0.1019,0.0827,0.0922
Test.gain.with.only.mixed_forests,0.7906,0.7,0.7554,0.7518,0.857,0.8808,0.8093,0.8857,0.8207,0.8918,0.8143
Test.gain.with.only.open_shrublands,0.2428,0.2536,0.1966,0.215,0.2447,0.2663,0.2809,0.2534,0.2571,0.2605,0.2471
Test.gain.with.only.precipitation_of_wettest_quarter.1,1.0732,1.114,0.9715,0.8989,1.1114,1.1481,1.0417,1.0564,1.0341,1.0896,1.0539
Test.gain.with.only.precipitation_of_wettest_quarter.2,0.4211,0.3203,0.4928,0.4784,0.4992,0.5196,0.4469,0.4254,0.413,0.4601,0.4477
Test.gain.with.only.precipitation_of_wettest_quarter.3,0.904,0.8862,0.9342,0.9234,0.9065,0.8762,0.9508,0.8853,0.9486,0.942,0.9157
Test.gain.with.only.precipitation_of_wettest_quarter.4,0.5258,0.5223,0.5621,0.6004,0.4821,0.5224,0.5345,0.5323,0.5088,0.6061,0.5397
Test.gain.with.only.savannas,0.0307,0.0416,0.0349,0.035,0.0386,0.0195,0.0349,0.0443,0.0386,0.0307,0.0349
Test.gain.with.only.snow_ice,0.0179,0.0179,-0.0292,0.0036,0.0179,0.0179,0.0179,0.0179,0.0036,0.0179,0.0103
Test.gain.with.only.urban_areas,0.5842,0.5692,0.732,0.7365,0.967,0.8882,0.7041,0.664,0.768,0.7447,0.7358
Test.gain.with.only.wetlands,0.0441,0.0529,0.0461,0.0536,0.028,0.0461,0.0413,0.0506,0.0463,0.0351,0.0444
Test.gain.with.only.woody_savannas,0.0424,0.057,0.0419,0.02,0.0774,0.0541,0.0724,0.0467,0.0829,0.0505,0.0545
AUC.without.barren_vegetation,0.9445,0.942,0.9482,0.9458,0.9588,0.9542,0.9514,0.9498,0.9533,0.9486,0.9497
AUC.without.closed_shrubland,0.9456,0.9419,0.9481,0.9469,0.9589,0.9549,0.9513,0.95,0.9532,0.9489,0.95
AUC.without.croplands,0.9453,0.9416,0.9489,0.9457,0.9589,0.9552,0.9513,0.9493,0.9535,0.948,0.9498
AUC.without.deciduous_broadleaf_forest,0.9454,0.9414,0.9483,0.9467,0.9592,0.9557,0.9518,0.9496,0.9528,0.9502,0.9501
AUC.without.deciduous_needleleaf_forest,0.9449,0.9421,0.9481,0.946,0.9591,0.9545,0.9515,0.95,0.9533,0.9486,0.9498
