,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,568,568,568,568,568,568,568,568,568,568,568
Regularized.training.gain,2.1374,2.1463,2.1737,2.1075,2.1703,2.1628,2.1377,2.0607,2.1242,2.1321,2.1353
Unregularized.training.gain,2.4698,2.4815,2.4786,2.4158,2.5273,2.5095,2.4717,2.3741,2.4272,2.4403,2.4596
Iterations,2000,2360,2420,2280,2840,2600,2580,2180,2340,2660,2426
Training.AUC,0.9561,0.9562,0.9584,0.9566,0.9561,0.9578,0.956,0.9547,0.958,0.9573,0.9567
X.Test.samples,141,141,141,141,141,141,141,141,141,141,141
Test.gain,2.275,2.2025,2.0411,2.3899,2.1529,2.1842,2.2326,2.5522,2.2916,2.1378,2.246
Test.AUC,0.9524,0.9509,0.9472,0.9547,0.95,0.946,0.9502,0.9627,0.9498,0.9487,0.9513
AUC.Standard.Deviation,0.0049,0.005,0.0049,0.0048,0.0053,0.0057,0.0051,0.0047,0.0054,0.0059,0.0052
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,17.6738,16.0262,14.1048,15.4826,16.565,16.1672,13.0649,12.7109,12.0658,12.5591,14.642
closed_shrubland.contribution,0.935,1.8446,1.1188,1.2963,1.5266,1.5815,1.8669,2.0908,2.003,1.7622,1.6026
croplands.contribution,12.6863,12.7835,14.7489,12.6216,12.6423,12.0189,13.7589,14.0107,13.0919,14.0375,13.2401
deciduous_broadleaf_forest.contribution,1.0815,0.8603,0.7057,1.3892,0.9109,1.1331,1.297,1.1624,1.1431,0.9894,1.0673
deciduous_needleleaf_forest.contribution,0.1771,0.1798,0.3058,0.2457,0.2895,0.22,0.3134,0.1498,0.1762,0.1016,0.2159
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,3.709,4.1102,6.8017,6.2945,7.2058,6.4261,6.8142,8.7659,9.0321,8.4751,6.7635
grasslands.contribution,9.3271,9.7896,11.6886,12.9822,12.8497,13.375,13.6427,14.6311,14.9215,14.7114,12.7919
mixed_forests.contribution,1.8057,2.9483,3.5248,4.0802,4.4441,4.7874,4.6978,5.1355,5.4739,5.8429,4.2741
open_shrublands.contribution,2.3141,2.1064,2.2401,3.5305,3.6903,4.7447,4.6374,4.0355,4.2938,3.6441,3.5237
precipitation_of_wettest_quarter.1.contribution,11.2452,10.2639,8.4936,6.5772,6.97,5.3703,5.4976,5.346,5.8256,5.977,7.1566
precipitation_of_wettest_quarter.2.contribution,26.9833,26.8832,20.9745,20.7509,19.2351,19.8377,18.2347,17.3921,16.2882,16.6528,20.3233
precipitation_of_wettest_quarter.3.contribution,3.5976,4.0278,4.8064,4.6582,4.7884,4.9322,6.1051,5.2935,5.8365,6.1267,5.0172
precipitation_of_wettest_quarter.4.contribution,1.4145,1.5027,1.7044,2.0176,1.7575,1.3789,1.8746,1.6407,1.8985,1.4504,1.664
savannas.contribution,0.7406,0.5675,0.6328,0.4786,0.4616,0.4034,0.3988,0.5038,0.2856,0.3542,0.4827
snow_ice.contribution,0.3212,0.5589,0.7712,0.82,0.9571,1.0454,1.1267,1.2639,1.1302,1.2457,0.924
urban_areas.contribution,4.0776,4.1664,5.4307,5.4635,4.165,5.246,5.4826,4.5212,4.8775,4.4072,4.7838
wetlands.contribution,1.1498,0.5152,0.9374,0.4365,0.578,0.2824,0.3299,0.2811,0.5474,0.4847,0.5542
woody_savannas.contribution,0.7605,0.8654,1.0098,0.8746,0.963,1.05,0.857,1.0649,1.1093,1.1778,0.9732
barren_vegetation.permutation.importance,8.373,9.3663,8.8543,8.3105,12.2304,12.0609,8.5337,8.1631,7.8539,18.4612,10.2207
closed_shrubland.permutation.importance,0.0707,0,0,0.2809,0.0554,0.0476,0.1013,0.1014,0.1929,0.0877,0.0938
croplands.permutation.importance,4.8078,4.5074,5.6994,6.0761,6.2919,4.9632,6.1109,5.0811,5.9078,5.3178,5.4763
deciduous_broadleaf_forest.permutation.importance,0.4038,0.4686,0.242,0.4409,0.5167,0.6355,0.6963,0.4017,0.2422,0.1582,0.4206
deciduous_needleleaf_forest.permutation.importance,0.2053,0.2027,0.2466,0.1812,0.2692,0.2209,0.3483,0.1848,0.2755,0.0789,0.2213
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,1.4052,1.001,1.6845,1.2184,1.602,1.2865,1.8448,1.7935,1.8042,1.5588,1.5199
grasslands.permutation.importance,9.891,11.2888,11.4809,14.8272,11.2949,10.7824,13.0185,10.9294,15.3291,11.8355,12.0678
mixed_forests.permutation.importance,2.6756,2.8625,2.2812,1.9227,3.4542,2.4885,2.2515,1.9932,1.6657,3.4474,2.5043
open_shrublands.permutation.importance,3.7692,2.6449,1.5014,2.5624,4.0395,1.9957,4.5848,4.0009,3.2271,0.8322,2.9158
precipitation_of_wettest_quarter.1.permutation.importance,26.3384,22.7126,24.109,22.0334,21.4668,24.1129,19.9394,22.2627,16.024,18.1006,21.71
precipitation_of_wettest_quarter.2.permutation.importance,33.2548,36.4566,31.01,32.2386,29.9868,31.8427,32.8763,35.4065,36.2596,29.4998,32.8832
precipitation_of_wettest_quarter.3.permutation.importance,3.0633,3.1935,4.0942,3.0934,3.647,3.426,3.1029,3.0354,3.6142,3.3747,3.3645
precipitation_of_wettest_quarter.4.permutation.importance,2.7281,1.99,4.72,3.1031,2.4947,3.2488,2.9839,2.967,3.8758,3.4135,3.1525
savannas.permutation.importance,0.363,0.3518,0.5631,0.113,0.3107,0.1175,0.3162,0.7284,0.2608,0.5154,0.364
snow_ice.permutation.importance,0.8813,1.0953,0.8918,1.0966,0.8646,0.9089,1.2112,0.9586,0.4465,1.1536,0.9508
urban_areas.permutation.importance,1.0883,1.1112,1.4727,1.7277,0.9057,1.0344,1.4082,1.113,1.5892,1.2445,1.2695
wetlands.permutation.importance,0.0989,0.0389,0.1599,0,0.0044,0,0,0.0597,0.2286,0.0679,0.0658
woody_savannas.permutation.importance,0.5823,0.708,0.989,0.7739,0.5651,0.8276,0.6717,0.8196,1.2029,0.8522,0.7992
Training.gain.without.barren_vegetation,2.1088,2.1147,2.1442,2.0786,2.1326,2.132,2.1135,2.0368,2.1031,2.0886,2.1053
Training.gain.without.closed_shrubland,2.1037,2.1067,2.1681,2.0913,2.1356,2.1365,2.1051,2.0271,2.1089,2.1253,2.1108
Training.gain.without.croplands,2.0879,2.103,2.1172,2.0633,2.1168,2.1148,2.0808,2.0186,2.0789,2.0761,2.0857
Training.gain.without.deciduous_broadleaf_forest,2.1231,2.1349,2.1658,2.098,2.1579,2.1478,2.1193,2.0519,2.1155,2.1264,2.1241
Training.gain.without.deciduous_needleleaf_forest,2.1368,2.1454,2.1711,2.1057,2.1671,2.1608,2.135,2.0597,2.1213,2.1305,2.1333
Training.gain.without.evergreen_broadleaf_forest,2.1379,2.1466,2.173,2.1071,2.1705,2.163,2.138,2.0614,2.1233,2.1318,2.1353
Training.gain.without.evergreen_needleleaf_forest,2.0825,2.1084,2.1155,2.063,2.1161,2.1121,2.0794,2.0167,2.0735,2.0881,2.0855
Training.gain.without.grasslands,2.0394,2.057,2.0959,2.0325,2.0623,2.071,2.0463,1.9759,2.0487,2.0667,2.0496
Training.gain.without.mixed_forests,2.1063,2.1108,2.1364,2.082,2.1389,2.1333,2.1163,2.0341,2.0952,2.0944,2.1048
Training.gain.without.open_shrublands,2.1217,2.13,2.1642,2.0991,2.1538,2.1527,2.1233,2.0438,2.1135,2.1282,2.123
