,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,10828,10828,10828,10828,10828,10828,10828,10828,10828,10828,10828
Regularized.training.gain,2.4272,2.4228,2.4202,2.4462,2.4281,2.4215,2.4367,2.4266,2.4117,2.4237,2.4265
Unregularized.training.gain,2.6471,2.6562,2.6433,2.6792,2.651,2.6545,2.6643,2.6652,2.6303,2.647,2.6538
Iterations,1640,2600,2720,2720,2540,2480,2360,2900,2300,2380,2464
Training.AUC,0.9645,0.9641,0.9642,0.9647,0.9644,0.9641,0.9644,0.9641,0.9639,0.9645,0.9643
X.Test.samples,2706,2706,2706,2706,2706,2706,2706,2706,2706,2706,2706
Test.gain,2.6344,2.6714,2.6714,2.5697,2.6433,2.6792,2.6103,2.6624,2.6984,2.6567,2.6497
Test.AUC,0.9643,0.9651,0.9642,0.9623,0.964,0.9654,0.9632,0.9647,0.9657,0.9638,0.9643
AUC.Standard.Deviation,0.0015,0.0015,0.0015,0.0015,0.0015,0.0014,0.0015,0.0015,0.0014,0.0015,0.0015
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,15.0346,13.3271,12.8385,12.2031,13.0067,12.0781,10.6496,10.4287,6.0184,10.5517,11.6136
annual_precipitation.contribution,32.4181,30.0556,29.3997,29.6011,27.7241,26.1186,25.2872,24.44,23.5263,23.108,27.1679
barren_vegetation.contribution,0.9888,1.7992,2.591,3.3658,4.0864,4.6024,5.079,5.6663,6.629,7.0239,4.1832
closed_shrubland.contribution,0.0085,0.0136,0.0049,0.009,0.0081,0.0059,0.0068,0.0042,0.0046,0.0062,0.0072
croplands.contribution,0.4426,0.6324,0.76,0.8394,0.9761,1.0749,1.1316,1.1162,1.2748,1.3028,0.9551
deciduous_broadleaf_forest.contribution,0.5917,0.5992,0.5052,0.4908,0.5464,0.4393,0.4516,0.4527,0.3561,0.3867,0.482
deciduous_needleleaf_forest.contribution,0.0012,0.0017,0.0013,0.0052,1e-04,1e-04,0.0059,0.004,0.0025,0,0.0022
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,0.716,0.6964,0.8135,1.0045,1.1445,1.1268,1.1856,1.246,1.4238,1.3724,1.073
grasslands.contribution,1.0746,1.2095,1.3056,1.6253,1.5607,1.5036,1.57,1.5802,1.5055,1.6497,1.4585
mixed_forests.contribution,0.7059,0.634,0.7253,0.822,0.7784,0.7942,0.9608,0.966,1.1554,1.0943,0.8636
open_shrublands.contribution,0.2259,0.4079,0.5582,0.5998,0.7209,0.723,0.7614,0.8486,0.8409,0.8589,0.6546
precipitation_seasonality.contribution,2.1441,3.1699,4.0513,4.4094,4.6221,5.4818,5.78,5.9593,11.8582,7.4097,5.4886
savannas.contribution,0.04,0.012,0.0302,0.0158,0.0237,0.0299,0.0263,0.0273,0.0314,0.012,0.0249
snow_ice.contribution,0.1521,0.1713,0.1595,0.1395,0.1683,0.1315,0.117,0.1484,0.1104,0.1091,0.1407
temperature_seasonality.contribution,39.6939,39.2457,38.353,36.8358,35.5843,35.1179,34.0276,33.1757,30.9901,30.7999,35.3824
urban_areas.contribution,5.5004,7.6897,7.5276,7.3052,8.2338,9.9548,12.1466,12.8965,13.2319,13.2431,9.773
wetlands.contribution,0.0674,0.1198,0.1046,0.1398,0.1971,0.2156,0.2277,0.2982,0.2805,0.3064,0.1957
woody_savannas.contribution,0.1944,0.2149,0.2706,0.5885,0.6182,0.6016,0.5852,0.7418,0.7601,0.7655,0.5341
annual_mean_temperature.permutation.importance,29.8784,29.5833,31.099,28.5227,32.7956,28.9578,29.4838,31.621,30.6765,31.1185,30.3737
annual_precipitation.permutation.importance,4.8907,6.013,5.045,5.6517,4.1316,6.3037,5.4471,4.2563,4.597,5.4165,5.1753
barren_vegetation.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
closed_shrubland.permutation.importance,0.015,0.017,0.0075,0.0137,0.0124,0.01,0.0074,0.0091,0.0124,0.0115,0.0116
croplands.permutation.importance,0.8817,0.7703,1.2147,1.2061,1.9954,1.4203,1.0655,0.9755,0.7745,1.1301,1.1434
deciduous_broadleaf_forest.permutation.importance,0.3716,0.406,0.4129,0.4194,0.5722,0.5042,0.3679,0.4397,0.4193,0.4704,0.4384
deciduous_needleleaf_forest.permutation.importance,0.014,0.0047,0,0.0159,0.003,0.0114,0.0213,0.0076,0.0058,0,0.0084
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,0.3543,0.2849,0.5231,0.3419,0.3812,0.3701,0.4606,0.3934,0.3747,0.3933,0.3877
grasslands.permutation.importance,0.4347,0.6598,0.5679,0.5216,0.759,0.5394,0.7442,0.5948,0.5637,0.6773,0.6062
mixed_forests.permutation.importance,0.2802,0.2934,0.4507,0.3837,0.7048,0.5103,0.458,0.404,0.3682,0.386,0.4239
open_shrublands.permutation.importance,0.1148,0.1105,0.0788,0.1508,0.1914,0.2276,0.1363,0.0761,0.1267,0.1446,0.1358
precipitation_seasonality.permutation.importance,8.2404,7.8092,5.953,7.6088,4.5382,6.5181,5.8039,5.905,6.9161,6.0267,6.5319
savannas.permutation.importance,0.065,0.0499,0.0673,0.0475,0.0511,0.0864,0.0546,0.0705,0.0622,0.0461,0.0601
snow_ice.permutation.importance,0.0315,0.0575,0.0269,0.0287,0.0565,0.0547,0.042,0.0393,0.0301,0.0391,0.0406
temperature_seasonality.permutation.importance,51.7807,51.5917,51.5662,52.5844,51.4632,52.2785,53.0197,52.6708,52.4697,51.7504,52.1175
urban_areas.permutation.importance,2.4877,2.1898,2.8409,2.3816,2.1639,2.0629,2.7802,2.4396,2.43,2.2796,2.4056
wetlands.permutation.importance,0.0788,0.0754,0.0692,0.0663,0.0809,0.0624,0.0581,0.0596,0.0625,0.0452,0.0658
woody_savannas.permutation.importance,0.0804,0.0836,0.0768,0.0552,0.0996,0.0822,0.0492,0.0379,0.1106,0.0647,0.074
Training.gain.without.annual_mean_temperature,2.3405,2.338,2.334,2.362,2.3409,2.3367,2.3537,2.3401,2.3283,2.3391,2.3413
Training.gain.without.annual_precipitation,2.4069,2.3993,2.3963,2.4213,2.4061,2.3981,2.4115,2.4043,2.3908,2.3985,2.4033
Training.gain.without.barren_vegetation,2.4283,2.4224,2.42,2.4456,2.4276,2.4206,2.437,2.4255,2.4108,2.4238,2.4262
Training.gain.without.closed_shrubland,2.4271,2.4231,2.4202,2.4468,2.4267,2.421,2.4353,2.4272,2.4118,2.4228,2.4262
Training.gain.without.croplands,2.4167,2.4107,2.4094,2.4336,2.4124,2.4094,2.423,2.4149,2.3991,2.4117,2.4141
Training.gain.without.deciduous_broadleaf_forest,2.4175,2.411,2.4097,2.4362,2.4157,2.4095,2.4251,2.4151,2.4009,2.4126,2.4153
Training.gain.without.deciduous_needleleaf_forest,2.4284,2.4211,2.4204,2.4455,2.4274,2.4206,2.4369,2.4257,2.4125,2.4233,2.4262
Training.gain.without.evergreen_broadleaf_forest,2.4284,2.4238,2.4193,2.4461,2.4268,2.4205,2.4371,2.426,2.4115,2.423,2.4262
Training.gain.without.evergreen_needleleaf_forest,2.4153,2.4105,2.4054,2.4336,2.4146,2.4064,2.4219,2.4107,2.3959,2.4108,2.4125
Training.gain.without.grasslands,2.411,2.4063,2.402,2.4283,2.4129,2.4051,2.4188,2.4106,2.3961,2.4062,2.4097
Training.gain.without.mixed_forests,2.4191,2.415,2.4117,2.4384,2.4194,2.4126,2.4278,2.4183,2.4042,2.4153,2.4182
Training.gain.without.open_shrublands,2.4259,2.4187,2.4178,2.4436,2.4245,2.4178,2.4331,2.4239,2.409,2.4207,2.4235
Training.gain.without.precipitation_seasonality,2.4,2.3924,2.3923,2.4175,2.4,2.3929,2.4073,2.3984,2.3833,2.3943,2.3978
Training.gain.without.savannas,2.4271,2.4204,2.4186,2.4455,2.4268,2.4197,2.4355,2.4242,2.4111,2.4222,2.4251
Training.gain.without.snow_ice,2.4268,2.4214,2.4187,2.4445,2.4254,2.4194,2.436,2.424,2.4111,2.4224,2.425
Training.gain.without.temperature_seasonality,2.1506,2.1416,2.1521,2.1619,2.1491,2.1386,2.1566,2.1469,2.1402,2.1487,2.1486
Training.gain.without.urban_areas,2.3764,2.3678,2.3688,2.3909,2.3751,2.3669,2.3762,2.3678,2.3596,2.3749,2.3724
Training.gain.without.wetlands,2.4243,2.4188,2.4157,2.4423,2.4227,2.4164,2.4333,2.4225,2.4071,2.4189,2.4222
Training.gain.without.woody_savannas,2.4268,2.421,2.4183,2.4442,2.4254,2.4192,2.436,2.424,2.4101,2.4211,2.4246
Training.gain.with.only.annual_mean_temperature,1.0261,1.0158,1.0307,1.0261,1.0254,1.0196,1.0233,1.0223,1.0237,1.0238,1.0237
Training.gain.with.only.annual_precipitation,1.288,1.2833,1.2854,1.2943,1.2818,1.2808,1.286,1.2817,1.2799,1.2919,1.2853
Training.gain.with.only.barren_vegetation,0.4202,0.4195,0.4199,0.4196,0.4195,0.4196,0.4199,0.4196,0.4199,0.4207,0.4198
Training.gain.with.only.closed_shrubland,7e-04,8e-04,6e-04,7e-04,6e-04,6e-04,6e-04,6e-04,7e-04,6e-04,6e-04
Training.gain.with.only.croplands,0.2333,0.2343,0.2357,0.2372,0.2317,0.2323,0.2378,0.2347,0.2436,0.2297,0.235
Training.gain.with.only.deciduous_broadleaf_forest,9e-04,6e-04,0.0011,7e-04,6e-04,9e-04,8e-04,6e-04,9e-04,8e-04,8e-04
Training.gain.with.only.deciduous_needleleaf_forest,0.0021,0.0023,0.0024,0.0021,0.0023,0.0021,0.002,0.0021,0.0023,0.0023,0.0022
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.1096,0.1101,0.1076,0.1072,0.1039,0.1092,0.104,0.1048,0.1069,0.1069,0.107
Training.gain.with.only.grasslands,0.1405,0.1433,0.1424,0.142,0.1435,0.1429,0.1448,0.1406,0.1421,0.1407,0.1423
Training.gain.with.only.mixed_forests,0.4642,0.4555,0.4666,0.4656,0.4537,0.4595,0.4638,0.4604,0.4717,0.4702,0.4631
Training.gain.with.only.open_shrublands,0.0638,0.064,0.0641,0.0643,0.0637,0.0628,0.0634,0.0641,0.0658,0.0634,0.0639
Training.gain.with.only.precipitation_seasonality,0.8839,0.8821,0.8853,0.8956,0.8881,0.8827,0.8969,0.8839,0.8874,0.8872,0.8873
Training.gain.with.only.savannas,7e-04,0.0011,8e-04,0.001,7e-04,8e-04,9e-04,9e-04,7e-04,0.001,9e-04
Training.gain.with.only.snow_ice,0.0034,0.0029,0.0036,0.0031,0.0032,0.0029,0.0031,0.0034,0.0034,0.003,0.0032
Training.gain.with.only.temperature_seasonality,1.1523,1.1385,1.1422,1.1557,1.1531,1.1486,1.1478,1.1476,1.1367,1.1501,1.1473
Training.gain.with.only.urban_areas,0.2283,0.2346,0.232,0.2373,0.2288,0.227,0.233,0.2335,0.2262,0.2264,0.2307
Training.gain.with.only.wetlands,0.0161,0.0155,0.0155,0.0157,0.0155,0.0162,0.0158,0.0158,0.0158,0.0155,0.0157
Training.gain.with.only.woody_savannas,0.0075,0.0068,0.008,0.0096,0.0072,0.0079,0.0081,0.008,0.0074,0.0083,0.0079
Test.gain.without.annual_mean_temperature,2.5451,2.553,2.5617,2.4596,2.5366,2.5766,2.5077,2.5448,2.5996,2.548,2.5433
Test.gain.without.annual_precipitation,2.5902,2.6157,2.615,2.5238,2.5892,2.621,2.5742,2.5985,2.6392,2.5981,2.5965
Test.gain.without.barren_vegetation,2.6432,2.6642,2.6685,2.5642,2.6424,2.6709,2.6128,2.6539,2.6954,2.6537,2.6469
Test.gain.without.closed_shrubland,2.6405,2.6667,2.6694,2.5711,2.6407,2.6724,2.6077,2.675,2.6991,2.6488,2.6491
Test.gain.without.croplands,2.6136,2.6433,2.6378,2.5428,2.6147,2.6437,2.5944,2.6404,2.6831,2.6239,2.6238
Test.gain.without.deciduous_broadleaf_forest,2.6248,2.6493,2.6494,2.5483,2.6286,2.6442,2.5893,2.633,2.6796,2.6309,2.6277
Test.gain.without.deciduous_needleleaf_forest,2.6422,2.6564,2.6704,2.5638,2.6384,2.6704,2.6172,2.6542,2.7043,2.6492,2.6467
Test.gain.without.evergreen_broadleaf_forest,2.6414,2.6727,2.667,2.5653,2.6392,2.6716,2.6148,2.6566,2.6974,2.6502,2.6476
Test.gain.without.evergreen_needleleaf_forest,2.6124,2.6325,2.6321,2.5322,2.6117,2.6356,2.592,2.6217,2.6652,2.606,2.6141
Test.gain.without.grasslands,2.5984,2.6305,2.6321,2.5392,2.6063,2.628,2.5745,2.609,2.6648,2.6246,2.6107
Test.gain.without.mixed_forests,2.6115,2.642,2.6451,2.5442,2.619,2.6539,2.5984,2.6336,2.6832,2.6307,2.6262
Test.gain.without.open_shrublands,2.6297,2.6572,2.6572,2.5612,2.6336,2.6654,2.6114,2.6516,2.6936,2.6391,2.64
Test.gain.without.precipitation_seasonality,2.5887,2.6169,2.6183,2.5176,2.5826,2.6162,2.5658,2.5951,2.642,2.6068,2.595
