,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433
Regularized.training.gain,2.2957,2.3216,2.2918,2.3014,2.3063,2.2874,2.2942,2.3153,2.3042,2.2892,2.3007
Unregularized.training.gain,2.479,2.5174,2.4789,2.4886,2.4983,2.4695,2.4828,2.4945,2.4917,2.4696,2.487
Iterations,1760,2360,2020,1860,2040,1940,2240,1660,1780,1760,1942
Training.AUC,0.9627,0.9633,0.9629,0.9629,0.9631,0.9624,0.9629,0.9637,0.963,0.963,0.963
X.Test.samples,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108,1108
Test.gain,2.47,2.3747,2.4942,2.453,2.4363,2.5049,2.4839,2.3829,2.4346,2.4917,2.4526
Test.AUC,0.9626,0.9599,0.9621,0.9625,0.9614,0.9643,0.963,0.9593,0.9613,0.9633,0.962
AUC.Standard.Deviation,0.0019,0.0019,0.002,0.002,0.002,0.0018,0.0019,0.0021,0.002,0.0019,0.0019
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,15.5905,15.7124,13.5223,15.8825,14.2268,11.8628,11.0068,12.1347,12.4309,9.7012,13.2071
annual_precipitation.contribution,34.4316,25.8114,30.7425,23.2926,22.7205,27.6314,26.8597,20.1493,19.0095,23.1762,25.3825
barren_vegetation.contribution,0.5248,2.1911,2.4665,3.244,4.9117,4.8862,5.038,6.0209,6.33,6.3906,4.2004
closed_shrubland.contribution,0,0,0,0,0,0,0,0,0,0,0
croplands.contribution,0.7269,0.651,0.9975,1.0329,1.2984,1.3503,1.3801,1.5855,1.3886,1.3121,1.1723
deciduous_broadleaf_forest.contribution,0.8323,0.7858,0.7704,0.8843,0.8272,0.9211,0.7155,0.7624,0.685,0.8118,0.7996
deciduous_needleleaf_forest.contribution,0,0,0,0,0,0,0.0011,0.0079,0,0,9e-04
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,0.6321,0.777,0.9458,0.9176,1.0415,1.0685,1.1747,1.1758,1.162,1.15,1.0045
grasslands.contribution,1.3865,1.411,1.449,1.8443,1.93,1.8641,1.85,1.8829,2.012,2.1382,1.7768
mixed_forests.contribution,0.418,0.5718,0.5395,0.7581,0.8423,0.9074,0.7828,0.8145,0.9299,0.8242,0.7389
open_shrublands.contribution,2.6311,3.5148,2.7658,3.4143,3.3798,3.2968,3.399,3.1753,3.3993,2.8908,3.1867
precipitation_seasonality.contribution,0.4845,2.8784,2.6263,3.3176,4.3979,4.5502,6.2171,8.0349,8.1115,7.8779,4.8496
savannas.contribution,0,3e-04,0,0,0,0,0,0,0,1e-04,0
snow_ice.contribution,0.2319,0.22,0.1834,0.2275,0.1505,0.1804,0.1535,0.1421,0.1222,0.1527,0.1764
temperature_seasonality.contribution,34.7751,38.2647,35.354,37.5102,36.2529,34.0642,33.1973,36.2257,34.7458,32.5878,35.2978
urban_areas.contribution,5.4557,5.8826,5.891,6.359,6.3008,5.7575,6.6809,6.517,7.3865,7.368,6.3599
wetlands.contribution,0.297,0.2238,0.1835,0.2235,0.2246,0.1951,0.239,0.2099,0.2242,0.2014,0.2222
woody_savannas.contribution,1.5821,1.1038,1.5626,1.0916,1.4951,1.464,1.3045,1.1613,2.0625,3.417,1.6245
annual_mean_temperature.permutation.importance,44.4692,43.3964,43.5214,44.1729,43.9015,44.2699,43.0965,44.1533,43.5916,43.8903,43.8463
annual_precipitation.permutation.importance,1.4847,1.7628,1.5531,1.2942,1.6019,1.5505,1.5517,1.4091,1.8322,1.4986,1.5539
barren_vegetation.permutation.importance,1.5587,1.2367,1.8809,1.8134,1.3408,1.5883,1.5856,1.3541,1.5244,1.4882,1.5371
closed_shrubland.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
croplands.permutation.importance,3.1354,3.4595,2.8151,2.9497,3.0526,2.8928,3.7323,2.6259,3.0935,3.4228,3.118
deciduous_broadleaf_forest.permutation.importance,0.673,0.7172,0.6785,0.6592,0.6332,0.645,0.7034,0.6058,0.5812,0.7018,0.6598
deciduous_needleleaf_forest.permutation.importance,0,0,0,0,0,0,0.0148,0.0329,0,0,0.0048
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,0.5615,0.5399,0.5137,0.4341,0.4506,0.5352,0.5494,0.4919,0.5551,0.6402,0.5272
grasslands.permutation.importance,2.8187,3.5373,3.1622,3.1003,3.1924,3.0889,3.433,2.7607,3.4823,3.0966,3.1672
mixed_forests.permutation.importance,1.409,1.6718,1.285,1.352,1.3338,1.3883,1.6476,0.9669,1.409,1.5317,1.3995
open_shrublands.permutation.importance,2.462,2.5909,2.3717,2.1931,2.629,2.1085,2.4031,2.591,2.5615,2.5273,2.4438
precipitation_seasonality.permutation.importance,1.5177,1.7497,2.052,1.9516,2.4537,2.0342,1.8936,1.8827,1.9365,1.6604,1.9132
savannas.permutation.importance,0,0.005,0,0,0,0,0,0.0022,0,2e-04,7e-04
snow_ice.permutation.importance,0.2292,0.1838,0.2286,0.2026,0.2342,0.2229,0.2332,0.2079,0.2321,0.2049,0.2179
temperature_seasonality.permutation.importance,37.9961,37.4573,38.2208,38.2428,37.4256,38.0692,37.4863,39.4037,37.388,37.7334,37.9423
urban_areas.permutation.importance,0.5856,0.701,0.7662,0.6889,0.72,0.5905,0.7042,0.5881,0.6547,0.5424,0.6542
wetlands.permutation.importance,0.0364,0.0467,0.0525,0.0641,0.1019,0.0379,0.0367,0.0604,0.0722,0.0443,0.0553
woody_savannas.permutation.importance,1.0628,0.9439,0.8982,0.8812,0.9288,0.978,0.9286,0.8637,1.0855,1.017,0.9588
Training.gain.without.annual_mean_temperature,2.1314,2.1616,2.1337,2.1345,2.1423,2.1291,2.1327,2.1549,2.1442,2.1236,2.1388
Training.gain.without.annual_precipitation,2.2741,2.2965,2.2675,2.2775,2.2862,2.2639,2.2719,2.2938,2.2789,2.2664,2.2777
Training.gain.without.barren_vegetation,2.2939,2.3202,2.2901,2.3003,2.3053,2.2849,2.2921,2.3146,2.3031,2.2879,2.2992
Training.gain.without.closed_shrubland,2.2962,2.3214,2.2916,2.3014,2.3063,2.2874,2.2934,2.3155,2.3044,2.2891,2.3007
Training.gain.without.croplands,2.2816,2.3046,2.2768,2.2862,2.2899,2.2736,2.278,2.3035,2.29,2.2749,2.2859
Training.gain.without.deciduous_broadleaf_forest,2.2802,2.3058,2.2772,2.2867,2.2919,2.2726,2.2797,2.3026,2.2918,2.2743,2.2863
Training.gain.without.deciduous_needleleaf_forest,2.2956,2.3214,2.2919,2.3014,2.3065,2.2872,2.2938,2.3144,2.3046,2.2891,2.3006
Training.gain.without.evergreen_broadleaf_forest,2.2956,2.3214,2.2919,2.3014,2.3065,2.2872,2.294,2.3158,2.3046,2.2891,2.3007
Training.gain.without.evergreen_needleleaf_forest,2.2874,2.3116,2.2831,2.2945,2.2993,2.2768,2.2863,2.309,2.2963,2.2818,2.2926
Training.gain.without.grasslands,2.2709,2.2935,2.2641,2.272,2.2753,2.2624,2.2662,2.2888,2.2763,2.266,2.2735
Training.gain.without.mixed_forests,2.2783,2.3018,2.2731,2.2855,2.2882,2.2701,2.2758,2.3012,2.2865,2.2743,2.2835
Training.gain.without.open_shrublands,2.2688,2.289,2.262,2.273,2.2748,2.2573,2.264,2.2883,2.2724,2.2603,2.271
Training.gain.without.precipitation_seasonality,2.2726,2.2978,2.2689,2.2775,2.283,2.2646,2.2729,2.2936,2.2806,2.2701,2.2782
Training.gain.without.savannas,2.2958,2.3214,2.2921,2.302,2.3061,2.2872,2.2937,2.3158,2.3033,2.2893,2.3007
Training.gain.without.snow_ice,2.2891,2.3154,2.2843,2.295,2.2996,2.2806,2.2873,2.3089,2.297,2.2836,2.2941
Training.gain.without.temperature_seasonality,1.904,1.9162,1.8998,1.9025,1.9078,1.8975,1.9033,1.9124,1.9089,1.8972,1.905
Training.gain.without.urban_areas,2.2604,2.2818,2.2566,2.2625,2.2689,2.2559,2.2586,2.2784,2.2706,2.2533,2.2647
Training.gain.without.wetlands,2.2908,2.3155,2.2869,2.2953,2.3003,2.2832,2.2899,2.3089,2.2977,2.284,2.2953
Training.gain.without.woody_savannas,2.2801,2.3038,2.2748,2.2847,2.2903,2.271,2.2762,2.3002,2.2876,2.2734,2.2842
Training.gain.with.only.annual_mean_temperature,0.9815,0.987,0.9709,0.9798,0.9845,0.9844,0.9798,0.9868,0.9772,0.9894,0.9821
Training.gain.with.only.annual_precipitation,1.1062,1.1087,1.1041,1.0945,1.0951,1.0953,1.1006,1.1034,1.1083,1.0968,1.1013
Training.gain.with.only.barren_vegetation,0.4229,0.4222,0.423,0.4236,0.4224,0.4235,0.4217,0.423,0.4237,0.4222,0.4228
Training.gain.with.only.closed_shrubland,4e-04,4e-04,3e-04,8e-04,4e-04,0.001,3e-04,6e-04,4e-04,5e-04,5e-04
Training.gain.with.only.croplands,0.3927,0.3952,0.38,0.3782,0.3958,0.3911,0.3902,0.3927,0.3838,0.3857,0.3885
Training.gain.with.only.deciduous_broadleaf_forest,0.0065,0.0052,0.0056,0.0054,0.0051,0.0054,0.0065,0.0053,0.0075,0.007,0.0059
Training.gain.with.only.deciduous_needleleaf_forest,0.0021,0.0018,0.0016,0.0018,0.0016,0.0016,0.0014,0.0011,0.0016,0.0016,0.0016
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.1292,0.1271,0.1371,0.1315,0.1305,0.1385,0.1319,0.1338,0.1316,0.1287,0.132
Training.gain.with.only.grasslands,0.0909,0.0911,0.0958,0.094,0.096,0.0924,0.0966,0.0995,0.0957,0.0941,0.0946
Training.gain.with.only.mixed_forests,0.439,0.4296,0.4416,0.4414,0.4424,0.446,0.4483,0.4431,0.454,0.4452,0.4431
Training.gain.with.only.open_shrublands,0.1337,0.1361,0.1341,0.1355,0.1352,0.1351,0.1349,0.1346,0.1359,0.1331,0.1348
Training.gain.with.only.precipitation_seasonality,0.8219,0.8338,0.8243,0.8166,0.8366,0.824,0.8231,0.8332,0.8368,0.8241,0.8274
Training.gain.with.only.savannas,0.0065,0.008,0.0068,0.0076,0.0072,0.0068,0.0068,0.0076,0.0072,0.0068,0.0071
Training.gain.with.only.snow_ice,0.0028,0.0024,0.0022,0.0025,0.0024,0.0025,0.0025,0.0027,0.0023,0.0022,0.0024
Training.gain.with.only.temperature_seasonality,0.8417,0.8629,0.8392,0.836,0.8456,0.8355,0.8381,0.8526,0.8406,0.8411,0.8433
Training.gain.with.only.urban_areas,0.2753,0.2805,0.2652,0.2765,0.2723,0.271,0.2784,0.2804,0.2722,0.279,0.2751
Training.gain.with.only.wetlands,0.013,0.0143,0.0133,0.0139,0.0136,0.0135,0.0142,0.0145,0.0139,0.0139,0.0138
Training.gain.with.only.woody_savannas,0.03,0.0282,0.0288,0.03,0.0305,0.0287,0.0288,0.028,0.0308,0.0304,0.0294
Test.gain.without.annual_mean_temperature,2.312,2.1887,2.3001,2.2999,2.2647,2.3099,2.3082,2.2085,2.2513,2.3313,2.2775
Test.gain.without.annual_precipitation,2.4333,2.3465,2.4595,2.4256,2.3917,2.4677,2.4455,2.3536,2.4101,2.4586,2.4192
