,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,359,359,359,359,359,359,359,359,359,359,359
Regularized.training.gain,2.7688,2.798,2.7558,2.7988,2.7906,2.8523,2.7479,2.8517,2.7393,2.7784,2.7882
Unregularized.training.gain,3.1871,3.2326,3.1792,3.2328,3.2279,3.2892,3.1496,3.2474,3.1768,3.1954,3.2118
Iterations,3140,2900,2780,2660,2840,2900,2960,2320,3020,3020,2854
Training.AUC,0.976,0.9764,0.9746,0.9757,0.9759,0.9768,0.9749,0.9764,0.9742,0.9757,0.9757
X.Test.samples,89,89,89,89,89,89,89,89,89,89,89
Test.gain,3.1015,3.0286,3.177,2.9922,3.0258,2.6931,3.1286,2.7201,3.2281,3.0057,3.0101
Test.AUC,0.975,0.9727,0.9786,0.9739,0.9751,0.9583,0.9756,0.9609,0.9811,0.9707,0.9722
AUC.Standard.Deviation,0.0077,0.0078,0.005,0.0079,0.0051,0.0104,0.0071,0.0114,0.0042,0.0102,0.0077
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,0.6153,0.6592,1.6898,2.1721,2.8233,2.5576,2.5962,2.7365,3.0423,2.9109,2.1803
closed_shrubland.contribution,0.0415,0.1253,0.1414,0.0761,0.1123,0.1799,0.2247,0.1712,0.2503,0.2326,0.1555
croplands.contribution,1.7161,1.8011,2.3167,2.5585,3.111,3.4478,3.724,3.4572,3.9466,4.1602,3.0239
deciduous_broadleaf_forest.contribution,0.401,0.5414,0.6931,0.8394,0.9328,0.9848,1.1146,1.1911,1.3047,1.2867,0.929
deciduous_needleleaf_forest.contribution,0.2298,0.171,0.1359,0.1472,0.2264,0.1011,0.0978,0.1099,0.132,0.0722,0.1423
evergreen_broadleaf_forest.contribution,0.306,0.3075,0.1518,0.4005,0.4444,0.3329,0.3177,0.3421,0.3681,0.4009,0.3372
evergreen_needleleaf_forest.contribution,0.6978,1.2143,1.6235,2.3364,2.5238,2.8849,2.9723,3.081,3.5635,3.1392,2.4037
grasslands.contribution,32.3309,34.9577,37.0107,33.4299,35.7374,37.0893,37.8029,37.9669,38.1775,39.3784,36.3882
mixed_forests.contribution,2.4603,3.2624,3.0137,2.8835,2.8857,3.8575,3.4722,2.8267,3.0379,3.8826,3.1582
open_shrublands.contribution,1.6072,2.4731,3.0511,3.5414,3.9269,4.2052,4.8092,5.0805,5.3992,5.555,3.9649
precipitation_of_wettest_quarter.1.contribution,7.5178,7.4582,6.9529,6.7017,6.9232,4.8421,5.0124,5.1566,5.3773,4.4215,6.0364
precipitation_of_wettest_quarter.2.contribution,13.8792,12.7262,13.2886,11.2534,11.9261,9.7018,9.6133,9.342,7.776,8.4462,10.7953
precipitation_of_wettest_quarter.3.contribution,19.7282,18.1598,13.9406,15.8313,12.1661,13.5497,12.4502,12.0502,11.2672,10.5102,13.9654
precipitation_of_wettest_quarter.4.contribution,12.5136,10.2291,10.1967,11.3189,11.2322,10.2623,9.7122,10.3869,10.5049,10.0076,10.6364
savannas.contribution,0.6437,0.4762,0.4839,0.4361,0.3974,0.3974,0.3717,0.4618,0.3541,0.3346,0.4357
snow_ice.contribution,2.0705,1.9013,1.8938,1.7737,1.8085,1.6764,1.6446,1.716,1.4655,1.3702,1.732
urban_areas.contribution,0.3233,0.4961,0.5668,0.796,0.4473,0.5089,0.6565,0.8152,0.7225,0.9655,0.6298
wetlands.contribution,1.9178,1.7239,1.4276,1.8975,0.4282,1.7826,1.3796,1.1838,1.2337,1.1806,1.4155
woody_savannas.contribution,1,1.3163,1.4213,1.6064,1.947,1.6379,2.028,1.9246,2.0767,1.7449,1.6703
barren_vegetation.permutation.importance,3.0947,5.1988,3.53,2.5519,3.3958,1.9449,4.1009,3.1748,1.1507,1.789,2.9932
closed_shrubland.permutation.importance,0.0361,0.0569,0.0373,0.0406,0.0629,0.0318,0.0436,0.0245,0.0908,0.1042,0.0529
croplands.permutation.importance,10.6914,10.3428,11.5761,11.7073,9.242,9.8152,10.4248,7.6911,8.5386,7.5202,9.755
deciduous_broadleaf_forest.permutation.importance,1.4615,1.2974,1.1432,0.9641,1.2628,0.5688,4.2346,1.6145,1.1872,0.8927,1.4627
deciduous_needleleaf_forest.permutation.importance,0.2258,0.2941,0.1693,0.1715,0.2307,0.0992,0.2107,0.2515,0.2339,0.2973,0.2184
evergreen_broadleaf_forest.permutation.importance,0.0762,0.0624,0.0535,0.0857,0.1209,0.0823,0.0625,0.0994,0.0682,0.1235,0.0835
evergreen_needleleaf_forest.permutation.importance,0.9867,1.0667,1.2391,1.2129,1.2662,1.7522,1.1322,1.3181,2.0646,0.5317,1.257
grasslands.permutation.importance,5.5129,4.9079,4.6037,4.3608,5.5848,4.6801,5.8496,4.9861,5.7992,5.3848,5.167
mixed_forests.permutation.importance,7.25,7.2143,7.0069,6.8859,5.5407,7.1191,7.0216,5.5969,4.889,6.8366,6.5361
open_shrublands.permutation.importance,5.9111,5.2761,3.7357,4.2116,4.4263,3.3836,5.0298,3.0949,3.5803,3.0906,4.174
precipitation_of_wettest_quarter.1.permutation.importance,10.9955,12.5333,13.8238,11.3799,16.0878,11.416,11.2237,13.9993,14.336,13.9155,12.9711
precipitation_of_wettest_quarter.2.permutation.importance,9.3474,7.7341,6.9427,8.6836,8.1242,7.8686,8.0462,8.7596,6.9812,10.3382,8.2826
precipitation_of_wettest_quarter.3.permutation.importance,32.6001,32.3617,33.7899,37.4018,32.0478,39.5593,30.9829,38.0357,39.0455,39.3895,35.5214
precipitation_of_wettest_quarter.4.permutation.importance,9.2229,9.0168,9.4398,7.7478,10.5676,9.0226,9.6189,9.0618,9.7855,7.2654,9.0749
savannas.permutation.importance,0.3031,0.2873,0.2522,0.2643,0.2525,0.2197,0.2391,0.3979,0.2817,0.1322,0.263
snow_ice.permutation.importance,0.1179,0.0706,0.1456,0.124,0.2624,0.2377,0.1502,0.2287,0.2245,0.2163,0.1778
urban_areas.permutation.importance,0.1219,0.2021,0.3585,0.2731,0.0657,0.0639,0,0.1822,0.077,0,0.1344
wetlands.permutation.importance,0.3351,0.3277,0.3642,0.3391,0.1995,0.6551,0.4155,0.2671,0.392,0.5034,0.3799
