,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294
Regularized.training.gain,2.0455,2.0894,2.0496,2.0639,2.0571,2.0732,2.0553,2.0569,2.0793,2.0764,2.0647
Unregularized.training.gain,2.1719,2.2214,2.1803,2.1941,2.1834,2.2019,2.1814,2.1932,2.2144,2.207,2.1949
Iterations,1520,1460,1560,1220,1640,1520,1160,1400,1260,1640,1438
Training.AUC,0.9549,0.9572,0.9549,0.9559,0.9551,0.9559,0.9553,0.9556,0.9559,0.9563,0.9557
X.Test.samples,323,323,323,323,323,323,323,323,323,323,323
Test.gain,2.1936,2.019,2.176,2.1118,2.1422,2.0806,2.1559,2.1505,2.0658,2.0651,2.1161
Test.AUC,0.9557,0.9476,0.9559,0.9516,0.9541,0.9513,0.9544,0.954,0.9509,0.9499,0.9525
AUC.Standard.Deviation,0.0038,0.0043,0.0034,0.0041,0.0036,0.0037,0.0038,0.0037,0.0037,0.0042,0.0038
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,3.8555,1.6763,3.1988,4.3865,4.9587,5.8463,5.1239,6.1058,5.8389,6.9009,4.7892
closed_shrubland.contribution,0.2357,0.1062,0.1201,0.0695,0.0739,0.0937,0.0462,0.1068,0.0898,0.1002,0.1042
croplands.contribution,0.5839,1.6222,1.8909,1.5883,1.7587,1.749,1.6284,1.7382,1.7112,1.7865,1.6057
deciduous_broadleaf_forest.contribution,1.544,0.9007,1.0298,0.9309,1.2169,1.049,0.9391,0.9926,0.8355,0.6934,1.0132
deciduous_needleleaf_forest.contribution,0.0691,0.0248,0.0272,0.0224,0.0337,0.0149,0.0437,0.0184,0.0299,0.0277,0.0312
evergreen_broadleaf_forest.contribution,0,1e-04,6e-04,0.0146,0.0026,0.0012,0,8e-04,0,1e-04,0.002
evergreen_needleleaf_forest.contribution,1.48,1.5661,1.6121,2.006,2.2187,2.4743,2.6003,2.8347,3.0427,3.5067,2.3342
grasslands.contribution,0.9339,0.8601,0.8483,0.6087,0.7943,0.8989,0.7331,0.8778,0.7598,1.0328,0.8348
mixed_forests.contribution,31.8403,29.5319,27.1553,24.8645,23.6391,21.6551,19.4228,19.3826,17.4122,18.2734,23.3177
open_shrublands.contribution,1.7468,3.2556,3.7833,3.7009,3.4249,3.4808,3.627,3.7578,3.6182,3.5911,3.3986
precipitation_of_wettest_quarter.1.contribution,5.3737,6.859,7.3543,7.23,5.9999,4.1394,4.6182,3.2564,5.4602,4.1002,5.4391
precipitation_of_wettest_quarter.2.contribution,24.6992,27.0145,24.9634,28.1729,29.7861,29.9416,34.4434,32.3741,33.0168,31.3174,29.5729
precipitation_of_wettest_quarter.3.contribution,9.7463,9.0622,8.5937,7.6583,6.6842,6.6137,6.0586,5.4621,5.0762,5.6084,7.0564
precipitation_of_wettest_quarter.4.contribution,5.1901,7.0494,6.7829,6.4219,8.3193,10.44,10.777,13.7805,13.5245,13.5126,9.5798
savannas.contribution,0.1331,0.1729,0.2547,0.3055,0.2852,0.3003,0.3238,0.2882,0.258,0.2905,0.2612
snow_ice.contribution,0.0051,8e-04,0.0287,0.0176,0.0079,0.001,0.0041,0.003,0.0082,0.0326,0.0109
urban_areas.contribution,10.73,8.8645,11.3644,10.8193,9.8601,10.1361,8.6235,8.0032,8.5098,8.3664,9.5277
wetlands.contribution,0.0927,0.0646,0.1286,0.1198,0.1534,0.0707,0.0538,0.0277,0.039,0.0554,0.0806
woody_savannas.contribution,1.7407,1.3682,0.8627,1.0625,0.7824,1.0941,0.9333,0.9894,0.7692,0.8037,1.0406
barren_vegetation.permutation.importance,0.0988,0.1616,0.5212,0.2879,0.2073,0.5787,0.2696,0.1165,0.0443,0.4251,0.2711
closed_shrubland.permutation.importance,0.1796,0.1324,0.0993,0.0513,0.0488,0.0526,0.0974,0.1702,0.0492,0.192,0.1073
croplands.permutation.importance,1.247,1.5923,2.3742,1.1777,1.612,1.7217,1.3107,1.7696,1.5086,1.9772,1.6291
deciduous_broadleaf_forest.permutation.importance,0.6788,0.5352,0.8113,1.0251,0.7785,0.8594,0.5968,0.5466,0.6559,0.774,0.7262
deciduous_needleleaf_forest.permutation.importance,0.0955,0.0279,0.0725,0.1673,0.0688,0.044,0.3413,0.0635,0.0753,0.1656,0.1122
evergreen_broadleaf_forest.permutation.importance,0,0,0,0.0286,0,0,0,0,0,0,0.0029
evergreen_needleleaf_forest.permutation.importance,0.9939,0.8241,0.6618,0.7137,0.9914,0.8152,1.0738,0.807,0.9937,0.9322,0.8807
grasslands.permutation.importance,1.0733,1.0349,1.0122,0.8369,0.84,1.2204,1.1008,0.9103,0.4978,1.0224,0.9549
mixed_forests.permutation.importance,0.3818,0.3146,0.5263,0.3463,0.3661,0.7046,0.2336,0.4903,0.6434,0.5193,0.4526
open_shrublands.permutation.importance,1.9504,2.264,2.2855,2.1266,1.4092,1.3998,1.4808,2.135,1.8441,3.1353,2.0031
precipitation_of_wettest_quarter.1.permutation.importance,46.7675,48.9204,48.5049,51.2608,50.6688,53.5086,45.942,48.9918,46.4664,45.9154,48.6947
precipitation_of_wettest_quarter.2.permutation.importance,25.8564,24.921,24.3347,23.8935,25.3204,22.4598,25.1346,23.2935,24.64,24.4042,24.4258
precipitation_of_wettest_quarter.3.permutation.importance,2.7495,3.0831,4.0817,4.1627,3.5389,4.5851,7.4309,5.751,5.424,3.5039,4.4311
precipitation_of_wettest_quarter.4.permutation.importance,12.8392,11.6569,9.6891,9.4941,9.7224,6.5689,9.7317,10.0397,12.4837,11.4089,10.3635
savannas.permutation.importance,0.9614,0.5468,0.9049,0.7597,0.967,0.9393,0.5302,0.4225,0.5024,0.8963,0.743
snow_ice.permutation.importance,0,0,0,0.0297,0,0,0.0336,0.0028,0,0.0425,0.0109
urban_areas.permutation.importance,3.4976,3.333,3.096,2.8851,2.9765,3.74,4.1627,3.9505,3.587,3.8521,3.508
wetlands.permutation.importance,0.289,0.2974,0.7489,0.4621,0.2719,0.4856,0.2462,0.202,0.3101,0.4459,0.3759
woody_savannas.permutation.importance,0.3401,0.3543,0.2754,0.2909,0.2123,0.3163,0.2834,0.3372,0.274,0.3875,0.3071
Training.gain.without.barren_vegetation,2.0457,2.0891,2.0492,2.0638,2.0566,2.0726,2.0552,2.057,2.0749,2.0808,2.0645
Training.gain.without.closed_shrubland,2.0415,2.0865,2.0472,2.0624,2.0548,2.0709,2.0593,2.0544,2.0731,2.0727,2.0623
Training.gain.without.croplands,2.0383,2.0791,2.037,2.0537,2.0446,2.062,2.0454,2.0471,2.0633,2.0664,2.0537
Training.gain.without.deciduous_broadleaf_forest,2.0344,2.0804,2.036,2.0487,2.0457,2.0588,2.0529,2.0468,2.0648,2.068,2.0537
Training.gain.without.deciduous_needleleaf_forest,2.0444,2.0884,2.0483,2.0629,2.056,2.0726,2.0535,2.0564,2.0785,2.0754,2.0636
Training.gain.without.evergreen_broadleaf_forest,2.0454,2.0892,2.0494,2.0636,2.057,2.0731,2.0556,2.0572,2.0796,2.0766,2.0647
Training.gain.without.evergreen_needleleaf_forest,2.0344,2.0796,2.0418,2.0608,2.0455,2.065,2.0462,2.049,2.0688,2.0648,2.0556
Training.gain.without.grasslands,2.0361,2.0795,2.0417,2.0548,2.0489,2.062,2.0456,2.0496,2.0667,2.0725,2.0557
Training.gain.without.mixed_forests,2.0396,2.0822,2.0436,2.0595,2.0515,2.0645,2.0503,2.0503,2.068,2.0686,2.0578
Training.gain.without.open_shrublands,2.0343,2.0794,2.0398,2.0596,2.0488,2.0664,2.0468,2.0461,2.0656,2.0638,2.0551
Training.gain.without.precipitation_of_wettest_quarter.1,1.9874,2.0262,1.9867,1.9951,1.9951,2.0044,1.9994,1.9943,2.0121,2.0176,2.0018
