,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,836,836,836,836,836,836,836,836,836,836,836
Regularized.training.gain,2.7147,2.7473,2.7846,2.7027,2.6795,2.6885,2.7071,2.7188,2.7312,2.706,2.718
Unregularized.training.gain,3.0153,3.0944,3.1276,2.9998,2.9747,3.0087,3.0138,3.0407,3.0335,3.0182,3.0327
Iterations,2420,2540,2660,2600,2460,2520,2540,2260,2600,2620,2522
Training.AUC,0.9726,0.9741,0.9733,0.972,0.9713,0.972,0.9723,0.9727,0.9736,0.9724,0.9726
X.Test.samples,209,209,209,209,209,209,209,209,209,209,209
Test.gain,2.8127,2.7016,2.4995,2.8373,2.9264,2.9265,2.857,2.7992,2.7747,2.8243,2.7959
Test.AUC,0.9692,0.9599,0.961,0.9714,0.9713,0.9723,0.9698,0.9678,0.9631,0.9686,0.9674
AUC.Standard.Deviation,0.0044,0.0058,0.005,0.0027,0.0031,0.0032,0.003,0.0043,0.005,0.0033,0.004
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,0.3039,0.2996,0.2411,0.2117,0.3499,0.9239,0.9279,0.9548,0.9313,1.1019,0.6246
closed_shrubland.contribution,0.4163,0.2537,0.6382,0.3277,0.1393,0.2088,0.2636,0.3007,0.1637,0.1498,0.2862
croplands.contribution,0.7822,1.0728,0.8457,1.2323,1.648,1.8109,2.0998,2.1532,2.1716,2.2476,1.6064
deciduous_broadleaf_forest.contribution,0.1908,0.196,0.3043,0.2554,0.2795,0.3768,0.4448,0.4446,0.417,0.4923,0.3402
deciduous_needleleaf_forest.contribution,0.0032,0.0082,0.0034,0,8e-04,0.0013,0.0096,0.0027,0.0203,0.0047,0.0054
evergreen_broadleaf_forest.contribution,0.0048,0.0035,7e-04,0.0013,0.0036,2e-04,5e-04,0.0032,0.0029,0.0034,0.0024
evergreen_needleleaf_forest.contribution,7.9706,6.9853,8.931,9.3699,8.9227,9.211,8.782,8.8006,9.4642,8.5159,8.6953
grasslands.contribution,1.0344,1.6725,3.1502,3.8042,4.0351,4.2692,4.3124,4.9354,4.7937,5.3969,3.7404
mixed_forests.contribution,13.0902,14.4399,11.5345,12.1075,13.0334,11.5816,13.2058,11.9594,11.0837,11.2451,12.3281
open_shrublands.contribution,4.8977,4.0134,4.1037,4.1141,3.559,3.4722,3.1367,3.3126,3.3799,3.2022,3.7192
precipitation_of_wettest_quarter.1.contribution,9.7772,9.8798,9.1609,9.6073,7.4185,9.299,8.8912,8.7688,8.7613,8.6157,9.018
precipitation_of_wettest_quarter.2.contribution,18.8669,18.6139,16.6831,16.8503,19.1991,18.8966,16.0324,15.3767,14.9038,15.0642,17.0487
precipitation_of_wettest_quarter.3.contribution,37.0315,36.5015,37.5611,34.3753,30.635,28.815,30.4952,30.2415,31.3434,29.3038,32.6303
precipitation_of_wettest_quarter.4.contribution,1.1701,1.2414,1.6444,2.1746,3.8909,3.9236,3.7608,4.1028,4.0778,4.6817,3.0668
savannas.contribution,0.5591,0.3977,0.5392,0.7555,0.6631,0.8412,1.052,1.1252,1.136,1.1781,0.8247
snow_ice.contribution,0.7019,1.2908,1.6127,1.8678,2.3163,2.7803,3.0419,3.4365,3.6532,4.0025,2.4704
