,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731
Regularized.training.gain,2.3385,2.3431,2.3419,2.3482,2.4078,2.378,2.3678,2.3879,2.4034,2.3752,2.3692
Unregularized.training.gain,2.5641,2.5655,2.5655,2.5826,2.6565,2.6052,2.6052,2.6302,2.653,2.6074,2.6035
Iterations,2000,1760,2060,1940,1820,1560,2280,1760,1800,2100,1908
Training.AUC,0.9593,0.9595,0.96,0.9597,0.9611,0.961,0.9604,0.9598,0.9608,0.9604,0.9602
X.Test.samples,432,432,432,432,432,432,432,432,432,432,432
Test.gain,2.6235,2.6006,2.5978,2.5886,2.3749,2.4664,2.5194,2.4449,2.388,2.4905,2.5095
Test.AUC,0.9608,0.9604,0.957,0.9599,0.9516,0.954,0.9576,0.9556,0.9537,0.9559,0.9567
AUC.Standard.Deviation,0.0029,0.0029,0.0032,0.003,0.0037,0.0035,0.0032,0.0029,0.0033,0.0032,0.0032
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,16.8521,16.7755,16.5179,13.002,12.3825,13.4711,13.0108,11.9242,10.2999,10.5819,13.4818
annual_precipitation.contribution,31.0046,20.8266,22.6444,26.1417,24.7457,18.5297,17.1928,16.7204,16.597,15.112,20.9515
barren_vegetation.contribution,0.4138,4.3398,3.9323,2.125,2.6001,5.9686,5.5701,5.9896,6.5408,6.9797,4.446
closed_shrubland.contribution,0,0,0,0,5e-04,0,0,3e-04,0.0026,8e-04,4e-04
croplands.contribution,1.3953,3.6907,2.8551,4.9294,4.3478,4.1148,4.3436,5.7392,5.2755,4.5427,4.1234
deciduous_broadleaf_forest.contribution,0.3427,0.5035,0.4474,0.467,0.538,0.5453,0.6092,0.5179,0.5446,0.5582,0.5074
deciduous_needleleaf_forest.contribution,0.0062,2e-04,0.0038,1e-04,1e-04,0.0125,0.003,4e-04,0.0119,3e-04,0.0039
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,1.1663,1.3543,1.5753,1.827,2.0017,2.1953,2.1683,2.435,2.7084,2.208,1.964
grasslands.contribution,1.2111,1.1909,1.5049,1.8203,2.283,2.4916,2.3967,2.2937,2.2737,2.4658,1.9932
mixed_forests.contribution,2.5795,3.9467,2.5311,2.865,3.4755,3.589,3.3334,2.8973,2.9136,3.0819,3.1213
open_shrublands.contribution,2.634,4.9447,4.6205,5.5401,5.5272,5.1417,4.8662,5.5018,5.6064,5.6098,4.9992
precipitation_seasonality.contribution,1.2017,1.0626,1.1284,1.097,1.8505,3.3405,3.9648,4.9229,6.3274,6.0487,3.0945
savannas.contribution,0.0141,0.0032,0.0092,0.005,0.007,0.006,0.0305,0.0056,0.0043,0.0049,0.009
snow_ice.contribution,0.0897,0.0635,0.0015,0.0373,4e-04,0.002,0.1015,2e-04,0.0388,0.0518,0.0387
temperature_seasonality.contribution,31.2603,30.561,32.0449,27.3215,27.2281,27.7168,27.4439,25.9789,25.4558,26.2484,28.126
urban_areas.contribution,8.1586,8.6703,7.5325,9.8175,9.9673,10.0351,11.8786,12.1738,12.5602,13.6463,10.444
wetlands.contribution,0.01,2e-04,0,0.0025,0.0094,3e-04,3e-04,0.0113,3e-04,0.0019,0.0036
woody_savannas.contribution,1.6602,2.0663,2.6509,3.0015,3.0352,2.8397,3.0865,2.8875,2.8388,2.857,2.6924
annual_mean_temperature.permutation.importance,39.8853,41.3013,41.4152,41.5311,42.4085,41.4355,41.1516,41.2992,41.6512,39.9529,41.2032
annual_precipitation.permutation.importance,3.2094,2.905,3.3228,3.1089,3.1478,3.563,3.6415,3.3801,3.9004,3.4707,3.365
barren_vegetation.permutation.importance,1.4319,1.1911,1.3518,1.5535,0.9641,0.8999,1.4589,1.1324,1.0843,0.9305,1.1998
closed_shrubland.permutation.importance,0,0,0,0,8e-04,0,0,0.0019,0.0035,0.0018,8e-04
croplands.permutation.importance,1.0922,1.3436,0.8698,0.9766,0.8138,1.3163,0.6506,1.2283,0.6667,1.4873,1.0445
deciduous_broadleaf_forest.permutation.importance,0.1998,0.1872,0.1793,0.2384,0.1804,0.203,0.2318,0.1433,0.219,0.2218,0.2004
deciduous_needleleaf_forest.permutation.importance,0.0023,0,0,0,0,0.0075,5e-04,0.0015,0.0022,0,0.0014
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,0.1681,0.1428,0.166,0.2248,0.152,0.2465,0.1899,0.1347,0.2531,0.2018,0.188
grasslands.permutation.importance,0.7229,0.9262,0.7834,1.025,0.8207,0.8185,1.5077,0.8005,0.8637,0.74,0.9009
mixed_forests.permutation.importance,0.3961,0.3443,0.3973,0.5529,0.2875,0.4797,0.608,0.5407,0.3864,0.5108,0.4504
open_shrublands.permutation.importance,2.0257,2.1332,2.0809,2.0491,2.5004,2.1193,2.3702,1.8122,2.047,2.1067,2.1245
precipitation_seasonality.permutation.importance,3.1966,3.5136,3.2164,2.8797,2.7646,2.5862,3.7968,3.3951,2.9392,3.0799,3.1368
savannas.permutation.importance,0.06,0.0314,0.0409,0.0377,0.0403,0.0396,0.0882,0.038,0.056,0.051,0.0483
snow_ice.permutation.importance,0.0045,0.0035,0.003,0.0074,0.0017,0.0029,0.0304,0.0048,0.0039,4e-04,0.0063
temperature_seasonality.permutation.importance,45.3814,43.8247,44.1424,43.6211,43.8146,44.0752,42.5022,44.0477,43.8515,44.9024,44.0163
urban_areas.permutation.importance,1.7765,1.8202,1.6413,1.7692,1.5368,1.8871,1.3819,1.7041,1.7174,1.8987,1.7133
wetlands.permutation.importance,0,0,0,0,8e-04,0,0,0,0,0,1e-04
woody_savannas.permutation.importance,0.4472,0.3321,0.3896,0.4246,0.5652,0.32,0.3899,0.3356,0.3544,0.4435,0.4002
Training.gain.without.annual_mean_temperature,2.0206,2.0236,2.0016,2.0282,2.0578,2.0514,2.0418,2.0467,2.0683,2.0447,2.0385
Training.gain.without.annual_precipitation,2.2267,2.2314,2.2303,2.2371,2.2953,2.2662,2.2528,2.2622,2.2821,2.2578,2.2542
Training.gain.without.barren_vegetation,2.3366,2.3414,2.3406,2.3466,2.407,2.3779,2.3661,2.3865,2.4024,2.3742,2.3679
Training.gain.without.closed_shrubland,2.3386,2.3428,2.342,2.3485,2.4077,2.3788,2.367,2.3875,2.4038,2.3754,2.3692
Training.gain.without.croplands,2.3277,2.3306,2.3311,2.3355,2.3945,2.3622,2.3544,2.3726,2.3931,2.3633,2.3565
Training.gain.without.deciduous_broadleaf_forest,2.3334,2.3378,2.3375,2.343,2.4014,2.374,2.3598,2.3833,2.3979,2.3694,2.3638
Training.gain.without.deciduous_needleleaf_forest,2.338,2.3428,2.3417,2.3484,2.4083,2.3794,2.3676,2.3882,2.4032,2.375,2.3693
Training.gain.without.evergreen_broadleaf_forest,2.3384,2.3427,2.3418,2.3484,2.4083,2.3793,2.3678,2.3883,2.4026,2.375,2.3693
Training.gain.without.evergreen_needleleaf_forest,2.3102,2.3157,2.3104,2.318,2.3747,2.3464,2.336,2.3575,2.3666,2.3402,2.3376
Training.gain.without.grasslands,2.3196,2.3239,2.3218,2.3252,2.3851,2.3522,2.3424,2.3605,2.3814,2.3507,2.3463
Training.gain.without.mixed_forests,2.3256,2.3308,2.3265,2.331,2.3922,2.3614,2.3506,2.372,2.3888,2.3581,2.3537
Training.gain.without.open_shrublands,2.322,2.3249,2.3232,2.331,2.3885,2.3602,2.3474,2.3705,2.3846,2.3582,2.351
Training.gain.without.precipitation_seasonality,2.2981,2.3073,2.305,2.3091,2.3669,2.3405,2.3278,2.3431,2.3633,2.3361,2.3297
Training.gain.without.savannas,2.3379,2.3425,2.3416,2.3484,2.408,2.3785,2.3657,2.3877,2.403,2.3746,2.3688
Training.gain.without.snow_ice,2.3381,2.3427,2.3414,2.3484,2.4079,2.3792,2.3671,2.388,2.4036,2.3756,2.3692
Training.gain.without.temperature_seasonality,1.826,1.8429,1.8318,1.835,1.8727,1.8699,1.8563,1.8504,1.8617,1.8522,1.8499
Training.gain.without.urban_areas,2.2413,2.2421,2.249,2.2497,2.293,2.2675,2.2683,2.2727,2.2866,2.2631,2.2633
