,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,859,859,859,859,859,859,859,859,859,859,859
Regularized.training.gain,360947,109571.5,184739.5,439.7038,16215.05,226.1111,75955890,466093.4,548420.4,19104690,9674724
Unregularized.training.gain,1143724,354113.3,1089153,942.4497,38209.24,470.3018,226057100,1129336,1671813,48196390,27968130
Iterations,2040,1860,1440,10000,2800,10000,1680,1980,3880,6840,4252
Training.AUC,0.5057,0.5052,0.504,0.9088,0.6978,0.9096,0.5052,0.512,0.5565,0.5069,0.6112
X.Test.samples,214,214,214,214,214,214,214,214,214,214,214
Test.gain,1860883,564583.9,1345400,542.838,17255.58,105.7769,384057500,333508.6,2534413,23768430,41448260
Test.AUC,0.5116,0.514,0.5116,0.8878,0.6747,0.8786,0.5116,0.5114,0.5942,0.5069,0.6102
AUC.Standard.Deviation,0.0052,0.0056,0.0052,0.0118,0.0162,0.0126,0.0052,0.0052,0.0245,0.004,0.0095
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,0,2e-04,2e-04,0.0876,0.0032,0.2457,0,2e-04,2e-04,0,0.0337
closed_shrubland.contribution,0,0,0,0.0742,0.002,0.2168,0,0,0,0,0.0293
croplands.contribution,2e-04,5e-04,3e-04,0.2571,8.516,0.4152,0,0.1719,2e-04,10.2424,1.9604
deciduous_broadleaf_forest.contribution,0,0,0,0.0103,0.0426,0.0182,0,0,0,0,0.0071
deciduous_needleleaf_forest.contribution,0,0,0,0.0042,2e-04,0.0079,0,0,0,0,0.0012
evergreen_broadleaf_forest.contribution,0,0,0,0.0136,0.0015,0.0101,0,0,0,0,0.0025
evergreen_needleleaf_forest.contribution,0,0,0,0.0175,0.0311,0.0784,0,0.0307,1e-04,0.0209,0.0179
grasslands.contribution,0,0,0,0.052,0.4928,3.198,0,0.2562,0.0015,0.107,0.4108
mixed_forests.contribution,1e-04,2e-04,2e-04,0.083,2.1452,0.1585,0,0.1195,1e-04,1.9055,0.4412
open_shrublands.contribution,6e-04,0.0021,0.0012,3.3136,0.1053,7.219,0,0.121,0.0035,0.0167,1.0783
precipitation_of_wettest_quarter.1.contribution,19.8041,19.3985,0.0503,23.1954,24.8143,22.9386,35.6449,12.1411,2.344,12.2331,17.2564
precipitation_of_wettest_quarter.2.contribution,1e-04,6e-04,3e-04,0.262,0.008,0.5051,0,2.2564,2e-04,0,0.3033
precipitation_of_wettest_quarter.3.contribution,0,1e-04,1e-04,0.0427,0.0014,0.1011,0,1e-04,1e-04,0,0.0146
precipitation_of_wettest_quarter.4.contribution,0,2e-04,1e-04,0.1892,0.017,0.229,0,17.4455,1e-04,0,1.7881
savannas.contribution,0,0,0,0.0046,1e-04,0.0167,0,0,0,0.0054,0.0027
snow_ice.contribution,0,0,0,4e-04,0,0.0022,0,0,0,0,3e-04
urban_areas.contribution,80.1904,80.5936,99.9473,72.127,63.0989,64.4129,64.3549,65.9062,96.535,75.371,76.2537
wetlands.contribution,0.0043,0.0039,0,0.2044,0.0061,0.1315,1e-04,0.947,1.115,0.0064,0.2419
woody_savannas.contribution,0,0,0,0.061,0.7142,0.0948,0,0.6041,0,0.0915,0.1566
barren_vegetation.permutation.importance,0,0,0,0.0057,0.218,0.1369,0,0,0,0,0.0361
closed_shrubland.permutation.importance,0,0,0,0.583,0.0057,0.1455,0,0.2378,0.1745,0,0.1147
croplands.permutation.importance,0,0,0,3.2535,24.0008,2.6406,0,17.3201,1.9077,0,4.9123
deciduous_broadleaf_forest.permutation.importance,0,0,0,0.3092,4.8718,0.2647,0,3.0056,0.2935,0.9092,0.9654
deciduous_needleleaf_forest.permutation.importance,0,0,0,0,0.1315,0,0,0,0.0804,0,0.0212
evergreen_broadleaf_forest.permutation.importance,0,0,0,0.0422,0,0.0766,0,0,0.0798,0,0.0199
evergreen_needleleaf_forest.permutation.importance,0,0,0,0.0616,4.3487,0.1765,0,3.0056,0,0.4546,0.8047
grasslands.permutation.importance,0,0,0,1.7227,0,0.9478,0,0,0.5325,0,0.3203
mixed_forests.permutation.importance,0,0,0,0.653,6.132,0.4802,0,0.7133,1.899,0,0.9878
open_shrublands.permutation.importance,0.6276,0,0,10.1932,8.3937,7.5665,0,0,0.6833,9.5463,3.7011
precipitation_of_wettest_quarter.1.permutation.importance,29.852,0.9987,0,41.231,14.757,46.746,19.3621,14.0768,56.2391,16.3307,23.9593
precipitation_of_wettest_quarter.2.permutation.importance,0,0,0,17.4165,3.7476,15.8598,0,23.1787,8.8696,0,6.9072
precipitation_of_wettest_quarter.3.permutation.importance,0,0,0,9.3738,2.0345,5.6051,0,0,8.2275,0,2.5241
precipitation_of_wettest_quarter.4.permutation.importance,0,0,0,11.0364,10.685,15.595,0,4.6878,6.1376,0,4.8142
