,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,649,649,649,649,649,649,649,649,649,649,649
Regularized.training.gain,2.2639,23.1702,2.2729,2.2746,2.6987,2.2529,6.119,2.2284,2.924,2.2489,4.8453
Unregularized.training.gain,2.5164,112.4957,2.5303,2.9341,14.675,2.4989,46.0161,2.4254,14.0227,2.4496,20.2564
Iterations,1540,10000,1800,3200,10000,1460,10000,1300,10000,1780,5108
Training.AUC,0.9637,0.9606,0.9647,0.962,0.9626,0.9635,0.9623,0.9639,0.9628,0.9641,0.963
X.Test.samples,162,162,162,162,162,162,162,162,162,162,162
Test.gain,2.3116,2.1762,2.2682,2.28,12.1156,2.3752,2.4142,2.4119,8.4048,2.3156,3.9073
Test.AUC,0.9575,0.9532,0.9543,0.9603,0.9597,0.9606,0.965,0.9596,0.9601,0.9568,0.9587
AUC.Standard.Deviation,0.005,0.0048,0.0051,0.0039,0.0038,0.004,0.0035,0.0048,0.0046,0.0047,0.0044
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,2.2456,0.7169,10.2627,11.573,9.1628,9.7682,6.3868,15.4558,14.9806,16.1005,9.6653
closed_shrubland.contribution,0.3791,0.0516,0.5277,0.2883,0.4142,0.4629,0.2231,0.4037,0.3531,0.4337,0.3537
croplands.contribution,20.8298,2.3512,15.8643,17.7936,17.2564,18.5607,9.706,15.9259,16.2622,19.206,15.3756
deciduous_broadleaf_forest.contribution,0.2868,0.8019,0.6498,0.616,0.6256,0.5532,0.485,0.5648,0.6454,0.6815,0.591
deciduous_needleleaf_forest.contribution,0.1189,0.0225,0.2662,0.2741,0.2719,0.2716,0.2274,0.2862,0.2806,0.2785,0.2298
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,0.7364,0.1346,0.8207,1.1029,0.5272,0.714,0.591,0.8606,1.0348,1.1042,0.7626
grasslands.contribution,0.464,0.1381,1.0847,0.8746,1.0326,1.0628,0.7897,1.3741,1.453,1.6861,0.996
mixed_forests.contribution,23.7639,1.9046,19.2832,18.5029,15.6769,15.592,6.8678,13.6406,11.7964,12.9798,14.0008
open_shrublands.contribution,0.5884,0.3025,2.2306,3.2983,2.8958,3.0482,2.2836,3.7552,2.3655,2.5777,2.3346
precipitation_of_wettest_quarter.1.contribution,9.3046,1.0032,6.6187,7.033,6.1748,8.1346,3.4374,5.7256,5.5677,5.6879,5.8688
precipitation_of_wettest_quarter.2.contribution,16.458,1.8158,16.7262,14.9475,14.6234,15.0654,8.1369,13.9658,11.9858,12.6575,12.6382
precipitation_of_wettest_quarter.3.contribution,1.8983,0.4792,3.3033,3.7364,3.4064,4.1734,2.5913,5.002,4.5174,5.0633,3.4171
precipitation_of_wettest_quarter.4.contribution,1.1703,0.1638,1.6606,1.1868,1.2752,1.4987,1.0525,1.5152,1.715,1.3717,1.261
savannas.contribution,0.014,0.0058,0.0088,0.02,0.0548,0.0127,0.0342,0.0215,0.0487,0.0601,0.0281
snow_ice.contribution,0.1343,0.0237,0.0716,0.0615,0.1542,0.0596,0.0421,0.0538,0.0676,0.0751,0.0743
urban_areas.contribution,19.0473,89.9235,18.1029,16.907,24.441,19.9532,56.3372,19.4008,25.7809,18.7657,30.8659
wetlands.contribution,0.0803,0.0368,0.3008,0.321,0.1252,0.104,0.1376,0.1338,0.1005,0.1523,0.1492
woody_savannas.contribution,2.4799,0.1242,2.2173,1.463,1.8816,0.9649,0.6704,1.9145,1.0448,1.1183,1.3879
barren_vegetation.permutation.importance,1.1865,0.4624,1.5008,1.1126,0.8686,1.9363,1.0923,1.7062,1.279,1.6452,1.279
closed_shrubland.permutation.importance,0.5737,0.6262,0.9777,0.0125,0.5777,0.3008,0.054,0.1089,0.0328,0.2572,0.3522
croplands.permutation.importance,7.0881,13.2084,9.895,11.0889,11.0249,8.5148,4.5522,8.1902,13.6899,11.5682,9.8821
deciduous_broadleaf_forest.permutation.importance,0.1022,0.151,0.1659,0.2413,0.0947,0.2192,0.1086,0.1646,0.1856,0.3044,0.1738
deciduous_needleleaf_forest.permutation.importance,0.1166,0,0.1379,0.12,0.0637,0.0903,0.0829,0,0.0752,0,0.0687
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,0.2366,0.3166,0.4369,0.3014,0.0901,0.3014,0.6396,0.2308,0.3786,0.3383,0.327
grasslands.permutation.importance,2.0142,2.7693,2.9891,2.9528,2.7037,2.4952,1.1816,2.4473,4.0128,3.0583,2.6624
mixed_forests.permutation.importance,1.7466,2.6476,2.2813,2.5011,2.5033,2.0531,0.818,2.6025,3.9853,3.2391,2.4378
open_shrublands.permutation.importance,2.5697,1.4715,1.4364,1.3224,2.3875,1.9006,2.988,2.4023,2.0671,2.4256,2.0971
precipitation_of_wettest_quarter.1.permutation.importance,45.6498,44.0829,42.5449,43.5711,44.6799,43.3581,47.9127,43.0295,41.6501,39.0011,43.548
precipitation_of_wettest_quarter.2.permutation.importance,16.6481,13.632,14.8433,14.9491,17.5679,17.354,16.9367,18.1398,16.066,14.4636,16.0601
precipitation_of_wettest_quarter.3.permutation.importance,12.0981,11.8004,14.2799,14.6297,9.1515,14.0396,17.316,12.6193,8.5011,16.5971,13.1033
precipitation_of_wettest_quarter.4.permutation.importance,2.4496,2.837,3.1304,1.8808,2.6635,1.825,1.8075,3.2336,2.7049,1.4581,2.399
savannas.permutation.importance,0.15,0.1594,0.1629,0.1183,0.1809,0.1032,0.1374,0.1403,0.1718,0.257,0.1581
snow_ice.permutation.importance,0.4862,0.2226,0.1945,0.1561,0.4803,0.071,0.2365,0.2682,0.2816,0.417,0.2814
urban_areas.permutation.importance,4.8845,4.0892,4.3373,4.1717,4.0847,4.2365,3.5643,4.3985,4.5139,4.4047,4.2685
wetlands.permutation.importance,0.0411,0.1382,0.1237,0.0432,0.0625,0.0302,0.1201,0.0596,0.0027,0.023,0.0644
woody_savannas.permutation.importance,1.9585,1.3853,0.562,0.8268,0.8145,1.1708,0.4517,0.2584,0.4017,0.5422,0.8372
Training.gain.without.barren_vegetation,2.2622,27.2847,2.2712,2.2705,2.8084,2.2496,4.2899,2.2257,4.7744,2.2463,5.2683
Training.gain.without.closed_shrubland,2.2537,23.1597,2.2622,2.2714,2.9624,2.2428,3.5529,2.2277,3.3662,2.2433,4.6542
Training.gain.without.croplands,2.2473,5.5391,2.2464,2.2532,2.5927,2.2334,8.4468,2.2069,3.6343,2.2271,3.3627
Training.gain.without.deciduous_broadleaf_forest,2.2603,8.5537,2.268,2.2689,2.514,2.2461,56.9649,2.2247,3.1943,2.2438,8.4739
Training.gain.without.deciduous_needleleaf_forest,2.2622,9.9912,2.2699,2.269,2.8073,2.2514,5.8076,2.2285,3.5295,2.2485,3.5665
Training.gain.without.evergreen_broadleaf_forest,2.2642,5.5468,2.2731,2.2757,2.5558,2.2525,4.7227,2.2285,8.5395,2.2485,3.4907
Training.gain.without.evergreen_needleleaf_forest,2.256,6.6087,2.2566,2.2584,2.5434,2.244,5.7391,2.2212,3.092,2.2359,3.1455
Training.gain.without.grasslands,2.2532,5.8074,2.2605,2.2617,2.8777,2.2425,7.5367,2.2115,3.1902,2.2315,3.2873
Training.gain.without.mixed_forests,2.2338,8.1826,2.2322,2.2403,2.6745,2.2125,20.639,2.1925,4.5873,2.2086,4.9403
Training.gain.without.open_shrublands,2.2594,40.1579,2.271,2.2734,2.9993,2.2499,13.459,2.225,3.7356,2.2445,7.3875
Training.gain.without.precipitation_of_wettest_quarter.1,2.1443,16.227,2.1539,2.1635,2.5778,2.1266,4.8762,2.1219,2.9506,2.1292,3.9471
Training.gain.without.precipitation_of_wettest_quarter.2,2.1137,5.1991,2.1295,2.1419,2.4652,2.1123,5.2115,2.0719,3.128,2.1041,2.8677
Training.gain.without.precipitation_of_wettest_quarter.3,2.2256,28916.9487,2.2349,2.229,2.6614,2.2111,8.6483,2.1991,6.531,2.209,2894.8098
Training.gain.without.precipitation_of_wettest_quarter.4,2.2295,18.6298,2.2315,2.2349,2.5804,2.2207,6.0627,2.198,4.106,2.2169,4.471
Training.gain.without.savannas,2.2625,8.3964,2.2717,2.2695,3.7565,2.2518,8.2619,2.2274,3.0487,2.2431,3.6989
Training.gain.without.snow_ice,2.2567,16.941,2.2696,2.2699,2.8849,2.2512,7.6685,2.2238,3.8889,2.2419,4.4896
Training.gain.without.urban_areas,2.1651,2.1836,2.1707,2.1741,2.1668,2.1663,2.1456,2.1458,2.1326,2.1606,2.1611
Training.gain.without.wetlands,2.2636,6.7925,2.2712,2.2687,2.651,2.2527,6.6386,2.2276,2.5239,2.2477,3.2138
Training.gain.without.woody_savannas,2.2569,8.9406,2.2689,2.2737,2.7008,2.2451,2.9603,2.2254,3.4006,2.2437,3.1516
Training.gain.with.only.barren_vegetation,0.4798,0.4766,0.4766,0.4766,0.4766,0.4798,0.4766,0.4798,0.4766,0.4798,0.4779
Training.gain.with.only.closed_shrubland,0.0045,0.0035,0.0087,0.0047,0.0035,0.0035,0.0047,0.0062,0.0047,0.0088,0.0053
Training.gain.with.only.croplands,0.9,0.9134,0.8989,0.9046,0.905,0.8928,0.8799,0.8814,0.8824,0.909,0.8967
Training.gain.with.only.deciduous_broadleaf_forest,0.1385,0.1185,0.1221,0.1174,0.1309,0.1218,0.1441,0.1433,0.1334,0.1394,0.1309
Training.gain.with.only.deciduous_needleleaf_forest,0.0234,0.0251,0.0234,0.0242,0.026,0.0242,0.0234,0.0308,0.0234,0.0281,0.0252
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.2599,0.2595,0.2613,0.2974,0.2447,0.2757,0.2732,0.2614,0.267,0.2859,0.2686
Training.gain.with.only.grasslands,0.0709,0.0786,0.0605,0.0674,0.0698,0.0629,0.0677,0.0624,0.0581,0.0675,0.0666
Training.gain.with.only.mixed_forests,0.8641,0.8295,0.8732,0.8567,0.8651,0.8389,0.8082,0.8555,0.83,0.8472,0.8468
Training.gain.with.only.open_shrublands,0.2356,0.2443,0.2316,0.2367,0.2342,0.2325,0.2396,0.2369,0.2406,0.2391,0.2371
Training.gain.with.only.precipitation_of_wettest_quarter.1,1.123,1.1599,1.1246,1.1462,1.1277,1.1313,1.1174,1.1207,1.128,1.121,1.13
Training.gain.with.only.precipitation_of_wettest_quarter.2,0.5175,0.5061,0.5075,0.5146,0.5197,0.5094,0.4871,0.5168,0.5077,0.5115,0.5098
Training.gain.with.only.precipitation_of_wettest_quarter.3,0.9015,0.8886,0.8805,0.8955,0.8897,0.8874,0.8933,0.8762,0.8709,0.8927,0.8876
Training.gain.with.only.precipitation_of_wettest_quarter.4,0.581,0.5797,0.5676,0.5715,0.5747,0.563,0.5577,0.5768,0.5499,0.544,0.5666
Training.gain.with.only.savannas,0.0361,0.0353,0.0385,0.0376,0.0361,0.0376,0.0361,0.0368,0.0347,0.034,0.0363
Training.gain.with.only.snow_ice,0.0114,0.0114,0.0077,0.0099,0.0114,0.0077,0.0114,0.0092,0.0092,0.0114,0.0101
Training.gain.with.only.urban_areas,0.7988,10692.1,0.7949,75274.85,11983.82,0.7795,12870190,0.7764,2379703,0.7694,1534785
Training.gain.with.only.wetlands,0.0443,0.0491,0.0478,0.0471,0.0479,0.0462,0.046,0.0494,0.0458,0.0465,0.047
Training.gain.with.only.woody_savannas,0.0549,0.052,0.0598,0.0536,0.0524,0.0566,0.0536,0.0549,0.0518,0.0459,0.0536
Test.gain.without.barren_vegetation,2.3122,2.1712,2.267,2.2819,14.5208,2.3796,2.4145,2.4162,24.1394,2.318,5.7221
Test.gain.without.closed_shrubland,2.3104,2.1667,2.2818,2.2767,18.0172,2.3706,2.4116,2.4078,12.1673,2.3435,4.8754
Test.gain.without.croplands,2.2687,2.1812,2.2633,2.2676,10.3121,2.3568,2.3891,2.3885,14.6574,2.3114,4.3396
Test.gain.without.deciduous_broadleaf_forest,2.3117,2.1718,2.2788,2.2857,8.2273,2.3808,2.4252,2.4097,10.7376,2.3281,3.7557
Test.gain.without.deciduous_needleleaf_forest,2.3144,2.1652,2.2733,2.288,14.5072,2.3712,2.4142,2.4137,13.5671,2.3182,4.6632
Test.gain.without.evergreen_broadleaf_forest,2.313,2.1931,2.2686,2.2779,9.0014,2.3745,2.4182,2.4146,56.1156,2.3181,8.3695
Test.gain.without.evergreen_needleleaf_forest,2.3072,2.1633,2.2944,2.3123,8.7624,2.3734,2.4072,2.3955,9.9275,2.3293,3.7272
Test.gain.without.grasslands,2.3143,2.1584,2.268,2.2671,16.3871,2.3605,2.4158,2.4242,10.844,2.3468,4.5786
Test.gain.without.mixed_forests,2.2252,2.1451,2.2163,2.2233,12.4536,2.3265,2.3385,2.3519,22.8908,2.2888,5.346
Test.gain.without.open_shrublands,2.3179,2.1595,2.2669,2.2726,18.7389,2.3749,2.4363,2.4083,15.3301,2.3159,5.2621
Test.gain.without.precipitation_of_wettest_quarter.1,2.1623,2.0835,2.1109,2.1151,11.9076,2.2531,2.2989,2.2098,9.5463,2.1663,3.8854
Test.gain.without.precipitation_of_wettest_quarter.2,2.2157,1.9733,2.1302,2.1102,10.512,2.2406,2.2516,2.341,11.2977,2.195,3.9267
Test.gain.without.precipitation_of_wettest_quarter.3,2.2685,-489.9107,2.2192,2.2394,12.2251,2.3319,2.373,2.3292,39.2928,2.2896,-42.2342
Test.gain.without.precipitation_of_wettest_quarter.4,2.2651,2.1702,2.241,2.2265,10.3108,2.3238,2.3634,2.3428,18.7084,2.2591,4.7211
Test.gain.without.savannas,2.3026,2.1787,2.258,2.2838,35.1743,2.3698,2.4193,2.4095,9.4932,2.328,6.3217
Test.gain.without.snow_ice,2.3219,2.1625,2.2617,2.2775,16.3839,2.3646,2.4109,2.4113,16.6413,2.3232,5.1559
Test.gain.without.urban_areas,2.2691,2.1935,2.2478,2.231,2.254,2.2842,2.339,2.3251,2.4075,2.2796,2.2831
Test.gain.without.wetlands,2.309,2.1863,2.27,2.2917,11.1102,2.373,2.4154,2.4164,5.0242,2.3131,3.4709
Test.gain.without.woody_savannas,2.3009,2.1787,2.2522,2.2831,12.2354,2.3686,2.4116,2.4115,12.5006,2.326,4.3269
Test.gain.with.only.barren_vegetation,0.4752,0.4887,0.4887,0.4887,0.4887,0.4752,0.4887,0.4752,0.4887,0.4752,0.4833
Test.gain.with.only.closed_shrubland,0.0065,0.0097,-0.013,0.0063,0.0097,0.0097,0.0063,-0.0013,0.0063,-0.0173,0.0023
Test.gain.with.only.croplands,0.8816,0.826,0.8848,0.8568,0.8634,0.9097,0.9602,0.9541,0.9455,0.8482,0.893
Test.gain.with.only.deciduous_broadleaf_forest,0.1125,0.1889,0.1813,0.1994,0.1473,0.1796,0.0874,0.095,0.1366,0.1104,0.1438
Test.gain.with.only.deciduous_needleleaf_forest,0.0367,0.0308,0.0367,0.0339,0.0272,0.0339,0.0367,0.0016,0.0367,0.0173,0.0291
Test.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Test.gain.with.only.evergreen_needleleaf_forest,0.3284,0.3293,0.3245,0.1787,0.389,0.2673,0.277,0.3235,0.3011,0.2221,0.2941
Test.gain.with.only.grasslands,0.0467,0.0161,0.09,0.0625,0.0539,0.0822,0.061,0.0842,0.0997,0.063,0.0659
Test.gain.with.only.mixed_forests,0.8206,0.9584,0.7734,0.8461,0.8111,0.9214,1.0391,0.8565,0.9544,0.8867,0.8868
Test.gain.with.only.open_shrublands,0.2493,0.2141,0.2637,0.2453,0.2543,0.2597,0.2329,0.244,0.2284,0.2359,0.2428
Test.gain.with.only.precipitation_of_wettest_quarter.1,1.1884,1.0408,1.1801,1.098,1.17,1.1577,1.2111,1.196,1.1701,1.1962,1.1608
Test.gain.with.only.precipitation_of_wettest_quarter.2,0.5172,0.5629,0.5552,0.5352,0.5023,0.5556,0.6243,0.5145,0.5596,0.546,0.5473
Test.gain.with.only.precipitation_of_wettest_quarter.3,0.8521,0.9048,0.9317,0.8765,0.8977,0.9084,0.8807,0.9498,0.9713,0.8824,0.9055
Test.gain.with.only.precipitation_of_wettest_quarter.4,0.5147,0.5227,0.5682,0.5565,0.5414,0.5876,0.6106,0.5363,0.6415,0.66,0.5739
Test.gain.with.only.savannas,0.0423,0.0451,0.0325,0.0361,0.0424,0.0361,0.0424,0.0395,0.0474,0.0496,0.0413
Test.gain.with.only.snow_ice,0.0032,0.003,0.0167,0.0088,0.003,0.0167,0.0029,0.0122,0.0122,0.0032,0.0082
Test.gain.with.only.urban_areas,0.7432,-1073.676,0.7594,-159665.5224,289673.2592,0.8176,-786050.0192,0.8312,21477451.5972,0.8515,2082033.9642
Test.gain.with.only.wetlands,0.0585,0.0467,0.0531,0.0537,0.051,0.0541,0.0578,0.041,0.0594,0.0572,0.0532
Test.gain.with.only.woody_savannas,0.0563,0.0672,0.0335,0.0548,0.0661,0.0494,0.0579,0.0452,0.0678,0.085,0.0583
AUC.without.barren_vegetation,0.9574,0.9524,0.9543,0.9602,0.9594,0.9608,0.9651,0.9597,0.9599,0.9569,0.9586
