,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,198,198,198,198,198,198,198,198,198,198,198
Regularized.training.gain,10.7131,9.1688,15.0301,17.996,15.4245,9.4886,17.1321,16.7348,15.8768,12.04,13.9605
Unregularized.training.gain,30.4587,25.5608,40.8395,47.8648,40.6674,25.2655,47.3086,42.8359,39.5769,32.9188,37.3297
Iterations,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
Training.AUC,0.9734,0.9705,0.9675,0.9642,0.9663,0.9653,0.9713,0.9694,0.9589,0.9652,0.9672
X.Test.samples,49,49,49,49,49,49,49,49,49,49,49
Test.gain,21.0483,28.9794,27.2832,24.1135,24.3332,28.1623,12.1147,14.7468,14.5499,27.7159,22.3047
Test.AUC,0.9504,0.9528,0.9616,0.9431,0.9484,0.9615,0.9329,0.9573,0.9179,0.9611,0.9487
AUC.Standard.Deviation,0.011,0.012,0.0103,0.0132,0.0106,0.0109,0.0143,0.0087,0.0183,0.0081,0.0117
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,1.1303,1.5719,2.1768,2.3891,1.8007,1.1409,1.4951,1.2123,1.3862,0.8388,1.5142
closed_shrubland.contribution,0.077,0.0216,0.0337,0.0316,0.0199,0.0336,0.0183,0.0231,0.0241,0.0121,0.0295
croplands.contribution,5.9162,3.6877,4.1738,3.9234,3.936,3.9585,4.5516,4.2304,4.3659,4.2453,4.2989
deciduous_broadleaf_forest.contribution,1.7548,2.7777,2.7239,3.1196,3.3498,3.5272,3.5369,3.5017,3.5441,3.6192,3.1455
deciduous_needleleaf_forest.contribution,0.2686,0.0365,0.0299,0.1009,0.001,0,0.0182,0.0175,0,0.0201,0.0493
evergreen_broadleaf_forest.contribution,0.5149,0.0825,0.0482,0.1814,0.0773,0.0777,0.0598,0.1564,0.1805,0.2253,0.1604
evergreen_needleleaf_forest.contribution,12.213,15.342,12.8099,11.8865,12.6135,13.4916,12.6236,12.6818,12.2413,12.6851,12.8588
grasslands.contribution,19.9022,19.2928,23.6609,26.5294,26.7511,27.0284,25.8449,27.0639,27.6941,27.7844,25.1552
mixed_forests.contribution,11.3707,11.7788,9.9989,8.3558,9.2471,8.6111,8.4209,8.6181,8.488,8.6708,9.356
open_shrublands.contribution,2.7534,1.8781,2.4051,1.7127,0.9186,0.7312,1.1755,0.7441,0.7141,0.6193,1.3652
precipitation_of_wettest_quarter.1.contribution,5.9122,5.1434,4.0484,4.0226,3.9242,3.8345,4.0216,3.7527,3.6477,3.6109,4.1918
precipitation_of_wettest_quarter.2.contribution,11.8809,8.3032,6.9858,7.0153,6.4621,6.6545,5.7559,5.1617,5.0226,4.9186,6.8161
precipitation_of_wettest_quarter.3.contribution,10.1136,10.6918,7.627,6.967,6.4641,6.5286,6.2955,6.1849,5.5387,5.8158,7.2227
precipitation_of_wettest_quarter.4.contribution,3.5727,4.1654,4.4946,5.9678,6.1813,6.9192,7.2594,7.2439,7.6785,7.8271,6.131
savannas.contribution,0.1809,0.0186,0.2249,0.0844,0.0243,0.065,0.0889,0.0908,0.1023,0.0105,0.0891
snow_ice.contribution,6.7711,8.6098,12.4269,11.5365,12.4413,12.0173,13.3316,13.4344,13.8063,13.5896,11.7965
urban_areas.contribution,2.1456,2.4131,3.0901,3.8791,3.7483,3.7841,3.9421,3.7681,4.1904,4.2074,3.5168
wetlands.contribution,0.2033,0.6773,0.5796,0.2115,0.1516,0.0563,0.1828,0.1008,0.1001,0.1227,0.2386
woody_savannas.contribution,3.3186,3.508,2.4616,2.0852,1.8876,1.5404,1.3775,2.0135,1.2752,1.1769,2.0644
barren_vegetation.permutation.importance,8.6575,15.4682,15.0631,12.7484,11.7002,15.9423,11.3151,12.5975,13.5563,14.9176,13.1966
closed_shrubland.permutation.importance,0,0.0037,0,5e-04,0,0,0,0.0368,0,0,0.0041
croplands.permutation.importance,8.201,2.879,2.7394,5.3703,5.7545,0.6987,12.2207,5.8224,2.2232,2.5443,4.8454
deciduous_broadleaf_forest.permutation.importance,1.0427,1.1755,1.6114,1.8395,2.1979,0.2591,1.6022,1.4694,1.1061,1.1409,1.3445
deciduous_needleleaf_forest.permutation.importance,1.1026,0,0,0.0122,0,0,0,0.0648,0,0.0025,0.1182
evergreen_broadleaf_forest.permutation.importance,0.0321,0,0,0.036,0,0,0,0.0287,0.0287,0.0293,0.0155
evergreen_needleleaf_forest.permutation.importance,6.5702,9.4915,6.6451,9.4919,9.739,6.7416,6.5604,7.5755,9.0407,8.2286,8.0084
grasslands.permutation.importance,4.8444,4.095,3.209,2.6832,3.1093,6.4528,2.7968,3.8741,5.2181,4.6071,4.089
mixed_forests.permutation.importance,2.6304,3.5259,4.1824,4.9569,9.5283,4.3848,9.7294,7.1202,3.6374,6.05,5.5746
open_shrublands.permutation.importance,1.4845,1.5629,4.3385,1.0566,0.4034,0.7145,1.9536,0,1.7392,0.1788,1.3432
precipitation_of_wettest_quarter.1.permutation.importance,13.4505,13.803,12.7308,11.3961,13.2826,12.2617,12.0738,13.4638,12.606,11.9392,12.7008
precipitation_of_wettest_quarter.2.permutation.importance,22.4809,21.8502,21.3539,18.9702,17.5755,23.0481,15.2813,18.2452,18.7209,24.3101,20.1836
precipitation_of_wettest_quarter.3.permutation.importance,15.5269,15.0129,15.543,17.3426,13.9083,15.6293,14.3266,17.3222,16.6776,10.4482,15.1738
precipitation_of_wettest_quarter.4.permutation.importance,10.3211,7.6883,8.1382,9.3515,8.1766,10.5259,6.1486,8.8702,11.241,10.349,9.081
savannas.permutation.importance,0,0,0.981,1.2755,0,0.2443,0,0.4136,1.1402,0,0.4055
snow_ice.permutation.importance,0.3199,0.4552,0.5702,0.0043,0.7432,0.5692,0.6067,0.563,0.8205,0.7871,0.5439
urban_areas.permutation.importance,0.502,0.5394,1.0854,0.9572,2.0855,0.3601,1.8417,1.2201,0.5827,0.5554,0.9729
wetlands.permutation.importance,0.0011,0.4275,1.0351,1.689,0.7293,0.0102,0.5391,0.0108,3e-04,0.4561,0.4899
woody_savannas.permutation.importance,2.832,2.0219,0.7734,0.8181,1.0666,2.1576,3.0038,1.3017,1.6613,3.4558,1.9092
Training.gain.without.barren_vegetation,9.7105,7.1986,10.0918,10.9044,9.8861,6.1398,10.864,11.7773,8.9644,8.0558,9.3593
Training.gain.without.closed_shrubland,11.3769,8.9096,14.9341,16.5154,15.4805,9.5138,15.6492,15.5598,15.4777,11.3081,13.4725
Training.gain.without.croplands,10.026,8.2967,12.3168,14.4448,11.7631,7.3397,12.7993,16.7028,13.9982,10.6052,11.8293
Training.gain.without.deciduous_broadleaf_forest,7.5842,6.2862,12.431,12.2046,10.8814,8.4041,12.6774,14.6674,14.0288,9.7905,10.8956
Training.gain.without.deciduous_needleleaf_forest,10.9052,9.1987,14.72,15.4039,14.4642,9.4955,16.4562,17.4319,16.746,12.276,13.7098
Training.gain.without.evergreen_broadleaf_forest,10.997,9.1498,16.1355,15.7543,14.5932,9.4955,16.9997,18.2049,17.0674,11.8087,14.0206
Training.gain.without.evergreen_needleleaf_forest,4.3037,4.2182,6.414,5.5433,4.9175,4.4183,6.9508,7.0401,5.9217,5.0323,5.476
Training.gain.without.grasslands,4.5757,4.5564,4.769,4.5897,5.0398,4.4779,5.8799,5.993,5.3614,4.6229,4.9866
Training.gain.without.mixed_forests,11.0727,7.1852,13.3849,13.2281,11.1299,5.7611,12.952,13.5108,11.6881,9.0814,10.8994
