,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,11900,11900,11900,11900,11900,11900,11900,11900,11900,11900,11900
Regularized.training.gain,2.5718,2.5686,2.5593,2.558,2.5707,2.5553,2.5688,2.5586,2.5648,2.5623,2.5638
Unregularized.training.gain,2.7305,2.7283,2.7074,2.7137,2.7253,2.7128,2.7243,2.7068,2.7132,2.7123,2.7175
Iterations,2400,1840,2420,2540,2300,2000,2120,1900,1700,2340,2156
Training.AUC,0.9614,0.9617,0.9616,0.9617,0.9615,0.9616,0.9615,0.9615,0.9617,0.9621,0.9616
X.Test.samples,2975,2975,2975,2975,2975,2975,2975,2975,2975,2975,2975
Test.gain,2.663,2.6752,2.7029,2.7159,2.6565,2.7243,2.6691,2.7004,2.6739,2.6907,2.6872
Test.AUC,0.9614,0.9602,0.9619,0.9615,0.9616,0.9622,0.961,0.9622,0.9606,0.96,0.9613
AUC.Standard.Deviation,0.0015,0.0016,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0016,0.0016,0.0015
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,6.8255,6.5237,8.1323,5.9381,8.9586,5.4775,5.5729,6.3462,5.2722,5.0734,6.412
annual_precipitation.contribution,27.4047,25.7727,22.5889,23.3977,21.6611,21.6888,20.9352,19.1261,19.2618,18.9811,22.0818
barren_vegetation.contribution,0.8727,1.6084,3.2506,3.8442,4.4003,5.027,5.4558,6.6698,6.9606,7.4442,4.5534
closed_shrubland.contribution,0,0,0,0,0,0,0,0,0,0,0
croplands.contribution,0.969,1.5472,1.9955,2.5037,2.9501,3.6138,4.1661,4.6521,4.789,5.3065,3.2493
deciduous_broadleaf_forest.contribution,0.9374,0.8674,0.8887,0.8459,0.8039,0.8574,0.86,0.7141,0.6539,0.6299,0.8059
deciduous_needleleaf_forest.contribution,0.0068,0.0039,0.0053,0.0041,0.0034,0.0036,0.0066,0.0043,0.0037,0.0065,0.0048
evergreen_broadleaf_forest.contribution,3e-04,2e-04,2e-04,2e-04,3e-04,3e-04,3e-04,4e-04,5e-04,4e-04,3e-04
evergreen_needleleaf_forest.contribution,0.4406,0.5039,0.6506,0.6955,0.9291,1.0196,1.1735,1.2099,1.1822,1.3474,0.9152
grasslands.contribution,1.276,1.5236,2.214,2.6947,3.243,3.352,3.9131,4.3291,4.694,4.9359,3.2175
mixed_forests.contribution,1.2109,1.432,1.4765,1.6697,1.8068,2.1884,2.1107,2.3705,2.4521,2.5057,1.9223
open_shrublands.contribution,1.4558,1.0797,1.7195,2.1884,1.818,2.1711,2.1237,1.9057,2.5251,2.4077,1.9395
precipitation_seasonality.contribution,10.1083,10.0761,6.7199,10.0039,6.5335,9.9726,10.2289,7.495,10.0646,10.4371,9.164
savannas.contribution,0.0091,0.0095,0.0078,0.0121,0.0123,0.0104,0.0119,0.0088,0.0019,0.0104,0.0094
snow_ice.contribution,0,0,0,0,0,0,0,0,0,0,0
temperature_seasonality.contribution,37.633,38.4298,39.0738,35.6167,35.4443,33.732,32.4818,33.4319,30.8967,29.956,34.6696
urban_areas.contribution,10.4649,10.0102,10.6624,9.882,10.7258,10.0023,10.0138,10.749,10.1455,9.8272,10.2483
wetlands.contribution,0.0287,0.0408,0.0263,0.0451,0.04,0.0368,0.0504,0.031,0.0471,0.0342,0.038
woody_savannas.contribution,0.3564,0.5709,0.5876,0.6579,0.6697,0.8464,0.8953,0.956,1.0491,1.0964,0.7686
annual_mean_temperature.permutation.importance,25.7593,25.8034,25.4988,24.556,25.2464,25.2821,25.0216,24.5799,24.8942,24.2342,25.0876
annual_precipitation.permutation.importance,0.8761,0.9388,0.9962,0.9628,0.8984,1.0273,0.9674,0.9609,0.8502,0.8993,0.9377
barren_vegetation.permutation.importance,1.6482,1.7357,1.8925,1.6743,2.3016,2.0489,1.7803,2.3125,2.198,2.0251,1.9617
closed_shrubland.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
croplands.permutation.importance,2.7253,2.5935,2.5465,2.8387,2.6457,2.7166,2.9678,3.1628,3.0229,2.7711,2.7991
deciduous_broadleaf_forest.permutation.importance,0.9969,0.9738,0.9553,0.9683,0.9836,0.9656,0.9755,1.0857,1.0536,1.0151,0.9973
deciduous_needleleaf_forest.permutation.importance,0.0115,0.0075,0.0065,0.005,0.0124,0.0139,0.0149,0.0109,0.0132,0.016,0.0112
evergreen_broadleaf_forest.permutation.importance,9e-04,0.0013,6e-04,4e-04,0.0019,0.0014,0.0012,0.0012,0.0019,6e-04,0.0011
evergreen_needleleaf_forest.permutation.importance,0.5623,0.5639,0.3487,0.5174,0.463,0.5863,0.6245,0.4946,0.4946,0.524,0.5179
grasslands.permutation.importance,1.7775,2.3736,2.0289,1.8732,1.9895,2.0469,2.305,2.1115,2.3402,1.9145,2.0761
mixed_forests.permutation.importance,1.0299,1.0549,1.0649,0.9935,1.1263,1.0881,1.1747,1.219,1.1502,1.0423,1.0944
open_shrublands.permutation.importance,0.8306,0.9427,0.8649,0.7651,0.9538,0.82,0.8815,0.866,1.0431,0.9063,0.8874
precipitation_seasonality.permutation.importance,0.6643,0.6341,0.5667,0.653,0.5619,0.5709,0.5656,0.5617,0.5357,0.6033,0.5917
savannas.permutation.importance,0.0024,0.0029,0.0041,0.001,6e-04,8e-04,0,0.0012,0.0043,0.0042,0.0022
snow_ice.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
temperature_seasonality.permutation.importance,60.6502,59.9681,60.9555,61.5244,60.454,60.2859,60.4961,60.4618,60.135,61.9564,60.6887
urban_areas.permutation.importance,2.0742,1.9723,1.9324,2.3025,1.9457,2.109,1.8051,1.8191,1.8504,1.7586,1.9569
wetlands.permutation.importance,0.0028,0,0.0094,0,0.0123,0.0062,0.0188,9e-04,0.0069,0.0032,0.0061
woody_savannas.permutation.importance,0.3876,0.4334,0.3282,0.3642,0.4028,0.4302,0.3997,0.3502,0.4057,0.3258,0.3828
Training.gain.without.annual_mean_temperature,2.4851,2.4842,2.4754,2.4764,2.4884,2.4717,2.4837,2.4778,2.4816,2.4809,2.4805
Training.gain.without.annual_precipitation,2.511,2.5093,2.4997,2.4973,2.5134,2.4937,2.5085,2.496,2.5068,2.5018,2.5037
Training.gain.without.barren_vegetation,2.5698,2.567,2.5572,2.5563,2.5697,2.5537,2.5678,2.5569,2.564,2.5598,2.5622
Training.gain.without.closed_shrubland,2.5715,2.5685,2.5587,2.557,2.5713,2.5555,2.5695,2.5583,2.5654,2.5623,2.5638
Training.gain.without.croplands,2.5378,2.5376,2.5306,2.525,2.543,2.5227,2.5382,2.5274,2.5372,2.5335,2.5333
Training.gain.without.deciduous_broadleaf_forest,2.5464,2.5443,2.5357,2.5327,2.5475,2.5303,2.5449,2.5321,2.541,2.5368,2.5392
Training.gain.without.deciduous_needleleaf_forest,2.5715,2.5685,2.5592,2.5572,2.5708,2.5541,2.5688,2.5578,2.5653,2.5614,2.5635
Training.gain.without.evergreen_broadleaf_forest,2.5717,2.5681,2.559,2.5581,2.5706,2.5555,2.5684,2.5594,2.5655,2.5616,2.5638
Training.gain.without.evergreen_needleleaf_forest,2.5573,2.554,2.5466,2.5427,2.5565,2.5416,2.5545,2.5448,2.5525,2.5464,2.5497
Training.gain.without.grasslands,2.5522,2.5485,2.5407,2.5391,2.5522,2.5361,2.5486,2.5387,2.5451,2.5422,2.5443
Training.gain.without.mixed_forests,2.5461,2.5425,2.5352,2.5327,2.544,2.5282,2.5443,2.5315,2.5407,2.5381,2.5383
Training.gain.without.open_shrublands,2.5641,2.5597,2.552,2.55,2.5622,2.5479,2.5601,2.5509,2.5561,2.5541,2.5557
Training.gain.without.precipitation_seasonality,2.5591,2.557,2.5472,2.5455,2.5609,2.5435,2.5582,2.5474,2.5557,2.55,2.5524
Training.gain.without.savannas,2.5715,2.5691,2.5584,2.5578,2.5708,2.5548,2.5694,2.5587,2.5654,2.5612,2.5637
