,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,5973,5973,5973,5973,5973,5973,5973,5973,5973,5973,5973
Regularized.training.gain,15.4826,22.1341,19.0862,18.5229,19.4976,22.3834,20.515,16.8801,19.069,18.4934,19.2064
Unregularized.training.gain,31.6923,45.3154,36.6798,36.2421,37.6087,42.6274,39.605,33.969,37.9313,36.1082,37.7779
Iterations,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
Training.AUC,0.9084,0.8999,0.9049,0.9062,0.9061,0.9046,0.9054,0.9074,0.9081,0.9047,0.9056
X.Test.samples,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493,1493
Test.gain,41.4998,50.563,31.843,37.5252,34.3471,32.7397,33.0965,39.8271,38.1836,36.5908,37.6216
Test.AUC,0.9111,0.8996,0.9085,0.907,0.9138,0.9021,0.9019,0.9186,0.8975,0.9039,0.9064
AUC.Standard.Deviation,0.004,0.0043,0.0039,0.004,0.0039,0.0041,0.0041,0.0037,0.0042,0.0042,0.004
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,0.6202,0.3769,1.2664,0.6033,0.3694,0.5401,0.3957,0.427,0.1952,0.3389,0.5133
closed_shrubland.contribution,0.3892,0.573,0.8434,0.8224,0.8107,0.8107,0.8871,0.9112,0.9163,0.9776,0.7942
croplands.contribution,1.4489,1.1178,1.049,1.0824,0.9418,0.9708,0.9047,0.9214,0.92,0.9183,1.0275
deciduous_broadleaf_forest.contribution,1.9837,2.8755,2.1292,2.0387,1.9569,1.6128,1.7748,1.5155,1.6431,1.6953,1.9225
deciduous_needleleaf_forest.contribution,1.6208,2.8253,2.4024,2.686,2.7879,2.6596,3.0817,2.9513,3.0588,3.0274,2.7101
evergreen_broadleaf_forest.contribution,0,0.0033,0.0046,0.0093,0.0017,0,0,0,0.0012,4e-04,0.0021
evergreen_needleleaf_forest.contribution,1.7267,1.6687,0.9655,0.8605,0.8895,0.7321,0.7604,0.6959,0.6986,0.7447,0.9743
grasslands.contribution,2.2574,2.3605,2.2117,2.4209,2.6919,2.7341,2.7232,2.6468,2.6475,3.0293,2.5723
mixed_forests.contribution,7.2616,5.6488,5.2517,5.1764,4.6967,4.3818,4.565,4.4853,4.3365,4.2697,5.0074
open_shrublands.contribution,0.8687,0.6971,0.6716,1.2231,0.9856,0.8498,0.7791,0.8092,0.8192,0.7924,0.8496
precipitation_of_wettest_quarter.1.contribution,7.2764,5.8272,5.2256,3.675,3.2858,3.7078,2.7074,2.2455,2.2274,2.0937,3.8272
precipitation_of_wettest_quarter.2.contribution,17.0397,16.24,18.6201,20.5348,20.8536,21.2081,22.5691,23.867,23.5083,23.7063,20.8147
precipitation_of_wettest_quarter.3.contribution,3.7238,2.9599,3.1015,3.0414,2.9308,2.8384,2.8874,2.8705,2.8365,2.9996,3.019
precipitation_of_wettest_quarter.4.contribution,3.5332,4.1541,5.2517,5.5039,5.842,5.7588,6.2482,6.288,6.4503,6.3722,5.5402
savannas.contribution,1.2635,1.7982,1.9989,2.1648,2.0312,2.2783,1.7914,1.8657,2.0181,2.0652,1.9275
snow_ice.contribution,0.1588,0.1491,0.1412,0.1514,0.129,0.1653,0.1362,0.1154,0.1236,0.1094,0.1379
urban_areas.contribution,47.6723,49.8534,48.118,47.2955,48.2323,48.1443,47.2844,46.8918,47.1292,46.3778,47.6999
wetlands.contribution,0.1075,0.0849,0.0659,0.0921,0.0139,0.0341,0.0243,0.0275,0.0348,0.0254,0.051
woody_savannas.contribution,1.0476,0.7861,0.6818,0.6182,0.5492,0.573,0.48,0.465,0.4352,0.4561,0.6092
barren_vegetation.permutation.importance,0.2022,0,0.4611,0.0233,0.0386,0,0.0319,0.0979,0.0559,0.1356,0.1046
closed_shrubland.permutation.importance,0.4979,0.4636,0.5649,0.3709,0.4536,0.5211,0.427,0.3469,0.4119,0.5765,0.4634
croplands.permutation.importance,4.1833,4.2382,3.8441,3.724,4.8328,3.1351,3.6713,4.1035,3.8055,4.2302,3.9768
deciduous_broadleaf_forest.permutation.importance,0.2749,0.3402,0.354,0.0651,0.35,0.3126,0.1944,0.3526,0.272,0.2977,0.2813
deciduous_needleleaf_forest.permutation.importance,0.8147,0.7679,0.7187,0.8557,0.9657,0.7487,0.7906,0.7629,0.8919,0.9741,0.8291
evergreen_broadleaf_forest.permutation.importance,0.0665,0.1169,0.0679,0.081,0.1228,0.1016,0,0.0546,0.0729,0.1024,0.0787
evergreen_needleleaf_forest.permutation.importance,2.8316,2.5893,2.6405,2.6433,3.1664,2.3904,2.4965,2.8986,2.2465,2.7116,2.6615
grasslands.permutation.importance,5.2217,5.284,4.8115,5.4375,5.5813,5.0233,5.4805,5.4171,4.9645,4.8343,5.2056
mixed_forests.permutation.importance,7.0996,7.6438,6.6749,7.0803,7.3845,6.9936,6.9427,7.1288,6.7757,6.8835,7.0607
open_shrublands.permutation.importance,1.7998,1.543,1.4605,1.6746,1.7932,1.4501,1.7149,1.4235,1.4395,1.4656,1.5765
precipitation_of_wettest_quarter.1.permutation.importance,30.0142,27.217,28.0494,29.8512,27.0309,27.4645,26.643,28.6864,26.9406,29.2293,28.1127
precipitation_of_wettest_quarter.2.permutation.importance,19.2475,21.9918,18.6153,20.6764,20.1807,20.394,19.5302,21.0355,21.1739,22.5716,20.5417
precipitation_of_wettest_quarter.3.permutation.importance,8.4193,7.2194,8.7741,10.6272,6.9511,9.5754,8.8118,7.6962,8.4465,8.2523,8.4773
precipitation_of_wettest_quarter.4.permutation.importance,16.7223,17.9275,20.6222,14.269,18.3319,19.1217,21.1193,17.3805,19.6843,15.385,18.0564
savannas.permutation.importance,0.1345,0.3086,0.2857,0.1924,0.3192,0.2752,0.2138,0.2393,0.2912,0.2407,0.2501
snow_ice.permutation.importance,0.2637,0.2934,0.0602,0.269,0.2264,0.3136,0.2164,0.3034,0.1879,0.2804,0.2414
urban_areas.permutation.importance,0,0,0.1123,0,0.1763,0,0,0,0.3959,0,0.0684
wetlands.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
woody_savannas.permutation.importance,2.2062,2.0553,1.8829,2.1591,2.0947,2.1793,1.7156,2.0724,1.9433,1.8292,2.0138
Training.gain.without.barren_vegetation,14.8274,17.5242,19.2568,19.3228,21.589,20.2621,18.6163,17.3978,19.9308,18.9676,18.7695
Training.gain.without.closed_shrubland,13.7832,15.7075,17.8293,19.497,21.5501,19.459,20.0505,15.6978,18.0643,18.3691,18.0008
Training.gain.without.croplands,15.4079,18.6439,21.4097,18.6054,21.4601,22.1331,23.2267,16.0344,19.5662,20.5273,19.7015
Training.gain.without.deciduous_broadleaf_forest,14.1405,16.9476,17.6912,17.9384,20.6208,19.5978,20.021,17.1128,17.5387,16.131,17.774
Training.gain.without.deciduous_needleleaf_forest,11.4224,12.4541,14.8101,16.1114,15.2031,15.5812,14.7002,11.8664,12.9603,12.6038,13.7713
Training.gain.without.evergreen_broadleaf_forest,15.8448,18.0552,18.562,18.9679,19.3427,20.654,22.1645,16.8423,18.5281,17.7164,18.6678
Training.gain.without.evergreen_needleleaf_forest,16.089,17.7458,20.9858,19.5855,19.691,22.5789,21.2352,16.6128,19.2302,18.8146,19.2569
Training.gain.without.grasslands,15.4225,17.0452,19.4216,18.9141,22.0729,21.1268,20.7351,16.593,20.0471,18.7013,19.008
Training.gain.without.mixed_forests,14.9869,16.4037,18.9545,18.9629,18.706,20.5637,20.3106,16.853,17.303,17.8484,18.0893
Training.gain.without.open_shrublands,16.0265,18.9623,19.9857,18.1675,19.6143,22.9935,21.4805,17.8601,18.3863,18.0393,19.1516
Training.gain.without.precipitation_of_wettest_quarter.1,11.8543,11.7915,14.6501,13.1412,15.2088,16.4173,14.3402,11.4277,13.9293,14.4229,13.7183
