,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243,1243
Regularized.training.gain,2.6364,2.5234,2.6104,2.5957,2.567,2.6294,2.5743,2.7525,2.6144,2.5178,2.6021
Unregularized.training.gain,3.2891,2.9855,3.1106,3.1916,3.0678,3.2684,3.0606,3.6774,3.3052,2.9818,3.1938
Iterations,4040,3500,3200,3920,3120,4400,3620,5480,3780,3200,3826
Training.AUC,0.954,0.96,0.9614,0.9586,0.9592,0.9558,0.962,0.9491,0.9543,0.9615,0.9576
X.Test.samples,310,310,310,310,310,310,310,310,310,310,310
Test.gain,2.9687,3.1974,2.9392,3.093,3.0716,3.0171,2.9911,2.5669,3.0188,3.1962,3.006
Test.AUC,0.9571,0.9659,0.954,0.951,0.9567,0.951,0.9544,0.9357,0.9504,0.9602,0.9536
AUC.Standard.Deviation,0.0037,0.0029,0.0045,0.005,0.0038,0.0052,0.0046,0.0064,0.0053,0.0043,0.0046
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,2.9897,5.7677,5.2554,5.9216,5.1078,8.3238,6.3244,7.9586,7.2983,9.8714,6.4819
closed_shrubland.contribution,0.0394,0.0647,0.0537,0.0937,0.0681,0.0756,0.1026,0.1195,0.0953,0.1304,0.0843
croplands.contribution,26.4783,24.7041,23.6806,22.4782,22.5066,21.3442,17.8403,19.0695,18.0793,18.8489,21.503
deciduous_broadleaf_forest.contribution,1.3608,1.1022,1.154,1.0832,1.1818,1.0767,1.4977,0.9589,1.0931,1.0034,1.1512
deciduous_needleleaf_forest.contribution,0.0199,0.0575,0.017,0.0191,0.038,0.0764,0.0126,0.0198,0.0092,0.0384,0.0308
evergreen_broadleaf_forest.contribution,0.0226,0.046,0.0367,0.0599,0.0318,0.048,0.0518,0.0831,0.0566,0.0536,0.049
evergreen_needleleaf_forest.contribution,0.3177,0.3324,0.4805,0.7184,0.6255,0.6891,0.7885,0.8675,0.7936,0.8795,0.6493
grasslands.contribution,0.9852,1.1764,1.048,1.2641,1.357,1.3232,1.602,1.5504,1.5303,1.5852,1.3422
mixed_forests.contribution,12.3687,9.9651,9.9402,10.34,10.3971,9.104,9.848,8.9577,9.5204,8.8901,9.9331
open_shrublands.contribution,0.2192,0.3866,0.687,0.7243,0.8361,0.839,0.9026,0.8758,1.1635,1.3001,0.7934
precipitation_of_wettest_quarter.1.contribution,5.3518,1.2138,5.7645,1.3046,1.2538,1.2886,2.2105,1.2553,1.7423,1.1645,2.255
precipitation_of_wettest_quarter.2.contribution,25.3741,25.0658,25.907,25.0602,24.5616,25.584,21.8919,24.5868,23.7729,22.4873,24.4292
precipitation_of_wettest_quarter.3.contribution,2.312,2.5941,2.8102,3.2792,3.3469,3.2416,9.2941,3.2542,3.6647,3.4353,3.7232
precipitation_of_wettest_quarter.4.contribution,4.5279,8.8097,4.7384,8.8734,9.6341,7.3433,7.5655,9.2734,10.0047,9.912,8.0682
savannas.contribution,0.0882,0.1162,0.1967,0.2727,0.2138,0.2555,0.226,0.2503,0.2572,0.2722,0.2149
snow_ice.contribution,0.065,0.082,0.0511,0.0388,0.0183,0.066,0.0559,0.071,0.0297,0.0623,0.054
urban_areas.contribution,15.3697,15.8255,15.3052,15.2539,15.4982,15.9763,16.0456,17.4473,17.3052,16.397,16.0424
wetlands.contribution,0.1747,0.0972,0.1959,0.1953,0.048,0.0608,0.1016,0.1084,0.0893,0.0636,0.1135
woody_savannas.contribution,1.935,2.593,2.6778,3.0194,3.2756,3.2838,3.6382,3.2925,3.4945,3.6046,3.0814
barren_vegetation.permutation.importance,0.0609,0.0664,0.031,0.0665,0.0584,0.108,0.2515,0.1736,0,0.0745,0.0891
closed_shrubland.permutation.importance,0.0192,0.0498,0.0348,0.0501,0.0096,0.0264,0.0122,0.1196,0.0908,0.0097,0.0422
croplands.permutation.importance,20.0245,15.7973,15.5439,15.5493,18.0826,20.5613,16.6617,15.9247,14.7431,17.7665,17.0655
deciduous_broadleaf_forest.permutation.importance,0.1053,0.0738,0.0669,0.0679,0.1778,0.0488,0.066,0.062,0.1092,0.1007,0.0878
deciduous_needleleaf_forest.permutation.importance,0.0267,0.0321,0.0079,0.0409,0.0426,0.0809,0.0143,0.0076,0.0028,0.0251,0.0281
evergreen_broadleaf_forest.permutation.importance,0.0348,0.0527,0.0376,0.0518,0.0061,0.0299,0.0223,0.0432,0.0332,0.0316,0.0343
evergreen_needleleaf_forest.permutation.importance,0.8783,0.878,0.6774,0.9426,0.4029,0.8528,0.4843,0.8826,0.8635,0.5487,0.7411
grasslands.permutation.importance,2.0603,2.1197,2.0204,2.1794,2.5076,1.9136,2.3316,2.1256,1.3254,2.3375,2.0921
mixed_forests.permutation.importance,7.7427,6.7146,7.3091,7.7583,6.9678,7.2928,6.4476,8.4477,6.9539,6.3597,7.1994
open_shrublands.permutation.importance,1.1003,0.7994,1.2594,0.6332,0.7903,1.3105,1.5281,1.2944,0.8017,0.9545,1.0472
precipitation_of_wettest_quarter.1.permutation.importance,4.9535,9.5026,7.5315,7.2699,5.6803,5.4842,8.1309,9.0957,10.2572,5.7063,7.3612
precipitation_of_wettest_quarter.2.permutation.importance,30.3532,31.0379,32.3901,30.3193,34.6335,33.0663,28.7786,32.942,29.3674,28.9276,31.1816
precipitation_of_wettest_quarter.3.permutation.importance,4.8451,5.0964,5.1655,6.2434,5.1611,5.2211,4.984,3.4086,5.3443,6.3474,5.1817
precipitation_of_wettest_quarter.4.permutation.importance,20.4035,19.6675,19.5565,21.4755,18.3661,17.7736,21.4126,19.6518,24.5397,22.5282,20.5375
savannas.permutation.importance,0.0846,0.2264,0.09,0.1807,0.0553,0.0863,0.1141,0.2563,0,0.1938,0.1288
snow_ice.permutation.importance,0.271,0.446,0.5093,0.3456,0.0481,0.1701,0.4441,0.2718,0.2084,0.5064,0.3221
urban_areas.permutation.importance,2.2084,2.7183,2.9167,2.2953,2.3178,1.2006,3.1344,1.2882,0.9919,2.9075,2.1979
wetlands.permutation.importance,0.1356,0.0616,0.0965,0.0778,0.0447,0.1178,0.0472,0.1729,0.1504,0.1286,0.1033
woody_savannas.permutation.importance,4.692,4.6594,4.7557,4.4527,4.6472,4.6552,5.1344,3.8319,4.2169,4.5457,4.5591
Training.gain.without.barren_vegetation,2.6365,2.5225,2.6076,2.5953,2.5667,2.6291,2.5698,2.7526,2.6132,2.5158,2.6009
Training.gain.without.closed_shrubland,2.633,2.5225,2.6074,2.5938,2.567,2.6273,2.5737,2.7435,2.6087,2.5163,2.5993
Training.gain.without.croplands,2.541,2.4576,2.5344,2.5121,2.4939,2.5419,2.5041,2.6452,2.547,2.4499,2.5227
Training.gain.without.deciduous_broadleaf_forest,2.6356,2.522,2.608,2.5941,2.5657,2.6276,2.5739,2.7494,2.6116,2.5163,2.6004
Training.gain.without.deciduous_needleleaf_forest,2.6371,2.5232,2.6096,2.5957,2.5679,2.6288,2.5744,2.7526,2.6142,2.5172,2.6021
Training.gain.without.evergreen_broadleaf_forest,2.6366,2.5217,2.6088,2.5934,2.5678,2.6287,2.5742,2.7487,2.6133,2.5171,2.601
Training.gain.without.evergreen_needleleaf_forest,2.5821,2.4918,2.5727,2.5519,2.5344,2.5846,2.5505,2.6861,2.571,2.4925,2.5618
Training.gain.without.grasslands,2.6007,2.488,2.5697,2.5546,2.5322,2.5866,2.5338,2.7067,2.5819,2.4854,2.564
Training.gain.without.mixed_forests,2.5105,2.4488,2.5143,2.4851,2.4763,2.5019,2.505,2.5725,2.5009,2.4456,2.4961
Training.gain.without.open_shrublands,2.6196,2.5124,2.5991,2.5857,2.5566,2.615,2.563,2.7331,2.6028,2.5072,2.5895
Training.gain.without.precipitation_of_wettest_quarter.1,2.6212,2.4988,2.59,2.5765,2.5513,2.6105,2.5504,2.7008,2.5811,2.5012,2.5782
Training.gain.without.precipitation_of_wettest_quarter.2,2.3257,2.2358,2.3062,2.2876,2.2922,2.3173,2.3133,2.3776,2.3324,2.2415,2.303
Training.gain.without.precipitation_of_wettest_quarter.3,2.5375,2.4365,2.5128,2.4963,2.4732,2.5238,2.4753,2.6401,2.5055,2.42,2.5021
Training.gain.without.precipitation_of_wettest_quarter.4,2.461,2.3961,2.4572,2.4331,2.4192,2.4641,2.4288,2.5096,2.4303,2.3742,2.4374
Training.gain.without.savannas,2.63,2.5174,2.6009,2.5867,2.5663,2.6222,2.5725,2.7384,2.6078,2.5114,2.5954
Training.gain.without.snow_ice,2.6344,2.5201,2.6068,2.593,2.5681,2.6265,2.5716,2.7499,2.6128,2.5131,2.5996
Training.gain.without.urban_areas,2.3214,2.3104,2.3612,2.3246,2.3253,2.3359,2.3609,2.3654,2.3288,2.3217,2.3356
Training.gain.without.wetlands,2.6317,2.5215,2.6049,2.5909,2.564,2.6232,2.5727,2.7423,2.6093,2.5141,2.5975
Training.gain.without.woody_savannas,2.5711,2.4687,2.5494,2.5368,2.5107,2.565,2.5079,2.6838,2.5529,2.4606,2.5407
Training.gain.with.only.barren_vegetation,0.4493,0.4478,0.4532,0.4517,0.4504,0.4505,0.4576,0.4546,0.4511,0.4488,0.4515
Training.gain.with.only.closed_shrubland,0.0096,0.0093,0.0087,0.0115,0.0102,0.0106,0.0136,0.0108,0.0096,0.0114,0.0105
Training.gain.with.only.croplands,0.902,0.892,0.9008,0.8882,0.9012,0.9117,0.8803,0.8989,0.9032,0.8918,0.897
Training.gain.with.only.deciduous_broadleaf_forest,0.0418,0.0431,0.051,0.0412,0.0489,0.041,0.044,0.0328,0.045,0.0399,0.0429
Training.gain.with.only.deciduous_needleleaf_forest,0.0394,0.0394,0.038,0.038,0.0394,0.043,0.038,0.0394,0.038,0.0394,0.0392
Training.gain.with.only.evergreen_broadleaf_forest,0.0029,0.0039,0.0024,0.0045,8e-04,0.0024,0.0017,0.0039,0.0017,0.0019,0.0026
Training.gain.with.only.evergreen_needleleaf_forest,0.2482,0.2452,0.2448,0.2653,0.2434,0.2305,0.2412,0.2436,0.2351,0.243,0.244
Training.gain.with.only.grasslands,0.1255,0.1304,0.128,0.1226,0.1244,0.1284,0.1293,0.1324,0.1266,0.1211,0.1269
Training.gain.with.only.mixed_forests,0.7166,0.7116,0.7267,0.7115,0.7326,0.7072,0.7009,0.7061,0.7179,0.7026,0.7134
Training.gain.with.only.open_shrublands,0.105,0.0969,0.101,0.0993,0.1025,0.0984,0.096,0.0983,0.1037,0.0977,0.0999
Training.gain.with.only.precipitation_of_wettest_quarter.1,1.0302,1.0322,1.0374,1.018,1.0376,1.0311,1.0508,1.0401,1.0468,1.0164,1.0341
Training.gain.with.only.precipitation_of_wettest_quarter.2,0.8803,0.8764,0.9029,0.8919,0.8908,0.8951,0.8861,0.9169,0.8752,0.8773,0.8893
Training.gain.with.only.precipitation_of_wettest_quarter.3,0.9221,0.901,0.9232,0.9155,0.9296,0.9295,0.9414,0.9174,0.9407,0.9094,0.923
Training.gain.with.only.precipitation_of_wettest_quarter.4,0.629,0.6135,0.6104,0.6221,0.6171,0.6283,0.6326,0.6359,0.6185,0.6218,0.6229
Training.gain.with.only.savannas,0.0033,0.0024,0.0024,0.0052,0.0033,0.004,0.0034,0.0025,0.0033,0.0021,0.0032
Training.gain.with.only.snow_ice,0.0111,0.013,0.012,0.013,0.0141,0.0114,0.0129,0.0122,0.0147,0.0106,0.0125
Training.gain.with.only.urban_areas,0.7045,0.6972,0.7007,0.6761,0.6898,0.6834,0.6913,0.6832,0.6804,0.6958,0.6902
Training.gain.with.only.wetlands,0.0605,0.0574,0.058,0.0585,0.0589,0.0592,0.057,0.061,0.0577,0.0612,0.0589
Training.gain.with.only.woody_savannas,0.0992,0.0932,0.1054,0.0971,0.1021,0.0911,0.1008,0.1009,0.0992,0.093,0.0982
Test.gain.without.barren_vegetation,2.9782,3.2084,2.9339,3.1026,3.1011,3.0431,3.0084,2.5649,3.0146,3.1986,3.0154
Test.gain.without.closed_shrubland,2.9591,3.2129,2.9121,3.1057,3.0795,3.0334,3.0035,2.5841,3.03,3.2057,3.0126
Test.gain.without.croplands,2.8687,3.0057,2.7708,2.9448,2.9406,2.8912,2.7934,2.4861,2.8213,3.0297,2.8552
Test.gain.without.deciduous_broadleaf_forest,2.9866,3.1882,2.9333,3.0971,3.0979,3.0188,3.0103,2.5731,3.0362,3.2129,3.0154
Test.gain.without.deciduous_needleleaf_forest,2.9842,3.1953,2.9275,3.0867,3.091,3.0359,2.996,2.5589,3.0253,3.1788,3.008
Test.gain.without.evergreen_broadleaf_forest,2.9863,3.2028,2.925,3.0893,3.082,3.0211,2.9871,2.5773,3.0192,3.1906,3.0081
Test.gain.without.evergreen_needleleaf_forest,2.927,3.099,2.8562,3.0045,2.9858,2.9183,2.8593,2.5349,2.9105,3.1059,2.9201
Test.gain.without.grasslands,2.8882,3.0854,2.8551,3.017,3.0083,2.9401,2.9219,2.4847,2.9292,3.09,2.922
Test.gain.without.mixed_forests,2.7972,2.9283,2.7412,2.8881,2.8585,2.8318,2.7219,2.5678,2.8078,2.9334,2.8076
Test.gain.without.open_shrublands,2.979,3.1758,2.9209,3.0568,3.0677,2.9896,2.9853,2.5444,2.9955,3.1581,2.9873
Test.gain.without.precipitation_of_wettest_quarter.1,2.9336,3.2021,2.9191,3.0554,3.0609,2.9754,3.0108,2.6698,3.0191,3.1558,3.0002
Test.gain.without.precipitation_of_wettest_quarter.2,2.5471,2.7485,2.5612,2.6851,2.6394,2.5962,2.491,2.3478,2.504,2.7683,2.5889
Test.gain.without.precipitation_of_wettest_quarter.3,2.8291,3.0131,2.7952,2.9512,2.9591,2.8489,2.866,2.4133,2.9083,3.0387,2.8623
Test.gain.without.precipitation_of_wettest_quarter.4,2.6664,2.858,2.659,2.7671,2.758,2.641,2.6876,2.4798,2.7395,2.8723,2.7129
Test.gain.without.savannas,2.9602,3.1839,2.9262,3.0927,3.0831,2.9958,2.9692,2.5745,2.9931,3.1799,2.9959
Test.gain.without.snow_ice,2.9829,3.1924,2.9263,3.0798,3.1076,3.0157,2.9893,2.5668,3.0111,3.1965,3.0068
Test.gain.without.urban_areas,2.4945,2.5387,2.3425,2.486,2.4709,2.4358,2.3313,2.3166,2.452,2.5066,2.4375
Test.gain.without.wetlands,2.9544,3.18,2.9084,3.0735,3.0786,3.02,2.9777,2.5676,3.0114,3.1971,2.9969
Test.gain.without.woody_savannas,2.89,3.0671,2.8463,2.9806,2.9858,2.9114,2.9164,2.4547,2.919,3.0732,2.9044
Test.gain.with.only.barren_vegetation,0.4622,0.4675,0.4434,0.4519,0.4579,0.4563,0.4245,0.4381,0.4545,0.4638,0.452
Test.gain.with.only.closed_shrubland,0.0149,0.0141,0.0182,0.007,0.0117,0.0098,-0.0021,0.009,0.0149,0.0073,0.0105
Test.gain.with.only.croplands,0.9002,0.9366,0.9004,0.9511,0.9013,0.8622,0.9802,0.9109,0.8943,0.9401,0.9177
Test.gain.with.only.deciduous_broadleaf_forest,0.0542,0.0477,0.0156,0.0552,0.0238,0.0572,0.0455,0.0851,0.0411,0.0617,0.0487
Test.gain.with.only.deciduous_needleleaf_forest,0.0416,0.0416,0.0466,0.0466,0.0416,0.0207,0.0466,0.0416,0.0466,0.0416,0.0415
Test.gain.with.only.evergreen_broadleaf_forest,0.002,-0.0012,0.0046,-0.0042,0.0065,0.0046,0.006,-0.0012,0.006,0.0063,0.0029
Test.gain.with.only.evergreen_needleleaf_forest,0.2525,0.2653,0.2669,0.1844,0.2736,0.3238,0.2822,0.2729,0.3055,0.2741,0.2701
Test.gain.with.only.grasslands,0.1371,0.1165,0.1278,0.1499,0.1429,0.1261,0.1243,0.11,0.1345,0.1551,0.1324
Test.gain.with.only.mixed_forests,0.7313,0.7493,0.6901,0.7508,0.6671,0.7657,0.7921,0.7688,0.7258,0.7852,0.7426
Test.gain.with.only.open_shrublands,0.0838,0.1174,0.1006,0.1028,0.096,0.112,0.1204,0.1113,0.0871,0.1148,0.1046
Test.gain.with.only.precipitation_of_wettest_quarter.1,1.0746,1.0691,1.0474,1.1198,1.0461,1.0745,0.9959,1.0377,1.0077,1.131,1.0604
Test.gain.with.only.precipitation_of_wettest_quarter.2,0.9494,0.9679,0.8669,0.9019,0.9043,0.8909,0.9311,0.8058,0.9736,0.9606,0.9152
Test.gain.with.only.precipitation_of_wettest_quarter.3,0.9457,1.0297,0.942,0.9735,0.9176,0.9191,0.8672,0.9652,0.8722,0.9979,0.943
Test.gain.with.only.precipitation_of_wettest_quarter.4,0.6379,0.6959,0.7095,0.6638,0.6847,0.6345,0.6213,0.6081,0.6774,0.6652,0.6598
