,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704,2704
Regularized.training.gain,2.0077,2.0056,1.9935,2.022,2.0165,2.005,1.9785,1.9878,2.0066,2.0046,2.0028
Unregularized.training.gain,2.1212,2.1284,2.1073,2.1395,2.1191,2.1232,2.0761,2.0905,2.1156,2.108,2.1129
Iterations,1820,1580,1580,1400,1520,1520,1460,1740,1540,1700,1586
Training.AUC,0.9505,0.9502,0.9496,0.951,0.9506,0.9499,0.949,0.9495,0.9501,0.95,0.95
X.Test.samples,676,676,676,676,676,676,676,676,676,676,676
Test.gain,2.0659,2.0774,2.1225,2.0041,2.027,2.0761,2.1605,2.1342,2.0699,2.0661,2.0804
Test.AUC,0.9477,0.9477,0.9508,0.9447,0.9462,0.9489,0.9525,0.9516,0.9483,0.9479,0.9486
AUC.Standard.Deviation,0.0029,0.0029,0.0027,0.0031,0.003,0.0028,0.0028,0.0027,0.0027,0.003,0.0029
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,2.2615,2.4037,2.71,3.1987,4.0719,4.4085,4.8707,4.7284,3.8383,4.1946,3.6686
closed_shrubland.contribution,0.3466,0.438,0.4999,0.4507,0.2567,0.3567,0.3486,0.2048,0.2907,0.3056,0.3498
croplands.contribution,0.6467,1.0107,0.9554,0.9721,0.9678,2.0899,1.8365,1.5073,2.4095,2.1238,1.452
deciduous_broadleaf_forest.contribution,0.9793,1.1433,1.1717,0.8904,0.8352,0.8517,0.7946,0.7498,1.0864,0.7593,0.9262
deciduous_needleleaf_forest.contribution,0.0701,0.0764,0.0592,0.0951,0.0443,0.0483,0.0755,0.0277,0.0392,0.0264,0.0562
evergreen_broadleaf_forest.contribution,0.0015,0.0042,0.0024,0.0031,0.0037,0.0052,0.0035,0.0037,0.0032,0.0031,0.0034
