,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,337,337,337,337,337,337,337,337,337,337,337
Regularized.training.gain,28233.6847,12884.853,447.8839,528.003,596.9976,447.37,489.2757,438.4879,275.3805,360.0498,4470.1986
Unregularized.training.gain,36672.8241,24312.0077,604.2295,696.2165,771.513,595.0635,648.8111,577.3796,389.5477,495.8297,6576.3422
Iterations,460,360,10000,10000,10000,10000,10000,10000,10000,10000,8082
Training.AUC,0.7441,0.7581,0.9486,0.944,0.9493,0.9437,0.9449,0.9539,0.9469,0.9446,0.9078
X.Test.samples,84,84,84,84,84,84,84,84,84,84,84
Test.gain,11504.2739,10420.072,581.2152,1058.3079,684.7715,699.7676,568.5139,533.9257,599.2525,819.1249,2746.9225
Test.AUC,0.7613,0.7321,0.9299,0.9416,0.9242,0.9314,0.9331,0.9034,0.9357,0.9461,0.8939
AUC.Standard.Deviation,0.0273,0.0272,0.0176,0.0155,0.0198,0.0163,0.0155,0.0204,0.0147,0.0135,0.0188
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,20.1947,21.2464,2.6135,3.0089,3.169,2.8576,3.4683,3.3214,3.2283,3.5554,6.6663
closed_shrubland.contribution,1e-04,1e-04,0.0546,0.0029,0.0028,0.0065,0.0103,0.0941,0.0049,5e-04,0.0177
croplands.contribution,5.8163,11.1123,5.884,5.6805,5.9046,5.6982,5.8493,5.9794,5.904,5.9053,6.3734
deciduous_broadleaf_forest.contribution,0.227,1.0482,0.9886,0.9531,0.9483,0.9832,1.0095,1.0376,0.9867,0.9524,0.9135
deciduous_needleleaf_forest.contribution,0,0.2584,0.133,0.1304,0.1438,0.1553,0.165,0.1757,0.1789,0.1848,0.1525
evergreen_broadleaf_forest.contribution,0.2631,0,0.0053,0.0058,0.0197,0.0059,0.0128,0.0155,0.0095,0.0118,0.0349
evergreen_needleleaf_forest.contribution,15.5584,4.703,1.3615,1.2027,1.3173,1.2673,1.3837,1.3217,1.3027,1.2743,3.0693
grasslands.contribution,4.0144,8.6801,2.2561,2.1967,2.4339,2.3585,2.3528,2.3248,2.2927,2.3406,3.1251
mixed_forests.contribution,18.3189,15.2378,39.1849,38.722,38.8405,39.0167,39.1095,39.0663,39.4283,39.1909,34.6116
open_shrublands.contribution,2.8743,5.6729,1.0866,0.9887,1.0612,1.0855,1.0292,1.0579,1.0522,1.0693,1.6978
precipitation_of_wettest_quarter.1.contribution,0.6467,2.1379,0.128,0.0832,0.0765,0.1561,0.1045,0.0995,0.0998,0.0824,0.3615
precipitation_of_wettest_quarter.2.contribution,2.3273,3.5972,0.1876,0.1468,0.2031,0.1791,0.2487,0.1783,0.2239,0.2174,0.7509
precipitation_of_wettest_quarter.3.contribution,3.8652,3.5842,0.1969,0.3165,0.3955,0.2443,0.2489,0.2515,0.2326,0.2823,0.9618
precipitation_of_wettest_quarter.4.contribution,3.6024,1.5598,1.2202,1.1151,1.48,1.2587,1.2808,1.3034,1.3448,1.3266,1.5492
savannas.contribution,0.3328,0.0093,0.0865,0.0646,0.0449,0.4985,0.1342,0.1211,0.0336,0.0521,0.1378
snow_ice.contribution,17.601,17.3226,43.1089,44.3385,42.9652,43.1396,42.3654,42.4091,42.546,42.361,37.8157
urban_areas.contribution,0.7027,1.6297,0.9076,0.6556,0.6679,0.6958,0.7859,0.7744,0.744,0.8275,0.8391
wetlands.contribution,3.41,0.3421,0.2834,0.1719,0.0696,0.1562,0.1659,0.2012,0.166,0.1319,0.5098
woody_savannas.contribution,0.2447,1.8581,0.3127,0.2159,0.256,0.237,0.2754,0.267,0.2213,0.2336,0.4122
barren_vegetation.permutation.importance,17.402,14.642,15.0377,15.8925,15.7172,17.0074,15.5181,16.7363,15.1329,15.8381,15.8924
closed_shrubland.permutation.importance,0,0,0.0039,0.0025,0,0.0041,0.2097,0.0136,0.0046,0,0.0238
croplands.permutation.importance,6.4807,5.0641,5.8426,9.0546,11.516,6.0586,6.6046,7.7577,7.9842,7.4114,7.3774
deciduous_broadleaf_forest.permutation.importance,1.2719,0.2434,0.2049,1.391,1.1044,1.0942,0.2136,0.4755,0.7523,1.6752,0.8426
deciduous_needleleaf_forest.permutation.importance,0,0.1383,0,0,0.1075,0,0.0335,0,0,0.4966,0.0776
evergreen_broadleaf_forest.permutation.importance,0.0106,0,0,0,0,0,0.0022,0,0.0039,0,0.0017
evergreen_needleleaf_forest.permutation.importance,7.3269,14.4472,11.2261,9.4901,8.8471,10.0748,10.7599,11.5224,9.935,10.9344,10.4564
grasslands.permutation.importance,6.3414,6.4693,9.682,6.0973,4.7598,5.1688,9.7379,7.7089,8.5957,5.8622,7.0423
mixed_forests.permutation.importance,18.4416,9.8547,10.717,13.0621,9.3009,7.6032,10.7319,6.0587,9.9766,9.4913,10.5238
open_shrublands.permutation.importance,5.6167,4.2204,2.6906,3.5056,4.7613,4.8743,3.8904,3.4361,3.287,4.2115,4.0494
precipitation_of_wettest_quarter.1.permutation.importance,0,11.3005,0,0,0,0,0,0,0,4.1776,1.5478
precipitation_of_wettest_quarter.2.permutation.importance,4.2479,5.8943,7.1535,8.348,10.1951,6.7924,7.0376,3.5857,6.6342,6.4537,6.6342
precipitation_of_wettest_quarter.3.permutation.importance,15.853,20.3538,18.3451,18.6935,17.2716,21.4539,20.038,24.9089,19.7626,19.5799,19.626
precipitation_of_wettest_quarter.4.permutation.importance,12.0195,2.3062,12.0019,7.8191,11.2329,12.3425,10.5057,13.5444,13.3511,7.3103,10.2434
savannas.permutation.importance,0.6461,0.943,0,0.2885,0.411,0.4531,0.188,0.0148,0.0057,0.0019,0.2952
snow_ice.permutation.importance,1.7554,0.8685,1.5466,0.4778,0.5765,1.6627,1.3633,1.5759,1.1785,1.1006,1.2106
urban_areas.permutation.importance,0,0,0.0528,0.7378,0.9457,0.7272,0.4702,0,0,0.2455,0.3179
wetlands.permutation.importance,2.5863,3.2543,3.0102,2.8289,1.5879,3.1715,2.5514,2.6612,2.2739,2.9787,2.6904
woody_savannas.permutation.importance,0,0,2.4851,2.3106,1.6649,1.5113,0.1439,0,1.1217,2.2311,1.1469
Training.gain.without.barren_vegetation,233.1031,234.3409,189.9591,98.3441,130.4034,162.9662,222.9522,177.5048,124.3441,143.5851,171.7503
Training.gain.without.closed_shrubland,23483.66,33602700,388.0735,418.2263,1082.026,339.6733,427.0412,494.7607,282.5052,273.6457,3362989
Training.gain.without.croplands,28441.9931,823.0742,813.6822,1343.7433,1516.1736,797.6025,16108.8644,1242.8568,364.0651,520.3416,5197.2397
Training.gain.without.deciduous_broadleaf_forest,18590.7499,477.7898,27566.8806,97683.0926,660.2477,445.6057,433793.8747,473.5915,281.1747,273.3786,58024.6386
Training.gain.without.deciduous_needleleaf_forest,52239.9945,549.0803,385.1887,1397.4137,526.9674,662637.8919,12399.9337,214824.0936,235.5189,373.574,94556.9657
Training.gain.without.evergreen_broadleaf_forest,652.318,399.3909,365.3217,597.5576,1057.1085,439.7563,429.0075,438.6246,391.4881,174874.2159,17964.4789
Training.gain.without.evergreen_needleleaf_forest,1198.6898,484.6257,448.0081,2075.2078,1140.8307,416.0631,1096.5275,214124.0129,4423759.1402,656.9781,464540.0084
Training.gain.without.grasslands,1534910,471.6946,11598950,2634.127,1467.347,201300.2,1841.278,8587207,295.5435,437.0928,2192951
Training.gain.without.mixed_forests,196.3175,279.8634,207.0221,95.7084,114.4112,123.8774,163.4918,212.4098,118.7683,125.4156,163.7285
Training.gain.without.open_shrublands,1275.7253,472.3772,446.7098,843.6524,592.7016,1063.749,857.3833,453520.1992,221.9768,294.1625,45958.8637
Training.gain.without.precipitation_of_wettest_quarter.1,36878.3718,396.1067,381.8244,32933.7798,623.6038,246528.3759,931.6004,3003907.5758,278.4943,380.2018,332323.9935
Training.gain.without.precipitation_of_wettest_quarter.2,735.9424,19078.3077,456.0689,32016.784,28575.4036,679.6513,119540.8177,4320024.1598,232.7965,545.3167,452188.5249
Training.gain.without.precipitation_of_wettest_quarter.3,6995890.7442,403.5455,415.3128,505.5381,15040.0195,417.3163,534.9777,3054.739,235.237,262.1453,701675.9575
Training.gain.without.precipitation_of_wettest_quarter.4,14338.4515,402.4282,530.9636,556.4322,1139.1006,408.1723,796.6865,15735.5754,295.1856,305.4459,3450.8442
Training.gain.without.savannas,3101840,507.6031,355.8158,373.7384,780.0037,301.8435,104030200,22045.73,307.5643,302.4977,10715710
Training.gain.without.snow_ice,97.0914,105.6627,110.4862,75.2344,109.7202,100.4342,109.5457,110.8673,104.6763,105.7903,102.9509
Training.gain.without.urban_areas,842.6877,2238370.1439,450.1657,507.0492,115518.9595,417.1484,10831.922,550.6136,269.9126,302.8384,236806.1441
Training.gain.without.wetlands,1716.2745,530.8615,512.5108,17490.0594,634.1583,551.5973,467.7773,503.0624,292.5739,347.5321,2304.6407
Training.gain.without.woody_savannas,4331549,385.2956,517.0034,763.4171,801.7704,434.3789,97801760,402.0674,212.9021,288.5432,10213710
Training.gain.with.only.barren_vegetation,0.4419,0.4354,0.4343,0.4343,0.4364,0.4335,0.4325,0.4389,0.4321,0.4325,0.4352
Training.gain.with.only.closed_shrubland,0.0079,0.0052,0.0079,0.0052,0.0079,0.0052,0.0091,0.0052,0.0064,0.0079,0.0068
Training.gain.with.only.croplands,0.8607,0.8756,0.9043,0.8431,0.8385,0.842,0.8665,0.8676,0.8395,0.868,0.8606
Training.gain.with.only.deciduous_broadleaf_forest,0.034,0.0294,0.0345,0.048,0.033,0.0458,0.0307,0.0402,0.0416,0.0336,0.0371
Training.gain.with.only.deciduous_needleleaf_forest,0.0327,0.0199,0.0253,0.0182,0.0221,0.0154,0.0182,0.0226,0.0166,0.0221,0.0213
Training.gain.with.only.evergreen_broadleaf_forest,0.0014,0.0014,0,0.0014,0.0014,0.0014,0.0014,0,0.0014,0.0014,0.0011
Training.gain.with.only.evergreen_needleleaf_forest,1.0002,1.0682,1.0282,0.9687,1.0017,1.0527,1.0449,1.0499,1.0545,1.0056,1.0275
