,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416
Regularized.training.gain,128.4659,65659.86,1034382,1251.407,51.8309,392398.5,65.5242,1000326,11540330,59200.67,1409379
Unregularized.training.gain,474.7578,212795.8,3614315,4404.2,236.2165,1624236,235.6278,3703742,37282520,189196.7,4663216
Iterations,10000,1440,1240,10000,10000,960,10000,1620,4620,2880,5276
Training.AUC,0.9492,0.5149,0.4782,0.9226,0.9527,0.5262,0.955,0.5294,0.5088,0.5245,0.6861
X.Test.samples,604,604,604,604,604,604,604,604,604,604,604
Test.gain,531.1423,92941.45,3482035,4430.626,330.6983,1883970,248.7844,3528680,27772070,124187.8,3688943
Test.AUC,0.9464,0.5149,0.4766,0.9229,0.9554,0.5254,0.9569,0.5288,0.5082,0.5324,0.6868
AUC.Standard.Deviation,0.0041,0.0036,0.0063,0.0065,0.0035,0.0045,0.0034,0.0048,0.0026,0.0053,0.0045
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,0.086,0,0,6e-04,0.0011,0,4e-04,0,0,0,0.0088
closed_shrubland.contribution,0.0115,0,0,4e-04,6e-04,0,2e-04,0,0,0,0.0013
croplands.contribution,0.1627,3.7926,0.1803,41.1464,55.8316,0.7753,28.5292,0.4929,0.9948,1.6424,13.3548
deciduous_broadleaf_forest.contribution,0.2032,3.6561,0.0474,11.0236,14.9356,0.2637,6.4426,0.0505,0.0208,0.3601,3.7004
deciduous_needleleaf_forest.contribution,0.0574,1e-04,0,0.0065,0.0067,0.0086,0.4427,0.0386,0.0034,0.275,0.0839
evergreen_broadleaf_forest.contribution,1e-04,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,0.0488,0.5961,0.0494,2.4546,3.3288,0.423,10.5735,0.2341,6.812,26.6356,5.1156
grasslands.contribution,0.0484,21.1063,0.0012,0.0084,0.0064,0.3447,0.7787,0.1823,0.2207,3.9152,2.6612
mixed_forests.contribution,0.532,4.4733,0.0081,1.8782,2.5297,0.6236,14.1686,0.4201,0.289,22.8705,4.7793
open_shrublands.contribution,0.0241,0.0601,0,7e-04,9e-04,0.015,4e-04,0.013,0,0,0.0114
precipitation_of_wettest_quarter.1.contribution,18.5442,7.9988,13.2149,3.9564,0.3316,7.5424,0.1341,28.2327,13.9199,0.4926,9.4368
precipitation_of_wettest_quarter.2.contribution,0.5746,1.0726,9e-04,0.2673,0.2809,1.9932,0.1224,4.198,1e-04,0.0067,0.8517
precipitation_of_wettest_quarter.3.contribution,0.1471,3e-04,7e-04,0.1631,0.2221,0.0026,0.1315,0.001,1e-04,0.0072,0.0676
precipitation_of_wettest_quarter.4.contribution,0.0364,4.0802,0,0.0037,0.0022,0,0.0019,2.6518,0,0.0048,0.6781
savannas.contribution,0.0178,0.0226,0,0.0061,1e-04,0.0108,1e-04,0,0.0907,0,0.0148
snow_ice.contribution,0.0292,0,0,3e-04,5e-04,0,8e-04,0,0.158,0,0.0189
urban_areas.contribution,79.4155,53.0893,86.4971,39.0808,22.5192,81.1657,38.2113,63.4755,77.4902,43.7648,58.4709
wetlands.contribution,0.003,0.0516,0,3e-04,5e-04,5.8358,0.4606,0.0035,3e-04,0.0251,0.6381
woody_savannas.contribution,0.0581,1e-04,0,0.0026,0.0016,0.9956,0.0011,0.006,0,1e-04,0.1065
barren_vegetation.permutation.importance,14.6594,0,0.0052,3.6572,3.7334,0,4.7138,0,0,0,2.6769
closed_shrubland.permutation.importance,0.1377,0,0,0.1248,0.1926,0,0.1446,0,0,0,0.06
croplands.permutation.importance,5.7067,0,0,4.2665,6.4524,0,5.2664,0,46.1487,0,6.7841
deciduous_broadleaf_forest.permutation.importance,0,9.8172,0.0105,0,0,4.0383,0.0709,0.4872,0,0,1.4424
deciduous_needleleaf_forest.permutation.importance,0.1669,0,0,0.148,0.0857,0,0.1175,0,0,0,0.0518
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,1.383,0,0,1.2757,1.6044,1.7505,1.4812,2.2529,0,0,0.9748
grasslands.permutation.importance,0.8676,0,1.7768,0.7568,1.1051,0,0.9638,0,0,0,0.547
mixed_forests.permutation.importance,1.8313,0,0,1.5017,1.9736,5.3138,1.7652,0,0,0,1.2386
open_shrublands.permutation.importance,0.8956,0,0.0014,0.8828,0.9559,0,0.9215,0,0,0,0.3657
precipitation_of_wettest_quarter.1.permutation.importance,41.8155,20.7873,20.834,38.3699,49.0503,20.4441,41.5905,0,13.2455,14.9646,26.1102
precipitation_of_wettest_quarter.2.permutation.importance,25.244,0,0.0224,25.569,27.2344,26.9018,25.5955,33.1218,0,0.0086,16.3697
precipitation_of_wettest_quarter.3.permutation.importance,0.2062,0,4.5056,0.101,0.5599,0,0.2172,0,0,0,0.559
precipitation_of_wettest_quarter.4.permutation.importance,4.675,0,1.7798,22.3853,4.2101,0,14.5662,33.3331,0,0.0086,8.0958
savannas.permutation.importance,0.1671,0.4808,7e-04,0.1579,0.1494,0,0.2134,0,0,0,0.1169
snow_ice.permutation.importance,0.4997,0,0,0.2747,0.267,0,0.1957,0,2.6519,0,0.3889
urban_areas.permutation.importance,0.8043,68.9147,71.0636,0,1.4107,37.657,1.362,30.6873,37.954,85.0181,33.4872
wetlands.permutation.importance,0.0303,0,0,0,0.0175,0,0.0281,0,0,0,0.0076
woody_savannas.permutation.importance,0.9097,0,0,0.5286,0.9977,3.8946,0.7863,0.1177,0,0,0.7235
Training.gain.without.barren_vegetation,69092.49,90.1423,85590850,3577.964,26.5802,38.4711,86.2938,70.3196,376604.3,678103.9,8671854
Training.gain.without.closed_shrubland,26.7963,63907.0714,91680.3115,69.7256,18156.8132,28.414,34.5388,99.1537,5480.0576,142.1143,17962.4996
Training.gain.without.croplands,35.8816,130.3159,149647.8111,63340.446,17.6199,43.1877,42.2946,41.5846,38145.7468,144145.0136,39558.9902
Training.gain.without.deciduous_broadleaf_forest,44.2973,59703.81,182203.3,11127880,15.7213,25.043,50.8632,160.3063,327953.7,28951.26,1172698
Training.gain.without.deciduous_needleleaf_forest,178896.7541,737.84,88004.4681,3021168.0126,20.4622,664.2051,27.2129,62.9224,108625.4538,10665.5557,340887.2887
Training.gain.without.evergreen_broadleaf_forest,37.3157,98.5794,49103.0025,16518.5177,10000.5966,44.8968,115.5252,61.6609,96802.9442,1104548.1206,127733.116
Training.gain.without.evergreen_needleleaf_forest,69.3391,57.0994,66331.3566,240.1607,139.1126,38.3051,59.4793,310498.7301,7333953.7686,521058.2347,823244.5586
Training.gain.without.grasslands,78.6372,71.0119,145647.4421,31110.2542,107.9795,52.0432,42.2544,68.9398,1387160.2677,4514.1359,156885.2966
Training.gain.without.mixed_forests,47.0445,15462.91,10237.96,366.4299,22.2918,68.9027,42.0505,52.8832,12791520,108650.5,1292647
Training.gain.without.open_shrublands,53.6006,126.0102,125098.9,3285976,56.8645,55.1985,36.3815,46.9942,61732.89,11971810,1544499
Training.gain.without.precipitation_of_wettest_quarter.1,10.5969,385.8572,443.9726,32493.4492,127.0474,448.5634,90.5368,318.5947,82.1954,2495165.2913,252956.6105
Training.gain.without.precipitation_of_wettest_quarter.2,55.1016,275.7811,90901.23,15441690,30.7097,34.7671,99.6687,176.7315,12527390,11038.35,2807169
Training.gain.without.precipitation_of_wettest_quarter.3,51.865,2657262.829,154115.8789,1171097.531,25609.0911,92.1581,219.4597,44.2493,10122.6404,84.3705,401870.0073
