,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,174,174,174,174,174,174,174,174,174,174,174
Regularized.training.gain,2.2443,13434.24,2.5295,2.6343,4386.006,12313.03,175.7883,3.1283,1740.116,54886610,5491867
Unregularized.training.gain,3.4248,32689.84,6.1289,5.384,11525.19,29958.12,409.8129,7.5846,4086.446,135596000,13567470
Iterations,5000,2160,10000,10000,10000,940,9740,10000,10000,9280,7712
Training.AUC,0.928,0.6745,0.9174,0.9027,0.7276,0.6874,0.9395,0.904,0.9082,0.5114,0.8101
X.Test.samples,43,43,43,43,43,43,43,43,43,43,43
Test.gain,2.6384,-1471.747,-1.8716,2.502,-570.1868,-757.9575,2.942,-0.0503,-1.4642,-543906400,-54390920
Test.AUC,0.9009,0.5865,0.8829,0.854,0.7412,0.7034,0.9069,0.7851,0.8728,0.5,0.7734
AUC.Standard.Deviation,0.0197,0.0377,0.0253,0.0282,0.0323,0.0377,0.018,0.0363,0.0216,0,0.0257
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,10.7978,0.0026,0.0037,0.0048,0.0033,0.0023,0.003,0.004,0.0048,0,1.0826
closed_shrubland.contribution,0.6427,2e-04,3e-04,3e-04,0.0066,0.0139,6e-04,4e-04,0.0087,0,0.0674
croplands.contribution,19.589,1.8349,0.337,0.3382,1.251,0.3801,0.4571,0.4588,0.5094,0.0022,2.5158
deciduous_broadleaf_forest.contribution,2.5482,0.0541,0.0701,0.0703,0.0582,0.0318,0.0991,0.0998,0.0964,3.6789,0.6807
deciduous_needleleaf_forest.contribution,1.5779,0.1615,0.0299,0.03,0.0217,0.0139,0.0214,0.0216,0.0262,77.1769,7.9081
evergreen_broadleaf_forest.contribution,0,43.9303,49.5551,49.5511,37.0079,33.4525,49.2885,49.3498,46.2998,0.0139,35.8449
evergreen_needleleaf_forest.contribution,1.4334,13.0082,16.2742,16.273,11.997,10.474,16.2169,16.3198,15.2412,0.0162,11.7254
grasslands.contribution,8.1406,3.9056,5.0326,5.0328,4.3322,2.9003,4.4348,4.4629,4.1753,0.0013,4.2418
mixed_forests.contribution,2.0514,21.6051,27.5949,27.5929,20.7752,17.9207,27.6821,27.8579,25.9701,0.0079,19.9058
open_shrublands.contribution,4.302,0.2259,0.2917,0.2921,0.8039,0.3863,0.4398,0.4414,0.4455,0.0594,0.7688
precipitation_of_wettest_quarter.1.contribution,12.0886,0.2116,0.2728,0.2733,0.1942,0.1234,0.1924,0.193,0.2018,1e-04,1.3751
precipitation_of_wettest_quarter.2.contribution,6.2513,0.029,0.038,0.039,0.0373,0.0282,0.0441,0.0448,0.0461,0.003,0.6561
precipitation_of_wettest_quarter.3.contribution,2.375,0.7709,0.0125,0.0112,0.0103,0.0101,0.0166,0.0162,0.0181,0,0.3241
precipitation_of_wettest_quarter.4.contribution,9.5892,0.0016,0.0027,0.0026,0.0111,28.0676,0.002,0.003,4.5706,0,4.225
savannas.contribution,0.5892,0.8748,0.0694,0.0693,0.0534,0.0571,0.053,0.0534,0.0764,1.2233,0.3119
snow_ice.contribution,0,0,0,0,0.0028,0,0,0,0.0014,0,4e-04
urban_areas.contribution,12.0568,13.3822,0.4131,0.4162,0.3141,0.206,0.2941,0.2971,0.3134,17.622,4.5315
wetlands.contribution,0.4925,2e-04,4e-04,5e-04,0.0177,0.0484,0.0749,0.0753,0.0729,0.1949,0.0978
woody_savannas.contribution,5.4745,0.0012,0.0018,0.0024,23.1018,5.8835,0.6796,0.3008,1.9218,2e-04,3.7368
barren_vegetation.permutation.importance,6.8536,0,6.4234,3.1869,0,0,9.4796,5.6045,4.4485,0.0065,3.6003
closed_shrubland.permutation.importance,0.3021,0,0.3254,0.1461,0.1281,0,0.2646,0.2,0.2135,0,0.158
croplands.permutation.importance,17.0005,17.9199,17.4009,10.5263,17.1807,26.6523,17.5207,7.7739,6.1452,0.0065,13.8127
deciduous_broadleaf_forest.permutation.importance,2.8621,0.1406,0.6142,0.4169,2.8766,0,1.0751,0.4428,0.0429,0,0.8471
deciduous_needleleaf_forest.permutation.importance,0.4061,18.2706,1.125,2.6364,2.6018,0,0.9208,0.2232,0.0962,20.2168,4.6497
evergreen_broadleaf_forest.permutation.importance,0,8.2213,0,0,1.1802,24.5621,0.2028,0,0.4484,0,3.4615
evergreen_needleleaf_forest.permutation.importance,0.8516,8.5026,3.9266,0.9917,4.3802,25.4207,1.4555,0.8592,0.8346,16.5399,6.3763
grasslands.permutation.importance,3.1321,0.4218,5.4431,7.914,0.4138,2.5686,4.6457,4.3519,1.9517,0.0065,3.0849
mixed_forests.permutation.importance,6.7916,9.8423,11.4581,3.6544,15.8051,3.3855,8.161,1.8904,3.0089,0.0065,6.4004
open_shrublands.permutation.importance,5.9949,0.1406,5.2681,3.5318,7.3135,0,5.1195,3.8296,2.4477,0.2828,3.3929
precipitation_of_wettest_quarter.1.permutation.importance,18.0054,0.1406,8.8576,21.3534,8.042,0.4146,15.8449,19.8338,23.551,0.0065,11.605
precipitation_of_wettest_quarter.2.permutation.importance,3.0671,0.1406,3.9701,2.3637,0,0.8537,1.5067,1.8582,1.7879,0,1.5548
precipitation_of_wettest_quarter.3.permutation.importance,13.3817,0,7.5717,30.0192,15.6806,1.2978,13.6603,40.0108,21.164,0,14.2786
precipitation_of_wettest_quarter.4.permutation.importance,8.5819,0,8.4026,8.132,2.8081,13.9885,9.8697,6.5089,25.8227,0.0065,8.4121
