,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,217,217,217,217,217,217,217,217,217,217,217
Regularized.training.gain,277.0547,138.9876,113.5173,28629450,167.0052,98.6254,148.3804,180.1119,173.4473,119.9923,2863087
Unregularized.training.gain,458.0484,240.3368,197.911,72953430,291.2119,176.4722,255.2665,297.1469,300.2548,206.342,7295585
Iterations,10000,10000,10000,480,10000,10000,10000,10000,10000,10000,9048
Training.AUC,0.9586,0.9803,0.989,0.8387,0.974,0.9896,0.9702,0.9767,0.9674,0.9891,0.9634
X.Test.samples,54,54,54,54,54,54,54,54,54,54,54
Test.gain,44.984,248.4642,241.8615,83306150,241.2109,205.1761,151.8387,203.6717,282.069,277.4423,8330804
Test.AUC,0.9101,0.9729,0.9922,0.8704,0.9662,0.9876,0.9617,0.9715,0.9718,0.9924,0.9597
AUC.Standard.Deviation,0.0261,0.0143,0.0024,0.0298,0.0168,0.005,0.0168,0.014,0.0141,0.0024,0.0142
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,4.483,4.6784,2.4459,1.2597,0.0012,8e-04,0.0014,0.0017,0.0015,0.001,1.2875
closed_shrubland.contribution,0.721,1.606,0.1899,0.0101,0.6503,0.6505,0.6505,0.6503,0.6504,0.6504,0.6429
croplands.contribution,6.467,2.9933,2.6636,2.4041,1.4998,1.4996,1.4999,1.5007,1.5001,1.4996,2.3528
deciduous_broadleaf_forest.contribution,4.1992,2.7838,2.6507,1.7441,0.0015,8e-04,0.0015,0.0013,0.0015,0.0017,1.1386
deciduous_needleleaf_forest.contribution,0,0.2057,0.0102,0,0,0,0,0,0,0,0.0216
evergreen_broadleaf_forest.contribution,0,0,0,0.2629,0,0,0,0,0,0,0.0263
evergreen_needleleaf_forest.contribution,14.0355,10.3141,11.7588,1.2974,11.6114,11.6115,11.6114,11.612,11.6113,11.6114,10.7075
grasslands.contribution,16.5013,21.0244,25.0844,24.2967,28.3599,28.3604,28.3587,28.3585,28.3596,28.3593,25.7063
mixed_forests.contribution,6.5888,7.66,8.8416,1.4461,3.897,3.897,3.8983,3.8989,3.8987,3.8985,4.7925
open_shrublands.contribution,3.2269,4.566,3.8594,0.9068,0.8474,0.8471,0.8479,0.8481,0.848,0.848,1.7646
precipitation_of_wettest_quarter.1.contribution,4.6937,2.7811,2.0247,0.0796,1.4998,1.4996,1.5001,1.4993,1.4991,1.4989,1.8576
precipitation_of_wettest_quarter.2.contribution,6.8467,5.3022,3.1339,0.8964,0.0019,0.0011,0.0017,0.0019,0.0012,0.0014,1.6188
precipitation_of_wettest_quarter.3.contribution,6.0351,7.2531,7.5075,0.4599,3.9422,3.9423,3.9429,3.943,3.9434,3.9432,4.4913
precipitation_of_wettest_quarter.4.contribution,5.6946,4.218,5.4338,1.414,0.9003,0.9002,0.9011,0.9013,0.9019,0.9021,2.2167
savannas.contribution,0.0162,0.0787,0.0068,0.1367,1e-04,0,0,0,0,0,0.0238
snow_ice.contribution,9.7591,14.8947,15.4067,4.96,31.3931,31.3936,31.3916,31.3902,31.3904,31.3915,23.3371
urban_areas.contribution,4.172,5.8421,6.4563,1.4697,14.8374,14.8387,14.8366,14.8358,14.8353,14.8361,10.696
wetlands.contribution,0.0269,0.5682,0.0032,0.0826,0,5e-04,0,3e-04,1e-04,0,0.0682
woody_savannas.contribution,6.5331,3.2304,2.5226,56.8732,0.5567,0.5563,0.5565,0.5566,0.5575,0.5567,7.25
barren_vegetation.permutation.importance,7.771,9.6248,9.4641,8.085,9.561,10.0019,9.0206,9.6216,10.6303,9.7694,9.355
closed_shrubland.permutation.importance,0,0.1774,0,0.1871,0.1902,0.1836,0.1747,0.1771,0.1778,0.1768,0.1445
croplands.permutation.importance,2.6346,2.6408,4.8265,3.0131,0.42,4.6552,4.5254,2.7819,3.2369,4.8748,3.3609
deciduous_broadleaf_forest.permutation.importance,0.2346,0.0341,0.3358,0,0.0518,0.2096,0.3721,0,0,0,0.1238
deciduous_needleleaf_forest.permutation.importance,0,0.0026,0,0,0,0,0,0,0,0,3e-04
evergreen_broadleaf_forest.permutation.importance,0,0,0,0.0039,0,0,0,0,0,0,4e-04
evergreen_needleleaf_forest.permutation.importance,13.8312,9.9828,9.9624,7.2312,11.2865,12.4038,11.4454,11.3469,10.8044,9.5899,10.7885
grasslands.permutation.importance,16.2834,12.3252,15.6151,14.08,15.4896,15.0548,13.3255,14.1916,14.1663,13.3009,14.3832
mixed_forests.permutation.importance,8.5472,13.4588,12.36,11.9246,11.5911,11.0214,11.601,11.9764,12.1962,13.7517,11.8428
open_shrublands.permutation.importance,1.6126,2.5779,2.73,3.8397,1.4426,1.5624,1.9916,2.8728,1.118,2.3016,2.2049
precipitation_of_wettest_quarter.1.permutation.importance,9.9343,7.9492,7.5009,7.5623,9.4817,8.2698,9.3012,8.8082,7.8218,7.7264,8.4356
precipitation_of_wettest_quarter.2.permutation.importance,17.4688,14.6315,12.8213,19.0974,14.5578,14.2479,14.0561,13.8219,11.7107,13.5642,14.5978
precipitation_of_wettest_quarter.3.permutation.importance,14.7316,18.103,17.7713,18.6687,19.2416,17.6777,16.9522,17.5814,19.1117,17.0555,17.6895
precipitation_of_wettest_quarter.4.permutation.importance,6.0765,7.8639,5.9526,2.5377,5.0059,4.5917,5.9062,5.8175,8.0719,6.9001,5.8724
savannas.permutation.importance,0,3e-04,0,0.0078,0.008,0,0,0,0,0,0.0016
snow_ice.permutation.importance,0,0,0,0.2416,0,0,0,0,0,0,0.0242
urban_areas.permutation.importance,0.7755,0.5425,0,1.6411,0.7851,0,0.8838,0.7197,0.8948,0.5321,0.6775
wetlands.permutation.importance,0,0,0,0.3664,0,0,0.0178,0.0059,0.0028,0.0246,0.0418
woody_savannas.permutation.importance,0.0986,0.0851,0.6601,1.5124,0.8871,0.1202,0.4262,0.277,0.0564,0.432,0.4555
Training.gain.without.barren_vegetation,131.0684,88.0327,71.2362,58.8134,77.1686,54.084,66.711,84.9933,68.4301,54.6493,75.5187
Training.gain.without.closed_shrubland,241.1522,157.9908,103.9699,152.9388,160.0469,103.649,148.2463,161.6686,142.953,117.0049,148.962
Training.gain.without.croplands,203.8183,128.7425,115.4698,135.4491,140.7088,102.1315,54007860,143.3723,132.8619,136.3662,5400910
Training.gain.without.deciduous_broadleaf_forest,275.0895,143.3714,115.5483,134.0019,152.6172,131.8615,170.7506,177.4592,145.7496,133.9656,158.0415
Training.gain.without.deciduous_needleleaf_forest,230.7645,138.6195,115.4087,119.2822,137.8634,122.2339,152.1677,166.1263,155.6147,68731.5467,7006.9628
Training.gain.without.evergreen_broadleaf_forest,230.7645,141.3866,123.2361,142.1083,156.0259,115.9392,192.658,166.1263,155.6147,68731.5467,7015.5406
Training.gain.without.evergreen_needleleaf_forest,156.6003,86.621,79.1109,104.6676,97.6716,78.6142,104.5986,112.1648,107.8046,89.5821,101.7436
Training.gain.without.grasslands,225.6249,81.7507,63.1068,65.9848,72.4248,74.9018,111.7261,87.7736,73.4645,55.6102,91.2368
Training.gain.without.mixed_forests,233.5845,118.4625,85.2316,99.9449,105.1736,105.1481,121.2374,119.9325,92.5106,93.0375,117.4263
Training.gain.without.open_shrublands,190.5763,120.3121,95.7519,117.6376,112.6001,97.1964,139.7904,151.4819,142.4396,94.3036,126.209
Training.gain.without.precipitation_of_wettest_quarter.1,198.2066,124.9396,108.9751,132.0108,132.056,109.9474,125.0773,153.0128,131.7623,142.9546,135.8943
Training.gain.without.precipitation_of_wettest_quarter.2,220.354,141.2044,110.3448,121.1951,139.8823,114.176,165.023,154.0077,136.4331,109.4335,141.2054
Training.gain.without.precipitation_of_wettest_quarter.3,130.1576,83.5012,76.9134,87.1068,99.505,57.4427,98.5321,85.2442,77.9099,80.2861,87.6599
Training.gain.without.precipitation_of_wettest_quarter.4,178.9687,96.7582,79.5321,79.8284,90.3764,77.7111,114.5973,118.5415,104.2445,75.5268,101.6085
Training.gain.without.savannas,4767.59,150.431,113.1722,129.4371,147.8771,107.3322,174.1298,156.4495,173.241,133.4315,605.3091
Training.gain.without.snow_ice,136.9547,91.3065,75.6323,77.886,83.7237,86.3502,92.8701,95.3907,79.6359,73.7849,89.3535
Training.gain.without.urban_areas,230.5628,114.9063,92.5221,119.039,109.3771,99.8597,131.6311,126.0019,114.733,112.122,125.0755
Training.gain.without.wetlands,234.845,141.4002,98.2816,130.3358,139.0767,129.4627,157.7615,160.9518,161.5074,118.7619,147.2385
Training.gain.without.woody_savannas,217.8176,129.5251,117.6293,128.463,145.6704,107.2325,164.6825,158.5843,144.9403,116.2601,143.0805
Training.gain.with.only.barren_vegetation,0.4343,0.4343,0.437,0.4369,0.437,0.437,0.4353,0.4407,0.4407,0.4407,0.4374
Training.gain.with.only.closed_shrubland,0.0056,0.0056,0.0072,0.002,0.002,0.0056,0.002,0.002,0.002,0.0056,0.004
Training.gain.with.only.croplands,1.0319,0.8705,0.9044,0.9176,0.9052,0.9645,0.9447,0.8953,0.9057,0.9151,0.9255
Training.gain.with.only.deciduous_broadleaf_forest,0.0147,0.0177,0.0267,0.022,0.0172,0.021,0.0208,0.0163,0.0146,0.0259,0.0197
Training.gain.with.only.deciduous_needleleaf_forest,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,1.439,1.385,1.3343,1.3371,1.3698,1.3459,1.3625,1.3767,1.3904,1.3909,1.3732
Training.gain.with.only.grasslands,1.3049,1.181,1.1846,1.21,1.1627,1.1452,1.2465,1.2174,1.1169,1.1554,1.1925
Training.gain.with.only.mixed_forests,1.4673,1.418,1.4075,1.4364,1.3912,1.4357,1.4268,1.4698,1.3831,1.4174,1.4253
Training.gain.with.only.open_shrublands,0.5839,0.6322,0.5666,0.5755,0.5681,0.5606,0.5511,0.5718,0.5244,0.5417,0.5676
Training.gain.with.only.precipitation_of_wettest_quarter.1,0.7938,0.7687,0.7476,0.7498,0.7463,0.7807,0.7768,0.7657,0.7403,0.7529,0.7623
Training.gain.with.only.precipitation_of_wettest_quarter.2,1.6067,1.5051,1.5105,1.5133,1.4967,1.4924,1.5165,1.5197,1.499,1.4591,1.5119
Training.gain.with.only.precipitation_of_wettest_quarter.3,2.4246,2.4801,2.3859,2.4138,2.3708,2.4597,2.4447,2.4686,2.4343,2.3992,2.4282
Training.gain.with.only.precipitation_of_wettest_quarter.4,0.893,0.8833,0.8846,0.8679,0.9169,0.8486,0.908,0.8731,0.8755,0.8549,0.8806
Training.gain.with.only.savannas,0.0477,0.0477,0.0477,0.0477,0.0477,0.0477,0.0477,0.0477,0.0477,0.0477,0.0477
Training.gain.with.only.snow_ice,0.3265,0.342,0.313,0.3245,0.3163,0.2549,0.3603,0.2993,0.3297,0.2959,0.3162
Training.gain.with.only.urban_areas,0.0852,0.0751,0.093,0.0792,0.0717,0.0978,0.0671,0.0665,0.1027,0.113,0.0851
Training.gain.with.only.wetlands,0.078,0.0884,0.078,0.078,0.078,0.0884,0.078,0.078,0.078,0.078,0.0801
Training.gain.with.only.woody_savannas,0.0864,0.0654,0.0636,0.0648,0.0699,0.0824,0.0639,0.0611,0.08,0.0686,0.0706
Test.gain.without.barren_vegetation,-63.3511,135.2072,150.8396,128.2731,109.3556,111.01,89.2238,111.456,144.0856,152.5269,106.8627
Test.gain.without.closed_shrubland,38.1633,278.9658,217.7784,302.2404,230.4871,215.066,150.5436,183.7437,228.7212,276.4869,212.2196
Test.gain.without.croplands,56.1675,209.1922,247.4889,264.3806,205.0065,234.0064,90751520,159.4956,214.857,325.233,9075344
Test.gain.without.deciduous_broadleaf_forest,14.4443,264.7525,252.5126,256.6778,240.5503,279.453,194.888,189.3117,238.8083,321.1258,225.2524
Test.gain.without.deciduous_needleleaf_forest,39.9988,250.5728,245.3068,229.3596,196.2822,258.2244,155.7972,187.642,249.8217,233379.4478,23519.2453
Test.gain.without.evergreen_broadleaf_forest,39.9988,252.0277,261.6242,282.4719,224.6959,241.6291,211.898,187.642,249.8217,233379.4478,23533.1257
