,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,56,56,56,56,56,56,56,56,56,56,56
Regularized.training.gain,2.7638,2.9056,2.7437,2.5706,2.69,2.7421,2.595,2.7939,2.6033,2.6854,2.7093
Unregularized.training.gain,3.2677,3.5233,3.2874,3.0602,3.2154,3.3318,3.1417,3.3293,3.1242,3.2298,3.2511
Iterations,680,980,800,920,1040,1040,1080,820,900,780,904
Training.AUC,0.9789,0.9836,0.9785,0.9741,0.9794,0.9774,0.9774,0.9759,0.9772,0.978,0.978
X.Test.samples,13,13,13,13,13,13,13,13,13,13,13
Test.gain,1.8833,1.3252,2.2452,2.9983,2.4365,2.2088,2.7568,2.0046,2.9673,2.5448,2.3371
Test.AUC,0.9341,0.915,0.9546,0.9706,0.9592,0.9549,0.9765,0.963,0.9768,0.9645,0.9569
AUC.Standard.Deviation,0.0249,0.0299,0.0163,0.0146,0.0151,0.0164,0.0073,0.0093,0.0085,0.0162,0.0158
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,0.2058,0.4675,0.77,0.8608,0.7273,0.5344,3.004,5.5284,5.5039,7.6212,2.5223
closed_shrubland.contribution,0.0335,0.3656,0.1775,0.119,0.023,0.4069,0.5659,0.1563,0.0568,0.4279,0.2332
croplands.contribution,3.9664,14.4968,4.4007,7.0479,12.4916,8.2209,2.2636,5.2933,8.33,5.4112,7.1922
deciduous_broadleaf_forest.contribution,2.5713,1.7911,3.9135,2.3386,2.2514,4.6278,4.1291,1.3949,3.4875,1.9285,2.8434
deciduous_needleleaf_forest.contribution,0,0.0024,0,0.0032,0.0022,4e-04,0,1e-04,0,0.0024,0.0011
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,0.7111,0.4536,1.7418,3.2326,1.1855,0.9842,1.4758,1.5005,2.9438,1.8386,1.6067
grasslands.contribution,32.464,28.6538,29.8741,30.6237,25.3669,29.1249,25.2349,29.9742,24.8192,26.2092,28.2345
mixed_forests.contribution,8.0203,12.0754,10.7682,6.7085,16.8636,8.285,13.9105,17.208,5.5625,13.993,11.3395
open_shrublands.contribution,5.6463,1.2969,4.9084,3.0413,2.3139,2.6639,2.5487,3.6151,4.8855,4.7544,3.5674
precipitation_of_wettest_quarter.1.contribution,0.2989,0.7978,0.6431,1.1531,1.1934,1.3982,1.2905,1.1741,1.3764,1.4005,1.0726
precipitation_of_wettest_quarter.2.contribution,23.4638,22.5615,22.1035,23.9603,21.3977,17.5547,23.7821,21.3219,21.0539,21.4934,21.8693
precipitation_of_wettest_quarter.3.contribution,16.213,8.4672,12.7249,13.6615,9.1723,15.2731,12.4942,4.4817,13.6026,6.3643,11.2455
precipitation_of_wettest_quarter.4.contribution,1.7595,4.0725,3.2639,3.616,2.8469,4.0468,4.5585,4.4439,4.1048,4.1214,3.6834
savannas.contribution,0.6003,0.8788,0.8355,1.0928,0.7657,0.9398,1.0358,0.7464,0.8007,0.6811,0.8377
snow_ice.contribution,0,0.1478,0.6239,0.1646,0.3791,0.2532,0.2778,0.2194,0.2382,0.3764,0.268
urban_areas.contribution,0.1587,0.8973,0.4,0.4537,0.7913,0.9547,1.3362,0.6697,0.9658,0.6376,0.7265
wetlands.contribution,1.6512,1.677,1.9087,1.5783,1.6897,3.7448,1.4004,1.4948,1.2792,2.0795,1.8504
woody_savannas.contribution,2.2359,0.8971,0.9424,0.344,0.5383,0.9864,0.6921,0.7772,0.9893,0.6595,0.9062
barren_vegetation.permutation.importance,3.3879,0,2.0524,5.0377,0.8202,0.429,6.9841,3.3129,1.3713,1.3072,2.4703
closed_shrubland.permutation.importance,0.0569,0.0224,0,0.0298,0,0.1378,0.0817,0,0,0.1113,0.044
croplands.permutation.importance,1.5826,2.62,0.2084,3.1282,2.8444,4.1005,1.5099,1.4284,4.7498,3.4935,2.5666
deciduous_broadleaf_forest.permutation.importance,1.1284,1.3531,0.369,0.2822,0.8009,0.4593,1.4788,0.8753,1.469,0.8513,0.9067
deciduous_needleleaf_forest.permutation.importance,0,0,0,0,0.0053,0.0062,0,0,0,0,0.0011
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,0.0945,0,0,0.0034,0,0.0229,0.2212,0.1557,0.1226,0,0.062
grasslands.permutation.importance,28.1244,20.7085,30.6838,29.4201,28.1434,30.2404,26.3201,36.0462,29.9429,31.9766,29.1606
mixed_forests.permutation.importance,1.0263,0.4612,0.8962,0.1363,1.9988,0.7886,1.611,2.1681,0.5664,2.1173,1.177
open_shrublands.permutation.importance,5.4248,3.7124,6.8059,6.7674,6.3995,2.8006,6.0315,4.0715,3.2676,5.1272,5.0408
precipitation_of_wettest_quarter.1.permutation.importance,15.9838,15.8993,2.8946,4.4274,3.4517,7.8744,0.485,0.7684,2.2788,1.7223,5.5786
precipitation_of_wettest_quarter.2.permutation.importance,30.2143,32.3973,37.7968,35.6337,36.3555,34.8138,34.6706,31.6007,41.5442,30.7052,34.5732
precipitation_of_wettest_quarter.3.permutation.importance,2.6178,2.6178,4.162,4.3434,6.0376,1.4082,4.2925,3.2472,4.9589,4.0025,3.7688
precipitation_of_wettest_quarter.4.permutation.importance,2.8874,15.0096,8.1474,3.7572,5.4593,6.7414,9.8303,8.9189,3.8754,6.9481,7.1575
savannas.permutation.importance,0.9105,1.4428,1.808,2.3151,1.4871,2.2644,1.2244,1.9166,1.3125,2.4496,1.7131
snow_ice.permutation.importance,0.0069,0.0319,0.1559,0,0.021,0,0.0864,0,0,0.1359,0.0438
urban_areas.permutation.importance,0.6529,1.4443,0.922,0.4438,1.8323,1.706,1.5836,1.3857,2.0114,0.5964,1.2578
wetlands.permutation.importance,2.0526,1.6542,2.3055,1.8393,2.8111,4.8603,1.984,2.9908,0.9349,5.7579,2.7191
woody_savannas.permutation.importance,3.848,0.6255,0.792,2.435,1.5318,1.3461,1.6053,1.1136,1.5944,2.6976,1.7589
Training.gain.without.barren_vegetation,2.7634,2.9055,2.7433,2.5699,2.6893,2.7419,2.593,2.7919,2.603,2.6846,2.7086
Training.gain.without.closed_shrubland,2.7613,2.9022,2.7429,2.569,2.69,2.736,2.591,2.7939,2.602,2.6809,2.7069
Training.gain.without.croplands,2.7216,2.7916,2.7112,2.5117,2.6061,2.6489,2.5694,2.7526,2.5022,2.6325,2.6448
Training.gain.without.deciduous_broadleaf_forest,2.7304,2.8383,2.7111,2.5601,2.6614,2.6892,2.526,2.7654,2.5566,2.6595,2.6698
Training.gain.without.deciduous_needleleaf_forest,2.7639,2.9055,2.7442,2.5703,2.6899,2.7419,2.5949,2.7959,2.6033,2.6853,2.7095
Training.gain.without.evergreen_broadleaf_forest,2.7639,2.9055,2.7442,2.5706,2.6898,2.742,2.5949,2.7953,2.6033,2.6853,2.7095
Training.gain.without.evergreen_needleleaf_forest,2.7584,2.9009,2.7347,2.5666,2.683,2.7413,2.5813,2.785,2.5912,2.679,2.7021
Training.gain.without.grasslands,2.44,2.624,2.4303,2.2796,2.403,2.4476,2.4159,2.432,2.3532,2.4019,2.4227
Training.gain.without.mixed_forests,2.7424,2.8945,2.7287,2.5631,2.6529,2.7201,2.5388,2.7283,2.5936,2.6405,2.6803
Training.gain.without.open_shrublands,2.7279,2.8918,2.7068,2.5438,2.6738,2.7323,2.586,2.7806,2.5936,2.6747,2.6911
Training.gain.without.precipitation_of_wettest_quarter.1,2.7291,2.8714,2.7365,2.5622,2.6844,2.7206,2.5944,2.7945,2.5926,2.6793,2.6965
Training.gain.without.precipitation_of_wettest_quarter.2,2.3512,2.52,2.3394,2.175,2.3692,2.3151,2.2314,2.4198,2.1921,2.3387,2.3252
Training.gain.without.precipitation_of_wettest_quarter.3,2.6839,2.8079,2.6235,2.49,2.5571,2.6614,2.5034,2.7084,2.5363,2.5703,2.6142
Training.gain.without.precipitation_of_wettest_quarter.4,2.7062,2.7744,2.6792,2.4812,2.6434,2.6282,2.5034,2.6972,2.5427,2.6247,2.6281
Training.gain.without.savannas,2.755,2.884,2.7259,2.5483,2.6715,2.7173,2.5761,2.7777,2.5878,2.6606,2.6904
Training.gain.without.snow_ice,2.7639,2.8977,2.7367,2.5701,2.6857,2.7415,2.5938,2.7942,2.6027,2.6799,2.7066
Training.gain.without.urban_areas,2.758,2.8858,2.7343,2.5677,2.6753,2.7245,2.5737,2.7831,2.5835,2.681,2.6967
Training.gain.without.wetlands,2.7423,2.883,2.7191,2.5375,2.6557,2.6887,2.5718,2.7683,2.5869,2.6236,2.6777
Training.gain.without.woody_savannas,2.7552,2.8939,2.7296,2.5662,2.6876,2.7278,2.5853,2.7901,2.5962,2.6795,2.7011
Training.gain.with.only.barren_vegetation,0.4029,0.4043,0.4052,0.4029,0.4138,0.4029,0.4029,0.4101,0.4029,0.4052,0.4053
Training.gain.with.only.closed_shrubland,0.011,0.0714,0.0515,0.077,0.0766,0.0886,0.1109,0.0766,0.0426,0.1109,0.0717
Training.gain.with.only.croplands,0.5614,0.7792,0.6014,0.6141,0.785,0.6599,0.5756,0.639,0.7124,0.6378,0.6566
Training.gain.with.only.deciduous_broadleaf_forest,0.2421,0.2626,0.2718,0.1816,0.3089,0.285,0.3087,0.2407,0.3083,0.2723,0.2682
Training.gain.with.only.deciduous_needleleaf_forest,0.0231,0.0231,0.0231,0.0231,0.0231,0.0231,0.0231,0.0231,0.0231,0.0231,0.0231
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.3028,0.3474,0.3805,0.394,0.3645,0.2789,0.3682,0.3545,0.3458,0.4005,0.3537
Training.gain.with.only.grasslands,0.7995,0.7916,0.7274,0.7807,0.679,0.7331,0.6261,0.8613,0.6673,0.7152,0.7381
Training.gain.with.only.mixed_forests,0.5142,0.557,0.5321,0.4623,0.6698,0.5155,0.623,0.6836,0.5313,0.6689,0.5758
Training.gain.with.only.open_shrublands,0.1531,0.1161,0.1599,0.1143,0.1434,0.1136,0.1136,0.1374,0.1143,0.119,0.1285
Training.gain.with.only.precipitation_of_wettest_quarter.1,0.6159,0.5954,0.6241,0.5437,0.6032,0.5354,0.5505,0.5624,0.5487,0.5765,0.5756
Training.gain.with.only.precipitation_of_wettest_quarter.2,0.5519,0.6273,0.6102,0.5755,0.6015,0.5999,0.6138,0.5865,0.6473,0.6137,0.6028
Training.gain.with.only.precipitation_of_wettest_quarter.3,0.7301,0.7226,0.7104,0.7159,0.751,0.683,0.686,0.6915,0.7143,0.7215,0.7126
Training.gain.with.only.precipitation_of_wettest_quarter.4,0.3066,0.3596,0.3163,0.3218,0.3187,0.3258,0.317,0.3323,0.3128,0.3125,0.3223
Training.gain.with.only.savannas,0.0334,0.0334,0.0334,0.0334,0.0334,0.0334,0.0334,0.0334,0.0334,0.0334,0.0334
Training.gain.with.only.snow_ice,0.0153,0.0116,5e-04,0.0153,0.0038,0.0153,0.0153,0.0153,0.0153,5e-04,0.0108
Training.gain.with.only.urban_areas,0.0282,0.0844,0.0643,0.0484,0.1084,0.0965,0.113,0.0781,0.0934,0.0665,0.0781
Training.gain.with.only.wetlands,0.052,0.052,0.052,0.052,0.052,0.0709,0.052,0.052,0.052,0.0709,0.0558
Training.gain.with.only.woody_savannas,0.0949,0.0628,0.0607,0.1062,0.1171,0.0607,0.0752,0.0999,0.0613,0.1058,0.0845
Test.gain.without.barren_vegetation,1.8847,1.3321,2.2433,2.9952,2.4522,2.2073,2.7733,2.0195,2.9704,2.5511,2.3429
Test.gain.without.closed_shrubland,1.9772,1.3344,2.2258,2.9856,2.4359,2.2291,2.7637,1.9996,2.9647,2.5529,2.3469
Test.gain.without.croplands,1.6977,1.484,2.059,2.8649,2.4509,2.3195,2.6169,1.8394,3.0187,2.3764,2.2727
Test.gain.without.deciduous_broadleaf_forest,1.8387,1.6542,2.1978,2.8853,2.395,2.2999,2.8746,1.9421,3.0064,2.4337,2.3528
Test.gain.without.deciduous_needleleaf_forest,1.8818,1.3178,2.2454,2.9949,2.435,2.2024,2.7605,1.9922,2.9701,2.5448,2.3345
Test.gain.without.evergreen_broadleaf_forest,1.8818,1.3332,2.2454,2.9903,2.4378,2.2114,2.7605,1.9986,2.9701,2.5417,2.3371
Test.gain.without.evergreen_needleleaf_forest,1.8883,1.3204,2.2919,3.0378,2.464,2.2007,2.8311,2.0546,3.0244,2.5457,2.3659
Test.gain.without.grasslands,1.9149,1.0695,2.2183,2.7642,2.3252,2.0556,2.2024,2.2139,2.6241,2.3435,2.1732
Test.gain.without.mixed_forests,1.9294,1.3282,2.2335,2.974,2.5318,2.2484,2.9569,2.2818,2.9397,2.6878,2.4112
Test.gain.without.open_shrublands,2.029,1.3299,2.3747,3.0013,2.4217,2.1515,2.7222,1.9887,2.9352,2.5119,2.3466
Test.gain.without.precipitation_of_wettest_quarter.1,1.9797,1.4249,2.2098,2.9704,2.3955,2.2246,2.7421,1.9678,2.9449,2.5044,2.3364
Test.gain.without.precipitation_of_wettest_quarter.2,1.466,0.8667,1.8891,2.6289,1.7351,1.9672,2.1824,1.5419,2.6141,1.907,1.8798
Test.gain.without.precipitation_of_wettest_quarter.3,1.7962,1.2727,2.3235,2.8813,2.5807,2.0372,2.6842,1.8507,2.7749,2.5252,2.2727
Test.gain.without.precipitation_of_wettest_quarter.4,1.678,1.4814,2.0433,2.9246,2.1688,2.2182,2.6771,1.9083,2.7619,2.3206,2.2182
Test.gain.without.savannas,1.7854,1.2894,2.2118,2.9633,2.39,2.1806,2.732,1.9543,2.9168,2.5362,2.296
Test.gain.without.snow_ice,1.885,1.4105,2.3348,2.991,2.4535,2.2183,2.7792,2.0002,2.9769,2.6199,2.3669
Test.gain.without.urban_areas,1.8508,1.371,2.2318,2.9489,2.4375,2.2317,2.7732,1.994,3.0031,2.4927,2.3335
Test.gain.without.wetlands,1.826,1.2683,2.2084,2.992,2.4269,2.3257,2.6986,1.9604,2.8984,2.7255,2.333
Test.gain.without.woody_savannas,2.0656,1.336,2.3111,2.9943,2.4302,2.2094,2.7657,2.0184,2.9693,2.5206,2.3621
Test.gain.with.only.barren_vegetation,0.4232,0.4193,0.416,0.4232,0.3128,0.4232,0.4232,0.3833,0.4232,0.416,0.4063
Test.gain.with.only.closed_shrubland,0.2405,0.0291,0.1892,0.0692,0.0717,0.0055,-0.0917,0.0717,0.1498,-0.0917,0.0643
Test.gain.with.only.croplands,1.0443,0.1637,0.8673,0.8412,0.1293,0.6425,0.9307,0.7296,0.4763,0.7491,0.6574
Test.gain.with.only.deciduous_broadleaf_forest,0.3942,0.1336,0.275,0.6392,0.1004,0.1607,0.1019,0.4114,0.0957,0.2717,0.2584
Test.gain.with.only.deciduous_needleleaf_forest,0.0381,0.0381,0.0381,0.0381,0.0381,0.0381,0.0381,0.0381,0.0381,0.0381,0.0381
Test.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Test.gain.with.only.evergreen_needleleaf_forest,0.5048,0.3096,0.1815,0.0785,0.2083,0.5872,0.2463,0.236,0.3302,0.0973,0.278
Test.gain.with.only.grasslands,0.3792,0.4415,0.7037,0.4857,0.861,0.6763,1.0923,0.0688,0.9487,0.7632,0.642
Test.gain.with.only.mixed_forests,0.7076,0.5481,0.6536,0.9192,0.0472,0.7197,0.2218,-0.0027,0.6482,-0.0078,0.4455
Test.gain.with.only.open_shrublands,-0.027,0.1684,-0.0461,0.1723,0.0475,0.1727,0.1727,0.0708,0.1723,0.1588,0.1062
Test.gain.with.only.precipitation_of_wettest_quarter.1,0.3778,0.5174,0.3903,0.7126,0.4382,0.7395,0.6642,0.6504,0.6885,0.5748,0.5754
Test.gain.with.only.precipitation_of_wettest_quarter.2,0.897,0.5907,0.6727,0.7864,0.7036,0.7024,0.6482,0.757,0.4997,0.657,0.6915
Test.gain.with.only.precipitation_of_wettest_quarter.3,0.6613,0.6932,0.735,0.7416,0.5529,0.8845,0.8698,0.8622,0.7606,0.7268,0.7488
