,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,453,453,453,453,453,453,453,453,453,453,453
Regularized.training.gain,12.2095,18.3198,13.9721,11.4832,14.4988,18.8003,13.1838,11.2464,11.5199,13.3032,13.8537
Unregularized.training.gain,26.6079,42.0286,33.8914,25.2588,35.2303,43.3421,30.7009,27.4227,26.3057,32.4553,32.3244
Iterations,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
Training.AUC,0.9803,0.9822,0.9865,0.9793,0.9828,0.9802,0.9728,0.9865,0.9827,0.9864,0.982
X.Test.samples,113,113,113,113,113,113,113,113,113,113,113
Test.gain,24.3754,8.8221,26.0656,28.6998,20.0226,10.9264,24.169,29.6253,28.5685,29.8969,23.1172
Test.AUC,0.9797,0.9664,0.9844,0.9818,0.9742,0.9625,0.9684,0.9848,0.9855,0.9792,0.9767
AUC.Standard.Deviation,0.0045,0.0075,0.0037,0.004,0.0055,0.0072,0.0061,0.0036,0.0029,0.0061,0.0051
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,9.7318,10.0648,6.7445,7.0877,6.2181,7.3555,5.4895,5.1789,5.2971,5.4472,6.8615
annual_precipitation.contribution,29.2604,23.0975,19.5221,17.9921,16.9265,15.4441,14.6358,13.4006,13.1483,12.5835,17.6011
barren_vegetation.contribution,0.0023,0.0235,0.0858,0.0756,0.0641,0.0496,0.0483,0.0884,0.0822,0.0744,0.0594
closed_shrubland.contribution,0,0,0,0,0,0,0,0,0,0,0
croplands.contribution,3.6256,3.3057,4.6604,4.8153,4.9164,4.4605,5.1922,5.4361,5.5202,5.9234,4.7856
deciduous_broadleaf_forest.contribution,0.8481,1.3006,1.7276,1.6064,1.699,1.6487,1.8323,1.9264,1.8871,1.9203,1.6397
deciduous_needleleaf_forest.contribution,0,0,0,0,0.0216,0,0,0,0,0,0.0022
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,5.2455,7.8007,9.8654,9.9495,10.0138,10.381,11.1871,11.7254,11.4926,11.1839,9.8845
grasslands.contribution,17.1913,17.7951,21.5586,23.6716,23.0056,23.6229,25.7903,26.0355,26.4871,26.6142,23.1772
mixed_forests.contribution,8.1052,10.6735,9.4854,8.8595,10.0653,10.5273,9.3258,9.7669,9.7064,9.3294,9.5845
open_shrublands.contribution,2.3049,2.1672,2.4232,2.6941,2.7791,2.8287,2.627,2.7446,2.5219,2.7834,2.5874
precipitation_seasonality.contribution,6.4075,6.3117,5.0548,4.5745,6.4622,6.1838,5.4172,4.7301,5.0278,5.1471,5.5317
savannas.contribution,0,0,0,0,0,0,0,0,0,0,0
snow_ice.contribution,1.2458,2.603,2.229,2.7188,3.0743,2.6119,2.8529,3.1627,3.1907,3.0113,2.67
temperature_seasonality.contribution,12.3355,10.3122,10.3561,10.3442,9.426,9.5284,9.9247,9.9908,9.5935,9.6442,10.1456
urban_areas.contribution,1.1868,2.1078,3.3248,3.0469,2.7125,2.706,2.709,2.9726,3.2984,3.3794,2.7444
wetlands.contribution,0,0,0,0,0,0,0,0,0,0,0
woody_savannas.contribution,2.5093,2.4368,2.9622,2.5639,2.6155,2.6517,2.9678,2.8407,2.7467,2.9583,2.7253
annual_mean_temperature.permutation.importance,16.3433,15.784,18.7067,20.4601,14.4267,18.0823,19.9405,25.6353,24.5146,14.0464,18.794
annual_precipitation.permutation.importance,27.4075,19.4691,32.9231,20.3473,28.6187,26.6171,29.7556,16.7009,18.2204,33.1451,25.3205
barren_vegetation.permutation.importance,0,0,0,0,0,0.1315,0,0,0,0,0.0132
closed_shrubland.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
croplands.permutation.importance,1.2031,1.3389,1.9566,2.5484,1.3015,0.974,4.132,3.5823,4.8104,1.482,2.3329
deciduous_broadleaf_forest.permutation.importance,0.2857,0.7705,0.5171,0.4408,0.8823,0.3969,0.3582,0.3521,0.3213,0.5216,0.4846
deciduous_needleleaf_forest.permutation.importance,0,0,0,0,2e-04,0,0,0,0,0,0
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,1.8406,3.3049,1.743,1.8334,2.5723,2.5468,0.7848,1.4365,1.5852,2.6314,2.0279
grasslands.permutation.importance,7.4414,9.0809,5.7205,7.3994,8.8322,12.236,6.5601,6.549,4.8711,7.9609,7.6651
mixed_forests.permutation.importance,1.2592,0,2.3983,2.0933,0,0,1.2827,1.8912,0.2434,2.383,1.1551
open_shrublands.permutation.importance,1.7417,0,2.308,2.2648,0.5593,0.9575,0,2.6165,1.3321,0.916,1.2696
precipitation_seasonality.permutation.importance,11.6336,10.2508,7.5751,8.7643,12.6329,8.1265,7.3414,7.156,9.6544,8.9715,9.2107
savannas.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
snow_ice.permutation.importance,0.9469,1.0687,0.9285,1.381,1.1424,0.792,0.6643,1.1388,1.1031,0.8451,1.0011
temperature_seasonality.permutation.importance,27.9245,36.7189,23.8228,30.9108,27.5255,27.013,27.8202,31.7676,31.6555,24.7626,28.9921
urban_areas.permutation.importance,0.9198,1.564,0.9796,0.5793,0.4982,0.779,0.6495,0.7445,0.824,0.8832,0.8421
wetlands.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
woody_savannas.permutation.importance,1.0527,0.6494,0.4207,0.977,1.0079,1.3474,0.7107,0.4293,0.8645,1.4511,0.8911
Training.gain.without.annual_mean_temperature,6.2433,8.906,6.7149,5.7518,7.9496,9.5342,8.4524,5.9408,6.1942,6.7538,7.2441
Training.gain.without.annual_precipitation,8.1406,11.4785,8.3011,7.059,10.1494,11.7048,9.0952,6.9705,7.1974,7.3967,8.7493
Training.gain.without.barren_vegetation,12.5726,19.231,13.5421,11.6496,14.5622,21.1327,13.6579,11.4401,11.2808,13.5076,14.2577
Training.gain.without.closed_shrubland,12.9902,19.231,13.9514,11.3595,14.8633,18.7141,14.8446,11.0552,10.4689,12.8829,14.0361
Training.gain.without.croplands,12.123,19.7693,12.0072,12.1774,13.6018,19.8066,12.8407,11.1786,10.8456,11.8772,13.6227
Training.gain.without.deciduous_broadleaf_forest,11.7666,17.837,12.1071,11.7211,14.3558,19.8442,13.5065,10.2951,10.9032,11.596,13.3933
Training.gain.without.deciduous_needleleaf_forest,13.0953,18.6571,14.9933,11.0363,15.6521,19.0359,14.2003,11.7437,10.6015,15.2226,14.4238
Training.gain.without.evergreen_broadleaf_forest,13.0953,18.6571,14.9933,11.0363,16.3933,19.3651,13.6249,11.7437,10.6015,15.2226,14.4733
