,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,560,560,560,560,560,560,560,560,560,560,560
Regularized.training.gain,2.126,2.1492,2.1539,2.1769,2.1144,2.1863,2.1443,2.1616,2.1286,2.1436,2.1485
Unregularized.training.gain,2.2596,2.2839,2.3211,2.32,2.2556,2.3209,2.2876,2.3062,2.2841,2.3007,2.294
Iterations,1060,1160,1160,1380,1300,1240,1500,980,1560,1460,1280
Training.AUC,0.96,0.9614,0.9621,0.9625,0.9605,0.9629,0.9612,0.9621,0.9604,0.9608,0.9614
X.Test.samples,140,140,140,140,140,140,140,140,140,140,140
Test.gain,2.2585,2.112,2.1149,2.0426,2.3025,1.9873,2.1724,2.0997,2.2524,2.1625,2.1505
Test.AUC,0.9619,0.9527,0.9539,0.9505,0.9622,0.9494,0.9576,0.9536,0.9595,0.9579,0.9559
AUC.Standard.Deviation,0.0037,0.0055,0.0051,0.0047,0.0037,0.0056,0.0042,0.0053,0.0043,0.004,0.0046
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,0.1563,0.1013,0.8723,0.755,5.6624,5.027,5.0704,4.7932,4.7481,7.3117,3.4498
closed_shrubland.contribution,0.0452,0.2669,0.0455,0.1454,0.0872,0.056,0.1411,0.1222,0.0578,0.0863,0.1054
croplands.contribution,33.2959,34.6618,31.701,32.0985,26.5863,28.0459,26.3527,27.6841,26.287,26.4009,29.3114
deciduous_broadleaf_forest.contribution,0.346,0.4798,0.949,0.7579,1.1431,0.9761,1.1038,1.0921,1.0001,1.0487,0.8897
deciduous_needleleaf_forest.contribution,0.0678,0.1841,0.0948,0.0975,0.1091,0.1312,0.1253,0.1193,0.2189,0.1485,0.1296
evergreen_broadleaf_forest.contribution,0,0,8e-04,6e-04,0,0,0.0014,0.0013,0,9e-04,5e-04
evergreen_needleleaf_forest.contribution,0.1739,0.1308,0.3374,0.3926,0.4652,0.5031,0.8314,0.6635,0.8124,0.6091,0.4919
grasslands.contribution,4.0645,5.5296,5.7612,4.586,5.261,5.583,5.8033,5.624,5.6578,7.0555,5.4926
mixed_forests.contribution,22.5931,24.8054,21.5309,25.1843,23.4397,22.7456,20.0209,21.9074,22.2503,17.7935,22.2271
