,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855
Regularized.training.gain,2.651,2.6625,2.6605,2.6478,2.6457,2.6572,2.6468,2.6704,2.7071,2.6946,2.6644
Unregularized.training.gain,2.8705,2.8915,2.8834,2.8818,2.8804,2.8778,2.8895,2.9082,3.0502,2.9838,2.9117
Iterations,2000,2480,1760,2340,1880,2480,1920,1880,2180,2400,2132
Training.AUC,0.9679,0.9681,0.9677,0.968,0.9673,0.9678,0.9675,0.9679,0.9656,0.9678,0.9676
X.Test.samples,963,963,963,963,963,963,963,963,963,963,963
Test.gain,2.8981,2.8593,2.8589,2.9276,2.9288,2.8779,2.9521,2.833,2.7473,2.7647,2.8648
Test.AUC,0.9683,0.9671,0.9681,0.9684,0.9695,0.968,0.9685,0.9674,0.9639,0.9628,0.9672
AUC.Standard.Deviation,0.002,0.002,0.002,0.002,0.0019,0.0019,0.002,0.0019,0.0024,0.0024,0.0021
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
annual_mean_temperature.contribution,15.6239,14.0039,13.3952,13.3375,12.2358,11.1033,11.1007,10.7305,10.1654,9.5854,12.1282
annual_precipitation.contribution,32.0746,29.0352,28.2964,28.3875,26.6986,25.6935,24.3317,23.1741,22.0068,21.6094,26.1308
barren_vegetation.contribution,0,0,0,0,0,0,0,0,0,0.3933,0.0393
closed_shrubland.contribution,0,0,0,0,0,0,0,0,0,0,0
croplands.contribution,0.5618,1.2947,1.6695,1.6491,2.3341,2.1355,2.5461,2.7575,2.7909,3.0238,2.0763
deciduous_broadleaf_forest.contribution,0.7901,0.7441,0.8978,0.6852,0.6687,0.7295,0.747,0.7033,0.7502,0.7093,0.7425
deciduous_needleleaf_forest.contribution,0.0408,0.0854,0.055,0.0725,0.0338,0.0629,0.0573,0.0717,0.0615,0.0477,0.0589
evergreen_broadleaf_forest.contribution,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.contribution,1.0666,1.3447,1.5218,1.7354,1.8062,1.7775,1.8575,2.115,2.1523,2.0559,1.7433
grasslands.contribution,1.3254,1.5312,1.6915,1.9332,1.8757,2.3104,2.2546,2.5487,2.5929,2.8247,2.0888
mixed_forests.contribution,1.0502,1.1038,1.3268,1.652,2.5003,1.7597,1.7543,1.8125,1.8814,2.0894,1.693
open_shrublands.contribution,2.0891,1.9972,1.6514,3.5465,2.6826,3.5179,3.1503,4.2618,4.0665,3.91,3.0873
precipitation_seasonality.contribution,1.3238,3.3498,4.233,2.2863,4.0268,4.795,6.1528,6.7957,7.3192,7.853,4.8135
savannas.contribution,0.0602,0.0677,0.0417,0.0936,0.0494,0.0759,0.0665,0.0327,0.0287,0.0797,0.0596
snow_ice.contribution,0.0786,0.054,0.0587,0,0,0.0566,0.043,0.0495,0,0,0.034
temperature_seasonality.contribution,34.6187,34.5771,32.7576,33.3467,32.0614,33.8421,33.1981,31.9336,33.5051,33.3194,33.316
urban_areas.contribution,8.0415,9.528,11.144,9.9697,11.8585,10.9329,11.5141,11.8833,11.453,11.3489,10.7674
wetlands.contribution,0.0053,0.0266,0.0108,0.0195,0.0158,0.0253,0.0164,0.0072,0.0197,0.0097,0.0156
woody_savannas.contribution,1.2496,1.2566,1.2485,1.2854,1.1522,1.1819,1.2095,1.1229,1.2065,1.1403,1.2053
annual_mean_temperature.permutation.importance,57.7977,58.437,57.6603,57.1734,57.474,57.3666,58.5464,58.7363,56.5514,56.2118,57.5955
annual_precipitation.permutation.importance,1.9544,1.7699,2.4944,1.8318,2.3856,1.3284,2.7305,2.0883,3.3191,2.6448,2.2547
barren_vegetation.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
closed_shrubland.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
croplands.permutation.importance,0.3924,0.4728,0.3641,0.3914,0.3492,0.328,0.433,0.4101,0.4458,0.2748,0.3862
deciduous_broadleaf_forest.permutation.importance,0.2147,0.1994,0.2645,0.2177,0.2105,0.2146,0.276,0.2427,0.3874,0.4673,0.2695
deciduous_needleleaf_forest.permutation.importance,0.081,0.1236,0.1396,0.1593,0.0961,0.1388,0.1696,0.1315,0.1614,0.113,0.1314
evergreen_broadleaf_forest.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
evergreen_needleleaf_forest.permutation.importance,0.6883,0.7982,0.7585,0.6921,0.862,0.8446,0.9185,0.8791,0.9355,0.7464,0.8123
grasslands.permutation.importance,0.4549,0.6058,0.5527,0.5201,0.368,0.3914,0.4159,0.4087,0.5654,0.3184,0.4601
mixed_forests.permutation.importance,1.0285,1.1124,1.1804,1.0042,1.0755,1.2067,1.2011,1.1484,0.7947,0.9937,1.0746
open_shrublands.permutation.importance,0.3092,0.4136,0.3779,0.5634,0.3515,0.3272,0.3752,0.2805,0.4195,0.3422,0.376
precipitation_seasonality.permutation.importance,1.716,1.446,2.0516,1.8265,1.8859,1.7558,1.6476,2.2608,2.1363,2.4533,1.918
savannas.permutation.importance,0.048,0.0557,0.0349,0.0847,0.042,0.0513,0.0512,0.0381,0.0681,0.1025,0.0576
snow_ice.permutation.importance,0,0,0,0,0,0,0,0,0,0,0
temperature_seasonality.permutation.importance,33.205,32.0374,31.8318,33.3124,32.561,33.9315,31.1021,31.1234,32.426,33.1855,32.4716
urban_areas.permutation.importance,1.7802,2.0712,1.9174,1.784,1.8089,1.7492,1.7723,1.9261,1.3143,1.7179,1.7841
wetlands.permutation.importance,0.0096,0.084,0.0521,0.063,0.0214,0.0169,0.0284,0.0361,0.0644,0.0253,0.0401
woody_savannas.permutation.importance,0.32,0.3728,0.3198,0.3759,0.5084,0.349,0.3321,0.29,0.4109,0.403,0.3682
Training.gain.without.annual_mean_temperature,2.5102,2.5176,2.5201,2.5053,2.5012,2.5207,2.5044,2.5236,2.5604,2.5499,2.5213
Training.gain.without.annual_precipitation,2.6011,2.6156,2.6062,2.6013,2.5922,2.6061,2.5937,2.6176,2.64,2.635,2.6109
Training.gain.without.barren_vegetation,2.6512,2.6623,2.6601,2.6467,2.6464,2.6568,2.6467,2.67,2.7067,2.6953,2.6642
Training.gain.without.closed_shrubland,2.6512,2.6621,2.6601,2.6472,2.646,2.657,2.6467,2.6711,2.7088,2.6943,2.6644
Training.gain.without.croplands,2.644,2.6556,2.6543,2.6413,2.6394,2.6515,2.6405,2.6627,2.7006,2.6881,2.6578
Training.gain.without.deciduous_broadleaf_forest,2.6398,2.6525,2.647,2.6356,2.6334,2.6456,2.6335,2.658,2.6825,2.6725,2.65
Training.gain.without.deciduous_needleleaf_forest,2.6503,2.6581,2.657,2.643,2.6437,2.6539,2.6436,2.667,2.704,2.691,2.6612
Training.gain.without.evergreen_broadleaf_forest,2.6511,2.6625,2.6614,2.6469,2.6462,2.6567,2.6465,2.6709,2.7084,2.6951,2.6646
Training.gain.without.evergreen_needleleaf_forest,2.6162,2.6288,2.6257,2.6162,2.609,2.6257,2.6145,2.6329,2.6618,2.6587,2.629
Training.gain.without.grasslands,2.6434,2.6539,2.654,2.6403,2.6403,2.6497,2.6396,2.6626,2.7001,2.6887,2.6573
Training.gain.without.mixed_forests,2.6414,2.6522,2.6491,2.6375,2.637,2.6455,2.6384,2.6595,2.7005,2.6844,2.6545
Training.gain.without.open_shrublands,2.6472,2.6586,2.658,2.6428,2.6427,2.654,2.6444,2.6676,2.7043,2.6918,2.6611
Training.gain.without.precipitation_seasonality,2.6419,2.654,2.6514,2.6373,2.6371,2.6472,2.6392,2.6598,2.7004,2.6848,2.6553
Training.gain.without.savannas,2.6489,2.6589,2.6592,2.6454,2.6432,2.6552,2.6451,2.6686,2.7067,2.6917,2.6623
Training.gain.without.snow_ice,2.6511,2.6619,2.6613,2.6477,2.6458,2.6572,2.6469,2.6711,2.7082,2.6942,2.6645
Training.gain.without.temperature_seasonality,2.3676,2.3768,2.3876,2.3651,2.3622,2.3668,2.367,2.3893,2.4064,2.4089,2.3798
Training.gain.without.urban_areas,2.5663,2.5773,2.5753,2.5612,2.5525,2.5722,2.5566,2.5737,2.5761,2.5891,2.57
Training.gain.without.wetlands,2.6504,2.6604,2.6603,2.6463,2.6454,2.6564,2.6467,2.67,2.7065,2.6937,2.6636
Training.gain.without.woody_savannas,2.6316,2.6384,2.6398,2.6254,2.6264,2.6361,2.6281,2.6509,2.6875,2.6768,2.6441
Training.gain.with.only.annual_mean_temperature,1.2269,1.2384,1.2325,1.2322,1.2258,1.2273,1.232,1.2337,1.2332,1.2371,1.2319
Training.gain.with.only.annual_precipitation,1.2665,1.2653,1.2793,1.2627,1.2636,1.2662,1.2685,1.2666,1.2578,1.2784,1.2675
Training.gain.with.only.barren_vegetation,0.4183,0.4183,0.4183,0.4183,0.4192,0.4183,0.419,0.4192,0.4183,0.419,0.4186
Training.gain.with.only.closed_shrubland,2e-04,1e-04,0,0,0,0,0,0,0,1e-04,0
Training.gain.with.only.croplands,0.3881,0.3908,0.397,0.3885,0.3917,0.3959,0.3968,0.3967,0.3864,0.3933,0.3925
Training.gain.with.only.deciduous_broadleaf_forest,0.0014,0.0025,0.0017,0.0016,0.0023,0.0023,0.0023,0.0016,0.001,0.0019,0.0019
