,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species (average)
X.Training.samples,472,472,472,472,472,472,472,472,472,472,472
Regularized.training.gain,4.2076,3.4331,3.4776,3.9815,6.4342,82.9566,4.0532,3.4879,5.1314,7.3189,12.4482
Unregularized.training.gain,5.8398,3.8854,3.9842,5.2844,9.5304,201.3602,5.4491,4.0175,8.059,13.42,26.083
Iterations,3980,3540,5000,3800,3380,10000,4160,3740,3920,4520,4604
Training.AUC,0.9871,0.9872,0.9875,0.9871,0.9881,0.9848,0.9875,0.9875,0.9867,0.9867,0.987
X.Test.samples,117,117,117,117,117,117,117,117,117,117,117
Test.gain,3.7905,3.8982,3.806,3.884,-15.1083,-35.6769,3.7539,3.6353,3.7489,3.6858,-2.0583
Test.AUC,0.9855,0.9851,0.9857,0.9873,0.9654,0.9664,0.9852,0.9829,0.9865,0.9861,0.9816
AUC.Standard.Deviation,0.0026,0.0029,0.0027,0.0025,0.0121,0.0101,0.0027,0.003,0.0019,0.0024,0.0043
X.Background.points,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
barren_vegetation.contribution,2.3702,2.2898,3.5663,3.3659,2.5823,2.8291,0.4608,0.5354,0.5552,0.9649,1.952
closed_shrubland.contribution,0.0278,0.0135,0.0271,0.0232,0.0116,0.0044,0.0022,0.004,7e-04,0.0026,0.0117
croplands.contribution,1.8865,2.1053,1.1845,1.4185,1.7524,0.2794,0.25,0.241,0.3043,0.3552,0.9777
deciduous_broadleaf_forest.contribution,4.3543,4.0992,3.6459,5.094,11.4423,18.3676,18.7526,18.682,18.5759,18.3001,12.1314
deciduous_needleleaf_forest.contribution,5.2223,4.5168,4.089,6.1261,4.0485,22.0998,23.0982,22.975,22.9642,23.047,13.8187
evergreen_broadleaf_forest.contribution,0.0592,0.0619,0.0371,0.0292,0.0076,0.0024,0.0033,0.0027,0.0024,0.0024,0.0208
evergreen_needleleaf_forest.contribution,0.6341,0.7008,0.8897,0.9466,0.8843,0.2323,0.1454,0.1714,0.1834,0.2007,0.4989
grasslands.contribution,16.8762,17.0829,16.5095,15.1486,10.3279,1.3365,1.3856,1.4673,1.6485,1.737,8.352
mixed_forests.contribution,5.803,4.1698,5.8733,6.0163,7.0292,0.8212,0.7492,0.9896,1.0525,1.1182,3.3622
open_shrublands.contribution,1.372,1.5121,1.7569,1.5927,0.8739,0.2366,0.1418,0.1934,0.1773,0.1693,0.8026
precipitation_of_wettest_quarter.1.contribution,2.0032,2.645,6.9449,2.8063,1.7674,0.3202,0.4626,0.2488,0.2818,0.2977,1.7778
precipitation_of_wettest_quarter.2.contribution,10.2889,10.1897,14.1734,10.4804,8.9734,0.9437,1.2718,1.0998,1.237,1.2645,5.9923
precipitation_of_wettest_quarter.3.contribution,30.7487,32.3498,26.6728,26.6698,16.6129,1.93,1.876,2.0412,1.9909,2.0486,14.2941
precipitation_of_wettest_quarter.4.contribution,6.3496,7.568,4.3711,6.1136,4.7652,0.5905,0.2783,0.4779,0.4542,0.4773,3.1446
savannas.contribution,0.0033,0.0631,0.0302,0.0418,0.0229,0.0178,0.008,0.006,9e-04,0.0048,0.0199
snow_ice.contribution,9.5163,8.1375,7.7896,11.2881,21.0972,45.3978,46.4038,46.1648,45.9079,45.5682,28.7271
urban_areas.contribution,0.4069,0.4488,0.3957,0.3416,5.7575,4.3661,4.492,4.4749,4.3888,4.2017,2.9274
wetlands.contribution,0.4814,0.2977,0.2601,0.1505,0.274,0.0162,0.0115,0.0125,0.031,0.0103,0.1545
woody_savannas.contribution,1.5961,1.7482,1.7829,2.3468,1.7694,0.2084,0.2068,0.2123,0.2431,0.2297,1.0344
barren_vegetation.permutation.importance,1.2206,3.7951,2.331,4.6021,2.0314,20.0006,2.0773,0.4686,0.6084,6.5814,4.3717
closed_shrubland.permutation.importance,0,0,0.0059,0,0,0.0104,0.0024,0,0,0,0.0019
croplands.permutation.importance,0.8186,1.5599,1.1706,1.9546,1.3794,1.4343,1.1776,0.7771,0.8428,1.2543,1.2369
deciduous_broadleaf_forest.permutation.importance,0.6533,0.4575,0.3262,0.8642,0.827,0.4515,0.705,0.32,0.6502,0.5362,0.5791
deciduous_needleleaf_forest.permutation.importance,1.2217,0.0737,0.0287,0.6501,0.0244,1.0612,1.6845,0.0481,2.4745,2.4818,0.9749
evergreen_broadleaf_forest.permutation.importance,0.0065,0,0,0,0,0,1e-04,0,0.0039,0.0111,0.0022
evergreen_needleleaf_forest.permutation.importance,0.4847,0.382,0.3472,0.6279,0.284,0.3622,0.4556,0.6598,0.4283,0.4477,0.4479
grasslands.permutation.importance,6.8164,6.2089,7.5364,7.0068,7.4153,4.8472,7.2289,5.6334,5.9616,6.072,6.4727
mixed_forests.permutation.importance,1.6814,1.029,1.5735,1.577,1.4124,1.5575,1.5282,1.0738,1.2533,1.5159,1.4202
open_shrublands.permutation.importance,2.9917,4.2411,5.0257,4.7229,3.9294,3.6185,4.4983,4.1341,4.4419,3.8925,4.1496
precipitation_of_wettest_quarter.1.permutation.importance,36.8647,36.8453,35.5278,32.6252,34.0365,13.2061,36.1116,44.2792,34.9441,22.6729,32.7113
precipitation_of_wettest_quarter.2.permutation.importance,30.5811,31.7008,29.2826,31.4273,30.6767,23.4241,30.7991,29.2576,32.041,29.7246,29.8915
precipitation_of_wettest_quarter.3.permutation.importance,5.7287,4.546,5.5102,5.6158,4.8085,4.2555,4.0784,5.8573,5.6929,11.6672,5.7761
precipitation_of_wettest_quarter.4.permutation.importance,6.1169,4.3391,7.4862,3.7576,5.0888,20.944,5.3466,4.1672,6.3223,8.2963,7.1865
savannas.permutation.importance,0,0.0014,0.0093,0.0131,0.0144,0,0.0499,0.0053,0,0,0.0093
snow_ice.permutation.importance,0.7599,1.1348,0.6669,1.0261,1.32,1.5733,0.9287,0.3543,0.6759,1.4425,0.9882
urban_areas.permutation.importance,0.2927,0.464,0.3986,0.3589,4.1585,1.2343,0.3589,0.2636,0.5129,0.363,0.8405
wetlands.permutation.importance,0.3743,0.3293,0.377,0.3616,0.5681,0.1335,0.167,0.1909,0.31,0.2154,0.3027
woody_savannas.permutation.importance,3.3867,2.8922,2.3963,2.8089,2.0251,1.8859,2.8021,2.5095,2.8359,2.825,2.6368
Training.gain.without.barren_vegetation,4.1883,3.4149,3.4488,4.2323,5.0405,12.6052,4.0366,3.4822,3.9795,4.0773,4.8506
Training.gain.without.closed_shrubland,3.8229,3.4314,3.4744,4.2419,4.6313,4.0719,4.4211,3.4837,5.6678,7.6391,4.4885
Training.gain.without.croplands,7.9401,3.3652,3.4116,3.8534,17.3752,38.5239,7.1411,3.4385,3.9614,4.1227,9.3133
Training.gain.without.deciduous_broadleaf_forest,3.4335,3.4046,3.4564,3.4001,3.486,3.5354,3.4365,3.4653,3.4346,3.4638,3.4516
Training.gain.without.deciduous_needleleaf_forest,3.4793,3.4289,3.4767,3.4478,6.0779,15.028,18.5085,3.4842,3.4658,3.5143,6.3911
Training.gain.without.evergreen_broadleaf_forest,7.1566,3.4314,3.4755,3.8585,6.2068,142.5714,26.5121,3.486,5.1146,21.7742,22.3587
Training.gain.without.evergreen_needleleaf_forest,5.4437,3.3864,3.4305,4.2463,5.6716,14.2996,33.8396,3.4287,6.6216,9.0776,8.9446
Training.gain.without.grasslands,3.9294,3.3,3.328,3.6494,5.2539,54.3647,66.4214,3.3616,4.592,5.0458,15.3246
Training.gain.without.mixed_forests,6.2703,3.3836,3.3941,3.9495,4.5974,85.4961,25.8418,3.4385,5.8423,5.4321,14.7646
Training.gain.without.open_shrublands,4.0108,3.3951,3.4317,5.3671,4.8045,7.7779,55.3382,3.4229,3.7901,4.3632,9.5701
Training.gain.without.precipitation_of_wettest_quarter.1,3.8703,3.3075,3.3453,6.4182,6.3187,54.7379,20.2058,3.3618,4.7221,10.2763,11.6564
Training.gain.without.precipitation_of_wettest_quarter.2,6.7563,3.2446,3.2944,3.9741,4.6242,10.8184,22.1607,3.3047,4.9502,3.9161,6.7044
Training.gain.without.precipitation_of_wettest_quarter.3,4.9921,3.3073,3.3314,7.8217,5.8233,32.6988,14.6504,3.3482,5.4997,4.0023,8.5475
Training.gain.without.precipitation_of_wettest_quarter.4,4.3214,3.3896,3.4107,3.9362,4.2284,27218.9053,302.1847,3.4384,14.6659,4.2248,2756.2705
Training.gain.without.savannas,4.7506,3.4317,3.4765,6.8898,5.1513,228.2951,16.3485,3.4857,10.516,9.9365,29.2282
Training.gain.without.snow_ice,3.4336,3.406,3.4395,3.3945,3.485,3.4779,3.4196,3.4633,3.4333,3.4396,3.4392
Training.gain.without.urban_areas,6.3429,3.3922,3.4382,6.7927,3.8913,3.9161,9.4777,3.4475,4.893,4.7997,5.0391
Training.gain.without.wetlands,5.4665,3.4272,3.4693,4.3428,8.9318,8.7455,61.3271,3.4849,4.9119,4.4228,10.853
Training.gain.without.woody_savannas,3.8712,3.3733,3.4279,4.0658,4.8868,172.3574,28.7343,3.4314,3.7659,3.9456,23.186
Training.gain.with.only.barren_vegetation,0.4408,0.4364,0.4396,0.4444,0.4444,0.451,0.4374,0.4374,0.4374,0.4423,0.4411
Training.gain.with.only.closed_shrubland,0.0034,0.0034,0.0034,0.0034,0.0034,0.0054,0.0034,0.0054,0.0034,0.0034,0.0038
Training.gain.with.only.croplands,0.4768,0.4687,0.4593,0.4716,0.5065,0.472,0.4684,0.4878,0.4696,0.4947,0.4775
Training.gain.with.only.deciduous_broadleaf_forest,0.0068,0.0052,0.0087,0.0142,0.0178,0.0118,0.0106,0.0049,0.0114,0.0056,0.0097
Training.gain.with.only.deciduous_needleleaf_forest,0.0221,0.0274,0.0221,0.0221,0.0257,0.0221,0.0232,0.0271,0.0232,0.0246,0.024
Training.gain.with.only.evergreen_broadleaf_forest,0,0,0,0,0,0,0,0,0,0,0
Training.gain.with.only.evergreen_needleleaf_forest,0.4182,0.4445,0.4444,0.4442,0.4287,0.4413,0.4276,0.4629,0.4926,0.4883,0.4493
Training.gain.with.only.grasslands,1.0261,1.0393,1.057,1.0438,1.0466,1.0429,1.0603,1.0589,1.0306,1.0461,1.0452
Training.gain.with.only.mixed_forests,0.7282,0.7029,0.7204,0.7101,0.7384,0.7309,0.7387,0.7391,0.7283,0.7173,0.7254
Training.gain.with.only.open_shrublands,0.0696,0.0855,0.0782,0.0968,0.0784,0.1029,0.0782,0.0842,0.0925,0.0911,0.0857
Training.gain.with.only.precipitation_of_wettest_quarter.1,0.7357,0.7247,0.7359,0.7292,0.7247,0.7141,0.7456,0.7441,0.7041,0.7079,0.7266
Training.gain.with.only.precipitation_of_wettest_quarter.2,1.2785,1.2463,1.2682,1.2483,1.2793,1.2725,1.3576,1.3221,1.2098,1.2143,1.2697
Training.gain.with.only.precipitation_of_wettest_quarter.3,1.8592,1.8555,1.8371,1.8568,1.9148,1.8838,1.8559,1.8762,1.8488,1.868,1.8656
Training.gain.with.only.precipitation_of_wettest_quarter.4,0.8102,0.8062,0.7949,0.7875,0.8167,0.8122,0.7894,0.7921,0.7826,0.7985,0.799
Training.gain.with.only.savannas,0.0032,0.0054,0.0033,0.0025,0.0043,0.003,0.0022,0.0027,0.0033,0.0029,0.0033
Training.gain.with.only.snow_ice,0.0398,0.0527,0.0523,0.0559,0.0436,0.0536,0.0388,0.0394,0.0557,0.0488,0.0481
Training.gain.with.only.urban_areas,0.0374,0.0345,0.0325,0.0242,0.0356,0.0175,0.0334,0.0275,0.0321,0.0306,0.0305
Training.gain.with.only.wetlands,0.0669,0.0653,0.0669,0.0647,0.0741,0.0631,0.0626,0.0626,0.0645,0.0626,0.0653
